appName,coreF,memF,argNo,kernel,time/ms,blocks,warps,achieved_occupancy,sm_efficiency,warp_execution_efficiency,eligible_warps_per_cycle,dram_read_transactions,dram_read_throughput,dram_write_transactions,dram_write_throughput,l2_read_transactions,l2_read_throughput,l2_write_transactions,l2_write_throughput,shared_load_transactions,shared_load_throughput,shared_store_transactions,shared_store_throughput,tex_cache_hit_rate,tex_cache_throughput,tex_cache_transactions,branch_efficiency,cf_executed,cf_issued,flop_count_sp,flop_sp_efficiency,gld_throughput,gld_transactions,gst_throughput,gst_transactions,inst_issued,inst_per_warp,ipc
nn,1709,3500,input00,euclid,0.0022010000000000003,(168 1 1) (256 1 1),1344.0,0.648600,0.9997,0.2959,1.365971,4,0.037193,0,0.0,21548,184.56,5359,45.727,0,0.0,0,0.0,0.16670000000000001,91.085,10692,1.0,6692,6692,513168,0.0098,182.92,21382,45.734,5346,56719,39.854167,0.919047
nn,1709,4000,input00,euclid,0.0022040000000000002,(168 1 1) (256 1 1),1344.0,0.648480,0.9997,0.2985,1.363388,4,0.03624,0,0.0,21545,183.82,5359,45.476,0,0.0,0,0.0,0.16670000000000001,91.23,10692,1.0,6692,6692,513168,0.0097,182.38,21382,45.598,5346,56720,39.854167,0.919568
nn,1709,4500,input00,euclid,0.0022010000000000003,(168 1 1) (256 1 1),1344.0,0.648930,0.9997,0.2944,1.365692,4,0.037193,0,0.0,21546,183.99,5359,45.623,0,0.0,0,0.0,0.16670000000000001,91.087,10692,1.0,6692,6692,513168,0.009899999999999999,182.31,21382,45.581,5346,56720,39.854167,0.918522
nn,1709,5000,input00,euclid,0.0022029999999999997,(168 1 1) (256 1 1),1344.0,0.647925,0.9997,0.2961,1.368805,4,0.037193,0,0.0,21545,184.39,5359,45.706,0,0.0,0,0.0,0.16670000000000001,91.021,10692,1.0,6692,6692,513168,0.0097,181.68,21382,45.423,5346,56729,39.854167,0.920022
nn,1609,3500,input00,euclid,0.00221,(168 1 1) (256 1 1),1344.0,0.647977,0.9997,0.295,1.363928,4,0.03624,0,0.0,21545,183.36,5359,45.3,0,0.0,0,0.0,0.16670000000000001,90.368,10692,1.0,6692,6692,513168,0.009899999999999999,180.23,21382,45.061,5346,56722,39.854167,0.914949
nn,1609,4000,input00,euclid,0.002211,(168 1 1) (256 1 1),1344.0,0.647915,0.9997,0.2957,1.363218,4,0.03624,0,0.0,21543,182.97,5359,45.395,0,0.0,0,0.0,0.16670000000000001,90.185,10692,1.0,6692,6692,513168,0.009899999999999999,181.32,21382,45.332,5346,56710,39.854167,0.919121
nn,1609,4500,input00,euclid,0.002215,(168 1 1) (256 1 1),1344.0,0.648496,0.9997,0.2986,1.363078,4,0.03624,0,0.0,21547,183.37,5359,45.392,0,0.0,0,0.0,0.16670000000000001,90.438,10692,1.0,6692,6692,513168,0.0098,180.97,21382,45.246,5346,56709,39.854167,0.918349
nn,1609,5000,input00,euclid,0.002216,(168 1 1) (256 1 1),1344.0,0.649381,0.9997,0.297,1.363743,4,0.037193,0,0.0,21543,183.8,5359,45.426,0,0.0,0,0.0,0.16670000000000001,89.75,10692,1.0,6692,6692,513168,0.0098,181.36,21382,45.342,5346,56723,39.854167,0.919247
nn,1809,3500,input00,euclid,0.002205,(168 1 1) (256 1 1),1344.0,0.648138,0.9997,0.29600000000000004,1.364988,4,0.037193,0,0.0,21546,184.7,5359,45.761,0,0.0,0,0.0,0.16670000000000001,91.012,10692,1.0,6692,6692,513168,0.0097,182.32,21382,45.583,5346,56740,39.854167,0.919648
nn,1809,4000,input00,euclid,0.002205,(168 1 1) (256 1 1),1344.0,0.648494,0.9997,0.2953,1.361259,4,0.037193,0,0.0,21545,184.23,5359,45.659,0,0.0,0,0.0,0.16670000000000001,91.05,10692,1.0,6692,6692,513168,0.0097,181.27,21382,45.321,5346,56719,39.854167,0.920471
nn,1809,4500,input00,euclid,0.0022029999999999997,(168 1 1) (256 1 1),1344.0,0.648903,0.9997,0.2978,1.364032,4,0.037193,0,0.0,21543,217.61,5359,53.877,0,0.0,0,0.0,0.16670000000000001,91.461,10692,1.0,6692,6692,513168,0.0098,182.63,21382,45.66,5346,56717,39.854167,0.919555
nn,1809,5000,input00,euclid,0.0022029999999999997,(168 1 1) (256 1 1),1344.0,0.648859,0.9997,0.29460000000000003,1.364601,4,0.037193,0,0.0,21545,184.04,5359,45.6,0,0.0,0,0.0,0.16670000000000001,90.835,10692,1.0,6692,6692,513168,0.0098,181.69,21382,45.425,5346,56722,39.854167,0.920218
nn,1909,3500,input00,euclid,0.002199,(168 1 1) (256 1 1),1344.0,0.647586,0.9997,0.297,1.368031,4,0.037193,0,0.0,21544,184.47,5359,45.676,0,0.0,0,0.0,0.16670000000000001,91.62,10692,1.0,6692,6692,513168,0.009899999999999999,183.42,21382,45.859,5346,56710,39.854167,0.921470
nn,1909,4000,input00,euclid,0.0022,(168 1 1) (256 1 1),1344.0,0.648920,0.9997,0.2957,1.367742,4,0.037193,0,0.0,21545,185.01,5359,45.809,0,0.0,0,0.0,0.16670000000000001,91.549,10692,1.0,6692,6692,513168,0.0097,182.98,21382,45.748,5346,56727,39.854167,0.921824
nn,1909,4500,input00,euclid,0.0022029999999999997,(168 1 1) (256 1 1),1344.0,0.649339,0.9997,0.29410000000000003,1.367598,4,0.037193,0,0.0,21546,185.28,5359,45.917,0,0.0,0,0.0,0.16670000000000001,91.356,10692,1.0,6692,6692,513168,0.0098,183.19,21382,45.802,5346,56709,39.854167,0.921436
nn,1909,5000,input00,euclid,0.0022029999999999997,(168 1 1) (256 1 1),1344.0,0.648412,0.9997,0.2967,1.370403,4,0.037193,0,0.0,21544,185.44,5359,45.963,0,0.0,0,0.0,0.16670000000000001,91.393,10692,1.0,6692,6692,513168,0.009899999999999999,182.67,21382,45.672,5346,56710,39.854167,0.924143
quasirandomGenerator,1709,3500,input00,quasirandomGeneratorKernel,0.059015,(128 1 1) (128 3 1),1536.0,0.599752,1.0,0.8559,9.963229,29,0.013351000000000002,391661,192.87,215,0.17357,393229,194.94,0,0.0,0,0.0,0.5,0.0,0,1.0,148992,148992,3145728,0.0051,0.0,0,194.95,393216,7462920,4.8570e+03,3.649896
quasirandomGenerator,1709,4000,input00,quasirandomGeneratorKernel,0.058917000000000004,(128 1 1) (128 3 1),1536.0,0.594686,1.0,0.8583,9.860177,34,0.016212,391818,193.85,215,0.14114,393229,194.94,0,0.0,0,0.0,0.5,0.0,0,1.0,148992,148992,3145728,0.0051,0.0,0,194.89,393216,7462881,4.8570e+03,3.650697
quasirandomGenerator,1709,4500,input00,quasirandomGeneratorKernel,0.059056,(128 1 1) (128 3 1),1536.0,0.596625,1.0,0.8552,9.929886,29,0.013351000000000002,392154,193.92,219,0.1955,393229,194.96,0,0.0,0,0.0,0.5,0.0,0,1.0,148992,148992,3145728,0.0051,0.0,0,195.2,393216,7462921,4.8570e+03,3.648709
quasirandomGenerator,1709,5000,input00,quasirandomGeneratorKernel,0.058942,(128 1 1) (128 3 1),1536.0,0.595932,1.0,0.8586,9.970667,30,0.014305,392201,194.52,215,0.19741,393229,195.06,0,0.0,0,0.0,0.5,0.0,0,1.0,148992,148992,3145728,0.0051,0.0,0,194.83,393216,7462879,4.8570e+03,3.663001
quasirandomGenerator,1609,3500,input00,quasirandomGeneratorKernel,0.059369,(128 1 1) (128 3 1),1536.0,0.598304,1.0,0.8597,9.932350,39,0.019073,391640,192.99,215,0.18406,393229,193.69,0,0.0,0,0.0,0.5,0.0,0,1.0,148992,148992,3145728,0.0051,0.0,0,193.89,393216,7462914,4.8570e+03,3.640588
quasirandomGenerator,1609,4000,input00,quasirandomGeneratorKernel,0.0593,(128 1 1) (128 3 1),1536.0,0.600040,1.0,0.856,9.959699,30,0.014305,391758,193.03,215,0.16212000000000001,393229,193.61,0,0.0,0,0.0,0.5,0.0,0,1.0,148992,148992,3145728,0.0051,0.0,0,193.44,393216,7462923,4.8570e+03,3.660017
quasirandomGenerator,1609,4500,input00,quasirandomGeneratorKernel,0.059322,(128 1 1) (128 3 1),1536.0,0.596459,1.0,0.8606999999999999,9.945018,29,0.014305,392229,191.54,215,0.15068,393229,193.41,0,0.0,0,0.0,0.5,0.0,0,1.0,148992,148992,3145728,0.0051,0.0,0,193.63,393216,7462909,4.8570e+03,3.646960
quasirandomGenerator,1609,5000,input00,quasirandomGeneratorKernel,0.059338,(128 1 1) (128 3 1),1536.0,0.593781,1.0,0.858,9.926097,30,0.014305,392246,192.77,223,0.22507,393229,193.45,0,0.0,0,0.0,0.5,0.0,0,1.0,148992,148992,3145728,0.0051,0.0,0,193.45,393216,7462912,4.8570e+03,3.648251
quasirandomGenerator,1809,3500,input00,quasirandomGeneratorKernel,0.059156,(128 1 1) (128 3 1),1536.0,0.600931,1.0,0.8545999999999999,10.001678,33,0.016212,391555,193.2,215,0.17262,393229,193.93,0,0.0,0,0.0,0.5,0.0,0,1.0,148992,148992,3145728,0.0051,0.0,0,194.02,393216,7462904,4.8570e+03,3.649798
quasirandomGenerator,1809,4000,input00,quasirandomGeneratorKernel,0.059129,(128 1 1) (128 3 1),1536.0,0.599007,1.0,0.8549,9.935487,40,0.019073,391782,193.12,215,0.15068,393229,194.07,0,0.0,0,0.0,0.5,0.0,0,1.0,148992,148992,3145728,0.0051,0.0,0,193.97,393216,7462918,4.8570e+03,3.661524
quasirandomGenerator,1809,4500,input00,quasirandomGeneratorKernel,0.059087,(128 1 1) (128 3 1),1536.0,0.596697,1.0,0.8549,9.982434,29,0.014305,392078,193.38,215,0.17452,393229,194.2,0,0.0,0,0.0,0.5,0.0,0,1.0,148992,148992,3145728,0.0051,0.0,0,194.36,393216,7462923,4.8570e+03,3.658743
quasirandomGenerator,1809,5000,input00,quasirandomGeneratorKernel,0.059035,(128 1 1) (128 3 1),1536.0,0.602021,1.0,0.8545,9.898786,40,0.019073,392367,194.41,215,0.18406,393229,194.23,0,0.0,0,0.0,0.5,0.0,0,1.0,148992,148992,3145728,0.0051,0.0,0,194.36,393216,7462913,4.8570e+03,3.662142
quasirandomGenerator,1909,3500,input00,quasirandomGeneratorKernel,0.059045,(128 1 1) (128 3 1),1536.0,0.603034,1.0,0.8541,9.920440,41,0.020027000000000003,391628,193.19,215,0.17166,393229,194.14,0,0.0,0,0.0,0.5,0.0,0,1.0,148992,148992,3145728,0.0051,0.0,0,194.34,393216,7462913,4.8570e+03,3.653854
quasirandomGenerator,1909,4000,input00,quasirandomGeneratorKernel,0.059086,(128 1 1) (128 3 1),1536.0,0.597746,1.0,0.8547,9.924730,29,0.014305,391967,194.47,215,0.14019,393229,194.4,0,0.0,0,0.0,0.5,0.0,0,1.0,148992,148992,3145728,0.0051,0.0,0,194.56,393216,7462940,4.8570e+03,3.637955
quasirandomGenerator,1909,4500,input00,quasirandomGeneratorKernel,0.059059,(128 1 1) (128 3 1),1536.0,0.595563,1.0,0.8534,9.946767,32,0.015259,392048,193.55,215,0.19646000000000002,393229,194.97,0,0.0,0,0.0,0.5,0.0,0,1.0,148992,148992,3145728,0.0051,0.0,0,194.37,393216,7462920,4.8570e+03,3.664095
quasirandomGenerator,1909,5000,input00,quasirandomGeneratorKernel,0.058999,(128 1 1) (128 3 1),1536.0,0.596295,1.0,0.8556999999999999,9.912891,30,0.014305,392253,194.25,215,0.21935,393229,194.86,0,0.0,0,0.0,0.5,0.0,0,1.0,148992,148992,3145728,0.0051,0.0,0,194.84,393216,7462927,4.8570e+03,3.644134
reduction,1709,3500,input00,reduce2,0.62493,(65536 1 1) (256 1 1),524288.0,0.913837,0.9541,0.9937,2.220119,2097206,108.31,9460,0.49877,2097330,108.12,65549,3.3779,1638400,338.56,1310720,270.29,0.49229999999999996,108.12,2097152,1.0,16056320,16056320,16711680,0.0028000000000000004,108.12,4194304,3.3779,65536,47254558,90.125000,2.058968
reduction,1709,4000,input00,reduce2,0.62182,(65536 1 1) (256 1 1),524288.0,0.913289,0.9541,0.9939,2.234708,2097170,108.83,9461,0.50259,2097267,108.72,65549,3.3965,1638400,340.24,1310720,271.74,0.49229999999999996,108.7,2097152,1.0,16056320,16056320,16711680,0.0028000000000000004,108.73,4194304,3.3965,65536,47254648,90.125000,2.069713
reduction,1709,4500,input00,reduce2,0.61976,(65536 1 1) (256 1 1),524288.0,0.912865,0.9541,0.9937,2.245488,2097189,109.24,9461,0.50354,2097276,109.16,65549,3.4105,1638400,341.38,1310720,272.79,0.49229999999999996,109.12,2097152,1.0,16056320,16056320,16711680,0.0028000000000000004,109.14,4194304,3.4096,65536,47254568,90.125000,2.077587
reduction,1709,5000,input00,reduce2,0.61807,(65536 1 1) (256 1 1),524288.0,0.912579,0.9541,0.9937999999999999,2.253801,2097183,109.55,9461,0.50449,2097281,109.5,65549,3.4217,1638400,342.47,1310720,273.7,0.49229999999999996,109.48,2097152,1.0,16056320,16056320,16711680,0.0029,109.46,4194304,3.4198,65536,47254560,90.125000,2.083628
reduction,1609,3500,input00,reduce2,0.63091,(65536 1 1) (256 1 1),524288.0,0.913873,0.9541,0.9939,2.221072,2097192,107.27,9461,0.49496,2097275,107.09,65549,3.3462,1638400,335.19,1310720,267.67,0.49229999999999996,107.07,2097152,1.0,16056320,16056320,16711680,0.0028000000000000004,107.28,4194304,3.3518,65536,47254582,90.125000,2.059573
reduction,1609,4000,input00,reduce2,0.62695,(65536 1 1) (256 1 1),524288.0,0.913283,0.9541,0.9937,2.235450,2097176,107.95,9461,0.49782,2097273,107.83,65549,3.3695,1638400,337.42,1310720,269.56,0.49229999999999996,107.82,2097152,1.0,16056320,16056320,16711680,0.0028000000000000004,107.84,4194304,3.3686,65536,47254599,90.125000,2.070265
reduction,1609,4500,input00,reduce2,0.62475,(65536 1 1) (256 1 1),524288.0,0.912902,0.9541,0.9937999999999999,2.246486,2097224,108.19,9460,0.49877,2097268,108.09,65549,3.377,1638400,338.17,1310720,270.27,0.49229999999999996,108.11,2097152,1.0,16056320,16056320,16711680,0.0029,108.09,4194304,3.377,65536,47254557,90.125000,2.078375
reduction,1609,5000,input00,reduce2,0.61621,(65536 1 1) (256 1 1),524288.0,0.912612,0.9541,0.9937999999999999,2.253133,2097189,109.8,9461,0.5064,2097261,109.73,65549,3.4282,1638400,343.09,1310720,274.29,0.49229999999999996,109.71,2097152,1.0,16056320,16056320,16711680,0.0029,108.62,4194304,3.3937,65536,47254585,90.125000,2.084366
reduction,1809,3500,input00,reduce2,0.6250800000000001,(65536 1 1) (256 1 1),524288.0,0.913886,0.9541,0.9937999999999999,2.220246,2097186,108.3,9461,0.49877,2097287,108.14,65549,3.3788,1638400,337.18,1310720,270.29,0.49229999999999996,108.12,2097152,1.0,16056320,16056320,16711680,0.0028000000000000004,108.16,4194304,3.3788,65536,47254593,90.125000,2.059237
reduction,1809,4000,input00,reduce2,0.62187,(65536 1 1) (256 1 1),524288.0,0.913299,0.9541,0.9937999999999999,2.235114,2097234,108.85,9461,0.50163,2097296,108.71,65549,3.3965,1638400,340.13,1310720,271.72,0.49229999999999996,108.69,2097152,1.0,16056320,16056320,16711680,0.0028000000000000004,108.74,4194304,3.3975,65536,47254575,90.125000,2.069688
reduction,1809,4500,input00,reduce2,0.6196799999999999,(65536 1 1) (256 1 1),524288.0,0.912932,0.9541,0.9936,2.245266,2097193,109.23,9485,0.50449,2097360,109.13,65549,3.4096,1638400,341.32,1310720,272.77,0.49229999999999996,109.11,2097152,1.0,16056320,16056320,16711680,0.0028000000000000004,109.14,4194304,3.4096,65536,47254596,90.125000,2.077725
reduction,1809,5000,input00,reduce2,0.6178899999999999,(65536 1 1) (256 1 1),524288.0,0.912605,0.9541,0.9937,2.253597,2097164,109.56,9461,0.50545,2097276,109.45,65549,3.4198,1638400,342.42,1310720,273.66,0.49229999999999996,109.46,2097152,1.0,16056320,16056320,16711680,0.0029,109.45,4194304,3.4198,65536,47254605,90.125000,2.083749
reduction,1909,3500,input00,reduce2,0.62336,(65536 1 1) (256 1 1),524288.0,0.913946,0.9541,0.9939,2.219700,2097183,108.57,9461,0.50068,2097270,108.38,65549,3.3863,1638400,339.26,1310720,270.99,0.49229999999999996,108.39,2097152,1.0,16056320,16056320,16711680,0.0028000000000000004,108.4,4194304,3.3863,65536,47254590,90.125000,2.058885
reduction,1909,4000,input00,reduce2,0.62051,(65536 1 1) (256 1 1),524288.0,0.913362,0.9541,0.9937999999999999,2.234680,2097202,109.11,9461,0.50354,2097282,109.0,65549,3.4058,1638400,341.03,1310720,272.4,0.49229999999999996,108.96,2097152,1.0,16056320,16056320,16711680,0.0028000000000000004,109.0,4194304,3.4049,65536,47254578,90.125000,2.069755
reduction,1909,4500,input00,reduce2,0.61812,(65536 1 1) (256 1 1),524288.0,0.912991,0.9541,0.9937,2.245098,2097199,109.49,9461,0.50449,2097297,109.43,65549,3.4189,1638400,342.33,1310720,273.54,0.49229999999999996,109.41,2097152,1.0,16056320,16056320,16711680,0.0028000000000000004,109.41,4194304,3.418,65536,47254589,90.125000,2.077215
reduction,1909,5000,input00,reduce2,0.61621,(65536 1 1) (256 1 1),524288.0,0.912663,0.9541,0.9937999999999999,2.253729,2097272,109.85,9461,0.5064,2097261,109.75,65549,3.4291,1638400,343.31,1310720,274.38,0.49229999999999996,109.75,2097152,1.0,16056320,16056320,16711680,0.0029,109.74,4194304,3.4282,65536,47254600,90.125000,2.083731
scalarProd,1709,3500,input00,scalarProdGPU,0.03440699999999999,(128 1 1) (256 1 1),1024.0,0.561521,0.9832,0.8425,0.642253,262133,215.72,1403,1.1576,262329,184.31,269,0.19263999999999998,18688,61.666,17408,48.793,0.49979999999999997,183.69,262144,1.0,178432,178432,2359040,0.0052,185.15,524288,0.18406,256,722513,701.750000,0.576845
scalarProd,1709,4000,input00,scalarProdGPU,0.030275,(128 1 1) (256 1 1),1024.0,0.560865,0.9832,0.8334,0.740181,262137,244.96,1403,1.3094,262329,210.34,269,0.21935,18688,69.975,17408,55.703,0.49979999999999997,209.71,262144,1.0,178432,178432,2359040,0.006,210.99,524288,0.20981,256,722509,701.750000,0.656313
scalarProd,1709,4500,input00,scalarProdGPU,0.027324,(128 1 1) (256 1 1),1024.0,0.559988,0.9832,0.8249,0.830173,262133,268.77,1402,1.438,262329,234.38,269,0.24509,18688,77.041,17408,62.04,0.49979999999999997,233.56,262144,1.0,178432,178432,2359040,0.0066,234.99,524288,0.23365000000000002,256,722528,701.750000,0.731304
scalarProd,1709,5000,input00,scalarProdGPU,0.024972,(128 1 1) (256 1 1),1024.0,0.560477,0.9832,0.8115000000000001,0.917067,262134,294.04,1402,1.5711,262329,257.72,269,0.26894,18688,83.454,17408,68.183,0.49979999999999997,256.69,262144,1.0,178432,178432,2359040,0.0072,257.66,524288,0.25654000000000005,256,722489,701.750000,0.806736
scalarProd,1609,3500,input00,scalarProdGPU,0.034539,(128 1 1) (256 1 1),1024.0,0.561379,0.9832,0.8426,0.649804,262146,216.41,1403,1.1567,262329,183.33,269,0.19169,18688,61.812,17408,48.797,0.49979999999999997,183.71,262144,1.0,178432,178432,2359040,0.0052,184.43,524288,0.18311000000000002,256,722503,701.750000,0.579268
scalarProd,1609,4000,input00,scalarProdGPU,0.030256,(128 1 1) (256 1 1),1024.0,0.560345,0.9832,0.835,0.745919,262135,244.1,1403,1.3076,262329,210.1,269,0.21935,18688,69.764,17408,55.588,0.49979999999999997,209.27,262144,1.0,178432,178432,2359040,0.006,211.17,524288,0.20981,256,722521,701.750000,0.661856
scalarProd,1609,4500,input00,scalarProdGPU,0.027364,(128 1 1) (256 1 1),1024.0,0.560467,0.9832,0.8212999999999999,0.837864,262136,269.59,1402,1.4454,262329,234.15,269,0.24509,18688,76.886,17408,62.099,0.49979999999999997,233.79,262144,1.0,178432,178432,2359040,0.0067,235.03,524288,0.23365000000000002,256,722532,701.750000,0.738909
scalarProd,1609,5000,input00,scalarProdGPU,0.024992999999999998,(128 1 1) (256 1 1),1024.0,0.559560,0.9832,0.8151,0.928479,262135,294.09,1403,1.5683,262329,256.97,269,0.26894,18688,83.58,17408,68.34,0.49979999999999997,257.28,262144,1.0,178432,178432,2359040,0.0072,257.65,524288,0.25654000000000005,256,722526,701.750000,0.805863
scalarProd,1809,3500,input00,scalarProdGPU,0.034319,(128 1 1) (256 1 1),1024.0,0.560519,0.9832,0.8489,0.644793,262135,217.63,1403,1.1604,262329,184.52,269,0.19263999999999998,18688,62.146,17408,49.094,0.49979999999999997,184.83,262144,1.0,178432,178432,2359040,0.0052,185.36,524288,0.18406,256,722490,701.750000,0.574983
scalarProd,1809,4000,input00,scalarProdGPU,0.030215,(128 1 1) (256 1 1),1024.0,0.560528,0.9832,0.8336,0.742170,262136,245.19,1403,1.3085,262329,210.15,269,0.21935,18688,69.97,17408,55.8,0.49979999999999997,210.07,262144,1.0,178432,178432,2359040,0.006,211.2,524288,0.20981,256,722506,701.750000,0.658625
scalarProd,1809,4500,input00,scalarProdGPU,0.027243,(128 1 1) (256 1 1),1024.0,0.560086,0.9832,0.8255,0.832021,262140,269.33,1403,1.4454,262329,234.31,269,0.24509,18688,77.035,17408,62.523,0.49979999999999997,235.39,262144,1.0,178432,178432,2359040,0.0066,235.12,524288,0.2346,256,722473,701.750000,0.730456
scalarProd,1809,5000,input00,scalarProdGPU,0.024967,(128 1 1) (256 1 1),1024.0,0.559513,0.9832,0.8133,0.920374,262137,294.22,1426,1.6009,262329,257.85,269,0.26989,18688,83.573,17408,68.239,0.49979999999999997,256.9,262144,1.0,178432,178432,2359040,0.0072,257.83,524288,0.25654000000000005,256,722494,701.750000,0.803949
scalarProd,1909,3500,input00,scalarProdGPU,0.034434,(128 1 1) (256 1 1),1024.0,0.561028,0.9832,0.847,0.642975,262135,216.22,1403,1.1586,262340,183.62,269,0.19169,18688,61.716,17408,48.719,0.49979999999999997,183.42,262144,1.0,178432,178432,2359040,0.0052,184.77,524288,0.18406,256,722500,701.750000,0.575019
scalarProd,1909,4000,input00,scalarProdGPU,0.030307999999999998,(128 1 1) (256 1 1),1024.0,0.561002,0.9832,0.8345999999999999,0.737677,262134,244.43,1402,1.3076,262332,209.65,269,0.21935,18688,69.846,17408,55.633,0.49979999999999997,209.44,262144,1.0,178432,178432,2359040,0.0059,210.81,524288,0.20981,256,722522,701.750000,0.655463
scalarProd,1909,4500,input00,scalarProdGPU,0.027280000000000002,(128 1 1) (256 1 1),1024.0,0.560861,0.9832,0.8225,0.834839,262142,271.43,1403,1.4435,262329,234.09,269,0.24414,18688,77.089,17408,62.202,0.49979999999999997,234.18,262144,1.0,178432,178432,2359040,0.0066,235.56,524288,0.2346,256,722496,701.750000,0.735856
scalarProd,1909,5000,input00,scalarProdGPU,0.024873000000000003,(128 1 1) (256 1 1),1024.0,0.559919,0.9832,0.8097,0.917870,262135,295.15,1403,1.5749,262329,257.89,269,0.26989,18688,84.621,17408,68.487,0.49979999999999997,257.83,262144,1.0,178432,178432,2359040,0.0072,258.41,524288,0.25749,256,722494,701.750000,0.806984
scan,1709,3500,input00,scanExclusiveShared,0.20353,(6656 1 1) (256 1 1),53248.0,0.957719,1.0,0.9753000000000001,0.866498,852024,124.01,849073,124.7,852087,125.44,851981,125.41,905216,526.31,532480,313.58,0.0,125.43,851968,1.0,532480,532480,0,0.0,124.08,851968,124.08,851968,6500889,122.000000,0.813946
scan,1709,4000,input00,scanExclusiveShared,0.17567,(6656 1 1) (256 1 1),53248.0,0.954541,1.0,0.9726,1.018620,851984,143.47,849317,143.97,852081,144.51,851981,144.47,905216,609.52,532480,361.25,0.0,144.5,851968,1.0,532480,532480,0,0.0,143.54,851968,143.54,851968,6500841,122.000000,0.944863
scan,1709,4500,input00,scanExclusiveShared,0.15402000000000002,(6656 1 1) (256 1 1),53248.0,0.952424,1.0,0.9693999999999999,1.179901,851981,163.39,849187,163.12,852087,163.89,851981,163.84,905216,694.65,532480,409.63,0.0,163.85,851968,1.0,532480,532480,0,0.0,163.45,851968,163.45,851968,6500837,122.000000,1.082396
scan,1709,5000,input00,scanExclusiveShared,0.13704,(6656 1 1) (256 1 1),53248.0,0.948831,1.0,0.9668000000000001,1.350759,851987,184.04,849392,183.39,852088,183.94,851981,183.88,905216,780.72,532480,459.45,0.0,183.78,851968,1.0,532480,532480,0,0.0,183.79,851968,183.79,851968,6500811,122.000000,1.221012
scan,1609,3500,input00,scanExclusiveShared,0.20321,(6656 1 1) (256 1 1),53248.0,0.958025,1.0,0.9751000000000001,0.873388,851986,124.32,848926,124.8,852095,125.21,851981,125.18,905216,526.61,532480,313.51,0.0,125.4,851968,1.0,532480,532480,0,0.0,124.19,851968,124.19,851968,6500898,122.000000,0.818082
scan,1609,4000,input00,scanExclusiveShared,0.1757,(6656 1 1) (256 1 1),53248.0,0.954168,1.0,0.9723,1.024877,851984,143.44,849339,143.85,852081,144.41,851981,144.38,905216,610.75,532480,361.12,0.0,144.45,851968,1.0,532480,532480,0,0.0,143.52,851968,143.52,851968,6500831,122.000000,0.949515
scan,1609,4500,input00,scanExclusiveShared,0.15391,(6656 1 1) (256 1 1),53248.0,0.951835,1.0,0.9695999999999999,1.192952,851981,163.74,849378,163.67,852081,163.79,851981,163.75,905216,694.65,532480,409.53,0.0,163.81,851968,1.0,532480,532480,0,0.0,163.49,851968,163.49,851968,6500823,122.000000,1.091316
scan,1609,5000,input00,scanExclusiveShared,0.13703,(6656 1 1) (256 1 1),53248.0,0.948442,1.0,0.9662000000000001,1.344226,851981,183.58,849239,183.57,852087,183.9,851981,183.86,905216,782.72,532480,459.62,0.0,183.85,851968,1.0,532480,532480,0,0.0,183.82,851968,183.82,851968,6500848,122.000000,1.217413
scan,1809,3500,input00,scanExclusiveShared,0.20348,(6656 1 1) (256 1 1),53248.0,0.957989,1.0,0.9749,0.862287,851998,124.0,849194,125.03,852110,125.36,851981,125.32,905216,526.59,532480,313.34,0.0,125.33,851968,1.0,532480,532480,0,0.0,124.09,851968,124.09,851968,6500897,122.000000,0.811495
scan,1809,4000,input00,scanExclusiveShared,0.1756,(6656 1 1) (256 1 1),53248.0,0.954457,1.0,0.9722,1.016927,852000,143.38,849326,144.28,852088,144.48,851981,144.44,905216,609.38,532480,360.73,0.0,144.29,851968,1.0,532480,532480,0,0.0,143.51,851968,143.51,851968,6500790,122.000000,0.945289
scan,1809,4500,input00,scanExclusiveShared,0.15399000000000002,(6656 1 1) (256 1 1),53248.0,0.952123,1.0,0.9687,1.180439,851999,163.58,849218,163.09,852084,163.78,851981,163.74,905216,695.26,532480,409.46,0.0,163.78,851968,1.0,532480,532480,0,0.0,163.43,851968,163.43,851968,6500900,122.000000,1.081599
scan,1809,5000,input00,scanExclusiveShared,0.13701,(6656 1 1) (256 1 1),53248.0,0.949124,1.0,0.9669,1.347037,851981,183.67,849230,183.5,852082,183.86,851981,183.81,905216,781.64,532480,459.56,0.0,183.82,851968,1.0,532480,532480,0,0.0,183.68,851968,183.68,851968,6500799,122.000000,1.219996
scan,1909,3500,input00,scanExclusiveShared,0.20343,(6656 1 1) (256 1 1),53248.0,0.957842,1.0,0.9749,0.863182,851981,124.22,849145,124.86,852081,125.34,851981,125.31,905216,526.7,532480,313.06,0.0,125.22,851968,1.0,532480,532480,0,0.0,124.04,851968,124.04,851968,6500943,122.000000,0.811970
scan,1909,4000,input00,scanExclusiveShared,0.17564,(6656 1 1) (256 1 1),53248.0,0.954587,1.0,0.9715,1.014570,851981,143.61,849292,143.86,852081,144.56,851981,144.52,905216,610.11,532480,361.07,0.0,144.43,851968,1.0,532480,532480,0,0.0,143.48,851968,143.48,851968,6500917,122.000000,0.941346
