kernel,coreF,memF,real,predict
dxtc,1100,3600,1.000000,0.997993
dxtc,1100,3900,1.000286,0.985291
dxtc,1300,2100,0.851484,0.889730
dxtc,1300,2600,0.850911,0.872717
dxtc,1300,3100,0.851320,0.866870
dxtc,1300,3600,0.851770,0.858376
dxtc,1300,3900,0.852056,0.845674
dxtc,1500,2100,0.752363,0.803670
dxtc,1500,2600,0.752855,0.782674
dxtc,1500,3100,0.753223,0.770098
dxtc,1500,3600,0.753755,0.765455
dxtc,1500,3900,0.753878,0.752753
dxtc,700,2100,1.564968,1.531157
dxtc,700,2600,1.565705,1.538372
dxtc,700,3100,1.565787,1.529487
dxtc,700,3600,1.567383,1.537437
dxtc,700,3900,1.567383,1.537187
dxtc,900,2100,1.221977,1.215955
dxtc,900,2600,1.222386,1.210080
dxtc,900,3100,1.222509,1.184307
dxtc,900,3600,1.223000,1.174369
dxtc,900,3900,1.216861,1.171853
fastWalshTransform,1100,2100,1.759140,1.773929
fastWalshTransform,1100,2600,1.393899,1.390721
fastWalshTransform,1100,3100,1.153039,1.141819
fastWalshTransform,1100,3600,1.000000,0.985512
fastWalshTransform,1100,3900,0.918606,0.916105
fastWalshTransform,1300,2100,1.759583,1.769755
fastWalshTransform,1300,2600,1.393308,1.388932
fastWalshTransform,1300,3100,1.152448,1.138215
fastWalshTransform,1300,3600,0.998080,0.988356
fastWalshTransform,1300,3900,0.917350,0.911545
fastWalshTransform,1500,2100,1.757220,1.771443
fastWalshTransform,1500,2600,1.393308,1.384332
fastWalshTransform,1500,3100,1.152375,1.133715
fastWalshTransform,1500,3600,0.998523,0.987231
fastWalshTransform,1500,3900,0.917202,0.912998
fastWalshTransform,700,2100,1.760765,1.727168
fastWalshTransform,700,2600,1.397518,1.373132
fastWalshTransform,700,3100,1.286506,1.295240
fastWalshTransform,700,3600,1.312800,1.287366
fastWalshTransform,700,3900,1.312800,1.280815
fastWalshTransform,900,2100,1.759583,1.737561
fastWalshTransform,900,2600,1.394712,1.368302
fastWalshTransform,900,3100,1.154517,1.123197
fastWalshTransform,900,3600,1.002881,1.035494
fastWalshTransform,900,3900,1.002142,1.018580
gaussian,1100,2100,1.000565,1.200947
gaussian,1100,2600,1.000175,1.055590
gaussian,1100,3100,1.000041,1.010765
gaussian,1100,3600,1.000000,1.000600
gaussian,1100,3900,0.999959,0.990443
gaussian,1300,2100,1.000267,1.109667
gaussian,1300,2600,0.999918,0.934568
gaussian,1300,3100,0.999774,0.881678
gaussian,1300,3600,0.999743,0.870248
gaussian,1300,3900,0.999712,0.855886
gaussian,1500,2100,1.000092,1.018575
gaussian,1500,2600,0.999784,0.893394
gaussian,1500,3100,0.999661,0.837541
gaussian,1500,3600,0.999630,0.826623
gaussian,1500,3900,0.999589,0.812328
gaussian,700,2100,1.002621,1.576945
gaussian,700,2600,1.001726,1.524656
gaussian,700,3100,1.001531,1.500991
gaussian,700,3600,1.001572,1.501309
gaussian,700,3900,1.001552,1.499701
gaussian,900,2100,1.001007,1.300520
gaussian,900,2600,1.000596,1.248036
gaussian,900,3100,1.000442,1.207621
gaussian,900,3600,1.000391,1.180953
gaussian,900,3900,1.000349,1.177884
histogram,1100,2100,0.999401,0.999667
histogram,1100,2600,0.999151,1.009442
histogram,1100,3100,0.999501,1.008821
histogram,1100,3600,1.000000,0.986307
histogram,1100,3900,1.000200,0.987006
histogram,1300,2100,0.851173,0.889378
histogram,1300,2600,0.850774,0.869142
histogram,1300,3100,0.850824,0.867479
histogram,1300,3600,0.851273,0.860467
histogram,1300,3900,0.851573,0.859422
histogram,1500,2100,0.750724,0.793921
histogram,1500,2600,0.750824,0.767470
