,appName,coreF,memF,avg_power,modelled_power
99,pathfinder,1328,715,93.7018156425,84.32001007452598
100,quasirandomGenerator,607,715,28.9512025723,25.694818948886844
101,quasirandomGenerator,810,715,29.5844598071,28.725016265985253
102,quasirandomGenerator,1012,715,30.5581511254,32.17922562156936
103,quasirandomGenerator,1202,715,33.8067852564,35.752502252859564
104,quasirandomGenerator,1328,715,38.6883559871,38.25249313650488
105,reduction,607,715,43.7956871166,43.46826590026763
106,reduction,810,715,48.9713619632,50.34832375782729
107,reduction,1012,715,54.6624666667,58.194571034582395
108,reduction,1202,715,65.377152439,66.23464372326018
109,reduction,1328,715,78.9287852761,71.84947152678053
110,scalarProd,607,715,67.0808903509,77.17040776992492
111,scalarProd,810,715,75.8750782609,85.20683285305672
112,scalarProd,1012,715,83.7941710526,94.21686393089085
113,scalarProd,1202,715,97.226974026,103.68351828404334
114,scalarProd,1328,715,107.085939394,110.20696773635979
115,scanScanExclusiveShared,607,715,68.0170754717,81.43047800799151
116,scanScanExclusiveShared,810,715,79.4914125,92.99380508656087
117,scanScanExclusiveShared,1012,715,92.0147763975,106.4155714291476
118,scanScanExclusiveShared,1202,715,112.36813125,120.239320562571
119,scanScanExclusiveShared,1328,715,138.378465839,129.92096462025802
120,scanUniformUpdate,607,715,61.7899197531,56.05894120329158
121,scanUniformUpdate,810,715,63.0594968553,62.29177079757668
122,scanUniformUpdate,1012,715,65.0612857143,69.49555690051453
123,scanUniformUpdate,1202,715,71.917425,76.8830940526465
124,scanUniformUpdate,1328,715,81.8849570552,82.07016548619251
125,sortingNetworks,607,715,52.4038145695,51.482330204598064
126,sortingNetworks,810,715,60.4229668874,61.032908565936914
127,sortingNetworks,1012,715,69.3198013245,71.9251106788515
128,sortingNetworks,1202,715,85.7826887417,83.18459991766133
129,sortingNetworks,1328,715,106.284769737,91.05745475932254
130,srad,607,715,77.2428598726,91.07245950828832
131,srad,810,715,91.9259490446,105.70903142593406
132,srad,1012,715,108.126879747,122.48137240784516
133,srad,1202,715,134.294310127,139.7442239254318
134,srad,1328,715,167.551967949,151.85697206155666
135,stereoDisparity,607,715,62.1090526316,73.50812495862604
136,stereoDisparity,810,715,73.7303509934,85.82589972628622
137,stereoDisparity,1012,715,86.0671437908,99.84776200429036
138,stereoDisparity,1202,715,109.001238411,114.33420194589175
139,stereoDisparity,1328,715,138.260980132,124.44760788742916
140,transpose,607,715,74.9151465969,76.85228183121382
141,transpose,810,715,84.1482592593,87.97343404455613
142,transpose,1012,715,94.1534947368,100.68918333575805
143,transpose,1202,715,108.952444444,113.67407573995087
144,transpose,1328,715,130.735789474,122.78592541002698
145,vectorAdd,607,715,92.316908046,80.15082865809184
146,vectorAdd,810,715,94.1894912281,89.64330341158849
147,vectorAdd,1012,715,95.566566474,100.55010231732649
148,vectorAdd,1202,715,105.662347059,111.94148490223411
149,vectorAdd,1328,715,121.509588235,119.90452500409816
