,appName,coreF,memF,avg_power,modelled_power
46,dxtc,810,715,84.89857999999998,85.01124751726091
47,dxtc,1012,715,88.10250000000002,87.991432136482
48,dxtc,1202,715,96.35719,96.27567806251645
49,dxtc,1328,715,110.78265,110.97488120849133
50,eigenvalues,607,715,29.87296000000001,29.77948816447378
51,eigenvalues,810,715,30.69192,30.71976777818025
52,eigenvalues,1012,715,31.87107,31.864870908047564
53,eigenvalues,1202,715,35.048469999999995,35.08539597599269
54,eigenvalues,1328,715,39.84611000000001,39.86399859966517
55,fastWalshTransform,607,715,80.38337,78.58959895182251
56,fastWalshTransform,810,715,82.05937,81.19152390254257
57,fastWalshTransform,1012,715,84.84111000000003,83.33588046800135
58,fastWalshTransform,1202,715,93.33411999999998,91.38101215220688
59,fastWalshTransform,1328,715,107.99357999999998,109.0459776307225
60,gaussian,607,715,48.6576,48.72176721727252
61,gaussian,810,715,54.79140999999999,54.79753128428758
62,gaussian,1012,715,58.46347,58.45437813520432
63,gaussian,1202,715,68.63781999999999,68.56676251895428
64,gaussian,1328,715,82.05885,82.06569752404691
65,histogram,607,715,56.51075,56.67264919270991
66,histogram,810,715,65.50113999999999,65.52200497419773
67,histogram,1012,715,73.69031999999999,73.46250958757817
68,histogram,1202,715,86.96616,86.98040871257065
69,histogram,1328,715,107.13652999999998,107.15087258499024
70,hotspot,607,715,51.04979,50.85217828671096
71,hotspot,810,715,58.30826999999999,58.33755643010793
72,hotspot,1012,715,63.91749,64.08901999292848
73,hotspot,1202,715,79.35091000000003,79.41158547797261
74,hotspot,1328,715,102.51278999999997,102.4406647455382
75,matrixMulGlobal,607,715,74.27202000000003,74.54622098010421
76,matrixMulGlobal,810,715,86.23697,85.72799101988912
77,matrixMulGlobal,1012,715,98.72228,99.19884574486255
78,matrixMulGlobal,1202,715,118.8132,118.82766228924393
79,matrixMulGlobal,1328,715,147.51942,147.28060639426232
80,matrixMulShared,607,715,63.15689999999999,63.30734014530659
81,matrixMulShared,810,715,74.1622,74.02420062901497
82,matrixMulShared,1012,715,86.02736999999998,86.01719182422639
83,matrixMulShared,1202,715,107.08236,107.23011718319893
84,matrixMulShared,1328,715,133.40304,133.16839298166275
85,mergeSort,607,715,60.43557,60.13931653046488
86,mergeSort,810,715,69.34987000000001,69.2187947561252
87,mergeSort,1012,715,78.79306000000003,78.77562905626178
88,mergeSort,1202,715,95.39535,95.883409437356
89,mergeSort,1328,715,119.81906,119.82040265323161
90,nn,607,715,95.8452,95.83904228954313
91,nn,810,715,101.05392,100.70155498844682
