kernel,coreF,memF,real,predict
convolutionSeparable,2000,4500,1.006953,0.973957
convolutionSeparable,2000,5000,0.907509,0.907090
convolutionTexture,1700,3500,1.190347,1.075308
convolutionTexture,1700,4000,1.094713,1.082194
convolutionTexture,1700,4500,1.026667,1.070103
convolutionTexture,1700,5000,0.979716,1.051907
convolutionTexture,1600,3500,1.218871,1.109990
convolutionTexture,1600,4000,1.129368,1.133252
convolutionTexture,1600,4500,1.066298,1.120773
convolutionTexture,1600,5000,1.024972,1.104166
convolutionTexture,1800,3500,1.162255,1.022044
convolutionTexture,1800,4000,1.065540,1.028930
convolutionTexture,1800,4500,1.000000,1.029335
convolutionTexture,1800,5000,0.950417,0.999436
convolutionTexture,1900,3500,1.143900,0.975789
convolutionTexture,1900,4000,1.041037,0.985558
convolutionTexture,1900,4500,0.970863,0.980542
convolutionTexture,1900,5000,0.926256,0.948777
convolutionTexture,2000,3500,1.121939,0.937747
convolutionTexture,2000,4000,1.026487,0.943824
convolutionTexture,2000,4500,0.953572,0.943730
convolutionTexture,2000,5000,0.903538,0.914248
dxtc,1700,3500,1.053673,1.068802
dxtc,1700,4000,1.055599,1.086894
dxtc,1700,4500,1.055862,1.070124
dxtc,1700,5000,1.054811,1.045143
dxtc,1600,3500,1.108922,1.108510
dxtc,1600,4000,1.125120,1.111295
dxtc,1600,4500,1.117503,1.087217
dxtc,1600,5000,1.127835,1.060448
dxtc,1800,3500,0.995272,1.013385
dxtc,1800,4000,0.998599,1.025379
dxtc,1800,4500,1.000000,1.020560
dxtc,1800,5000,0.999212,0.990628
dxtc,1900,3500,0.953507,0.976325
dxtc,1900,4000,0.957359,0.996149
dxtc,1900,4500,0.949567,0.985814
dxtc,1900,5000,0.956571,0.960727
dxtc,2000,3500,0.921898,0.936224
dxtc,2000,4000,0.912617,0.949405
dxtc,2000,4500,0.913755,0.947652
dxtc,2000,5000,0.919709,0.924876
fastWalshTransform,1700,3500,1.330182,1.324694
fastWalshTransform,1700,4000,1.137413,1.137333
fastWalshTransform,1700,4500,0.996937,1.007137
fastWalshTransform,1700,5000,0.887128,0.890803
fastWalshTransform,1600,3500,1.332158,1.321147
fastWalshTransform,1600,4000,1.137956,1.134126
fastWalshTransform,1600,4500,0.993741,1.001452
fastWalshTransform,1600,5000,0.884855,0.891075
fastWalshTransform,1800,3500,1.335074,1.327119
fastWalshTransform,1800,4000,1.141020,1.138279
fastWalshTransform,1800,4500,1.000000,1.000897
fastWalshTransform,1800,5000,0.890373,0.891633
fastWalshTransform,1900,3500,1.336111,1.327979
fastWalshTransform,1900,4000,1.140048,1.139449
fastWalshTransform,1900,4500,1.001861,0.998320
fastWalshTransform,1900,5000,0.891921,0.894544
fastWalshTransform,2000,3500,1.336507,1.329231
fastWalshTransform,2000,4000,1.146587,1.139750
fastWalshTransform,2000,4500,1.004842,0.995445
