kernel,coreF,memF,real,predict
matrixMulShared,1900,4500,0.962785,1.074092
matrixMulShared,1900,5000,0.957899,1.000575
matrixMulShared,2000,3500,0.926400,1.198871
matrixMulShared,2000,4000,0.921036,1.129585
matrixMulShared,2000,4500,0.921319,1.057751
matrixMulShared,2000,5000,0.911900,0.984413
mergeSort,1700,3500,1.055067,1.103621
mergeSort,1700,4000,1.058381,1.054362
mergeSort,1700,4500,1.063780,1.003259
mergeSort,1700,5000,1.062987,0.951071
mergeSort,1600,3500,1.114613,1.125942
mergeSort,1600,4000,1.124797,1.076944
mergeSort,1600,4500,1.125181,1.025981
mergeSort,1600,5000,1.125437,0.973803
mergeSort,1800,3500,0.996302,1.080368
mergeSort,1800,4000,0.997748,1.030921
mergeSort,1800,4500,1.000000,0.979729
mergeSort,1800,5000,1.003083,0.927556
mergeSort,1900,3500,0.955667,1.056284
mergeSort,1900,4000,0.965289,1.006690
mergeSort,1900,4500,0.960542,0.955493
mergeSort,1900,5000,0.967822,0.903426
mergeSort,2000,3500,0.919984,1.031438
mergeSort,2000,4000,0.916081,0.981772
mergeSort,2000,4500,0.921174,0.930611
mergeSort,2000,5000,0.920828,0.878707
nn,1700,3500,1.317133,1.258495
nn,1700,4000,1.137689,1.167108
nn,1700,4500,1.000141,1.073749
nn,1700,5000,0.894148,0.979702
nn,1600,3500,1.316568,1.272131
nn,1600,4000,1.136665,1.180571
nn,1600,4500,1.000812,1.088169
nn,1600,5000,0.895666,0.993565
nn,1800,3500,1.318121,1.244286
nn,1800,4000,1.137759,1.153944
nn,1800,4500,1.000000,1.060455
nn,1800,5000,0.892595,0.966536
nn,1900,3500,1.320239,1.229172
nn,1900,4000,1.138289,1.137466
nn,1900,4500,1.000141,1.043943
nn,1900,5000,0.891465,0.949914
nn,2000,3500,1.322533,1.213083
nn,2000,4000,1.139101,1.122971
nn,2000,4500,0.999435,1.029719
nn,2000,5000,0.890477,0.934032
pathfinder,1700,3500,1.118519,1.141724
pathfinder,1700,4000,1.074225,1.082745
pathfinder,1700,4500,1.044572,1.022096
pathfinder,1700,5000,1.021359,0.960689
pathfinder,1600,3500,1.164806,1.164700
pathfinder,1600,4000,1.120141,1.105984
pathfinder,1600,4500,1.090766,1.045492
pathfinder,1600,5000,1.069499,0.984102
pathfinder,1800,3500,1.080295,1.117780
pathfinder,1800,4000,1.036325,1.058608
pathfinder,1800,4500,1.000000,0.997892
pathfinder,1800,5000,0.973498,0.936519
pathfinder,1900,3500,1.052819,1.092950
pathfinder,1900,4000,1.003151,1.033662
pathfinder,1900,4500,0.965297,0.972952
pathfinder,1900,5000,0.940648,0.911716
pathfinder,2000,3500,1.017606,1.067342
pathfinder,2000,4000,0.966640,1.008010
pathfinder,2000,4500,0.921837,0.947379
pathfinder,2000,5000,0.896076,0.886330
scalarProd,1700,3500,1.321061,1.257274
scalarProd,1700,4000,1.142138,1.171646
scalarProd,1700,4500,1.007370,1.083956
scalarProd,1700,5000,0.897899,0.995495
scalarProd,1600,3500,1.330210,1.270255
scalarProd,1600,4000,1.144663,1.185020
scalarProd,1600,4500,1.007133,1.097656
scalarProd,1600,5000,0.903643,1.009447
scalarProd,1800,3500,1.326635,1.243277
scalarProd,1800,4000,1.141003,1.157362
scalarProd,1800,4500,1.000000,1.069455
scalarProd,1800,5000,0.896984,0.980851
scalarProd,1900,3500,1.326855,1.228320
scalarProd,1900,4000,1.143765,1.142222
scalarProd,1900,4500,1.004439,1.054207
scalarProd,1900,5000,0.898187,0.965569
scalarProd,2000,3500,1.328872,1.212449
scalarProd,2000,4000,1.143985,1.126280
scalarProd,2000,4500,1.005286,1.038267
scalarProd,2000,5000,0.899034,0.949705
scanScanExclusiveShared,1700,3500,1.332627,1.240259
scanScanExclusiveShared,1700,4000,1.143188,1.163953
scanScanExclusiveShared,1700,4500,0.995494,1.085526
scanScanExclusiveShared,1700,5000,0.890273,1.006361
scanScanExclusiveShared,1600,3500,1.330440,1.255569
scanScanExclusiveShared,1600,4000,1.142923,1.179598
scanScanExclusiveShared,1600,4500,0.996289,1.101408
scanScanExclusiveShared,1600,5000,0.889743,1.022366
scanScanExclusiveShared,1800,3500,1.334879,1.223919
scanScanExclusiveShared,1800,4000,1.141996,1.147422
scanScanExclusiveShared,1800,4500,1.000000,1.068841
scanScanExclusiveShared,1800,5000,0.890008,0.989638
scanScanExclusiveShared,1900,3500,1.335476,1.206649
scanScanExclusiveShared,1900,4000,1.142460,1.130016
scanScanExclusiveShared,1900,4500,0.998675,1.051421
scanScanExclusiveShared,1900,5000,0.890671,0.972274
scanScanExclusiveShared,2000,3500,1.335675,1.188522
scanScanExclusiveShared,2000,4000,1.142526,1.111861
scanScanExclusiveShared,2000,4500,1.001789,1.033347
scanScanExclusiveShared,2000,5000,0.893188,0.954341
scanUniformUpdate,1700,3500,1.333555,1.288328
scanUniformUpdate,1700,4000,1.145145,1.181854
scanUniformUpdate,1700,4500,0.998671,1.072391
scanUniformUpdate,1700,5000,0.891673,0.962752
scanUniformUpdate,1600,3500,1.330897,1.293196
scanUniformUpdate,1600,4000,1.145012,1.186760
scanUniformUpdate,1600,4500,0.998073,1.077832
scanUniformUpdate,1600,5000,0.891340,0.968221
scanUniformUpdate,1800,3500,1.335017,1.282480
scanUniformUpdate,1800,4000,1.144813,1.175782
scanUniformUpdate,1800,4500,1.000000,1.066349
scanUniformUpdate,1800,5000,0.891939,0.956089
scanUniformUpdate,1900,3500,1.336213,1.275658
scanUniformUpdate,1900,4000,1.145145,1.168839
scanUniformUpdate,1900,4500,1.001462,1.059406
scanUniformUpdate,1900,5000,0.893467,0.949444
scanUniformUpdate,2000,3500,1.337343,1.267535
scanUniformUpdate,2000,4000,1.145610,1.160897
scanUniformUpdate,2000,4500,1.001130,1.051824
scanUniformUpdate,2000,5000,0.895328,0.941974
sortingNetworks,1700,3500,1.055721,1.098834
sortingNetworks,1700,4000,1.051900,1.036764
sortingNetworks,1700,4500,1.055721,0.972773
sortingNetworks,1700,5000,1.055880,0.907796
sortingNetworks,1600,3500,1.118340,1.121349
sortingNetworks,1600,4000,1.118075,1.059619
sortingNetworks,1600,4500,1.119083,0.995856
sortingNetworks,1600,5000,1.113564,0.930973
sortingNetworks,1800,3500,1.002653,1.075380
sortingNetworks,1800,4000,0.996338,1.013061
sortingNetworks,1800,4500,1.000000,0.948928
sortingNetworks,1800,5000,1.001804,0.883933
sortingNetworks,1900,3500,0.964763,1.051124
sortingNetworks,1900,4000,0.964020,0.988614
sortingNetworks,1900,4500,0.959510,0.924417
sortingNetworks,1900,5000,0.960730,0.859469
sortingNetworks,2000,3500,0.917533,1.026121
sortingNetworks,2000,4000,0.921673,0.963500
sortingNetworks,2000,4500,0.916578,0.899316
sortingNetworks,2000,5000,0.919391,0.834516
srad,1700,3500,1.218327,1.184505
srad,1700,4000,1.102571,1.109490
srad,1700,4500,1.052026,1.032935
srad,1700,5000,1.034599,0.955902
srad,1600,3500,1.233818,1.203726
srad,1600,4000,1.135860,1.128929
srad,1600,4500,1.108836,1.052499
srad,1600,5000,1.092405,0.975492
srad,1800,3500,1.201099,1.164317
srad,1800,4000,1.079107,1.089172
srad,1800,4500,1.000000,1.012583
srad,1800,5000,0.991486,0.935619
srad,1900,3500,1.186462,1.143216
srad,1900,4000,1.067660,1.068039
srad,1900,4500,0.983968,0.991513
srad,1900,5000,0.956830,0.914720
srad,2000,3500,1.167383,1.121316
srad,2000,4000,1.043796,1.046181
srad,2000,4500,0.958339,0.969812
srad,2000,5000,0.920551,0.893282
transpose,1700,3500,1.332023,1.213522
transpose,1700,4000,1.140829,1.146701
transpose,1700,4500,0.998844,1.077943
transpose,1700,5000,0.891684,1.008214
transpose,1600,3500,1.329017,1.229151
transpose,1600,4000,1.138748,1.162831
transpose,1600,4500,0.998613,1.094467
transpose,1600,5000,0.891962,1.024968
transpose,1800,3500,1.334428,1.196986
transpose,1800,4000,1.143234,1.129811
transpose,1800,4500,1.000000,1.060741
transpose,1800,5000,0.891916,0.990788
transpose,1900,3500,1.337110,1.179634
transpose,1900,4000,1.145315,1.112154
transpose,1900,4500,1.002405,1.042857
transpose,1900,5000,0.892424,0.972783
transpose,2000,3500,1.339839,1.161549
transpose,2000,4000,1.147905,1.093842
transpose,2000,4500,1.004347,1.024421
transpose,2000,5000,0.893627,0.954306
vectorAdd,1700,3500,1.316311,1.262511
vectorAdd,1700,4000,1.138030,1.167037
vectorAdd,1700,4500,1.000269,1.069027
vectorAdd,1700,5000,0.889522,0.970462
vectorAdd,1600,3500,1.318959,1.271252
vectorAdd,1600,4000,1.140588,1.176533
vectorAdd,1600,4500,0.997846,1.078780
vectorAdd,1600,5000,0.894099,0.980502
vectorAdd,1800,3500,1.324074,1.251452
vectorAdd,1800,4000,1.141126,1.156301
vectorAdd,1800,4500,1.000000,1.058182
vectorAdd,1800,5000,0.889432,0.960025
vectorAdd,1900,3500,1.325555,1.239879
vectorAdd,1900,4000,1.141755,1.144859
vectorAdd,1900,4500,0.997756,1.047050
vectorAdd,1900,5000,0.891811,0.948500
vectorAdd,2000,3500,1.326946,1.228252
vectorAdd,2000,4000,1.143011,1.132493
vectorAdd,2000,4500,0.999686,1.034933
vectorAdd,2000,5000,0.892349,0.936488
average,0.063456
