kernel,coreF,memF,real,predict
convolutionSeparable,2000,4500,1.006953,0.921216
convolutionSeparable,2000,5000,0.907509,0.842121
convolutionTexture,1700,3500,1.190347,1.148501
convolutionTexture,1700,4000,1.094713,1.089909
convolutionTexture,1700,4500,1.026667,1.030045
convolutionTexture,1700,5000,0.979716,0.968922
convolutionTexture,1600,3500,1.218871,1.172033
convolutionTexture,1600,4000,1.129368,1.116173
convolutionTexture,1600,4500,1.066298,1.059033
convolutionTexture,1600,5000,1.024972,1.000633
convolutionTexture,1800,3500,1.162255,1.124551
convolutionTexture,1800,4000,1.065540,1.063223
convolutionTexture,1800,4500,1.000000,1.000775
convolutionTexture,1800,5000,0.950417,0.936820
convolutionTexture,1900,3500,1.143900,1.100222
convolutionTexture,1900,4000,1.041037,1.036182
convolutionTexture,1900,4500,0.970863,0.970855
convolutionTexture,1900,5000,0.926256,0.904295
convolutionTexture,2000,3500,1.121939,1.075490
convolutionTexture,2000,4000,1.026487,1.008707
convolutionTexture,2000,4500,0.953572,0.940658
convolutionTexture,2000,5000,0.903538,0.871503
dxtc,1700,3500,1.053673,1.107705
dxtc,1700,4000,1.055599,1.040119
dxtc,1700,4500,1.055862,0.969105
dxtc,1700,5000,1.054811,0.894664
dxtc,1600,3500,1.108922,1.128787
dxtc,1600,4000,1.125120,1.063882
dxtc,1600,4500,1.117503,0.995550
dxtc,1600,5000,1.127835,0.923787
dxtc,1800,3500,0.995272,1.086776
dxtc,1800,4000,0.998599,1.016507
dxtc,1800,4500,1.000000,0.942814
dxtc,1800,5000,0.999212,0.865690
dxtc,1900,3500,0.953507,1.065997
dxtc,1900,4000,0.957359,0.993047
dxtc,1900,4500,0.949567,0.916672
dxtc,1900,5000,0.956571,0.836868
dxtc,2000,3500,0.921898,1.045366
dxtc,2000,4000,0.912617,0.969736
dxtc,2000,4500,0.913755,0.890680
dxtc,2000,5000,0.919709,0.808196
fastWalshTransform,1700,3500,1.330182,1.273977
fastWalshTransform,1700,4000,1.137413,1.171963
fastWalshTransform,1700,4500,0.996937,1.068679
fastWalshTransform,1700,5000,0.887128,0.964184
fastWalshTransform,1600,3500,1.332158,1.278865
fastWalshTransform,1600,4000,1.137956,1.179584
fastWalshTransform,1600,4500,0.993741,1.079086
fastWalshTransform,1600,5000,0.884855,0.977155
fastWalshTransform,1800,3500,1.335074,1.268706
fastWalshTransform,1800,4000,1.141020,1.163986
fastWalshTransform,1800,4500,1.000000,1.058012
fastWalshTransform,1800,5000,0.890373,0.950666
fastWalshTransform,1900,3500,1.336111,1.263023
fastWalshTransform,1900,4000,1.140048,1.155584
fastWalshTransform,1900,4500,1.001861,1.046850
fastWalshTransform,1900,5000,0.891921,0.936835
fastWalshTransform,2000,3500,1.336507,1.256911
fastWalshTransform,2000,4000,1.146587,1.146765
fastWalshTransform,2000,4500,1.004842,1.035319
fastWalshTransform,2000,5000,0.893717,0.922595
gaussian,1700,3500,1.265408,1.130404
gaussian,1700,4000,1.121660,1.047087
gaussian,1700,4500,1.015825,0.962013
gaussian,1700,5000,0.932293,0.876450
gaussian,1600,3500,1.277443,1.150785
gaussian,1600,4000,1.137304,1.069375
gaussian,1600,4500,1.029242,0.987485
gaussian,1600,5000,0.947600,0.904148
gaussian,1800,3500,1.256411,1.110461
gaussian,1800,4000,1.107241,1.023235
gaussian,1800,4500,1.000000,0.936252
gaussian,1800,5000,0.921889,0.845977
gaussian,1900,3500,1.249325,1.091159
gaussian,1900,4000,1.101415,0.999942
gaussian,1900,4500,0.991958,0.911038
gaussian,1900,5000,0.910968,0.818638
gaussian,2000,3500,1.245839,1.069145
gaussian,2000,4000,1.093306,0.978826
gaussian,2000,4500,0.981757,0.883537
gaussian,2000,5000,0.901003,0.791032
histogram,1700,3500,1.066571,1.181084
histogram,1700,4000,1.058376,1.141125
