,n_shm_ld,n_shm_st,n_gld,n_gst,n_dm_ld,n_dm_st,n_flop_sp,other_insts,real_cycle,c_to_m,act_util,appName
123,0.3373285402764326,0.16877640482225084,0.04082964014052578,0.00014976599379821218,0.0408272261299667,0.00016892233565411245,0.0,0.41191950030137164,36.099412498643815,0.3618,0.802758,histogram
124,0.3373301951820824,0.16877723282519913,0.040831105862299606,0.00014976672853767145,0.04082769897584516,0.0001637446969622195,0.0,0.41192025572907376,38.44774999925846,0.5454285714285714,0.801872,histogram
125,0.3373308912980406,0.16877758111458097,0.04083080076227976,0.00014976703759689958,0.040827744292124726,0.00016172036673826139,0.0,0.41192149512863874,38.43128742187711,0.47725,0.801527,histogram
126,0.33732838923426534,0.16877632925095779,0.040830244828841275,0.0001497659267390174,0.04082788922281822,0.0001686886461970084,0.0,0.41191869289018146,38.40941225430717,0.4242222222222222,0.801979,histogram
127,0.3373289934037462,0.16877663153653613,0.04082979232550749,0.00014976619497615693,0.040828195961541795,0.00016666429158857137,0.0,0.4119199562861036,38.40878399459948,0.3818,0.8027569999999999,histogram
128,0.006379457285033045,0.002734053122157019,0.010718063244954446,0.004743884381405244,0.0008393071479142661,0.002581474749414191,0.9720037600691217,0.0,8.59895559818684,0.48828571428571427,0.7177439999999999,hotspot
129,0.006379517350131739,0.002734078864342174,0.010718164159734162,0.0047439290469419556,0.0008402397764382139,0.002571158935704129,0.9720129118667076,0.0,8.579172222032557,0.42725,0.717659,hotspot
130,0.006379493752993789,0.0027340687512830524,0.0107181245144155,0.00474391149966651,0.0008475503843567855,0.00256753460018101,0.9720093164971032,0.0,8.555332492868674,0.37977777777777777,0.7172430000000001,hotspot
131,0.00637949428929044,0.0027340689811244743,0.010718125415442212,0.004743911898466784,0.0008414977247196133,0.0025735034812029494,0.9720093982097534,0.0,8.553488861739838,0.3418,0.717584,hotspot
132,0.006379467474568339,0.0027340574891007168,0.010718332560352409,0.004743891958535269,0.0008456974553501587,0.0025732404680187237,0.9720053125940744,0.0,8.125197252118523,0.45971428571428574,0.717758,hotspot
133,0.00637945406729182,0.0027340517431250658,0.010718730360273083,0.0047438819886323706,0.0008456956780075073,0.002574916363555661,0.9720032697991144,0.0,8.113361142211337,0.40225,0.717759,hotspot
134,0.0063795114508308865,0.00273407633607038,0.010718994907706112,0.004743924660110925,0.0008388098785877765,0.00257266974488091,0.9720120130218131,0.0,8.103020826293026,0.35755555555555557,0.71733,hotspot
135,0.006379493752993789,0.0027340687512830524,0.010718208580115199,0.00474391149966651,0.0008378828288914977,0.0025771180899465994,0.9720093164971032,0.0,8.109434555216191,0.3218,0.717115,hotspot
136,0.006379458893904875,0.0027340538116735176,0.010718065948004134,0.004743885577792586,0.0008382145114594793,0.0025823160528545067,0.9720040052043109,0.0,9.111800859547099,0.5168571428571429,0.7177520000000001,hotspot
137,0.006379500188559554,0.002734071509382666,0.010718135326746049,0.004743916285274213,0.0008392287266908696,0.0025748509135344734,0.9720102970498121,0.0,9.087764724686965,0.45225,0.717394,hotspot
138,0.006379443341511179,0.0027340471463619337,0.010718039818580926,0.004743874012740223,0.0008476277519529987,0.0025753323595239627,0.9720016355693286,0.0,9.055671338300987,0.402,0.717336,hotspot
139,0.006379411700668422,0.0027340335860007526,0.010717986659113178,0.0047438504840146495,0.0008483801294443806,0.002579522817281096,0.9719968146234774,0.0,9.04502620820862,0.3618,0.717286,hotspot
140,0.006379477127842327,0.00273406162621814,0.010718096582662552,0.004743899136891303,0.0008407388716848881,0.002576943242938562,0.972006783411762,0.0,9.573984512737239,0.5454285714285714,0.7174699999999999,hotspot
141,0.006379489998919755,0.002734067142394181,0.010718118207232754,0.004743908708066476,0.000836201022826766,0.0025794704116232524,0.9720087445089366,0.0,9.569495977025703,0.47725,0.717689,hotspot
142,0.006379489998919755,0.002734067142394181,0.010718118207232754,0.004743908708066476,0.0008374620075801995,0.002578209426869819,0.9720087445089366,0.0,9.553675660791436,0.4242222222222222,0.7173069999999999,hotspot
143,0.00637945353100193,0.0027340515132865417,0.010718056937843808,0.0047438815898371255,0.0008461159327623233,0.002575252407773573,0.9720031880874945,0.0,9.52644754396829,0.3818,0.717622,hotspot
144,0.0,0.0,0.0723748761884299,5.6548363106717675e-05,0.0011151543407624204,5.6921944236903563e-05,0.9263964991634641,0.0,6.73903948868076,0.48828571428571427,0.95552,matrixMul(Global)
145,0.0,0.0,0.07237452269226158,5.654809938194931e-05,0.0011198214706725992,5.6929012314430234e-05,0.9263921787253694,0.0,6.634893708056254,0.42725,0.947842,matrixMul(Global)
146,0.0,0.0,0.07237414333212629,5.654776657656041e-05,0.001125645013748415,5.693730491594809e-05,0.9263867265826328,0.0,6.516654705142969,0.37977777777777777,0.9449200000000001,matrixMul(Global)
147,0.0,0.0,0.07237373585639234,5.6547393940651997e-05,0.0011321406433875214,5.6954184896795225e-05,0.9263806219213827,0.0,6.637650392152672,0.3418,0.9429620000000001,matrixMul(Global)
148,0.0,0.0,0.07237491206605565,5.654837664551742e-05,0.0011148918930148975,5.6926703123132095e-05,0.9263967209611608,0.0,6.433853645102775,0.45971428571428574,0.9542510000000001,matrixMul(Global)
149,0.0,0.0,0.07237445531255743,5.654803359140675e-05,0.0011209663563668257,5.692937746518944e-05,0.9263911009200192,0.0,6.422643594616385,0.40225,0.947751,matrixMul(Global)
150,0.0,0.0,0.07237387401509854,5.654752076218029e-05,0.0011299349454043856,5.6943959497202936e-05,0.9263826995592377,0.0,6.298673385315359,0.35755555555555557,0.9455540000000001,matrixMul(Global)
151,0.0,0.0,0.07237367774311308,5.65474344824982e-05,0.0011315539156527786,5.693481363469169e-05,0.926381286093117,0.0,6.245674553291016,0.3218,0.943182,matrixMul(Global)
152,0.0,0.0,0.07237497674062061,5.6548405943014393e-05,0.001114353667881997,5.692026180694145e-05,0.9263972009237474,0.0,6.954477190367526,0.5168571428571429,0.955377,matrixMul(Global)
153,0.0,0.0,0.07237435507234351,5.654921875040004e-05,0.0011228394204795442,5.694091509655959e-05,0.92638931537333,0.0,7.005344387812908,0.45225,0.947197,matrixMul(Global)
154,0.0,0.0,0.07237395194939354,5.6548922311109364e-05,0.001128104152088789,5.693587140876182e-05,0.9263844591047978,0.0,6.847536558531874,0.402,0.9443090000000001,matrixMul(Global)
155,0.0,0.0,0.07237375077737296,5.654746997495641e-05,0.0011308993593990627,5.693484937029158e-05,0.9263818675438827,0.0,6.736296580075276,0.3618,0.94499,matrixMul(Global)
156,0.0,0.0,0.07237508315953227,5.654849920244292e-05,0.0011127196822808562,5.6919924291608754e-05,0.9263987287346929,0.0,7.3575873170548824,0.5454285714285714,0.956153,matrixMul(Global)
157,0.0,0.0,0.0723742139977378,5.654780594804105e-05,0.0011249417808555642,5.692483445930159e-05,0.9263873715809993,0.0,6.721097290664309,0.47725,0.9491350000000001,matrixMul(Global)
158,0.0,0.0,0.07237402076228808,5.654758991784076e-05,0.0011286706551635777,5.692849941852698e-05,0.926383832493212,0.0,7.341622772827191,0.4242222222222222,0.9435620000000001,matrixMul(Global)
159,0.0,0.0,0.0723737560265128,5.654748722113604e-05,0.001130618444348831,5.692796464974375e-05,0.9263821500772674,0.0,7.330856813696699,0.3818,0.943809,matrixMul(Global)
160,0.022762817543118458,0.000948450730963269,0.0037938752849012757,5.928405002037054e-05,0.0011624056169974222,5.9618267611742964e-05,0.9712135485063874,0.0,2.1949718292255387,0.48828571428571427,0.9906,matrixMul
161,0.022762807855872588,0.0009484503273280245,0.0037939066850436937,5.928402479066567e-05,0.0011627904447263854,5.962547834154451e-05,0.9712131351838971,0.0,2.0924449422926887,0.42725,0.989999,matrixMul
162,0.022762799352515847,0.0009484499730214936,0.003793917930951521,5.9284002644311186e-05,0.0011631396043849272,5.963676247238124e-05,0.9712127723740095,0.0,2.14905396147227,0.37977777777777777,0.9891059999999999,matrixMul
163,0.022762779576573956,0.0009484491490239148,0.003793888404022434,5.928395113935464e-05,0.0011640444622297956,5.9625856521826716e-05,0.9712119286004888,0.0,2.082523288434825,0.3418,0.988675,matrixMul
164,0.022762813250257155,0.0009484505520940481,0.0037938750216672114,5.928403883993544e-05,0.0011625944409810168,5.961735185534554e-05,0.9712133653443052,0.0,2.0839466285793167,0.45971428571428574,0.9905870000000001,matrixMul
165,0.02276280781469409,0.0009484503256122537,0.0037939166278202954,5.928402468341936e-05,0.0011627813974957088,5.962638274639643e-05,0.9712131334269478,0.0,1.9738645609412333,0.40225,0.989926,matrixMul
166,0.02276279118888757,0.0009484496328703154,0.0037938731537258217,5.92853381508369e-05,0.0011635548105270658,5.962181663539859e-05,0.9712124240592029,0.0,2.013377186404207,0.35755555555555557,0.9892350000000001,matrixMul
167,0.022762784600339384,0.0009484493583474743,0.0037938883368251407,5.928396422337469e-05,0.0011638294453285847,5.962134712233824e-05,0.9712121429478137,0.0,1.990098006124458,0.3218,0.988821,matrixMul
168,0.022762809770672923,0.0009484504071113718,0.003793940471159312,5.928402977761945e-05,0.001162672051363989,5.96263878700149e-05,0.9712132168820448,0.0,2.3248040357573303,0.5168571428571429,0.9908239999999999,matrixMul
169,0.022762816029807453,0.0009484506679086439,0.00379386553529102,5.92840460790656e-05,0.0011624824233273114,5.9617359135176305e-05,0.9712134839384513,0.0,2.295522489643913,0.45225,0.9897229999999999,matrixMul
170,0.02276280814412208,0.00094845033933842,0.003793905828573881,5.928402554138984e-05,0.0011627737259655212,5.9630453916602144e-05,0.9712131474825421,0.0,2.272411362661612,0.402,0.989706,matrixMul
171,0.02276278560921058,0.0009484494003837741,0.003793897550092704,5.9283966850904e-05,0.001163777035224416,5.962044525298717e-05,0.9712121859929846,0.0,2.19318575309526,0.3618,0.9884639999999999,matrixMul
172,0.02276280891621897,0.0009484503715091238,0.003793861183878635,5.928402755225825e-05,0.0011627945691993818,5.9620506298864495e-05,0.9712131804253428,0.0,2.4363794083548997,0.5454285714285714,0.9907309999999999,matrixMul
173,0.02276280065993227,0.0009484500274971779,0.003793896892818895,5.928400604937914e-05,0.001163113440331124,5.962681626096269e-05,0.9712128281571102,0.0,2.418796428445859,0.47725,0.990122,matrixMul
174,0.022762795862641252,0.0009484498276100522,0.003793907851909128,5.928399355519471e-05,0.0011633189717382192,5.9620019852723105e-05,0.9712126234726934,0.0,2.3485258824790507,0.4242222222222222,0.989043,matrixMul
175,0.022762788604940874,0.0009484495252058698,0.0037938840294589756,5.9283974653058735e-05,0.001163662315367046,5.9617739563566856e-05,0.9712123138108106,0.0,2.3738535307789483,0.3818,0.988503,matrixMul
176,0.1402121945636523,0.04558515714974353,0.05274414463553771,0.05064085003489978,0.04117530637513741,0.036930426139639205,0.0,0.6327119211013901,35.03950976359829,0.48828571428571427,0.9287200000000001,mergeSort
