,appName,n_dm,n_l2,n_shm,tex_trans,n_flop_sp,n_flop_dp,n_int,branch,act_util,warp_eff,sm_act,coreF,memF,avg_power
594,matrixMulShared,0.005567215667740019,0.054622354160179014,0.33095948512895373,0.0529535176206326,0.4236281409650608,0.0,0.09804674746945255,0.0002327058879812956,0.985423,1.0,0.9803,1.6,1.0,1.2477166267374324
595,matrixMulShared,0.005552926404583091,0.054571603714326344,0.3306529028264196,0.05290446445222714,0.42323571561781714,0.0,0.0979559224623268,0.00023249032229982628,0.985506,1.0,0.9793,1.6,1.2,1.2776150242895743
596,matrixMulShared,0.005541511813475477,0.054400601934979864,0.329634772773664,0.052741563643786245,0.42193250915028996,0.0,0.09765430143419797,0.00023177444960648252,0.983378,1.0,0.9784,1.6,1.4,1.288099640892303
597,matrixMulShared,0.005540661008529534,0.05452374005661311,0.3303818317804977,0.05286109308487962,0.422888744679037,0.0,0.09787561766497244,0.00023229972547066243,0.98138,1.0,0.9826,1.6,1.6,1.2987589585365977
598,matrixMulShared,0.005565538631599743,0.054403169046359064,0.3296457561077306,0.0527433209772369,0.4219465678178952,0.0,0.0976575552469152,0.0002317821722632481,0.979332,1.0,0.9825,1.6,1.8,1.308749610498409
599,matrixMulShared,0.0055759255874223874,0.05442612631633395,0.3297900449413958,0.052766407190623324,0.4221312575249866,0.0,0.0977003008138885,0.0002318836253494189,0.981266,1.0,0.981,1.6,2.0,1.3214915484539977
600,matrixMulShared,0.005615530791791539,0.054802595977124266,0.3302340463836348,0.05283744742138157,0.42269957937105257,0.0,0.09783183624115181,0.00023219581386349324,0.985944,1.0,0.978,1.8,1.0,1.3847054857148695
601,matrixMulShared,0.005544783338789386,0.05445640606879095,0.32995216730005916,0.05279234676800946,0.42233877414407567,0.0,0.09774832956264252,0.00023199761763285408,0.988367,1.0,0.9744,1.8,1.2,1.4288609185596872
602,matrixMulShared,0.00554165477009135,0.05439932098593809,0.3296492607062718,0.0527438817130035,0.421951053704028,0.0,0.09765859348423303,0.00023178463643409741,0.984625,1.0,0.9772,1.8,1.4,1.4395074656600073
603,matrixMulShared,0.00555921797634117,0.054350008706437636,0.3293160290851606,0.0526905646536257,0.4215245172290056,0.0,0.09755987361647882,0.00023155033295050356,0.984062,1.0,0.9768,1.8,1.6,1.4484797944453247
604,matrixMulShared,0.005551752793747238,0.05424941147112625,0.3287341510955276,0.05259746417528442,0.4207797134022754,0.0,0.09738749226205005,0.00023114119998904285,0.981216,1.0,0.9779,1.8,1.8,1.4592504712330718
605,matrixMulShared,0.005565032252733092,0.054301829341323236,0.32904478903194356,0.05264716624511097,0.42117732996088775,0.0,0.09747951875071328,0.00023135961728808533,0.980148,1.0,0.9799,1.8,2.0,1.4676353549955812
606,matrixMulShared,0.005796524120219466,0.05502182791153314,0.33284938643888806,0.053255901830222094,0.42604721464177675,0.0,0.09860663073252059,0.0002340347248398432,0.989524,1.0,0.9821,2.0,1.0,1.5107165296812988
607,matrixMulShared,0.0055969787666571525,0.05491571595329576,0.33243331954399,0.0531893311270384,0.4255146490163072,0.0,0.09848337091490704,0.000233742177804368,0.987651,1.0,0.9825,2.0,1.2,1.5205886709950294
608,matrixMulShared,0.005765499146269314,0.054652110590301874,0.328998112330999,0.05263969797295984,0.4211175837836787,0.0,0.09746569077805844,0.00023132679773273367,0.986317,1.0,0.9742,2.0,1.4,1.5444302549511397
609,matrixMulShared,0.00572156741335318,0.054518947282525605,0.3284444812346288,0.05255111699754061,0.42040893598032486,0.0,0.09730167756575878,0.00023093752586809838,0.982764,1.0,0.976,2.0,1.6,1.5547856336488508
610,matrixMulShared,0.005922275536725494,0.054260885378352636,0.3281773709898381,0.052508379358374095,0.42006703486699276,0.0,0.09722254615573954,0.00023074971397722994,0.983165,1.0,0.9748,2.0,1.8,1.5751388158129982
611,matrixMulShared,0.005779033356124051,0.05414493153612173,0.32810771032395897,0.052497233651833425,0.4199778692146674,0.0,0.09720190918347282,0.00023070073382153362,0.98029,1.0,0.9772,2.0,2.0,1.58716968988011
612,mergeSort,0.022514677233796573,0.022693246674850096,0.22574366243714997,0.0113425993592283,0.0,0.0,0.6770113992539392,0.0031457990410359736,0.978101,1.0,0.9840000000000001,1.0,1.0,1.0
613,mergeSort,0.022501191794985973,0.022704353348072255,0.2258571617862138,0.011348302188845156,0.0,0.0,0.6773517868966953,0.003147380685187524,0.978269,1.0,0.9843,1.0,1.2,1.0465321966439816
614,mergeSort,0.02252053055032403,0.022713970109540453,0.2259291340755041,0.011351918471285041,0.0,0.0,0.6775676337548259,0.0031483836385204603,0.978198,1.0,0.9847,1.0,1.4,1.058854138515589
615,mergeSort,0.022499789641799814,0.02269229042855298,0.2257423279837631,0.0113425323089733,0.0,0.0,0.6770073971918439,0.0031457804450668145,0.97798,1.0,0.9841,1.0,1.6,1.0896236149669554
616,mergeSort,0.02251861976020551,0.02271272153120608,0.2258934589068274,0.011350125955202843,0.0,0.0,0.6774606429511698,0.0031478864953882893,0.977452,1.0,0.9853,1.0,1.8,1.116608112424146
617,mergeSort,0.02252662402008159,0.02270424477946816,0.2258578043433988,0.011348334474441288,0.0,0.0,0.6773537139432144,0.003147389639395826,0.978198,1.0,0.9844,1.0,2.0,1.1297572660491857
618,mergeSort,0.02253745152729265,0.022701796399117857,0.22581794777538877,0.011346331861929864,0.0,0.0,0.6772341830089388,0.003146834227332111,0.978042,1.0,0.9844,1.2,1.0,1.0157671424710708
