appName,coreF,memF,argNo,kernel,time/ms,blocks,warps,achieved_occupancy,sm_efficiency,warp_execution_efficiency,eligible_warps_per_cycle,branch_efficiency,cf_executed,gld_throughput,gld_transactions,gld_transactions_per_request,gst_throughput,gst_transactions,gst_transactions_per_request,global_hit_rate,dram_read_transactions,dram_read_throughput,dram_write_transactions,dram_write_throughput,l2_read_transactions,l2_read_throughput,l2_write_transactions,l2_write_throughput,shared_load_transactions,shared_load_throughput,shared_load_transactions_per_request,shared_store_transactions,shared_store_throughput,shared_store_transactions_per_request,l2_tex_read_throughput,l2_tex_read_transactions,l2_tex_write_throughput,l2_tex_write_throughput,tex_cache_hit_rate,tex_cache_throughput,tex_cache_transactions,flop_count_dp,flop_count_dp_fma,flop_count_sp,flop_count_sp_fma,flop_count_sp_special,inst_integer,inst_fp_32,inst_fp_64,inst_executed,inst_per_warp,ipc
backpropForward,652,877,input00,bpnn_layerforward_CUDA,0.25028,(1 32768 1) (16 16 1),262144.0,0.922851,0.97,0.9612,14.735709,0.6667000000000001,3670016,192.91,1544094,2.945036,196.74,1572864,3.000000,0.6193,1173363,147.38,1179586,146.82,1245292,154.06,1572880,196.42,2183830,1089.3,1.074822,1304797,651.68,1.020984,155.29,1245182,194.25,196.78,0.12240000000000001,1547.9,3099188,0,0,16252928,0,33554432,457703424,49807360,0,38010880,145.000000,3.116041
backpropForward,720,877,input00,bpnn_layerforward_CUDA,0.22224000000000002,(1 32768 1) (16 16 1),262144.0,0.922489,0.9693,0.9612,14.496819,0.6667000000000001,3670016,214.23,1544300,2.945237,218.35,1572864,3.000000,0.6193,1173385,161.97,1179580,163.32,1245290,171.27,1572880,217.26,2183431,1211.5,1.074670,1304817,716.2,1.021003,170.88,1245182,216.39,216.36,0.1225,1701.0,3099130,0,0,16252928,0,33554432,457703424,49807360,0,38010880,145.000000,3.088148
backpropForward,735,877,input00,bpnn_layerforward_CUDA,0.21753999999999998,(1 32768 1) (16 16 1),262144.0,0.922604,0.9693999999999999,0.9612,14.497654,0.6667000000000001,3670016,216.73,1544180,2.945010,223.16,1572864,3.000000,0.6193,1173631,165.75,1179585,167.21,1245291,175.34,1572880,220.97,2183696,1227.9,1.074800,1304849,733.44,1.021062,174.94,1245181,223.05,221.49,0.12240000000000001,1754.0,3099123,0,0,16252928,0,33554432,457703424,49807360,0,38010880,145.000000,3.111759
backpropForward,802,877,input00,bpnn_layerforward_CUDA,0.20124,(1 32768 1) (16 16 1),262144.0,0.922665,0.9691,0.9612,14.519655,0.6667000000000001,3670016,236.54,1544158,2.945098,241.48,1572864,3.000000,0.6193,1173397,180.73,1179587,182.4,1245294,191.17,1572880,240.94,2183416,1337.4,1.074808,1305018,800.08,1.021129,190.71,1245181,241.48,241.47,0.12240000000000001,1899.7,3099122,0,0,16252928,0,33554432,457703424,49807360,0,38010880,145.000000,3.105886
backpropForward,945,877,input00,bpnn_layerforward_CUDA,0.17055,(1 32768 1) (16 16 1),262144.0,0.923000,0.9684,0.9612,14.043037,0.6667000000000001,3670016,276.02,1544297,2.945119,282.02,1572864,3.000000,0.6193,1173479,210.9,1179587,212.94,1245288,223.35,1572880,281.35,2182933,1561.5,1.074420,1305179,933.82,1.021253,222.76,1245180,283.96,284.19,0.1225,2215.3,3099064,0,0,16252928,0,33554432,457703424,49807360,0,38010880,145.000000,3.085826
binomialOptions,1087,877,input00,binomialOptionsKernel,7.6796,(1024 1 1) (256 1 1),8192.0,0.856058,0.897,0.9997,4.843566,0.9986,305991680,74.589,19243008,7.813721,66.423,17106944,7.784716,0.7979999999999999,2279559,8.6782,11227927,43.317,5820988,22.414,17106960,65.908,349927100,5359.7,2.028275,175255908,2700.2,1.999279,22.222,5796810,66.523,65.708,0.3699,5425.6,349860152,8178892800,2726297600,27276288,8392704,4196352,3914603520,35668992,5452595200,806970368,9.8507e+04,1.362899
binomialOptions,1237,877,input00,binomialOptionsKernel,6.777,(1024 1 1) (256 1 1),8192.0,0.856024,0.8862000000000001,0.9997,4.839356,0.9986,305991680,84.343,19243008,7.813721,75.682,17106944,7.784716,0.7977,2281398,9.9642,11286228,50.642,5810771,25.794,17106960,75.45,349927048,6135.5,2.028258,175255908,3091.5,1.999279,25.594,5806449,75.342,74.99,0.3693,6096.1,349860173,8178892800,2726297600,27276288,8392704,4196352,3914603520,35668992,5452595200,806970368,9.8507e+04,1.362657
binomialOptions,1380,877,input00,binomialOptionsKernel,6.1853,(1024 1 1) (256 1 1),8192.0,0.859765,0.8539,0.9997,4.855558,0.9986,305991680,92.264,19243008,7.813721,82.54,17106944,7.784716,0.7973,2293214,11.066,11219931,54.421,5838429,28.157,17106960,84.055,349923919,7005.6,2.028273,175255865,3466.0,1.999280,28.833,5825345,83.806,84.455,0.36920000000000003,6833.7,349860167,8178892800,2726297600,27276288,8392704,4196352,3914603520,35668992,5452595200,806970368,9.8507e+04,1.362495
binomialOptions,510,877,input00,binomialOptionsKernel,17.544,(1024 1 1) (256 1 1),8192.0,0.867681,0.8181,0.9997,4.913384,0.9986,305991680,34.147,19243008,7.813721,30.023,17106944,7.784716,0.7956,2225073,3.8423,10799568,19.251,5894468,10.048,17106965,29.669,349918473,2480.7,2.028224,175255830,1237.7,1.999279,10.225,5865061,30.424,30.338,0.37079999999999996,2434.2,349859969,8178892800,2726297600,27276288,8392704,4196352,3914603520,35668992,5452595200,806970368,9.8507e+04,1.362728
binomialOptions,652,877,input00,binomialOptionsKernel,13.283,(1024 1 1) (256 1 1),8192.0,0.861001,0.8549,0.9997,4.871387,0.9986,305991680,43.141,19243008,7.813721,38.398,17106944,7.784716,0.7984,2248980,5.076,11136873,24.862,5810916,13.06,17107577,38.804,349926344,3176.5,2.028285,175255869,1581.1,1.999279,13.068,5795529,38.405,38.518,0.37,3173.2,349860096,8178892800,2726297600,27276288,8392704,4196352,3914603520,35668992,5452595200,806970368,9.8507e+04,1.363080
