appName,coreF,memF,argNo,kernel,time/ms,blocks,warps,achieved_occupancy,warp_execution_efficiency,sm_activity,eligible_warps_per_cycle,branch_efficiency,cf_executed,gld_throughput,gld_transactions,gld_transactions_per_request,gst_throughput,gst_transactions,gst_transactions_per_request,global_hit_rate,dram_read_transactions,dram_read_throughput,dram_write_transactions,dram_write_throughput,l2_read_transactions,l2_read_throughput,l2_write_transactions,l2_write_throughput,shared_load_transactions,shared_load_throughput,shared_load_transactions_per_request,shared_store_transactions,shared_store_throughput,shared_store_transactions_per_request,l2_tex_read_throughput,l2_tex_read_transactions,l2_tex_write_throughput,l2_tex_write_throughput,tex_cache_hit_rate,tex_cache_throughput,tex_cache_transactions,flop_count_dp,flop_count_dp_fma,flop_count_sp,flop_count_sp_fma,flop_count_sp_special,inst_integer,inst_fp_32,inst_fp_64,inst_executed,inst_per_warp,executed_ipc
eigenvalues,810,715,input00,bisectKernel,5.006,(1 1 1) (512 1 1),16.0,0.249996,0.6690999999999999,0.0178,1.566233,0.9989,574977,0.043869,7424,8.000000,0.0,128,4.000000,0.9828,18,0.0,9,0.0,478,0.0019073,141,0.0,276028,6.5733,1.009302,7329,0.17834,1.210005,0.0,128,0.0,0.0,0.9667,0.021935,3712,0,0,51317746,19940706,2847803,20853625,40018704,11146,4800365,3.0002e+05,1.171746
fastWalshTransform,1012,715,input00,fwtBatch2Kernel,3.9756,(262144 1 1) (256 1 1),2097152.0,0.830920,1.0,0.9986,0.815992,1.0,2097152,486.85,67108864,8.000000,239.93,33554432,4.000000,0.5,33554635,240.14,36441538,261.32,33554745,240.37,36521529,261.62,0,0.0,0.000000,0,0.0,0.000000,240.75,33554432,240.75,242.37,0.5,242.37,33554432,0,0,536870912,0,0,2483027968,536870912,0,136314880,65.000000,0.600064
fastWalshTransform,1202,715,input00,fwtBatch2Kernel,4.0011,(262144 1 1) (256 1 1),2097152.0,0.836925,1.0,0.9986,0.666518,1.0,2097152,484.05,67108864,8.000000,240.87,33554432,4.000000,0.5,33554643,236.07,37113219,261.75,33554723,236.47,37208162,262.22,0,0.0,0.000000,0,0.0,0.000000,238.65,33554432,238.65,241.22,0.5,241.22,33554432,0,0,536870912,0,0,2483027968,536870912,0,136314880,65.000000,0.502799
fastWalshTransform,1328,715,input00,fwtBatch2Kernel,4.0133,(262144 1 1) (256 1 1),2097152.0,0.839730,1.0,0.9986,0.599186,1.0,2097152,486.69,67108864,8.000000,241.09,33554432,4.000000,0.5,33554628,234.12,37583768,262.43,33554776,235.81,37518820,263.67,0,0.0,0.000000,0,0.0,0.000000,241.07,33554432,241.07,245.73,0.5,245.73,33554432,0,0,536870912,0,0,2483027968,536870912,0,136314880,65.000000,0.457109
fastWalshTransform,607,715,input00,fwtBatch2Kernel,3.976,(262144 1 1) (256 1 1),2097152.0,0.809010,1.0,0.9982,1.471435,1.0,2097152,485.92,67108864,8.000000,240.23,33554432,4.000000,0.5,33554631,240.76,36168650,260.13,33554719,241.01,36241145,260.31,0,0.0,0.000000,0,0.0,0.000000,240.95,33554432,240.95,240.66,0.5,240.66,33554432,0,0,536870912,0,0,2483027968,536870912,0,136314880,65.000000,0.996110
fastWalshTransform,810,715,input00,fwtBatch2Kernel,3.9748,(262144 1 1) (256 1 1),2097152.0,0.822154,1.0,0.9983,1.050935,1.0,2097152,486.62,67108864,8.000000,240.37,33554432,4.000000,0.5,33554606,240.93,36143981,260.11,33554700,241.08,36243255,260.39,0,0.0,0.000000,0,0.0,0.000000,241.06,33554432,241.06,242.09,0.5,242.09,33554432,0,0,536870912,0,0,2483027968,536870912,0,136314880,65.000000,0.750192
gaussian,1012,715,input00,Fan2,9.1245,(2048 2048 1) (4 4 1),2097152.0,0.126965,0.49979999999999997,0.7753,0.599057,1.0,12582092,260.61,80175936,6.371619,121.37,37304056,8.893833,0.5435,9238353,30.03,9324937,30.306,36658858,119.01,37304069,121.11,0,0.0,0.000000,0,0.0,0.000000,119.2,36657747,121.31,121.55,0.37170000000000003,81.984,25160297,0,0,134144026,67072013,0,2347686248,67072013,0,209690838,49.994192,0.519445
gaussian,1202,715,input00,Fan2,7.8094,(2048 2048 1) (4 4 1),2097152.0,0.116780,0.49979999999999997,0.8459,0.534937,1.0,12582092,307.03,80175936,6.371619,142.88,37304056,8.893833,0.5433,9307744,35.647,9282351,35.548,36664394,140.42,37304069,142.87,0,0.0,0.000000,0,0.0,0.000000,140.44,36662764,142.89,142.87,0.3716,96.357,25160297,0,0,134144026,67072013,0,2347686248,67072013,0,209690838,49.994192,0.466490
gaussian,1328,715,input00,Fan2,7.1832,(2048 2048 1) (4 4 1),2097152.0,0.111953,0.49979999999999997,0.8785,0.503197,1.0,12582092,333.89,80175936,6.371619,155.35,37304056,8.893833,0.5433,9356634,38.964,9029935,37.607,36663167,152.7,37304069,155.36,0,0.0,0.000000,0,0.0,0.000000,152.7,36662946,155.37,155.36,0.3716,104.79,25160297,0,0,134144026,67072013,0,2347686248,67072013,0,209690838,49.994192,0.447956
gaussian,607,715,input00,Fan2,13.621,(2048 2048 1) (4 4 1),2097152.0,0.114980,0.49979999999999997,0.8205,0.701077,1.0,12582092,175.31,80175936,6.371619,81.372,37304056,8.893833,0.5433,9083553,19.884,9140457,19.971,36663023,80.377,37304069,81.785,0,0.0,0.000000,0,0.0,0.000000,80.124,36661604,81.528,81.538,0.3716,54.995,25160297,0,0,134144026,67072013,0,2347686248,67072013,0,209690838,49.994192,0.544469
gaussian,810,715,input00,Fan2,10.294,(2048 2048 1) (4 4 1),2097152.0,0.117827,0.49979999999999997,0.8527,0.659360,1.0,12582092,232.46,80175936,6.371619,108.02,37304056,8.893833,0.5433,9220185,26.741,9647157,27.874,36663502,106.07,37304069,107.93,0,0.0,0.000000,0,0.0,0.000000,106.16,36662454,108.02,107.98,0.3716,72.828,25160297,0,0,134144026,67072013,0,2347686248,67072013,0,209690838,49.994192,0.521170
histogram,1012,715,input00,histogram256Kernel,3.1597,(240 1 1) (192 1 1),1440.0,0.402281,0.6609,0.9136,1.562161,0.7729,43010228,158.05,16777216,8.000000,0.072479,7680,4.000000,0.5,8388744,79.137,691417,6.5286,8388949,79.053,117277,1.1045,69264202,2613.3,2.130389,34637861,1308.6,2.129989,79.007,8388608,0.072479,0.07343300000000001,0.5,79.118,8388608,0,0,0,0,0,2281105684,0,0,196694394,1.3659e+05,1.188732
histogram,1202,715,input00,histogram256Kernel,2.7874,(240 1 1) (192 1 1),1440.0,0.401914,0.6609,0.9312999999999999,1.448086,0.7729,43010228,179.18,16777216,8.000000,0.08297,7680,4.000000,0.5,8388766,89.579,267461,2.8545,8389039,89.598,7693,0.083923,69264202,2958.8,2.130389,34637861,1479.8,2.129989,89.548,8388608,0.08297,0.08297,0.5,89.612,8388608,0,0,0,0,0,2281105684,0,0,196694394,1.3659e+05,1.114529
histogram,1328,715,input00,histogram256Kernel,2.573,(240 1 1) (192 1 1),1440.0,0.402514,0.6609,0.9023,1.468359,0.7729,43010228,194.1,16777216,8.000000,0.090599,7680,4.000000,0.5,8388778,96.682,681913,7.8417,8388917,97.023,7693,0.090599,69264202,3203.7,2.130389,34637861,1602.7,2.129989,97.009,8388608,0.090599,0.090599,0.5,97.036,8388608,0,0,0,0,0,2281105684,0,0,196694394,1.3659e+05,1.136043
histogram,607,715,input00,histogram256Kernel,5.2113,(240 1 1) (192 1 1),1440.0,0.402363,0.6609,0.8876000000000001,1.634528,0.7729,43010228,96.177,16777216,8.000000,0.043869,7680,4.000000,0.5,8388905,47.921,375167,2.1607,8388946,47.815,7693,0.043869,69264202,1590.2,2.130389,34637861,792.46,2.129989,48.101,8388608,0.043869,0.043869,0.5,47.997,8388608,0,0,0,0,0,2281105684,0,0,196694394,1.3659e+05,1.234240
histogram,810,715,input00,histogram256Kernel,3.9286,(240 1 1) (192 1 1),1440.0,0.402598,0.6609,0.8957999999999999,1.600126,0.7729,43010228,127.41,16777216,8.000000,0.058174000000000003,7680,4.000000,0.5,8388862,63.469,1073325,8.1128,8388952,63.496,160757,1.2154,69264202,2100.9,2.130389,34637861,1050.5,2.129989,63.527,8388608,0.058174000000000003,0.058174000000000003,0.5,63.517,8388608,0,0,0,0,0,2281105684,0,0,196694394,1.3659e+05,1.215852
hotspot,1012,715,input00,calculate_temp,0.15574000000000002,(64 64 1) (16 16 1),32768.0,0.714406,0.8468000000000001,0.9629000000000001,2.351877,1.0,1555968,99.891,516128,7.937500,6.3442,32768,2.000000,0.2725,38248,7.4245,30047,5.7863,376440,72.891,32781,6.3488,684544,529.15,0.975912,244224,189.27,0.935294,72.635,375861,6.3311,6.3255,0.29710000000000003,50.219,260096,20449840,6134952,39637216,13631488,4194304,149611648,31248608,14314888,12446464,379.835938,1.455804
hotspot,1202,715,input00,calculate_temp,0.13147,(64 64 1) (16 16 1),32768.0,0.714275,0.8468000000000001,0.9634,2.350160,1.0,1555968,117.79,516128,7.937500,7.4776,32768,2.000000,0.2729,38162,8.7246,30148,6.8918,375139,85.701,32781,7.4906,684544,624.66,0.975912,244224,222.94,0.935294,85.825,375197,7.4944,7.4925,0.2975,59.478,260096,20449840,6134952,39637216,13631488,4194304,149611648,31248608,14314888,12446464,379.835938,1.455569
hotspot,1328,715,input00,calculate_temp,0.12004000000000001,(64 64 1) (16 16 1),32768.0,0.714100,0.8468000000000001,0.9605,2.348985,1.0,1555968,129.21,516128,7.937500,8.1956,32768,2.000000,0.2702,38078,9.5507,30025,7.526,376301,94.435,32781,8.2171,684544,684.99,0.975912,244224,244.5,0.935294,94.387,376493,8.2143,8.2189,0.2964,65.248,260096,20449840,6134952,39637216,13631488,4194304,149611648,31248608,14314888,12446464,379.835938,1.455499
hotspot,607,715,input00,calculate_temp,0.25895,(64 64 1) (16 16 1),32768.0,0.715735,0.8468000000000001,0.9684999999999999,2.357750,1.0,1555968,60.536,516128,7.937500,3.8445,32768,2.000000,0.2709,38421,4.5002,29979,3.5446,375885,44.067,32781,3.8389,684544,319.53,0.975912,244224,114.44,0.935294,44.011,375752,3.837,3.8249,0.2962,30.365,260096,20449840,6134952,39637216,13631488,4194304,149611648,31248608,14314888,12446464,379.835938,1.456715
hotspot,810,715,input00,calculate_temp,0.19459,(64 64 1) (16 16 1),32768.0,0.714826,0.8468000000000001,0.9651000000000001,2.355620,1.0,1555968,79.772,516128,7.937500,5.0589,32768,2.000000,0.27190000000000003,38430,5.9707,30076,4.6287,376349,58.687,32781,5.1092,684544,423.48,0.975912,244224,151.2,0.935294,58.691,376313,5.1102,5.1064,0.2975,40.54,260096,20449840,6134952,39637216,13631488,4194304,149611648,31248608,14314888,12446464,379.835938,1.455839
matrixMulGlobal,1012,715,input00,matrixMulCUDA,44.359,(64 64 1) (32 32 1),131072.0,0.924928,1.0,0.9891,4.041563,1.0,67764224,2163.5,3221225472,6.000000,0.35954,524288,4.000000,0.843,55949170,37.515,583691,0.40054,505107579,338.98,524301,0.35954,0,0.0,0.000000,0,0.0,0.000000,338.6,504904103,0.35954,0.35954,0.843,1440.2,2147483648,0,0,1.7180e+10,8589934592,0,1.1388e+11,8589934592,0,4635099136,3.5363e+04,1.844078
matrixMulGlobal,1202,715,input00,matrixMulCUDA,38.835,(64 64 1) (32 32 1),131072.0,0.926515,1.0,0.9887999999999999,3.807266,1.0,67764224,2471.4,3221225472,6.000000,0.41103,524288,4.000000,0.8442000000000001,55605604,42.663,583865,0.45776,501873000,385.36,524301,0.41103,0,0.0,0.000000,0,0.0,0.000000,385.08,501775752,0.41103,0.41103,0.8441,1648.2,2147483648,0,0,1.7180e+10,8589934592,0,1.1388e+11,8589934592,0,4635099136,3.5363e+04,1.783839
matrixMulGlobal,1328,715,input00,matrixMulCUDA,36.48,(64 64 1) (32 32 1),131072.0,0.928143,1.0,0.9892,3.619900,1.0,67764224,2632.5,3221225472,6.000000,0.43774,524288,4.000000,0.845,54051461,44.157,583724,0.48733,499341344,408.23,524301,0.43774,0,0.0,0.000000,0,0.0,0.000000,408.16,499651869,0.43774,0.43774,0.8448,1755.1,2147483648,0,0,1.7180e+10,8589934592,0,1.1388e+11,8589934592,0,4635099136,3.5363e+04,1.725408
matrixMulGlobal,607,715,input00,matrixMulCUDA,66.635,(64 64 1) (32 32 1),131072.0,0.917973,1.0,0.9878,5.024835,1.0,67764224,1442.0,3221225472,6.000000,0.23937,524288,4.000000,0.8354,59342922,26.604,584152,0.26703,529692604,237.0,524456,0.23937,0,0.0,0.000000,0,0.0,0.000000,237.1,529953493,0.23937,0.23937,0.8355,961.53,2147483648,0,0,1.7180e+10,8589934592,0,1.1388e+11,8589934592,0,4635099136,3.5363e+04,2.045469
matrixMulGlobal,810,715,input00,matrixMulCUDA,53.136,(64 64 1) (32 32 1),131072.0,0.923291,1.0,0.9890000000000001,4.383655,1.0,67764224,1807.4,3221225472,6.000000,0.30041,524288,4.000000,0.8412000000000001,56405835,31.678,583679,0.33474000000000004,510629806,286.87,524301,0.30041,0,0.0,0.000000,0,0.0,0.000000,286.7,511135918,0.30041,0.29945,0.8412000000000001,1203.5,2147483648,0,0,1.7180e+10,8589934592,0,1.1388e+11,8589934592,0,4635099136,3.5363e+04,1.925901
matrixMulShared,1012,715,input00,matrixMulCUDA,11.049,(64 64 1) (32 32 1),131072.0,0.995737,1.0,0.9867,1.227500,1.0,42205184,361.59,134217728,8.000000,1.4156,524288,4.000000,0.5018,31631081,85.257,581300,1.5665,66873751,180.17,524320,1.4119,402653184,4349.4,1.200000,16777216,181.31,1.000000,180.46,66860092,1.4137,1.4147,0.5018,181.23,67108864,0,0,1.7180e+10,8589934592,0,3615490048,8589934592,0,811204608,6.1890e+03,1.300188
matrixMulShared,1202,715,input00,matrixMulCUDA,9.3311,(64 64 1) (32 32 1),131072.0,0.996388,1.0,0.9863,1.227972,1.0,42205184,429.38,134217728,8.000000,1.6764,524288,4.000000,0.5021,32278480,103.24,580707,1.8571,66831352,213.69,524340,1.6754,402653184,5151.1,1.200000,16777216,214.6,1.000000,213.6,66808048,1.6754,1.6754,0.5021,214.62,67108864,0,0,1.7180e+10,8589934592,0,3615490048,8589934592,0,811204608,6.1890e+03,1.300401
matrixMulShared,1328,715,input00,matrixMulCUDA,8.6014,(64 64 1) (32 32 1),131072.0,0.996248,1.0,0.9865999999999999,1.215132,1.0,42205184,465.79,134217728,8.000000,1.8179,524288,4.000000,0.5018,32043785,111.21,580055,2.0117,66857877,232.15,524343,1.8189,402653184,5588.2,1.200000,16777216,232.82,1.000000,232.06,66867309,1.8189,1.8179,0.5018,232.8,67108864,0,0,1.7180e+10,8589934592,0,3615490048,8589934592,0,811204608,6.1890e+03,1.286442
matrixMulShared,607,715,input00,matrixMulCUDA,18.096,(64 64 1) (32 32 1),131072.0,0.996375,1.0,0.987,1.239481,1.0,42205184,220.93,134217728,8.000000,0.8831,524288,4.000000,0.5014,31466433,51.938,579693,0.9756100000000001,66938360,110.44,524301,0.88501,402653184,2657.5,1.200000,16777216,110.62,1.000000,110.0,66926767,0.8812000000000001,0.88215,0.5013000000000001,110.33,67108864,0,0,1.7180e+10,8589934592,0,3615490048,8589934592,0,811204608,6.1890e+03,1.317358
matrixMulShared,810,715,input00,matrixMulCUDA,13.723,(64 64 1) (32 32 1),131072.0,0.996601,1.0,0.9865999999999999,1.231586,1.0,42205184,291.75,134217728,8.000000,1.1371,524288,4.000000,0.5015,31538652,68.517,580118,1.2564,66910420,145.35,524384,1.1381,402653184,3502.4,1.200000,16777216,145.98,1.000000,145.14,66916613,1.1362,1.1381,0.5015999999999999,145.82,67108864,0,0,1.7180e+10,8589934592,0,3615490048,8589934592,0,811204608,6.1890e+03,1.307424
mergeSort,1012,715,input00,mergeSortSharedKernel,1.3754,(4096 1 1) (512 1 1),65536.0,0.980815,1.0,0.9847,2.273048,1.0,12058624,45.582,2097152,8.000000,22.794,1048576,4.000000,0.5,1048689,22.802,1048021,22.839,1048845,22.762,1048606,22.759,15151490,1317.7,1.501256,5715042,496.84,1.981923,22.843,1048576,22.843,22.801,0.5,22.801,1048576,0,0,0,0,0,1998585856,0,0,102236160,1.5600e+03,1.322177
mergeSort,1202,715,input00,mergeSortSharedKernel,1.1618,(4096 1 1) (512 1 1),65536.0,0.980822,1.0,0.9851000000000001,2.272352,1.0,12058624,54.062,2097152,8.000000,27.01,1048576,4.000000,0.5,1048675,27.027,1047878,27.005,1048937,27.038,1048589,27.03,15151490,1561.1,1.501256,5715042,589.16,1.981923,27.012,1048576,27.012,27.031,0.5,27.031,1048576,0,0,0,0,0,1998585856,0,0,102236160,1.5600e+03,1.321669
mergeSort,1328,715,input00,mergeSortSharedKernel,1.0599,(4096 1 1) (512 1 1),65536.0,0.980090,1.0,0.985,2.270957,1.0,12058624,59.16,2097152,8.000000,29.616,1048576,4.000000,0.5,1048669,29.62,1047843,29.592,1048862,29.632,1048589,29.621,15151490,1710.2,1.501256,5715042,645.81,1.981923,29.596,1048576,29.596,29.621,0.5,29.621,1048576,0,0,0,0,0,1998585856,0,0,102236160,1.5600e+03,1.321237
mergeSort,607,715,input00,mergeSortSharedKernel,2.2823,(4096 1 1) (512 1 1),65536.0,0.980690,1.0,0.9858,2.274696,1.0,12058624,27.548,2097152,8.000000,13.754,1048576,4.000000,0.5,1048704,13.715,1048197,13.758,1048954,13.77,1048589,13.764,15151490,794.12,1.501256,5715042,300.7,1.981923,13.72,1048576,13.72,13.812,0.5,13.812,1048576,0,0,0,0,0,1998585856,0,0,102236160,1.5600e+03,1.323613
mergeSort,810,715,input00,mergeSortSharedKernel,1.7164,(4096 1 1) (512 1 1),65536.0,0.980727,1.0,0.9851000000000001,2.274536,1.0,12058624,36.428,2097152,8.000000,18.267,1048576,4.000000,0.5,1048672,18.189,1048084,18.268,1048831,18.27,1048589,18.263,15151490,1056.7,1.501256,5715042,398.33,1.981923,18.312,1048576,18.312,18.319,0.5,18.319,1048576,0,0,0,0,0,1998585856,0,0,102236160,1.5600e+03,1.322756
nn,1012,715,input00,euclid,0.18497999999999998,(32768 1 1) (256 1 1),262144.0,0.856870,1.0,0.975,1.620783,1.0,1310720,673.9,4194304,8.000000,168.44,1048576,4.000000,0.5,2097181,337.01,1049359,168.68,2097320,337.21,1048589,168.59,0,0.0,0.000000,0,0.0,0.000000,337.11,2097152,168.56,168.44,0.5,336.88,2097152,0,0,100663296,25165824,8388608,142606336,83886080,0,10747904,41.000000,1.030111
nn,1202,715,input00,euclid,0.18503999999999998,(32768 1 1) (256 1 1),262144.0,0.871895,1.0,0.976,1.348097,1.0,1310720,673.0,4194304,8.000000,168.16,1048576,4.000000,0.5,2097188,336.92,1049349,168.31,2097348,336.34,1048589,168.16,0,0.0,0.000000,0,0.0,0.000000,336.51,2097152,168.25,168.16,0.5,336.32,2097152,0,0,100663296,25165824,8388608,142606336,83886080,0,10747904,41.000000,0.865746
nn,1328,715,input00,euclid,0.18541999999999997,(32768 1 1) (256 1 1),262144.0,0.879561,1.0,0.9793000000000001,1.220242,1.0,1310720,671.0,4194304,8.000000,167.83,1048576,4.000000,0.5,2097185,335.88,1049120,167.82,2097341,335.57,1048589,167.77,0,0.0,0.000000,0,0.0,0.000000,335.4,2097152,167.7,167.74,0.5,335.48,2097152,0,0,100663296,25165824,8388608,142606336,83886080,0,10747904,41.000000,0.787018
nn,607,715,input00,euclid,0.23345,(32768 1 1) (256 1 1),262144.0,0.817889,1.0,0.9725,2.694883,1.0,1310720,629.54,4194304,8.000000,157.19,1048576,4.000000,0.5,2097176,314.94,1061666,159.24,2097302,315.28,1048589,157.63,0,0.0,0.000000,0,0.0,0.000000,315.58,2097152,157.79,157.69,0.5,315.39,2097152,0,0,100663296,25165824,8388608,142606336,83886080,0,10747904,41.000000,1.606738
nn,810,715,input00,euclid,0.18922,(32768 1 1) (256 1 1),262144.0,0.836270,1.0,0.9697,2.078678,1.0,1310720,674.8,4194304,8.000000,168.69,1048576,4.000000,0.5,2097192,337.52,1049403,168.8,2097321,337.68,1048589,168.83,0,0.0,0.000000,0,0.0,0.000000,337.8,2097152,168.9,168.81,0.5,337.62,2097152,0,0,100663296,25165824,8388608,142606336,83886080,0,10747904,41.000000,1.289413
pathfinder,1012,715,input00,dynproc_kernel,4.6325,(9143 1 1) (256 1 1),73144.0,0.983601,0.9466,0.9909,1.230096,1.0,64110268,235.59,36696572,6.849762,0.48351,73143,3.999945,0.4876,6744678,43.613,2676347,17.304,18807097,121.68,2548402,16.483,21136856,545.18,0.914533,10623278,273.92,0.843211,120.94,18808018,0.48064999999999997,0.48256,0.48719999999999997,124.2,19235163,0,0,0,0,0,3739891640,0,0,288709678,3.9471e+03,1.101933
pathfinder,1202,715,input00,dynproc_kernel,3.9049,(9143 1 1) (256 1 1),73144.0,0.983693,0.9466,0.9904999999999999,1.229316,1.0,64110268,280.5,36696572,6.849762,0.57125,73143,3.999945,0.4878,6861080,52.425,2789768,21.313,18795233,143.73,1619204,12.378,21136856,646.21,0.914533,10623278,324.55,0.843211,143.65,18799224,0.57125,0.57125,0.4875,146.89,19235163,0,0,0,0,0,3739891640,0,0,288709678,3.9471e+03,1.101487
pathfinder,1328,715,input00,dynproc_kernel,3.5665,(9143 1 1) (256 1 1),73144.0,0.983299,0.9466,0.9897,1.228213,1.0,64110268,307.22,36696572,6.849762,0.62561,73143,3.999945,0.4878,6667632,55.808,2037516,17.062,18800671,157.43,1925334,16.119,21136856,707.94,0.914533,10623278,355.88,0.843211,157.41,18802085,0.62561,0.62656,0.4875,161.07,19235163,0,0,0,0,0,3739891640,0,0,288709678,3.9471e+03,1.100162
pathfinder,607,715,input00,dynproc_kernel,7.6692,(9143 1 1) (256 1 1),73144.0,0.984339,0.9466,0.9915999999999999,1.232074,1.0,64110268,142.9,36696572,6.849762,0.29087,73143,3.999945,0.48719999999999997,7095624,27.591,4264125,16.588,18818931,73.402,1948185,7.5968,21136856,328.62,0.914533,10623278,165.5,0.843211,73.466,18819520,0.29182,0.29182,0.4869,75.082,19235163,0,0,0,0,0,3739891640,0,0,288709678,3.9471e+03,1.104057
pathfinder,810,715,input00,dynproc_kernel,5.7775,(9143 1 1) (256 1 1),73144.0,0.983950,0.9466,0.9906,1.230072,1.0,64110268,189.55,36696572,6.849762,0.38624,73143,3.999945,0.4875,6882838,35.514,3612620,18.669,18808981,97.283,1702242,8.8019,21136856,437.55,0.914533,10623278,219.85,0.843211,97.59,18811129,0.38719,0.38624,0.48719999999999997,99.549,19235163,0,0,0,0,0,3739891640,0,0,288709678,3.9471e+03,1.102832
quasirandomGenerator,1012,715,input00,quasirandomGeneratorKernel,3.1651,(128 1 1) (128 3 1),1536.0,0.406052,1.0,0.7612000000000001,4.702545,1.0,3196416,0.0,0,0.000000,118.63,12582912,4.000000,0.0,528,0.0038147000000000003,11558306,108.35,356,0.0019073,12667576,119.3,0,0.0,0.000000,0,0.0,0.000000,0.0,0,118.51,118.5,0.5,0.0,0,0,0,100663296,0,0,6946603008,100663296,0,229725696,1.4956e+05,1.661926
quasirandomGenerator,1202,715,input00,quasirandomGeneratorKernel,2.6831,(128 1 1) (128 3 1),1536.0,0.406237,1.0,0.7581,4.702753,1.0,3196416,0.0,0,0.000000,139.58,12582912,4.000000,0.0,152,0.0009765599999999999,11712900,129.96,236,0.0038147000000000003,12582925,139.58,0,0.0,0.000000,0,0.0,0.000000,0.0,0,139.7,139.55,0.5,0.0,0,0,0,100663296,0,0,6946603008,100663296,0,229725696,1.4956e+05,1.661764
quasirandomGenerator,1328,715,input00,quasirandomGeneratorKernel,2.437,(128 1 1) (128 3 1),1536.0,0.405790,1.0,0.7613,4.702128,1.0,3196416,0.0,0,0.000000,153.67,12582912,4.000000,0.0,148,0.0009765599999999999,11739552,143.43,264,0.0028610000000000003,12582925,153.75,0,0.0,0.000000,0,0.0,0.000000,0.0,0,153.74,153.74,0.5,0.0,0,0,0,100663296,0,0,6946603008,100663296,0,229725696,1.4956e+05,1.662182
quasirandomGenerator,607,715,input00,quasirandomGeneratorKernel,5.2625,(128 1 1) (128 3 1),1536.0,0.405563,1.0,0.7617,4.702429,1.0,3196416,0.0,0,0.000000,71.482,12582912,4.000000,0.0,217,0.0,12329439,69.831,541,0.0019073,13204521,75.222,0,0.0,0.000000,0,0.0,0.000000,0.0,0,71.578,71.003,0.5,0.0,0,0,0,100663296,0,0,6946603008,100663296,0,229725696,1.4956e+05,1.662240
quasirandomGenerator,810,715,input00,quasirandomGeneratorKernel,3.9523,(128 1 1) (128 3 1),1536.0,0.405840,1.0,0.7613,4.702837,1.0,3196416,0.0,0,0.000000,95.063,12582912,4.000000,0.0,178,0.0,12189381,92.219,418,0.0028610000000000003,12714896,95.493,0,0.0,0.000000,0,0.0,0.000000,0.0,0,94.727,94.86,0.5,0.0,0,0,0,100663296,0,0,6946603008,100663296,0,229725696,1.4956e+05,1.662239
reduction,1012,715,input00,reduce2,4.9805,(262144 1 1) (256 1 1),2097152.0,0.966764,0.9618000000000001,0.9987,0.864223,1.0,101974016,106.03,16777216,8.000000,1.6512,262144,1.000000,0.5,8388790,52.961,1268305,8.0178,8389007,53.002,417614,2.6375,6553600,165.97,1.000000,5242880,132.46,1.000000,53.092,8388608,1.6587,1.6587,0.49229999999999996,53.093,8388608,0,0,66846720,0,0,2415919104,66846720,0,226754560,108.125000,0.840508
reduction,1202,715,input00,reduce2,4.2009,(262144 1 1) (256 1 1),2097152.0,0.966675,0.9618000000000001,0.9984999999999999,0.864033,1.0,101974016,125.81,16777216,8.000000,1.9642,262144,1.000000,0.5,8388812,62.894,745516,5.5926,8388866,62.934,262157,1.966,6553600,196.6,1.000000,5242880,157.28,1.000000,62.91,8388608,1.9651,1.9651,0.49229999999999996,62.915,8388608,0,0,66846720,0,0,2415919104,66846720,0,226754560,108.125000,0.840352
reduction,1328,715,input00,reduce2,3.8368,(262144 1 1) (256 1 1),2097152.0,0.966630,0.9618000000000001,0.9987,0.863914,1.0,101974016,137.72,16777216,8.000000,2.1514,262144,1.000000,0.5,8388715,68.854,160086,1.3132,8388848,68.866,262157,2.1514,6553600,215.19,1.000000,5242880,172.15,1.000000,68.844,8388608,2.1504,2.1514,0.49229999999999996,68.863,8388608,0,0,66846720,0,0,2415919104,66846720,0,226754560,108.125000,0.840241
reduction,607,715,input00,reduce2,8.2596,(262144 1 1) (256 1 1),2097152.0,0.971082,0.9618000000000001,0.9989,0.866005,1.0,101974016,63.905,16777216,8.000000,1.0021,262144,1.000000,0.5,8389039,32.195,942217,3.594,8389014,31.911,286520,1.0896,6553600,99.893,1.000000,5242880,79.911,1.000000,32.007,8388608,0.9993,0.9965,0.49229999999999996,31.913,8388608,0,0,66846720,0,0,2415919104,66846720,0,226754560,108.125000,0.841850
reduction,810,715,input00,reduce2,6.2184,(262144 1 1) (256 1 1),2097152.0,0.967966,0.9618000000000001,0.9989,0.864589,1.0,101974016,84.889,16777216,8.000000,1.3243,262144,1.000000,0.5,8388879,42.376,1000646,5.0636,8389167,42.575,379428,1.9241,6553600,132.51,1.000000,5242880,105.97,1.000000,42.557,8388608,1.329,1.3253,0.49229999999999996,42.445,8388608,0,0,66846720,0,0,2415919104,66846720,0,226754560,108.125000,0.840772
scalarProd,1012,715,input00,scalarProdGPU,4.9163,(128 1 1) (256 1 1),1024.0,0.290086,0.9840000000000001,0.8659,0.868379,1.0,55642112,795.17,134217728,8.000000,0.38433,65536,1.000000,0.5,67109198,382.01,3581024,20.362,67109283,380.91,3597496,20.418,4784128,109.86,1.000000,4456448,102.61,1.000000,383.79,67108864,0.38242000000000004,0.38433,0.49979999999999997,385.28,67108864,0,0,603914240,268435456,0,2164359168,335478784,0,192878592,1.8836e+05,0.788310
