,n_gld,n_gst,gld_trans_per_req,gst_trans_per_req,n_dm_ld,n_dm_st,n_l2_ld,n_l2_st,n_shm_ld,n_shm_st,shld_trans_per_req,shst_trans_per_req,tex_hit_rate,tex_trans,n_flop_sp,n_flop_sp_fma,n_flop_sp_spec,n_flop_dp,n_flop_dp_fma,n_gm,n_dm,n_l2,n_shm,inst_per_warp,real_cycle,c_to_m,act_util,appName
26,0.0,0.542894065409722,,,5.87084857966514e-06,0.003034036055109277,8.884859031587717e-05,0.5428941255050225,0.0,0.0,,,8.282249246164552e-06,0.542894065409722,,,,,,0.542894065409722,0.0030399069036889416,0.5429829740953382,0.0,1.0,0.524405,0.6015340364333653,0.24926500000000001,cachebench-tex-loads
27,0.0,0.542894065409722,,,6.864732394332861e-06,0.0023760294972142407,0.00015468068057021675,0.5428941255050225,0.0,0.0,,,8.282249246164552e-06,0.542894065409722,,,,,,0.542894065409722,0.0023828942296085735,0.5430488061855926,0.0,1.0,0.723772,0.6015340364333653,0.249135,cachebench-tex-loads
28,0.0,0.542894065409722,,,9.64760707540248e-06,0.0033451910298315287,0.27199063167889925,0.5428941255050225,0.0,0.0,,,4.133669107657643e-06,0.542894065409722,,,,,,0.542894065409722,0.003354838636906931,0.8148847571839217,0.0,1.0,0.428233,0.6015340364333653,0.24975,cachebench-tex-loads
29,0.0,0.542894065409722,,,1.4621648864158141e-05,0.003766218704586444,0.43246335739906655,0.5428941301277378,0.0,0.0,,,1.675005798734219e-06,0.542894065409722,,,,,,0.542894065409722,0.0037808403534506023,0.9753574875268043,0.0,1.0,0.41512299999999996,0.6015340364333653,0.249752,cachebench-tex-loads
30,0.0,0.542894065409722,,,1.1598392981401448e-05,0.0028790965024757045,0.0001299861348122867,0.5428941255050225,0.0,0.0,,,8.282249246164552e-06,0.542894065409722,,,,,,0.542894065409722,0.002890694895457106,0.5430241116398348,0.0,1.0,0.72236,0.6015340364333653,0.24916,cachebench-tex-loads
31,0.0,0.542894065409722,,,1.1612261127652624e-05,0.0020904704977562447,0.0001845064404410825,0.5428941255050225,0.0,0.0,,,8.280592464959078e-06,0.542894065409722,,,,,,0.542894065409722,0.0021020827588838975,0.5430786319454636,0.0,1.0,0.723471,0.6015340364333653,0.24916300000000002,cachebench-tex-loads
32,0.0,0.542894065409722,,,1.2060664523107365e-05,0.0022717872645595565,0.00026865372917781046,0.5428941255050225,0.0,0.0,,,8.280592464959078e-06,0.542894065409722,,,,,,0.542894065409722,0.002283847929082664,0.5431627792342003,0.0,1.0,0.7236859999999999,0.6015340364333653,0.24917399999999998,cachebench-tex-loads
33,0.0,0.542894065409722,,,1.0562904727980194e-05,0.0027654100622239684,0.14908992231767124,0.5428941994684691,0.0,0.0,,,5.982636932966632e-06,0.542894065409722,,,,,,0.542894065409722,0.0027759729669519484,0.6919841217861403,0.0,1.0,0.5723630000000001,0.6015340364333653,0.249075,cachebench-tex-loads
34,0.0,0.542894065409722,,,9.629116213734242e-06,0.002951797947839794,0.2720104954870463,0.5428941671094611,0.0,0.0,,,4.133669107657643e-06,0.542894065409722,,,,,,0.542894065409722,0.002961427064053528,0.8149046625965075,0.0,1.0,0.42823900000000004,0.6015340364333653,0.24975,cachebench-tex-loads
35,0.0,0.542894065409722,,,1.4538439986651077e-05,0.003643707500603542,0.4340155219319371,0.5428941255050225,0.0,0.0,,,1.7147685476655951e-06,0.542894065409722,,,,,,0.542894065409722,0.003658245940590193,0.9769096474369595,0.0,1.0,0.415154,0.6015340364333653,0.249752,cachebench-tex-loads
