,appName,n_dm,n_l2,n_shm,tex_trans,n_flop_sp,n_flop_dp,n_int,branch,act_util,warp_eff,sm_act,coreF,memF,avg_power
123,scanUniformUpdate,0.315624523742,0.313159164192,0.0108610242476,0.155674680882,0.0,0.0,0.0966178615358,0.00154618747969,0.92298,0.9732,0.9947,0.905120481928,1.0,0.8782739539266822
124,scanUniformUpdate,0.318135669409,0.311511153871,0.010881929502,0.155974322862,0.0,0.0,0.0968038311947,0.00154916357494,0.925142,0.9732,0.9939,1.0,1.0,1.0
125,sortingNetworks,0.0303187738723,0.0301147414347,0.606843915312,0.0150494877111,0.0,0.0,0.129801114341,0.00718327437106,0.98786,0.8359,0.9922,0.457078313253,1.0,0.4930510241428446
126,sortingNetworks,0.0303258125566,0.030072892251,0.60602790396,0.0150292509542,0.0,0.0,0.129626573277,0.00717361516004,0.987583,0.8359,0.9912,0.609939759036,1.0,0.56850070839898
127,sortingNetworks,0.0301236815561,0.0300891243804,0.606410216207,0.0150387321458,0.0,0.0,0.129708348103,0.00717814062976,0.987836,0.8359,0.9913,0.762048192771,1.0,0.6522082279157875
128,sortingNetworks,0.0301078114872,0.0301227439696,0.607091106479,0.0150556179537,0.0,0.0,0.129853987392,0.00718620039854,0.987988,0.8359,0.9922,0.905120481928,1.0,0.8071023623997796
129,sortingNetworks,0.0300439352059,0.0300608715297,0.60583850369,0.0150245539028,0.0,0.0,0.129586061433,0.0071713732094,0.987042,0.8359,0.9911,1.0,1.0,1.0
130,srad,0.105171914697,0.143760749132,0.0376226504844,0.0847308283767,0.211517230066,0.0423034462495,0.264241620316,0.00371807696089,0.97762,0.9147,0.9987,0.457078313253,1.0,0.4610083714221306
131,srad,0.102192534091,0.143677345982,0.0376853794977,0.0848721018168,0.211869897062,0.0423739796492,0.264682195764,0.00372427618652,0.975736,0.9147,0.9984,0.609939759036,1.0,0.5486414165706575
132,srad,0.101394369257,0.143606929638,0.0376769234573,0.0848530577756,0.211822356598,0.0423644715564,0.264622805004,0.00372344051417,0.975017,0.9147,0.998,0.762048192771,1.0,0.6453333916073698
133,srad,0.101247669789,0.139908232603,0.0379245307334,0.0854106997639,0.213214422403,0.0426428847188,0.266361867697,0.00374791042517,0.97496,0.9147,0.9985,0.905120481928,1.0,0.8015084022629047
134,srad,0.0986135236239,0.142798974574,0.0378577074541,0.085260205534,0.21283873715,0.0425677476679,0.265892536286,0.00374130658168,0.974867,0.9147,0.9976,1.0,1.0,1.0
135,stereoDisparity,0.00529605953761,0.149562372173,0.351577139602,0.228035327389,0.0,0.0,0.208363441068,0.00291677048383,0.989692,0.9605,0.9949,0.457078313253,1.0,0.449216059166369
136,stereoDisparity,0.00527977436372,0.150306507197,0.351257374014,0.227827925251,0.0,0.0,0.208173930856,0.00291411762981,0.989502,0.9605,0.9951,0.609939759036,1.0,0.5332694077732255
137,stereoDisparity,0.00527523396301,0.150218643643,0.351063848495,0.227702403281,0.0,0.0,0.208059237269,0.00291251209447,0.989447,0.9605,0.9946,0.762048192771,1.0,0.6224977119965418
138,stereoDisparity,0.00527682838279,0.150367035308,0.351079311504,0.227712432694,0.0,0.0,0.208068401477,0.0029126403794,0.989342,0.9605,0.9949,0.905120481928,1.0,0.788373106469922
139,stereoDisparity,0.00527270846367,0.150268921004,0.351057879997,0.227698532072,0.0,0.0,0.208055700018,0.00291246257834,0.989284,0.9605,0.9948,1.0,1.0,1.0
140,transpose,0.141109352556,0.138026417687,0.15040399307,0.0668462191424,0.0,0.0,0.367654205283,0.00156670826115,0.86856,1.0,0.9966,0.457078313253,1.0,0.5730270716110087
141,transpose,0.137790244711,0.135351550504,0.150921064892,0.067076028841,0.0,0.0,0.368918158625,0.00157209442596,0.865524,1.0,0.9955,0.609939759036,1.0,0.6436512878227384
142,transpose,0.137145038361,0.137234308009,0.151194201642,0.067197422952,0.0,0.0,0.369585826236,0.00157493960044,0.868797,1.0,0.9944,0.762048192771,1.0,0.7201814829426965
143,transpose,0.140521619535,0.138204630035,0.154034259145,0.0684596707311,0.0,0.0,0.376528189021,0.00160452353276,0.88253,1.0,0.9964,0.905120481928,1.0,0.833378869574008
144,transpose,0.139579757365,0.141459731979,0.155186235276,0.0689716601225,0.0,0.0,0.379344130674,0.00161652328412,0.889449,1.0,0.9963,1.0,1.0,1.0
145,vectorAdd,0.224150863854,0.221288190796,0.0,0.144126002269,0.0180157502837,0.0,0.216189003404,0.00112598439273,0.829041,1.0,0.995,0.457078313253,1.0,0.7597499867023855
146,vectorAdd,0.230581319751,0.227611084042,0.0,0.148252574312,0.018531571789,0.0,0.222378861468,0.00115822323682,0.852178,1.0,0.9957,0.609939759036,1.0,0.7751609777960847
147,vectorAdd,0.23613603044,0.231687612275,0.0,0.151916918043,0.0189896147553,0.0,0.227875377064,0.00118685092221,0.871365,1.0,0.9959,0.762048192771,1.0,0.7864940360832352
148,vectorAdd,0.242238954232,0.235070119418,0.0,0.153982273538,0.0192477841923,0.0,0.230973410307,0.00120298651202,0.885727,1.0,0.9966,0.905120481928,1.0,0.8695803236055449
149,vectorAdd,0.24316884717,0.238333388285,0.0,0.155094103832,0.019386762979,0.0,0.232641155747,0.00121167268618,0.892603,1.0,0.9969,1.0,1.0,1.0
