,appName,n_dm,n_l2,n_shm,tex_trans,n_flop_sp,n_flop_dp,n_int,act_util,coreF,memF,inst_per_warp,real_cycle
91,scanScanExclusiveShared,0.19078721424380418,0.18901984817378567,0.1564972833151876,0.09273913085344451,0.0,0.0,0.37095652341377805,0.971742,0.9051204819277109,1.0,158.0,1.0946409097990342
92,scanScanExclusiveShared,0.1913277914066051,0.18799175718963945,0.15662030082150838,0.09281203011644941,0.0,0.0,0.37124812046579764,0.971757,1.0,1.0,158.0,1.0
93,scanScanExclusiveShared,0.19483965296853328,0.1948765101036199,0.1539968560472137,0.09125739617612663,0.0,0.0,0.3650295847045065,0.974825,0.45707831325301207,1.0,158.0,2.154463312042374
94,scanScanExclusiveShared,0.19203502769384204,0.19016096061410795,0.15589447024005001,0.09238190829040001,0.0,0.0,0.36952763316160003,0.9725540000000001,0.6099397590361446,1.0,158.0,1.6206574232746533
95,scanUniformUpdate,0.35761036826924164,0.3488120662146446,0.012116700898343475,0.1736727128762565,0.0,0.0,0.10778815174151384,0.9182899999999999,0.7620481927710844,1.0,22.625,0.9905423585871769
96,scanUniformUpdate,0.353864043815376,0.35109999338741943,0.01217689270358196,0.17453546208467477,0.0,0.0,0.10832360800894786,0.9229799999999999,0.9051204819277109,1.0,22.625,0.9968072930262443
97,scanUniformUpdate,0.3561325530719174,0.34871683123272884,0.012181624723453983,0.17460328770284042,0.0,0.0,0.1083657032690594,0.925142,1.0,1.0,22.625,1.0
98,scanUniformUpdate,0.35472504002307365,0.35323875772695346,0.012053084873601634,0.17276088318829008,0.0,0.0,0.1072222341880812,0.9067790000000001,0.45707831325301207,1.0,22.625,0.9909439569486556
99,scanUniformUpdate,0.3540350193899058,0.3518410284577924,0.012139251679544698,0.1739959407401407,0.0,0.0,0.10798875973261639,0.912364,0.6099397590361446,1.0,22.625,0.9898194815365152
100,sortingNetworks,0.03712693069082531,0.03708433955314984,0.7473903887002813,0.018534984344964596,0.0,0.0,0.15986335671077898,0.987836,0.7620481927710844,1.0,890.679848,1.29773022450368
101,sortingNetworks,0.03706802815899778,0.037086412679525387,0.7474362671497214,0.018536122112261313,0.0,0.0,0.1598731698994941,0.9879879999999999,0.9051204819277109,1.0,890.679848,1.0955532191230133
102,sortingNetworks,0.03706593016331396,0.03708682491603516,0.7474376280651915,0.01853615586242363,0.0,0.0,0.15987346099303576,0.987042,1.0,1.0,890.679848,1.0
103,sortingNetworks,0.03733250503929848,0.03708127317756781,0.7472269037628335,0.018530929983546458,0.0,0.0,0.15982838803675373,0.9878600000000001,0.45707831325301207,1.0,890.679848,2.1557301008101923
104,sortingNetworks,0.03738931004147013,0.03707747946139138,0.747184107685962,0.018529868657863345,0.0,0.0,0.1598192341533132,0.987583,0.6099397590361446,1.0,890.679848,1.6182818974580988
105,srad,0.11439658007106232,0.16202222811220765,0.042508388016949575,0.09573410919393116,0.23898519567720755,0.04779703940252828,0.2985564595261134,0.975017,0.7620481927710844,1.0,330.48831,1.2909731424323714
106,srad,0.11418348124382703,0.15778347379839283,0.042769922040849645,0.09632311592813132,0.2404555586524651,0.04809111199922305,0.300393336337111,0.97496,0.9051204819277109,1.0,330.48831,1.0916583174428751
107,srad,0.1113233767463411,0.161203691556216,0.04273701694039495,0.09624900960166441,0.2402705638258486,0.048054113033693,0.30016222829584194,0.974867,1.0,1.0,330.48831,1.0
108,srad,0.11825726570936095,0.16164727206567236,0.04230361107182637,0.09527292637003748,0.2378339250554908,0.04756678527689829,0.29711821445071374,0.97762,0.45707831325301207,1.0,330.48831,2.137552115316247
109,srad,0.11516553629151655,0.16191670702922206,0.04246941304279804,0.0956463327666113,0.23876607558682905,0.047753215384207695,0.29828271989881533,0.975736,0.6099397590361446,1.0,330.48831,1.606961636663327
110,transpose,0.15903514508872982,0.15913866331697632,0.17532673498138984,0.07792299332506215,0.0,0.0,0.4285764632878419,0.8687969999999999,0.7620481927710844,1.0,35.0,1.1664943123061011
111,transpose,0.16009328479928847,0.1574535880667473,0.17548794697730508,0.07799464310102448,0.0,0.0,0.42897053705563465,0.8825299999999999,0.9051204819277109,1.0,35.0,1.0423991726990691
112,transpose,0.15779898956941113,0.1599243557407688,0.17544256834881086,0.07797447482169373,0.0,0.0,0.42885961151931545,0.8894489999999999,1.0,1.0,35.0,1.0
113,transpose,0.16331341361015744,0.15974536791848445,0.17407059903549207,0.07736471068244093,0.0,0.0,0.4255059087534251,0.86856,0.45707831325301207,1.0,35.0,1.8404625364294442
114,transpose,0.1602105873090566,0.15737508446235068,0.17547797011592384,0.07799020894041059,0.0,0.0,0.42894614917225826,0.865524,0.6099397590361446,1.0,35.0,1.4030271693146563
