,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,depart_delay,mem_l,MWP,mem_cycles,compute_cycles,exec_rounds,abe
77,backpropForward,2000,4500,599.0133333333333,0.4444444444444444,17366.807163791902,5747.184409941406,5.1798340740740745,599.0133333333333,115.64334393093671,3907.8605990312412,272.2833721160889,152.02922643105305,2.021793964667468
68,backpropForward,1800,4000,600.251,0.45,17367.538697316406,5659.9779245625,5.335939125000001,600.251,112.49210044164434,4025.5145226756595,272.2833595275879,152.03380851816922,2.0684817023661566
72,backpropForward,1900,4000,605.8205,0.475,17374.496602818752,5743.200148,5.6323801875,605.8205,107.56029952390355,4249.5366185799985,272.2832672119141,152.02116894777598,2.025229167552033
76,backpropForward,2000,4000,611.39,0.5,17382.96504346328,5749.533181054687,5.92882125,611.39,103.12167869793679,4473.934670243372,272.2833679199219,151.99494854288204,2.0233698103946884
87,binomialOptions,1600,5500,564.8087272727273,0.2909090909090909,2352774.8169624135,15375949.544200001,3.3045326280991736,564.8087272727273,170.9193979414921,891620.1213105569,38695.64813232422,4.81302307784403,0.8469834457898628
83,binomialOptions,1700,5500,568.8592727272727,0.3090909090909091,2350790.9656477273,15426021.690625,3.5110659173553724,568.8592727272727,162.01896692265822,946534.1768966737,38695.701171875,4.817100707511667,0.847608734591862
86,binomialOptions,1600,5000,571.2896,0.32,2351277.858366875,15355256.931000002,3.6775084800000006,571.2896,155.34691574660891,991677.9177795281,38695.400390625,4.816070504864156,0.8468747303329069
91,binomialOptions,1800,5500,572.9098181818182,0.32727272727272727,2350531.758941868,15432420.2319,3.7175992066115704,572.9098181818182,154.10747268369485,1002178.6407199795,38695.36265869141,4.81759820448115,0.8476887148210792
82,binomialOptions,1700,5000,575.7452,0.34,2350734.8150363164,15463565.571453122,3.90735276,575.7452,147.34917356169294,1053244.7289570912,38696.090441894536,4.8172783732050934,0.8479823554164024
95,binomialOptions,1900,5500,576.9603636363636,0.34545454545454546,2350219.8683220847,15698904.773168748,3.9241324958677684,576.9603636363636,147.02876731199075,1057748.5825873576,38695.216833496095,4.818227837732928,0.8502940235462233
85,binomialOptions,1600,4500,579.2106666666666,0.35555555555555557,2350865.861362614,15346131.09015,4.14386725925926,579.2106666666666,139.77539106071748,1117190.0957456934,38695.58139648438,4.816953508721621,0.8468105187195012
90,binomialOptions,1800,5000,580.2008,0.36,2348900.544221268,15334236.851062503,4.13719704,580.2008,140.24006939732314,1114479.4136468624,38695.50056152344,4.8209767931736165,0.8468198602228768
99,binomialOptions,2000,5500,581.0109090909091,0.36363636363636365,2347872.542786029,15828851.696000002,4.130665785123967,581.0109090909091,140.65793247745705,1119515.8432045723,38667.13004150391,4.819553652099615,0.8516713285412016
81,binomialOptions,1700,4500,584.1613333333333,0.37777777777777777,2351213.242316552,15457147.833400002,4.402858962962964,584.1613333333333,132.67773014019375,1187061.601228646,38696.04089355469,4.816308985486655,0.8478882865287721
94,binomialOptions,1900,5000,584.6564,0.38,2349232.119771138,15622091.059575003,4.36704132,584.6564,133.87929198709756,1176635.3298817873,38695.218579101565,4.820270200246075,0.8496211479748571
84,binomialOptions,1600,4000,589.112,0.4,2351955.879472491,15346915.9116,4.743057,589.112,124.20512762127883,1279354.170245143,38695.46497802735,4.81472632192825,0.8467473274096224
89,binomialOptions,1800,4500,589.112,0.4,2351880.609658091,15585551.337037498,4.661850666666667,589.112,126.36869821083928,1257225.5048097628,38696.10104980469,4.814959597974949,0.8490986581867603
98,binomialOptions,2000,5000,589.112,0.4,2345319.455872469,15793140.015624998,4.5968856,589.112,128.15459231789453,1258884.2156769892,38616.878222656254,4.81854779510029,0.8514975835361354
93,binomialOptions,1900,4500,594.0626666666667,0.4222222222222222,2348898.346120616,15596515.941781247,4.92084237037037,594.0626666666667,120.72377490562742,1325624.9252022093,38695.31754150391,4.820986961490107,0.8493959577325734
80,binomialOptions,1700,4000,594.6815,0.425,2350753.197270132,15442136.528568748,5.039498062500001,594.6815,118.00411323206059,1358498.8536285532,38695.83665771485,4.8172479152983305,0.8477702102347614
97,binomialOptions,2000,4500,599.0133333333333,0.4444444444444444,2349684.904170192,15783055.5701875,5.1798340740740745,599.0133333333333,115.64334393093671,1395627.8278915104,38696.03592529297,4.81947235513005,0.8511261083938338
88,binomialOptions,1800,4000,600.251,0.45,2348914.183949497,15281350.1812125,5.335939125000001,600.251,112.49210044164434,1437225.0862932943,38696.007055664064,4.821053056592835,0.8462888320668586
92,binomialOptions,1900,4000,605.8205,0.475,2351500.760969281,15774217.186087502,5.6323801875,605.8205,107.56029952390355,1518907.1049610688,38695.52526855469,4.815700145614733,0.8509275780072781
96,binomialOptions,2000,4000,611.39,0.5,2351658.39445438,15812813.878312498,5.92882125,611.39,103.12167869793679,1598736.5015892098,38696.11232910157,4.815461725280618,0.8512814725733467
107,cfd,1600,5500,564.8087272727273,0.2909090909090909,33267.956537748265,19776.784525940595,3.3045326280991736,564.8087272727273,170.9193979414921,32396.49536338083,871.4611743674368,11.273824605185453,0.6821721698040305
103,cfd,1700,5500,568.8592727272727,0.3090909090909091,35292.42867308285,20122.99438310231,3.5110659173553724,568.8592727272727,162.01896692265822,34420.96719618516,871.4614768976899,11.273918567035093,0.7538358358196746
106,cfd,1600,5000,571.2896,0.32,36897.74319502182,20369.032332814084,3.6775084800000006,571.2896,155.34691574660891,36026.28338204053,871.4598129812981,11.282224714709896,0.8114627436464094
111,cfd,1800,5500,572.9098181818182,0.32727272727272727,37317.38232863105,20519.687454415845,3.7175992066115704,572.9098181818182,154.10747268369485,36445.92070046823,871.4616281628163,11.273855925627972,0.818613583249307
102,cfd,1700,5000,575.7452,0.34,39157.46677826691,20700.31761777778,3.90735276,575.7452,147.34917356169294,38286.004242513336,871.4625357535754,11.27977861554504,0.8916360367648575
115,cfd,1900,5500,576.9603636363636,0.34545454545454546,39356.711937521395,20990.15937689769,3.9241324958677684,576.9603636363636,147.02876731199075,38485.2492505027,871.4626870187019,11.269566645613612,0.8750077705859827
105,cfd,1600,4500,579.2106666666666,0.35555555555555557,41476.062005186664,20781.06954631463,4.14386725925926,579.2106666666666,139.77539106071748,40604.6006795541,871.4613256325632,11.279496441585659,0.9958579086966263
110,cfd,1800,5000,580.2008,0.36,41415.48290485828,21241.252550970297,4.13719704,580.2008,140.24006939732314,40544.020822900085,871.4620819581959,11.278148471948603,0.9497665123785947
119,cfd,2000,5500,581.0109090909091,0.36363636363636365,41426.562714533975,21589.533401980196,4.130665785123967,581.0109090909091,140.65793247745705,40555.41405391791,871.1486606160616,11.264717744094167,0.918826217463983
101,cfd,1700,4500,584.1613333333333,0.37777777777777777,43997.37966915844,21153.967816448843,4.402858962962964,584.1613333333333,132.67773014019375,43125.9178897305,871.4617794279429,11.283793285077923,1.079864167844062
114,cfd,1900,5000,584.6564,0.38,43676.011145833574,21815.47109808581,4.36704132,584.6564,133.87929198709756,42804.55163538253,871.4595104510452,11.276080121945409,1.0020659168651145
104,cfd,1600,4000,589.112,0.4,47289.64516992645,21683.154717007706,4.743057,589.112,124.20512762127883,46418.18550821028,871.4596617161716,11.293559594809444,1.180939341489533
109,cfd,1800,4500,589.112,0.4,46504.18966079393,21765.085945663363,4.661850666666667,589.112,126.36869821083928,45632.72742757061,871.4622332233223,11.291202828857463,1.1366416735909912
118,cfd,2000,5000,589.112,0.4,45915.56249629079,22269.640920572056,4.5968856,589.112,128.15459231789453,45044.31294183534,871.2495544554455,11.284420835356006,1.0618007564673084
113,cfd,1900,4500,594.0626666666667,0.4222222222222222,49041.536510478574,22398.01716136414,4.92084237037037,594.0626666666667,120.72377490562742,48170.07609243677,871.4604180418041,11.290731593697817,1.1895481263883327
100,cfd,1700,4000,594.6815,0.425,50172.91315071637,22401.161006292627,5.039498062500001,594.6815,118.00411323206059,49301.45061496279,871.4625357535754,11.297584081865601,1.2397461067585953
117,cfd,2000,4500,599.0133333333333,0.4444444444444444,51634.37983548944,23050.33118134213,5.1798340740740745,599.0133333333333,115.64334393093671,50762.91956871276,871.4602667766777,11.277929065523454,1.2400710614207744
108,cfd,1800,4000,600.251,0.45,53054.83739555409,22906.2415879604,5.335939125000001,600.251,112.49210044164434,52183.37622118665,871.4611743674368,11.301548488690791,1.3161738337484352
112,cfd,1900,4000,605.8205,0.475,55977.70905511385,23728.404190486242,5.6323801875,605.8205,107.56029952390355,55106.24803201154,871.4610231023102,11.296672032730871,1.3591012950444334
116,cfd,2000,4000,611.39,0.5,58860.72263725355,24378.67927375138,5.92882125,611.39,103.12167869793679,57989.26131162099,871.4613256325632,11.300037910446216,1.4144344316728072
127,conjugateGradient,1600,5500,564.8087272727273,0.2909090909090909,5086.565820437296,2674.3361883984367,3.3045326280991736,564.8087272727273,170.9193979414921,2523.846858621095,78.38610620498658,649.192875425181,0.901991919528807
123,conjugateGradient,1700,5500,568.8592727272727,0.3090909090909091,5091.8406569064055,2789.664458129883,3.5110659173553724,568.8592727272727,162.01896692265822,2682.6922905423166,78.38437108993531,649.0027840888474,0.825252009096406
126,conjugateGradient,1600,5000,571.2896,0.32,5112.855458472474,2828.626635351563,3.6775084800000006,571.2896,155.34691574660891,2820.9617579607097,78.38632755279542,646.3631421517612,0.8075398833388311
131,conjugateGradient,1800,5500,572.9098181818182,0.32727272727272727,5079.567467239728,2894.7345897216796,3.7175992066115704,572.9098181818182,154.10747268369485,2830.2048441156417,78.38455047607422,651.3550522714021,0.754761035873798
122,conjugateGradient,1700,5000,575.7452,0.34,5118.3887424285895,2962.4595324707034,3.90735276,575.7452,147.34917356169294,2997.9869419613274,78.3863118171692,646.2096710578213,0.7277497587147908
135,conjugateGradient,1900,5500,576.9603636363636,0.34545454545454546,5099.851168789159,3028.498901538086,3.9241324958677684,576.9603636363636,147.02876731199075,2998.1806233745147,78.38462705612183,649.0179009151216,0.6839534484226141
125,conjugateGradient,1600,4500,579.2106666666666,0.35555555555555557,5112.982340586931,2998.8188737500004,4.14386725925926,579.2106666666666,139.77539106071748,3172.182016835671,78.39043560028077,647.5082630021745,0.7049987197770251
130,conjugateGradient,1800,5000,580.2008,0.36,5104.880484013873,3082.3543313964847,4.13719704,580.2008,140.24006939732314,3161.3341355606053,78.38806791305542,648.7897837150913,0.6561627688342588
139,conjugateGradient,2000,5500,581.0109090909091,0.36363636363636365,5095.928435871402,3143.0854430664062,4.130665785123967,581.0109090909091,140.65793247745705,3151.608313613492,78.37997875213624,650.1255015219857,0.621314001219068
121,conjugateGradient,1700,4500,584.1613333333333,0.37777777777777777,5135.74892469175,3157.2037303173834,4.402858962962964,584.1613333333333,132.67773014019375,3384.256532592441,78.38837213516236,644.9567952953424,0.6266764400963983
134,conjugateGradient,1900,5000,584.6564,0.38,5110.079343967041,3231.4943733789064,4.36704132,584.6564,133.87929198709756,3336.9651597571137,78.39007997512817,648.6998762148869,0.5813362963166336
124,conjugateGradient,1600,4000,589.112,0.4,5157.10408831958,3365.6965770312495,4.743057,589.112,124.20512762127883,3657.738325989357,78.39223575592041,642.6723118065306,0.532254607712874
129,conjugateGradient,1800,4500,589.112,0.4,5140.6128339301395,3315.6965144091796,4.661850666666667,589.112,126.36869821083928,3582.6392541384653,78.39050693511963,644.9866538467171,0.5503870187124589
138,conjugateGradient,2000,5000,589.112,0.4,5130.564867564014,3389.8215421874997,4.5968856,589.112,128.15459231789453,3533.411433413205,78.36091976165773,646.1697091542181,0.5135206392762458
133,conjugateGradient,1900,4500,594.0626666666667,0.4222222222222222,5128.42815441804,3468.875510009765,4.92084237037037,594.0626666666667,120.72377490562742,3767.7958838732025,78.38933935165406,647.4144123995034,0.47841228075769243
120,conjugateGradient,1700,4000,594.6815,0.425,5146.386153029235,3531.7548061523435,5.039498062500001,594.6815,118.00411323206059,3871.219483460458,78.39626407623291,645.0051390973424,0.45717538037017513
137,conjugateGradient,2000,4500,599.0133333333333,0.4444444444444444,5154.4620750849945,3645.4376300781255,5.1798340740740745,599.0133333333333,115.64334393093671,3984.389792477858,78.38980827331544,644.4219428188803,0.41394877601417884
128,conjugateGradient,1800,4000,600.251,0.45,5151.527200117634,3709.539519697265,5.335939125000001,600.251,112.49210044164434,4098.304103692066,78.39700784683228,645.0719792291864,0.3887241725727858
132,conjugateGradient,1900,4000,605.8205,0.475,5177.394738748059,3920.309266357422,5.6323801875,605.8205,107.56029952390355,4346.970791044361,78.39223470687867,642.1687241882194,0.32065977120184336
136,conjugateGradient,2000,4000,611.39,0.5,5170.87238381394,4097.643257421873,5.92882125,611.39,103.12167869793679,4563.17892718259,78.39351768493653,643.8823085004256,0.26191375358217833
