,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,mem_del,mem_lat,shm_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,tex_del,insts,exec_rounds,abe
469,scanScanExclusiveShared,1800,4500,589.112,0.4,9745.591539319215,9720.82983375,9156.479539319216,4749.506699947296,1519.7727232,23.62441281198605,756.0,1033.8142976000001,7.624810484291795,244.0,2553.5870208,1000.0,982.237184,61.0,305.0109970761836,0.0025472831016179844
478,scanScanExclusiveShared,2000,5000,589.112,0.4,9617.433193059456,9885.640381640625,9028.321193059457,4749.227435445527,1519.5892096,23.624471951902986,756.0,1033.6876128000001,7.624829571778213,244.0,2553.2768224,1000.0,982.116352,61.0,305.0485232702274,0.027130987799159397
473,scanScanExclusiveShared,1900,4500,594.0626666666667,0.4222222222222222,10278.687337513193,10317.595154589844,9684.624670846526,4791.309533554703,1522.7555968000001,23.622372666156586,756.0,1035.8734624,7.62415202452673,244.0,2558.6290592000005,1000.0,984.201216,61.0,304.4023295101709,0.0037710160646633995
460,scanScanExclusiveShared,1700,4000,594.6815,0.425,10527.138734960134,10532.848236879883,9932.457234960133,4797.150969851141,1524.9095488,23.624409995806918,756.0,1037.3603984000001,7.624809575366254,244.0,2562.2699472000004,1000.0,985.619456,61.0,303.9643150643557,0.0005420662855236237
477,scanScanExclusiveShared,2000,4500,599.0133333333333,0.4444444444444444,10801.975366159211,10914.015369140623,10202.962032825877,4834.3434490929185,1523.5891840000002,23.616715885818717,756.0,1036.448912,7.622326291190168,244.0,2560.038096,1000.0,984.75008,61.0,304.23266668548314,0.010265699579112277
468,scanScanExclusiveShared,1800,4000,600.251,0.45,11118.141597958813,11166.197805615233,10517.890597958813,4844.253113198428,1525.0090816,23.624556438012245,756.0,1037.4291088,7.62485683978173,244.0,2562.4381904,1000.0,985.684992,61.0,303.9441051539749,0.004303721686916002
472,scanScanExclusiveShared,1900,4000,605.8205,0.475,11707.682587510324,11744.351526557617,11101.862087510324,4890.949793819528,1525.0495168000002,23.62450433817345,756.0,1037.4570224000001,7.624840024489843,244.0,2562.5065392000006,1000.0,985.711616,61.0,303.93589564550985,0.003122261707202234
476,scanScanExclusiveShared,2000,4000,611.39,0.5,12326.88899325863,12397.619940234375,11715.49899325863,4938.032527199787,1528.7462272,23.62460431374239,756.0,1040.0089696000002,7.624872291736962,244.0,2568.7551968000002,1000.0,988.145664,61.0,303.18722610631505,0.005705203685604227
487,scanUniformUpdate,1600,5500,564.8087272727273,0.2909090909090909,6438.247256738729,6367.243173046873,5873.438529466002,4552.606341441461,84.148228,0.9805294360896788,31.5,156.62050168750002,1.2460894916973,40.03125,240.7687296875,71.53125,894.21252,10.0078125,337.6531948867304,0.011151464104971346
483,scanUniformUpdate,1700,5500,568.8592727272727,0.3090909090909091,6804.134970283991,6786.691016259766,6235.275697556718,4586.672432703252,84.1053304,0.9805309497025736,31.5,156.5038986625,1.2460914152470206,40.03125,240.6092290625,71.53125,893.5293360000001,10.0078125,337.9113612960484,0.002570317991850804
486,scanUniformUpdate,1600,5000,571.2896,0.32,7115.616750983984,7093.782281250002,6544.327150983984,4607.734986268628,84.22048000000001,0.9805184916431868,31.5,156.81689500000002,1.2460755831298833,40.03125,241.03737500000003,71.53125,895.3632,10.0078125,337.2192583810841,0.003077972916041499
491,scanUniformUpdate,1800,5500,572.9098181818182,0.32727272727272727,7188.582453430369,7214.632732617187,6615.672635248551,4620.723438887387,84.2254048,0.980484262717342,31.5,156.83028145,1.2460320838699555,40.03125,241.05568625,71.53125,895.441632,10.0078125,337.1897212455209,0.003610756105303161
482,scanUniformUpdate,1700,5000,575.7452,0.34,7539.382191216596,7553.4244542968745,6963.636991216596,4645.192060905712,84.3080248,0.9805255356472171,31.5,157.0548567625,1.246084534885005,40.03125,241.3628815625,71.53125,896.757432,10.0078125,336.69496734732866,0.0018590591810699185
495,scanUniformUpdate,1900,5500,576.9603636363636,0.34545454545454546,7563.294846701044,7613.73362100586,6986.33448306468,4655.0509186864965,84.2502232,0.9805310661345282,31.5,156.89774211250003,1.2460915632126297,40.03125,241.14796531250002,71.53125,895.836888,10.0078125,337.0409483358027,0.0066247096123324715
485,scanUniformUpdate,1600,4500,579.2106666666666,0.35555555555555557,7978.195225585901,7828.3881615625,7398.984558919235,4674.875753312783,84.41630559999999,0.980517793069791,31.5,157.349182525,1.246074695359526,40.03125,241.765488125,71.53125,898.4819039999999,10.0078125,336.0487428199938,0.01913638681829252
490,scanUniformUpdate,1800,5000,580.2008,0.36,7955.163805298113,8015.073212548827,7374.963005298114,4682.399804990226,84.328372,0.9805315318626235,31.5,157.1101639375,1.2460921550754174,40.03125,241.4385359375,71.53125,897.0814799999999,10.0078125,336.57334480443666,0.0074745926408901495
499,scanUniformUpdate,2000,5500,581.0109090909091,0.36363636363636365,7963.104284222454,8055.763542968751,7382.093375131545,4696.863844922003,84.381508,0.9781037780463299,31.5,157.25459668750003,1.2430068846005442,40.03125,241.63610468750002,71.53125,897.92772,10.0078125,336.25614574602315,0.011502231694371359
481,scanUniformUpdate,1700,4500,584.1613333333333,0.37777777777777777,8435.048259758698,8315.763152607422,7850.886926425364,4716.244775453195,84.3485896,0.9805234981149867,31.5,157.16511883750002,1.246081945521129,40.03125,241.51370843750001,71.53125,897.4034640000001,10.0078125,336.45258392463063,0.014344457022429011
494,scanUniformUpdate,1900,5000,584.6564,0.38,8351.27757100208,8450.22056484375,7766.62117100208,4720.159902390814,84.19715199999999,0.9805279806970714,31.5,156.7534855,1.2460876421358615,40.03125,240.9506375,71.53125,894.99168,10.0078125,337.3592414688305,0.011708924410010372
484,scanUniformUpdate,1600,4000,589.112,0.4,9053.075471030166,8961.3351646875,8463.963471030167,4758.493042895043,84.3969304,0.9805229159644762,31.5,157.2965174125,1.2460812057048551,40.03125,241.6934478125,71.53125,898.173336,10.0078125,336.1641925715264,0.010237347968433624
