,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,avg_mem_lat,avg_mem_del,mem_del,mem_lat,shm_del,tex_del,dp_del,branch_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,insts,exec_rounds,abe
20,convolutionSeparable,1087,877,166.36057012542759,1.2394526795895098,18268.406963942612,21125.58232645,181.70916504267632,3.242637084894559,15028.828638159495,3396.4378640811333,18094.046393817185,5631.102844486328,0.0,247.95904,109.14261755754238,8160.207412109376,8.0,0.0,0.0,18102.046393817185,8160.207412109376,0.0,82.59428654022858,0.1352471765443407
21,convolutionSeparable,1237,877,170.93240592930442,1.4104903078677309,18258.308566471802,21291.728013360003,186.08205772587146,3.659149129575386,16949.855048954145,3478.0911559305614,18079.3761605425,5628.763510207031,0.0,247.827456,109.11450044215883,8157.9101953125,8.0,0.0,0.0,18087.3761605425,8157.9101953125,0.0,82.63813998074531,0.1424693874064524
22,convolutionSeparable,1380,877,175.29088939566702,1.573546180159635,18967.041147550503,21447.812919599997,190.22187441776381,4.0575401106935685,18791.750258154836,3556.3157859916414,18065.8945598575,5627.240016471875,0.0,247.721984,109.05346394783072,8155.288271484376,8.0,0.0,0.0,18073.8945598575,8155.288271484376,0.0,82.67332462507648,0.11566548912698
28,convolutionTexture,802,877,157.67408209806155,0.9144811858608894,6608.112360654845,8025.431595524121,197.10720286388846,2.2796847535280564,6450.438278556784,614.4182456602713,28.0,4850.625172396565,0.0,421.96446286338795,0.0,0.0,1400.4903670643748,52.91349840816431,659.7631824980484,1428.4903670643748,659.7631824980484,82.47039781225605,728.3267361296683,0.17660349079041823
29,convolutionTexture,945,877,162.03256556442417,1.0775370581527937,6802.390665083168,8003.12633262295,199.64833415985055,2.577663950963178,6640.358099518744,616.9813466875516,28.0,4847.983126557378,0.0,421.7346266229508,0.0,0.0,1401.5434902326442,53.442490149439195,660.6219817759563,1429.5434902326442,660.6219817759563,82.57774772199454,728.7236584316912,0.15003332668200584
25,convolutionTexture,1087,877,166.36057012542759,1.2394526795895098,6957.399912546412,8218.449053700235,201.2497597138165,2.8958576902890165,6791.039342420985,606.9320239378726,28.0,4832.318387135051,0.0,420.3719232349727,0.0,0.0,1402.0550773920022,54.96083357400628,663.0068032045277,1430.0550773920022,663.0068032045277,82.87585040056597,731.0859337011782,0.15344125551110568
26,convolutionTexture,1237,877,170.93240592930442,1.4104903078677309,7166.118517946681,8448.576886053397,204.09391223774884,3.223792662049882,6995.186112017376,610.2708948708133,28.0,4832.936151506636,0.0,420.42566365027324,0.0,0.0,1403.9605223932208,55.501289499876094,663.828161030445,1431.9605223932208,663.828161030445,82.97852012880563,730.992483502738,0.15179578589427903
27,convolutionTexture,1380,877,175.29088939566702,1.573546180159635,7361.352376358508,8681.252321423886,206.8825851775585,3.5407334120874028,7186.061486962841,613.892572540587,28.0,4830.520251553474,0.0,420.21550024043717,0.0,0.0,1404.7961924061772,55.98920394156758,664.5577521701796,1432.7961924061772,664.5577521701796,83.06971902127245,731.3580765682235,0.15204026979011828
33,fastWalshTransform,802,877,157.67408209806155,0.9144811858608894,5025.983333009582,5347.405702095704,163.00269282557542,2.5279579215061965,4868.30925091152,1340.2731001661311,28.0,182.97840000000002,0.0,234.212352,0.0,0.0,220.73049909885253,2.9457112527912135,96.88324737548828,248.73049909885253,96.88324737548828,12.110405921936035,447.70311687062514,0.06010809483936367
34,fastWalshTransform,945,877,162.03256556442417,1.0775370581527937,5879.236617001922,5464.4248038208,167.73252595032764,2.9694417074159674,5717.2040514374985,1379.8463917268932,28.0,182.84599999999998,0.0,234.04287999999997,0.0,0.0,220.2907848401489,2.9402955474172487,96.75299835205078,248.2907848401489,96.75299835205078,12.094124794006348,448.0273016636952,0.07591134073088177
30,fastWalshTransform,1087,877,166.36057012542759,1.2394526795895098,6783.346624045241,6346.368874110352,172.76735562438964,3.4013239267710387,6616.9860539198135,1427.3644457402702,28.0,183.96240000000003,0.0,235.47187200000002,0.0,0.0,219.09311501811524,2.8935472314717066,95.62330627441406,247.09311501811524,95.62330627441406,11.952913284301758,445.30838910559976,0.06885476697037168
31,fastWalshTransform,1237,877,170.93240592930442,1.4104903078677309,7741.686286175345,7276.011926073242,178.09523065019127,3.852195149357098,7570.753880246041,1478.9968929313595,28.0,184.8868,0.0,236.655104,0.0,0.0,217.11826950046995,2.837460737830707,94.25509262084961,245.11826950046995,94.25509262084961,11.781886577606201,443.0819290506407,0.06400131896889581
