,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,depart_delay,mem_l,MWP,mem_cycles,compute_cycles,exec_rounds,abe
31,histogram,810,715,308.8675174825175,1.132867132867133,101955.21962024555,251951.59721087993,2.69789931047973,308.8675174825175,114.48444954292822,100435.77566191222,1519.443958333334,1.009704652862643,0.5953380698955821
32,histogram,1012,715,316.73492307692305,1.4153846153846155,127517.14055140586,270233.52708352,3.370708768154922,316.73492307692305,93.96686123384644,125997.70575973918,1519.4347916666668,1.0055829967982237,0.5281224283025598
33,histogram,1202,715,324.13495804195804,1.681118881118881,151370.97538183958,277836.4204399716,4.003549347156341,324.13495804195804,80.96189903895805,149851.55392350626,1519.4214583333337,1.004260922877403,0.45517950763210224
34,histogram,1328,715,329.04234965034965,1.8573426573426572,167110.23655042698,291706.7582981689,4.423222573230965,329.04234965034965,74.38973377502887,165590.788425427,1519.4481250000001,1.0040576423691263,0.42712936263336493
35,hotspot,607,715,300.9611643356643,0.848951048951049,8961.80186149963,5424.934418016305,2.0217591129150567,300.9611643356643,148.8610400779774,1430.8571332451793,205.11467253528122,4.631717743269589,0.65196501394327
36,hotspot,810,715,308.8675174825175,1.132867132867133,8937.819905604134,5439.471474002279,2.69789931047973,308.8675174825175,114.48444954292822,1902.8743422010077,205.1096323599708,4.6487200311383425,0.643141240527147
37,hotspot,1012,715,316.73492307692305,1.4153846153846155,8915.734053927896,5428.363294976188,3.370708768154922,316.73492307692305,93.96686123384644,2368.7123123871547,205.11313856888242,4.6649928576880715,0.6424350341804096
38,hotspot,1202,715,324.13495804195804,1.681118881118881,8924.367394324003,5514.805978880934,4.003549347156341,324.13495804195804,80.96189903895805,2813.885033168687,205.11280986179693,4.6643164054195205,0.6182559148046288
39,hotspot,1328,715,329.04234965034965,1.8573426573426572,8931.864103341792,5497.008621099009,4.423222573230965,329.04234965034965,74.38973377502887,3110.2523665811286,205.11007063608474,4.66285024578977,0.6248590313391316
40,matrixMulGlobal,607,715,300.9611643356643,0.848951048951049,1136779.611212199,490568.0445081719,2.0217591129150567,300.9611643356643,148.8610400779774,144962.44592523266,19745.12156982422,10.16624188189845,1.3172720358332726
41,matrixMulGlobal,810,715,308.8675174825175,1.132867132867133,1142419.558170801,504856.67696099996,2.69789931047973,308.8675174825175,114.48444954292822,190012.9618945056,19776.540014648435,10.132206294253203,1.2628591644021232
42,matrixMulGlobal,1012,715,316.73492307692305,1.4153846153846155,1145303.271269986,517149.93673227495,3.370708768154922,316.73492307692305,93.96686123384644,233009.39387385856,19805.135522460936,10.121371053574633,1.2146445158764503
