,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,depart_delay,mem_l,g_load,g_store,sync,compute,shared,exec_rounds,abe
166,convolutionSeparable,600,900,,0.6666666666666666,17685.55779081538,22925.85090833333,5.506617780254861,404.01057988961117,616.9882540128326,574.7167767134836,314.9644400890606,0.0,16178.88832,39.58937025408678,0.22857573044816207
174,convolutionSeparable,700,1000,,0.7,17736.271745296337,23856.068841111108,5.72256944915609,410.7165857482181,632.0355310357218,588.1171700798449,327.5162921807698,0.0,16188.602751999999,39.56561352528518,0.2565299897721849
157,convolutionSeparable,500,700,,0.7142857142857143,17838.308703096027,25407.70145277778,6.0500549952897735,413.28456425726847,649.435456268646,600.8372538207234,347.39164100666073,0.0,16240.644351999998,39.43882928026328,0.29791725803099767
165,convolutionSeparable,600,800,,0.75,17838.687306324045,26134.85784,6.2538677401956875,420.4904241394539,662.3906187018522,614.3613419676394,358.26276965455236,0.0,16203.672576,39.52881650723377,0.3174369872017622
173,convolutionSeparable,700,900,,0.7777777777777778,17848.364330490884,26701.296469166668,6.405322041579435,426.067114405135,673.8151503136568,624.6331402269818,366.47296795024647,0.0,16183.443072,39.57822801676797,0.33155439283252447
148,convolutionSeparable,400,500,,0.8,17999.527980383187,29907.582294444444,7.148840335510046,432.283070003192,709.740066386375,653.8984778769404,410.10140411987754,0.0,16225.788031999997,39.47493944434637,0.3981617168791764
181,convolutionSeparable,800,1000,,0.8,17856.18474666583,27162.351577777776,6.522742911596404,430.5378831288602,682.8491650281269,632.7439750327028,372.8232866049968,0.0,16167.768320000001,39.6165993551298,0.3426127080515946
156,convolutionSeparable,500,600,,0.8333333333333334,18010.322335687568,30138.195849999996,7.180100243479274,436.84496400005304,714.5608171837539,659.4294349567024,411.8606595471139,0.0,16224.471424,39.4781428165681,0.4024087431999494
164,convolutionSeparable,600,700,,0.8571428571428571,18000.753823694995,30719.86063999999,7.230324654548319,441.3860119639809,725.0203272434256,665.5272530656322,414.0063073859362,0.0,16196.199936,39.54705440356451,0.4140353032638302
172,convolutionSeparable,700,800,,0.875,17964.333625446357,30324.460950000008,7.278169176351244,445.34040774242624,726.8158612652055,670.9650342401371,415.5622659410145,0.0,16150.990464,39.65775358654809,0.4075959452315886
180,convolutionSeparable,800,900,,0.8888888888888888,17989.17840219306,30445.497600000002,7.3042216857500435,448.1352390590613,730.630332200777,674.5673001554776,417.4578898368048,0.0,16166.52288,39.61965134706814,0.40913501764566135
188,convolutionSeparable,900,1000,,0.9,17970.200080476687,30483.667200000007,7.3205217666339175,450.2795557632861,733.413801774383,677.2195035843185,417.73919111798403,0.0,16141.827584,39.68026524052854,0.4104974325242377
147,convolutionSeparable,400,400,,1.0,18286.123632317125,38257.537593333334,9.17239750221929,469.33914426756394,834.2977535861456,753.6849597396013,524.4656549913761,0.0,16173.675264,39.60213059462599,0.5220255985449618
155,convolutionSeparable,500,500,,1.0,18282.604557173338,37583.84115138889,8.805015117873781,469.0419386952695,819.0692352353744,741.998840457286,504.8223694806769,0.0,16216.714112000001,39.497027300125836,0.5135514626211187
163,convolutionSeparable,600,600,,1.0,18206.636409360213,36454.94755,8.62835190066948,471.0567525599393,808.9832149683044,738.5447897826714,493.1192846092375,0.0,16165.98912,39.620959487568925,0.5005715922540063
171,convolutionSeparable,700,700,,1.0,18162.919273279236,35247.76383333334,8.426564371375406,470.0503616235157,795.9831236735658,731.2754572324695,481.23637237320145,0.0,16154.42432,39.64932375875589,0.4847071899607201
179,convolutionSeparable,800,800,,1.0,18126.15764609958,34625.54822222223,8.297608268225595,470.0254151801072,790.9475246359377,727.2526220172797,473.2822994463588,0.0,16134.675200000001,39.69785521310029,0.47650915070663213
187,convolutionSeparable,900,900,,1.0,18097.37044497894,34147.181142500005,8.200347667653029,470.11010196539695,787.2883116435492,724.3222143546441,467.25764698074715,0.0,16118.502272,39.737687112074624,0.4700186123868735
195,convolutionSeparable,1000,1000,,1.0,18068.060466413666,33752.8819,8.11971385789017,470.0811132969801,784.1090203465993,721.7935644595862,462.1237056074787,0.0,16100.034176000001,39.78326958801109,0.4646957696843757
194,convolutionSeparable,1000,900,,1.1111111111111112,18243.04515316602,37904.82675000001,9.09542587903363,492.05765017410425,843.8560116858323,774.0215271961524,517.8920942840343,0.0,16107.275520000001,39.76538423302515,0.518714456248873
186,convolutionSeparable,900,800,,1.125,18285.1350719562,38873.298140000006,9.318721898795804,494.7771448234374,855.1720912528073,783.6590404051664,530.8796842982268,0.0,16115.424256,39.745276936257405,0.5296222356512352
178,convolutionSeparable,800,700,,1.1428571428571428,18306.524792339438,40058.79574666667,9.610835960794974,498.3060521985321,870.0467945379021,796.2469204847837,546.7621493167552,0.0,16093.468928,39.79949896852965,0.54300860894295
170,convolutionSeparable,700,600,,1.1666666666666667,18395.41180680488,42801.08690666666,10.043470665120513,504.13644519164495,899.1916123358335,815.485670489851,571.9288919791964,0.0,16108.805631999998,39.761607075798885,0.5702115732033051
162,convolutionSeparable,600,500,,1.2,18526.40596062438,45062.69893333334,10.566796746254902,509.3161374939238,932.51456999665,836.8897030548945,603.4313835728351,0.0,16153.570304,39.65141996140595,0.5888749143047842
154,convolutionSeparable,500,400,,1.25,18663.698626172034,48805.14684861111,11.43651661743695,518.835918578717,978.9369964958946,873.3697951314723,653.2845705446663,0.0,16158.107264,39.64028642309179,0.6175874916622003
193,convolutionSeparable,1000,800,,1.25,18433.322271032914,43095.338,10.340632728576523,519.5590719709586,919.4984145659713,840.1203696025223,587.9918708644204,0.0,16085.711615999999,39.81869222141847,0.572266441650071
185,convolutionSeparable,900,700,,1.2857142857142858,18551.06347275703,45190.8196,10.801187522848515,526.7589199506662,944.5082668409661,861.601300177279,615.8653937387836,0.0,16129.088512,39.7116054960862,0.5894948656174178
177,convolutionSeparable,800,600,,1.3333333333333333,18609.774861406055,47759.71903999999,11.42037305165505,536.0759762042537,977.7861041927771,890.1093995902365,649.6558696230414,0.0,16092.223488,39.802579207132624,0.6103458053046775
169,convolutionSeparable,700,500,,1.4,18839.804995169692,52804.70491916667,12.379607123518563,551.0139310549741,1044.4029311736049,934.7844384307343,706.958361565352,0.0,16153.659264,39.65120159662172,0.6432173037609124
192,convolutionSeparable,1000,700,,1.4285714285714286,18744.277700615523,50194.75416666667,11.990023336177066,555.1618539030488,1018.8961068919955,926.8587570783191,683.0629966452054,0.0,16115.459840000001,39.745189176060144,0.6265689908874338
161,convolutionSeparable,600,400,,1.5,18996.923734281805,57754.58858,13.784857442946384,570.6324632554722,1117.260170863051,997.9753839470861,784.4117634716683,0.0,16097.276416,39.79008519499352,0.6710750747021978
184,convolutionSeparable,900,600,,1.5,18922.249933981475,53952.266070000005,12.836749758446702,569.242529843612,1065.7135072431638,967.188388518801,733.1801022195115,0.0,16156.167936,39.645044699787896,0.6492779393282401
176,convolutionSeparable,800,500,,1.6,19105.511460239613,59849.32936888889,14.092571125207773,589.7920550151231,1134.858483943956,1026.6640536093123,804.082874686343,0.0,16139.906048,39.684989373241734,0.6807731738733381
191,convolutionSeparable,1000,600,,1.6666666666666667,19134.27361986378,59871.78664722221,14.250229331315342,602.3228746320179,1153.5354603945273,1044.082303276057,812.2822241931957,0.0,16124.373631999999,39.72321744820258,0.6804125166231109
168,convolutionSeparable,700,400,,1.75,19359.482935742348,66579.07686111111,16.02764702026165,619.5009761730494,1239.4183980565017,1116.3606424676677,911.7294952181799,0.0,16091.9744,39.803195312068105,0.709225723028157
183,convolutionSeparable,900,500,,1.8,19321.004933635504,67001.0817375,15.835191646376913,629.4357387940598,1241.8578237926884,1120.3348414159805,898.952428426832,0.0,16059.859840000001,39.88278891480039,0.7116314478424058
175,convolutionSeparable,800,400,,2.0,19694.501598470466,75954.9298022222,18.304298016799947,669.289610433453,1377.2261122170507,1236.7263247052856,1037.9831455481317,0.0,16042.566015999999,39.92578240670399,0.7407080534502151
190,convolutionSeparable,1000,500,,2.0,19532.989411175444,74067.10328888889,17.589153315126314,669.3908286264043,1349.6311979361938,1214.6636469854075,993.1865982538451,0.0,15975.507968,40.093373010923216,0.736279825403869
182,convolutionSeparable,900,400,,2.25,19970.64185229803,85287.63563749999,20.5805351130552,719.0656193210331,1515.11037809757,1357.0806311563304,1159.398683044133,0.0,15939.05216,40.18507459354472,0.7658436454121004
189,convolutionSeparable,1000,400,,2.5,20454.798982330536,95797.72033333335,22.85819385803927,768.8760433644335,1653.0461610627513,1477.4837733728073,1295.1181998949774,0.0,16029.150848000001,39.959197219727855,0.7864792720415793
202,convolutionTexture,400,1000,,0.4,2163.7597443222194,3928.9450611111115,2.7344068428784856,318.6266623505976,338.02018920339094,326.8299941425323,146.00157522629615,24.872265624999997,0.0,169.42970432163403,0.44927716965573833
201,convolutionTexture,400,900,,0.4444444444444444,2192.746682857677,3922.023704444445,3.029880177027518,325.3439658693947,346.8298223021627,334.4339557112073,161.4285254100622,24.872568766276043,0.0,169.78989679368289,0.4409144747460724
200,convolutionTexture,400,800,,0.5,2231.0037207006203,3922.1579222222226,3.4044732479343662,333.61863773884414,357.87363949736675,343.8321960110183,181.1931475594227,24.862652587890622,0.0,169.9676589315644,0.43117952796847747
209,convolutionTexture,500,1000,,0.5,2224.208709904441,4061.3567999999996,3.3343959617290455,333.4895658157228,357.27253123971803,343.492889377829,177.22789354574826,24.86020304361979,0.0,170.18943029088211,0.4523483605517148
208,convolutionTexture,500,900,,0.5555555555555556,2264.03831069384,4063.0080083333332,3.702789118062122,341.832059069509,367.68546524899926,352.9405770905703,196.54238753721253,24.905344645182293,0.0,170.4156129104028,0.4427679428516411
199,convolutionTexture,400,700,,0.5714285714285714,2280.7303485813145,3926.9283283333334,3.904186126601105,344.5077999348175,372.1172025459148,356.220517176361,207.19771888481972,24.87846476236979,0.0,170.4436506189235,0.419207543940762
216,convolutionTexture,600,1000,,0.6,2285.0762797056314,4047.641363333333,3.936735702456316,348.46182272348324,375.94827713734014,360.2722701101309,208.00804427873325,24.90536905924479,0.0,171.18117387489986,0.4354548551643878
207,convolutionTexture,500,800,,0.625,2311.9358636969414,4071.517594444445,4.1911112734498275,353.00811712973393,382.4857930279859,365.5816214868377,221.79468151545092,24.889973958333332,0.0,170.91906982044,0.4321685194602719
198,convolutionTexture,400,600,,0.6666666666666666,2348.9559561323695,4015.1325177777767,4.611088555218812,359.70739738839524,392.28703206758576,373.5408506797253,243.63752465172558,24.880338541666667,0.0,171.18239484170385,0.41497423914854314
215,convolutionTexture,600,900,,0.6666666666666666,2328.769917374154,4071.9559649999997,4.377385476402411,358.403821900332,388.9656054015546,371.53615644581026,230.71160735439295,24.905464680989585,0.0,171.60303451366033,0.42809550560202236
223,convolutionTexture,700,1000,,0.7,2341.1327801689426,4063.5949039583334,4.5388459087984545,363.41431366707286,395.1058657885642,377.03103607958104,238.02317966629235,24.90529988606771,0.0,172.45075273555997,0.42387643564360866
206,convolutionTexture,500,700,,0.7142857142857143,2370.999410775985,4169.605518750001,4.805930237856303,366.1599562422451,400.2187145360982,380.577942509616,253.46676001152036,24.873942057291668,0.0,171.49104316572465,0.4313612162795719
214,convolutionTexture,600,800,,0.75,2383.762827000447,4195.905089999999,4.938761357048403,370.805879973581,405.29123263641577,385.6223650034403,259.4728812371541,24.90521036783854,0.0,172.13926066187548,0.43188352074940584
222,convolutionTexture,700,900,,0.7777777777777778,2393.112054243142,4209.503316666666,5.053043379593365,375.01454023834214,410.29654111332866,390.1738759859837,264.42858975841335,24.905289713541666,0.0,172.8089860672755,0.4314977625108157
197,convolutionTexture,400,500,,0.8,2440.3645171220205,4717.960716944443,5.575849012568603,378.4886264288051,417.9863033517065,395.21640034838805,293.3956437991394,24.874875895182292,0.0,171.8793454739036,0.48275014067889344
230,convolutionTexture,800,1000,,0.8,2400.7586033916155,4249.799467777778,5.139006170016555,378.2882065613017,414.1705322963086,393.70543417804777,268.1988941021549,24.90528361002604,0.0,173.26935202075381,0.43508896793971
205,convolutionTexture,500,600,,0.8333333333333334,2449.68818629002,4501.845964583333,5.623492829556808,382.7310741551027,422.8413262743838,399.60178146428217,295.60065511541643,24.860201009114583,0.0,172.0516441685246,0.45584806642384745
213,convolutionTexture,600,700,,0.8571428571428571,2458.762367233187,4511.923819999999,5.685910707247552,387.0031610683194,427.3423715940352,404.061124550361,298.1786188434785,24.871610514322914,0.0,172.44972012847504,0.45505233126183686
221,convolutionTexture,700,800,,0.875,2461.881115103115,4501.832543541666,5.708735572535529,389.5091723687115,429.370824235473,406.63568880504494,298.54074726962824,24.90521240234375,0.0,172.92291360699187,0.453138007402134
229,convolutionTexture,800,900,,0.8888888888888888,2462.7345739334028,4526.134173333334,5.726043666216465,391.5252907554236,431.50597250214685,408.703732411824,298.64954902255647,24.905308024088544,0.0,173.3753286907273,0.45588564553761607
237,convolutionTexture,900,1000,,0.9,2461.991487841514,4517.873536,5.739801567637994,393.18836643810226,433.2637080053796,410.40800469413995,298.44433455345296,24.905385335286457,0.0,173.90128203889594,0.4550552448572315
196,convolutionTexture,400,400,,1.0,2597.895800693065,5742.911626666666,7.208262313532209,409.89422413687436,461.590589343479,431.5193043824154,377.75031286092104,24.848441569010415,0.0,172.56751704104232,0.5476343761533815
204,convolutionTexture,500,500,,1.0,2586.063354088444,5644.808137499999,6.9547986845383685,410.47945703520276,459.1852626583815,431.3441360803008,364.75771458569955,24.899029541015626,0.0,172.4327871365141,0.5418686886966945
212,convolutionTexture,600,600,,1.0,2567.1232648101873,5121.791914999999,6.743213936960568,409.5092065785336,457.519667894841,429.7391227714928,353.08417618447857,24.864042154947917,0.0,172.70908593716268,0.49878415456669567
220,convolutionTexture,700,700,,1.0,2551.982866141015,4993.075234583333,6.57321865932246,408.1478383167684,454.0448686502717,427.86776175968777,343.53723109290456,24.90525919596354,0.0,173.02763515681227,0.4888955711171103
228,convolutionTexture,800,800,,1.0,2541.478173453503,4946.712022222222,6.4746521202230385,408.0682041535691,453.2760785699322,427.49242396850747,337.51688138902193,24.905301920572914,0.0,173.46471679475752,0.48622879964785387
236,convolutionTexture,900,900,,1.0,2533.7269745975022,4901.479828125,6.400273596387851,408.0830191103206,452.77525077688347,427.2841003272835,332.99445871664255,24.905128987630206,0.0,173.79445185350576,0.48306897846262314
244,convolutionTexture,1000,1000,,1.0,2525.1963830360596,4876.502522916666,6.342292842087331,408.14820514939265,452.4328554504913,427.17534174421104,328.9488531642741,24.90525716145833,0.0,174.3278089173517,0.48217059846290733
243,convolutionTexture,1000,900,,1.1111111111111112,2603.3831054056627,5278.617115972222,7.075132964845252,424.6621153101329,474.06401436161553,445.887802092566,366.9216028547369,24.90524698893229,0.0,174.34490507283138,0.5068058455067225
235,convolutionTexture,900,800,,1.125,2621.6197758337335,5359.4611,7.243924938423519,426.7429927236269,477.32298529650313,448.4750622949578,376.4944798188348,24.905267333984376,0.0,173.9727152791537,0.5108426524760609
227,convolutionTexture,800,700,,1.1428571428571428,2643.6686629549754,5502.494631111112,7.463164677554863,429.39118999536856,481.4982064963291,451.7813926075788,388.6190452344007,24.90540364583333,0.0,173.6521458099184,0.5195508873361422
219,convolutionTexture,700,600,,1.1666666666666667,2673.5045184146547,5718.083077777777,7.785061311481005,433.6790278550764,488.57259035894253,457.0345285644751,405.8211707766537,24.884645589192708,0.0,173.4672243316693,0.5324474160222133
211,convolutionTexture,600,500,,1.2,2717.028308714003,6549.771204166665,8.24224081344157,439.50359211231887,497.735882026035,464.23064993028083,430.5377348553434,24.88045654296875,0.0,173.1174974903974,0.5851720275380682
203,convolutionTexture,500,400,,1.25,2781.0120950400424,6879.481218749999,8.958657809649766,448.36053658306173,511.6110082841425,475.2368745407305,468.3844312229816,24.8819091796875,0.0,172.96362358791416,0.5957526437516241
242,convolutionTexture,1000,800,,1.25,2702.5107011880887,5863.174472222222,8.011192417118899,445.3514548393615,501.2839273855504,469.3853580669722,415.4309575636911,24.905450439453126,0.0,174.3594711096043,0.5390703936934353
234,convolutionTexture,900,700,,1.2857142857142858,2737.104326594518,6063.9809675000015,8.353475339192672,450.64955874294964,508.975744719105,475.71077786935166,433.89260736699924,24.905291748046874,0.0,174.07871259120998,0.5486291363274274
226,convolutionTexture,800,600,,1.3333333333333333,2783.681129731018,6385.198899444444,8.825014241627965,457.85038410512067,519.4656884133163,484.32578592075333,459.16280818757355,24.905419921874998,0.0,173.7894179140684,0.5640415946990756
218,convolutionTexture,700,500,,1.4,2847.8794532377924,7440.771980833333,9.506020809108417,467.9311040937631,535.9090549838978,496.4495533220653,495.3947911935478,24.85467529296875,0.0,173.5142540754763,0.6172602170079075
241,convolutionTexture,1000,700,,1.4285714285714286,2832.1050578560566,6659.020312500001,9.245099963280877,471.94967757167274,536.5012356608312,499.6853536455959,479.44348801577564,24.905314127604168,0.0,174.34997124436237,0.5746964380721648
210,convolutionTexture,600,400,,1.5,2950.9624852157067,8052.179876666666,10.615151916837712,484.1972213849084,559.4158123750505,516.0431090670588,553.5382213827114,24.87419840494792,0.0,173.4089428436899,0.6335200491773779
233,convolutionTexture,900,600,,1.5,2895.0098299797246,7081.1135193750015,9.882449393846782,482.5752644661777,551.5771538404222,512.2241540996499,513.1321912271525,24.9052734375,0.0,174.13786639997775,0.5911646068011001
225,convolutionTexture,800,500,,1.6,2984.448234096868,8200.312680000001,10.811011432571515,497.6075962508915,573.0898000555592,530.0410704497874,561.9179735524589,24.9053955078125,0.0,173.96409815924238,0.6360567760573652
240,convolutionTexture,1000,600,,1.6666666666666667,3008.29917326174,7797.605671527776,10.947733450414395,507.5309509997074,583.9706399356849,540.3751907679177,567.660823888476,24.90529988606771,0.0,174.37403958048512,0.6142021923157436
217,convolutionTexture,700,400,,1.75,3120.9970293731612,9000.26932388889,12.261268438485533,519.8753221451971,605.4825178537492,556.6596263729436,638.0089235173017,24.905411783854166,0.0,173.77368873270711,0.6532329292536523
232,convolutionTexture,900,500,,1.8,3122.636649071121,9076.0077275,12.115480490535495,527.2770812582211,611.8657398659083,563.624673016875,629.0737412154213,24.905411783854166,0.0,174.1393404956199,0.6559460125171956
224,convolutionTexture,800,400,,2.0,3298.842609397536,10159.217230555556,13.970459331230233,557.2665156238327,654.8169987592397,599.1784620769688,725.891655209765,24.9052001953125,0.0,174.02128135253207,0.6752857494300141
239,convolutionTexture,1000,500,,2.0,3260.7178589513533,9955.009091666667,13.429143444206293,557.2000357697311,650.9653396230495,597.4880125355957,696.2020342200518,24.90532023111979,0.0,174.40466241797532,0.6724545574065925
231,convolutionTexture,900,400,,2.25,3475.0172432576182,11291.4686375,15.668037869413848,594.3584307419335,703.7557746621457,641.3649882308648,812.875854244816,24.905293782552082,0.0,174.27759516282853,0.6922439981175905
238,convolutionTexture,1000,400,,2.5,3655.8978549524627,12470.11982638889,17.37350779605144,631.6532045445284,752.9607159221964,683.7744348625247,901.6800510448246,24.905289713541666,0.0,174.21644942036735,0.7068273676716431
251,fastWalshTransform,400,1000,,0.4,11390.52824707284,8707.711646875001,3.592492,366.432,420.75013259606936,420.32031189031983,218.69022020608,62.963951110839844,6434.92096,66.19879290638559,0.3080966284822535
250,fastWalshTransform,400,900,,0.4444444444444444,11465.257203110785,8765.15393875,4.020770572777952,375.7915461737151,437.74323018838965,436.1048839759955,245.26082903585527,62.87749328613281,6447.8402559999995,66.06615286469032,0.30804972545021236
249,fastWalshTransform,400,800,,0.5,11595.722148552466,9879.378371249999,4.59124375,388.71,458.2001302994728,457.5790765909195,281.3611137068,62.959364318847655,6477.339648,65.7652714153303,0.17372993652082433
258,fastWalshTransform,500,1000,,0.5,11554.696511244641,9560.162643750002,4.486504532849455,388.5136861760271,456.47605588871676,455.8116649205267,274.13447175024,62.955519104003905,6458.6096640000005,65.95599086509526,0.20862970033240752
257,fastWalshTransform,500,900,,0.5555555555555556,11657.919307454242,10614.1850953125,5.021680742419208,400.30702405292453,476.12707793571144,475.63338456072046,307.7144548424784,62.970368957519526,6476.827136,65.77047542804762,0.09833389966062327
248,fastWalshTransform,400,700,,0.5714285714285714,11729.696641738714,11443.4666,5.3292816326530605,404.62285714285713,485.72981363101877,484.5625695429587,327.69710124930606,62.93423767089843,6498.95168,65.5465713510275,0.0250125291350712
265,fastWalshTransform,600,1000,,0.6,11723.54763488078,11327.26910625,5.385140994505969,410.8331056148018,491.6273942150673,491.6107135567744,330.30162944292346,62.99901580810547,6482.917375999999,65.70868874204822,0.03498447197763915
256,fastWalshTransform,500,800,,0.625,11789.939102071652,12175.144149999998,5.7390546875,416.5575,503.4726179182529,502.64384573864936,352.8216556085,62.95662231445312,6497.640448,65.5597987314179,0.031638643713992186
247,fastWalshTransform,400,600,,0.6666666666666666,11890.786771198538,13891.07668,6.337199870060153,425.5319522656042,522.1081088547137,520.5905305044829,390.6647469080928,62.92810363769531,6515.212288,65.38298081009513,0.14399819070046785
264,fastWalshTransform,600,900,,0.6666666666666666,11834.709026850744,12631.752241875001,6.042012125412351,425.63376605345366,516.2833086302312,516.2645010973702,371.34419201611126,62.999011230468746,6495.8766080000005,65.57760033116688,0.06309838886659071
272,fastWalshTransform,700,1000,,0.7,11868.848744998975,13108.763115,6.283833588622366,433.14502290374054,527.420265215954,527.4031020352235,386.09763745639276,62.999125671386714,6494.072832,65.59581498700383,0.09458667908814557
255,fastWalshTransform,500,700,,0.7142857142857143,11931.16615952387,14108.544722656248,6.650699937808021,436.035624633858,538.0974225670927,535.7967325907431,409.67885972101385,62.89616546630859,6510.333439999999,65.43197885729184,0.15433048595266025
263,fastWalshTransform,600,800,,0.75,11965.140471393364,14376.644566875,6.880449208538753,444.1625886398691,547.3879095241441,547.3699566918892,423.53491305018355,62.99916229248046,6505.853952,65.47703086218927,0.16773761667850817
271,fastWalshTransform,700,900,,0.7777777777777778,11989.168558712867,14673.95711578125,7.050811541009448,450.4362784464708,556.2217979071996,556.1990970826887,433.85527388674893,62.99897918701171,6503.3978879999995,65.50175882457094,0.18296281881463325
246,fastWalshTransform,400,500,,0.8,12106.785914929675,16411.77274875,7.813394989551738,455.0100535011631,575.5120232734967,572.2122897968452,482.71379271226334,62.87320404052734,6529.149952,65.24340888656006,0.2623108971666827
279,fastWalshTransform,800,1000,,0.8,12005.877042874325,14903.221200000004,7.180531074331084,455.37585824370416,563.1029984452489,563.0859061166418,441.62908542571523,62.99911193847656,6500.3827200000005,65.53214146751039,0.19441059877214184
254,fastWalshTransform,500,600,,0.8333333333333334,12113.409917033858,16819.875203124997,7.921821665166895,462.6301625991669,583.720312612863,581.458212841105,488.50135109258287,62.91427917480468,6517.18912,65.36314846115744,0.2798157078607049
262,fastWalshTransform,600,700,,0.8571428571428571,12119.213031520656,16833.877042499997,7.954284862633301,466.87854271940955,588.9447001298943,586.1935438954382,490.27462892423137,62.896183776855466,6514.200575999999,65.39313535561605,0.2800700040208424
270,fastWalshTransform,700,800,,0.875,12136.51506168285,16660.4014959375,8.028756690139039,472.04190568982114,592.5000855358511,592.4739910965353,494.70141374089155,62.99897003173828,6512.083968000001,65.41438993926683,0.27153525894065417
278,fastWalshTransform,800,900,,0.8888888888888888,12138.121417369584,16686.50887125,8.05625824301748,475.1111252407339,595.9843788560901,595.9568428171735,496.0716419715168,62.998837280273435,6507.897344,65.45647195752693,0.2725787334531703
286,fastWalshTransform,900,1000,,0.9,12139.394380741907,16702.712361562502,8.076896328545185,477.59768793004065,598.7719610363117,598.752365294792,497.08399072261983,62.99918060302734,6504.569344,65.48996212838284,0.27320820008383995
245,fastWalshTransform,400,400,,1.0,12433.005839606614,20989.403300000005,10.188775,500.1,656.9147246017457,652.9325578102112,630.429230472,62.88269348144531,6538.987520000001,65.14525355754158,0.4076532018608356
253,fastWalshTransform,500,500,,1.0,12384.28849820399,20452.7021015625,9.772134299766307,499.6528976794461,650.259416337786,646.2358068415565,604.1411734500389,62.87642211914062,6533.576192,65.19920905209518,0.3944913275171654
261,fastWalshTransform,600,600,,1.0,12341.432036788781,20047.8013509375,9.517916666666666,500.1,644.7115973599753,642.8699118550619,587.2198232533334,62.94187774658203,6520.410624,65.33085484402768,0.3843997244011172
269,fastWalshTransform,700,700,,1.0,12319.951326562168,19306.312757812502,9.315428941206184,499.73881067684584,639.4990996544825,639.47109764793,574.5178269107305,62.99904327392578,6518.0743680000005,65.35427120797158,0.3618692765879507
277,fastWalshTransform,800,800,,1.0,12302.395223989797,19002.6050625,9.17209046315964,499.74663362512877,637.3562614812386,637.3288303024851,565.4469030107618,62.999047851562494,6515.45856,65.38050945718854,0.35259427938817123
285,fastWalshTransform,900,900,,1.0,12288.973372914552,18762.303411562498,9.061365677783536,499.7791229832606,635.7307178802001,635.7004377428186,558.4492120666332,62.998942565917964,6513.488383999999,65.40028551312145,0.34501787422639574
293,fastWalshTransform,1000,1000,,1.0,12267.973782471508,18543.433146875,8.974387912823325,499.8615925811143,634.5037034255524,634.4782329032168,552.4156479648109,62.99909362792968,6505.687551999999,65.4787056087627,0.33841949949063516
292,fastWalshTransform,1000,900,,1.1111111111111112,12430.76581370145,20734.871437499998,10.065207550786116,524.4088770729483,675.4155567502131,675.3896012436811,620.346601849449,62.99907073974609,6513.807872,65.3970777724529,0.4004898534736116
284,fastWalshTransform,900,800,,1.125,12467.47248625024,21265.63180875,10.31699284542332,527.5111996330666,682.3015128983736,682.2670368633219,636.2973148397155,62.998942565917964,6518.167552000001,65.3533369005363,0.41372668358151726
276,fastWalshTransform,800,700,,1.1428571428571428,12511.16517900469,21981.723259999995,10.644582426146062,531.4770946055431,691.1835132353266,691.1482673493026,656.8446516735792,62.99886932373047,6521.5221759999995,65.31971961510357,0.43083783600482406
268,fastWalshTransform,700,600,,1.1666666666666667,12573.533251370785,23431.54773749999,11.10423611111111,537.23,705.9333640215132,703.7948971642388,685.8423945022221,62.942152404785155,6527.459327999999,65.26030704974468,0.46339296950290537
260,fastWalshTransform,600,500,,1.2,12660.414101546252,24541.476984375,11.724785697378355,544.0935997440417,725.56782758926,719.9664586409076,725.359401267161,62.85662384033203,6538.009088,65.15500273345597,0.48412175397565316
252,fastWalshTransform,500,400,,1.25,12787.976056954549,26217.413417968746,12.73596875,555.7950000000001,750.3891211609841,746.835697262764,788.5948829599998,62.91624298095703,6543.546879999999,65.09986217138557,0.5122334971385851
291,fastWalshTransform,1000,800,,1.25,12635.954034163702,23625.415171874993,11.461972928095598,555.2809506518126,727.2490216552196,727.2122935315181,707.4256334593863,62.99894714355469,6522.81344,65.30678884478414,0.4651542018526623
283,fastWalshTransform,900,700,,1.2857142857142858,12707.67191311387,24724.687584375002,11.970540656169819,563.1188811412011,742.7129742068512,742.6788175432968,739.4423221264171,62.99905242919922,6528.271360000001,65.25218951682793,0.4860330643310291
275,fastWalshTransform,800,600,,1.3333333333333333,12799.501745682013,26254.61304375,12.66478723808343,573.5833282412176,763.5941731745005,763.556296308371,782.833802394455,62.999047851562494,6532.4313600000005,65.21063544707495,0.5124856068397101
267,fastWalshTransform,700,500,,1.4,12924.834985477904,28721.20169625,13.628019758104204,587.108775457363,798.1153796566609,791.5309433526355,843.3053514045462,62.85497131347656,6539.5466240000005,65.13968390968382,0.549989755924264
290,fastWalshTransform,1000,700,,1.4285714285714286,12896.643038044691,27452.214431249995,13.297063967786622,594.784706979276,794.2853038568071,794.2437099524889,821.6717499756314,62.998924255371094,6530.5210879999995,65.22971050239109,0.530214836754156
259,fastWalshTransform,600,400,,1.5,13137.90006442189,31601.71150125,15.283162499999998,611.49,846.0784755666732,840.7388367153168,946.6444649232,62.89513092041015,6545.796608000001,65.077487968291,0.5842661855861122
282,fastWalshTransform,900,600,,1.5,13025.658456060113,29517.09148265626,14.242875263365297,610.492584763218,824.1793968485842,824.1398429652539,880.9635381779149,62.998992919921875,6536.704512,65.16800617466858,0.5587079281265308
