,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,avg_mem_lat,avg_mem_del,mem_del,mem_lat,shm_del,tex_del,dp_del,branch_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,insts,exec_rounds,abe
13,backpropForward,607,715,288.92246153846156,0.848951048951049,12720.362153526448,13680.824439734377,286.17676307173565,1.6178745283351665,1089.6916933494874,769.1300718924679,756.326896,234.94416,0.0,1029.838568,30.277887896988034,325.5,11675.112795987987,197.96870438066284,2128.2466430664062,12431.439691987987,2453.7466430664062,266.0308303833008,74.716842139365,0.07020500046900512
14,backpropForward,810,715,296.51153846153846,1.132867132867133,12704.370575491224,13714.74173671875,293.0264169753465,2.1048763165361097,1415.0178877519845,787.5453832546062,754.941568,234.49728,0.0,1027.8797439999998,30.277651533968733,325.5,11652.917469029686,197.96709649490097,2128.2459716796875,12407.859037029686,2453.7459716796875,266.03074645996094,74.85922955816679,0.07367044750995484
10,backpropForward,1012,715,304.0632307692308,1.4153846153846155,12701.696400528017,13711.491355581247,299.8414793990519,2.58948986156575,1739.3440389575587,805.8528569478594,754.3404159999999,234.30335999999997,0.0,1027.029728,30.27798459201412,325.5,11643.292753758788,197.96936215934645,2128.2469177246094,12397.633169758787,2453.7469177246094,266.0308647155762,74.92118642381277,0.07364588788091198
11,backpropForward,1202,715,311.1663076923077,1.681118881118881,12708.733830761472,13735.754844476873,306.2561618498646,3.0455424209343596,2045.6713575901238,823.0970228646279,754.336696,234.30216000000001,0.0,1027.024468,30.27783417779596,325.5,11643.230827069165,197.96833894987623,2128.2464904785156,12397.567523069165,2453.7464904785156,266.03081130981445,74.92157013953997,0.0747698998230421
12,backpropForward,1328,715,315.87676923076924,1.8573426573426572,12712.699559294244,13845.736849874998,310.5075424329928,3.3478718058160197,2248.59699805772,834.5189287185633,754.2927999999999,234.28799999999998,0.0,1026.9624,30.27798459201412,325.5,11642.529990063476,197.96936215934645,2128.2469177246094,12396.822790063476,2453.7469177246094,266.0308647155762,74.926098281968,0.08183293549963602
18,conjugateGradient,607,715,288.92246153846156,0.848951048951049,3618.247067202524,3545.1494014193354,288.05849887642273,1.6680401454739275,938.6713614637559,738.0268315024168,467.284224,686.3815999999999,0.0,384.373696,21.857302808680945,224.0,2862.0403816640624,57.96221740476928,594.013671875,3329.3246056640623,818.013671875,74.251708984375,341.00148205771086,0.02061906495504055
19,conjugateGradient,810,715,296.51153846153846,1.132867132867133,3767.7902536851716,3707.468303150391,294.99896345044806,2.1774597315135287,1298.2524319699428,766.4038050118916,486.98854400000005,717.1696,0.0,401.61497600000007,21.555140834626684,224.0,2984.290171223633,57.050335733069815,592.8643798828125,3471.2787152236333,816.8643798828125,74.10804748535156,326.3623316676318,0.016270388740349456
15,conjugateGradient,1012,715,304.0632307692308,1.4153846153846155,3806.211101182683,3743.4864832148432,302.3214632687479,2.6964863579613283,1600.8399191343406,776.2119772796375,490.45376,722.584,0.0,404.64704,21.811054761592136,224.0,3011.694110413452,57.82264740551911,593.8398284912109,3502.147870413452,817.8398284912109,74.22997856140137,323.91686344721563,0.016755668345294173
16,conjugateGradient,1202,715,311.1663076923077,1.681118881118881,3784.7134041304053,3846.5587241586913,308.74206108851024,3.1630982125107687,1857.3891335853882,790.8065958126027,486.50675199999995,716.4168,0.0,401.193408,21.86319071250346,224.0,2987.0403444380977,57.97998625737652,594.0357513427734,3473.5470964380975,818.0357513427734,74.25446891784668,326.7052682979278,0.01607809069438105
17,conjugateGradient,1328,715,315.87676923076924,1.8573426573426572,3807.6696021978714,3970.433504140469,314.0418280117154,3.5225398488049597,2079.2562825002856,804.3198564309042,488.936192,720.2128,0.0,403.319168,21.8648616319058,224.0,3002.856640967102,57.98502885343001,594.0420150756836,3491.792832967102,818.0420150756836,74.25525188446045,324.98331445531494,0.04099398762700926
23,convolutionSeparable,607,715,288.92246153846156,0.848951048951049,13920.554717538462,13770.269592737877,287.98872159379357,1.666179937236065,6226.032450005868,5501.110323570782,13623.632256,1219.572228,0.0,122.26288,101.87507962169872,7784.0,8.0,0.0,0.0,13631.632256,7784.0,0.0,149.56063758447604,0.01091373874625094
24,convolutionSeparable,810,715,296.51153846153846,1.132867132867133,13901.52696246154,13806.1166564475,295.10467671387784,2.1813496422279224,8056.288826830415,5582.417394616517,13597.015424000001,1217.184612,0.0,122.02352000000002,102.87186720201451,7784.0,8.0,0.0,0.0,13605.015424000001,7784.0,0.0,149.8540140926461,0.006910727207964146
20,convolutionSeparable,1012,715,304.0632307692308,1.4153846153846155,13882.799870769231,13802.50036473,302.5983151592664,2.7084308639994266,9877.786854442156,5663.524369926421,13570.736640000001,1214.8273199999999,0.0,121.7872,103.97347708553829,7784.0,8.0,0.0,0.0,13578.736640000001,7784.0,0.0,150.14479588753403,0.005817750691347447
21,convolutionSeparable,1202,715,311.1663076923077,1.681118881118881,13740.005347692308,13701.94417675125,309.9117116304216,3.2184098652055417,11609.05826199643,5801.038981974696,13420.83904,1201.3810199999998,0.0,120.4392,103.96209932509485,7784.0,8.0,0.0,0.0,13428.83904,7784.0,0.0,151.82527188585016,0.0027777934612839153
22,convolutionSeparable,1328,715,315.87676923076924,1.8573426573426572,13631.380769230771,13922.570250749997,315.33302566458593,3.586352170168171,12731.70402007984,5858.764054956848,13307.504,1191.2145,0.0,119.42,104.73848446313715,7784.0,8.0,0.0,0.0,13315.504,7784.0,0.0,153.12103739502837,0.02091492276747824
28,convolutionTexture,607,715,288.92246153846156,0.848951048951049,5991.61647227913,7935.352188432786,282.2802791226275,1.5139972882404638,5702.694010740668,852.0877131039774,28.0,4692.674967681499,0.0,55.22950639812647,0.0,0.0,3212.947358229515,54.904555854327214,662.9368170148322,3240.947358229515,662.9368170148322,82.86710212685402,1059.8889375395288,0.2449463703686653
29,convolutionTexture,810,715,296.51153846153846,1.132867132867133,6299.742485756321,8187.408045442624,288.02684185280054,1.9209079079784206,6003.230947294783,862.0699825123309,28.0,4724.099057611242,0.0,55.59934598594848,0.0,0.0,3238.3909229624737,55.44191802337372,663.7549888532396,3266.3909229624737,663.7549888532396,82.96937360665495,1052.8386947561728,0.2305571615838835
25,convolutionTexture,1012,715,304.0632307692308,1.4153846153846155,6582.42940036021,8602.7939441941,293.91759786948467,2.3339097441015753,6278.36616959098,881.0561491385452,28.0,4722.38679531616,0.0,55.579193854800934,0.0,0.0,3236.5023319198417,55.34434766130428,663.6074625066354,3264.5023319198417,663.6074625066354,82.95093281332943,1053.2204373109382,0.23484981239117142
26,convolutionTexture,1202,715,311.1663076923077,1.681118881118881,6810.777625468059,8914.605132253988,298.99682136033954,2.7022551692621133,6499.611317775752,881.4541147301032,28.0,4726.371202498049,0.0,55.62608754410616,0.0,0.0,3246.9533328656003,56.40991513671081,665.1943867845433,3274.9533328656003,665.1943867845433,83.14929834806792,1052.3325554889782,0.2359978345169835
27,convolutionTexture,1328,715,315.87676923076924,1.8573426573426572,6963.926335201388,9218.765975711476,302.5087369203045,2.952562577393288,6648.0495659706185,888.8732072612265,28.0,4719.668918657299,0.0,55.54720634504293,0.0,0.0,3243.8694648556425,56.62253219307387,665.5047692982046,3271.8694648556425,665.5047692982046,83.18809616227557,1053.8269466429565,0.24459235069540497
33,fastWalshTransform,607,715,288.92246153846156,0.848951048951049,3281.457754082393,3336.7759658789073,290.6310873498008,1.7366233589567184,2992.5352925439315,2418.14230046735,28.0,517.7664,0.0,25.88832,0.0,0.0,1157.602795224365,7.624407772930499,253.74990844726562,1185.602795224365,253.74990844726562,31.718738555908203,723.2826011333075,0.016578341597453788
