,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,mem_del,mem_lat,shm_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,tex_del,insts,exec_rounds,abe
0,cusparse,1417,5005,563.0727792207792,0.2831168831168831,402044.54481454333,302381.4292251906,401481.4720353226,288361.2642061417,12568.853036800001,1.3549310524313547,6139.0,4.0,0.0,0.0,12572.853036800001,6139.0,179507.73345331202,0.0,748.51623851358,0.329594035734024
1,cusparse,1417,5005,563.0727792207792,0.2831168831168831,381448.31659089954,288816.34318838967,380885.2438116788,273957.3456939705,12558.535307200002,1.4166229444629348,6139.0,4.0,0.0,0.0,12562.535307200002,6139.0,161551.16076851203,0.0,749.1325719710784,0.32072968025250465
2,cusparse,1417,5005,563.0727792207792,0.2831168831168831,358047.2845913808,272857.60366172256,357484.21181216004,257537.03270156527,12545.780219200002,1.4972456425563156,6139.0,4.0,0.0,0.0,12549.780219200002,6139.0,143531.376941568,0.0,749.895906341217,0.31221296304893464
3,cusparse,1417,5005,563.0727792207792,0.2831168831168831,333466.32527586404,255637.95208582535,332903.2524966433,240282.76855133846,12529.804787200002,1.593877861466791,6139.0,4.0,0.0,0.0,12533.804787200002,6139.0,125644.19933132801,0.0,750.854160870283,0.30444764775736183
4,cusparse,1417,5005,563.0727792207792,0.2831168831168831,632335.2828735827,563386.8186478664,631772.2100943619,455370.62604847626,24707.946966400003,1.625125863327262,12082.0,4.0,0.0,0.0,24711.946966400003,12082.0,215662.63594163198,0.0,374.2788489551016,0.12238210398886021
5,cusparse,1417,5005,563.0727792207792,0.2831168831168831,560958.0325316516,433227.0345922383,560394.9597524308,404721.8624556587,24673.5484768,1.8171060855764216,12082.0,4.0,0.0,0.0,24677.5484768,12082.0,179760.13111923198,0.0,374.801240538531,0.2948361661216183
6,cusparse,1417,5005,563.0727792207792,0.2831168831168831,480166.6663285364,370654.28120699845,479603.59354931564,347236.6191535426,24625.9523008,2.105392684354078,12082.0,4.0,0.0,0.0,24629.9523008,12082.0,143956.83182284798,0.0,375.52646780914046,0.29545695456402626
7,cusparse,1417,5005,563.0727792207792,0.2831168831168831,352904.83077260014,277095.19942792656,352341.7579933794,255785.58312787063,10457.499952000002,1.2190992741180895,5138.0,4.0,0.0,0.0,10461.499952000002,5138.0,108199.79419776001,0.0,376.64420464688004,0.27358695315251
8,cusparse,1417,5005,563.0727792207792,0.2831168831168831,817901.9924053384,1001545.7026409287,817338.9196261177,582002.0445855352,36456.20910461014,2.0289354997722904,17747.307764558544,4.0,0.0,0.0,36460.20910461014,17747.307764558544,460047.3876518472,0.0,6252.073323752196,0.18336028975147992
9,cusparse,1417,5005,563.0727792207792,0.2831168831168831,770224.3070362954,952216.9125755015,769661.2342570747,548573.761798829,36451.02486247915,2.1321952241957822,17747.307764558544,4.0,0.0,0.0,36455.02486247915,17747.307764558544,415460.16770015215,0.0,6252.963207611471,0.1911251555561673
10,cusparse,1417,5005,563.0727792207792,0.2831168831168831,715165.8459799389,903973.3784261042,714602.7732007181,509906.725088612,36436.66974929172,2.2727943783179407,17746.361124608644,4.0,0.0,0.0,36440.66974929172,17746.361124608644,368613.794979873,0.0,6255.094945212732,0.20886404063678907
11,cusparse,1417,5005,563.0727792207792,0.2831168831168831,633012.0814148841,802176.3585195153,632449.0086356633,451881.8350625299,9688.996890382094,0.6734025676717976,4710.737500313087,4.0,0.0,0.0,9692.996890382094,4710.737500313087,320784.09621468827,0.0,6257.435259328807,0.2108816537760328
12,cusparse,1417,5005,563.0727792207792,0.2831168831168831,568752.276427994,717298.6084181569,568189.2036487733,406516.9198454906,9217.722558601377,0.7073559681396859,4484.122417031935,4.0,0.0,0.0,9221.722558601377,4484.122417031935,274894.7988106271,0.0,6261.87599876334,0.20709134277807797
13,cusparse,1417,5005,563.0727792207792,0.2831168831168831,501801.3051809694,635031.882914609,501238.23240174865,359137.0762672537,3682.259735783555,0.3161346752190051,1784.4455231058234,4.0,0.0,0.0,3686.259735783555,1784.4455231058234,229031.00104696307,0.0,6266.618900668824,0.20980139945438736
14,cusparse,1417,5005,563.0727792207792,0.2831168831168831,426060.1219282446,542198.2568055906,425497.04914902383,305405.94740614196,9200.620371938385,0.927333822131327,4484.122417031935,4.0,0.0,0.0,9204.620371938385,4484.122417031935,183184.014507201,0.0,6273.55115459111,0.21419865043754321
15,cusparse,1417,5005,563.0727792207792,0.2831168831168831,513491.7986099651,424239.16611705837,512928.7258307443,370505.31628593436,9184.698918766688,0.7270489654212836,4484.122417031935,4.0,0.0,0.0,9188.698918766688,4484.122417031935,137396.74692333842,0.0,6284.459458098104,0.210382820873921
16,groupspgemm,1417,5005,563.0727792207792,0.2831168831168831,2045333.2553537886,2192558.76310744,800655.0221549872,576298.9555599089,680540.8299834268,34.405683710530205,331902.7823125,1364229.3525911411,32.24718185460787,311080.27003124997,2044770.1825745679,642983.0523437499,610400.4177202081,77770.06750781249,71.66564137022414,0.06714780476168108
17,groupspgemm,1417,5005,563.0727792207792,0.2831168831168831,1857403.5052054122,1720838.7578381998,737359.5579764608,530597.8642894655,616698.519861745,33.613148511143685,300497.59578125,1240141.9125644465,31.6036881116317,282533.2560625,1856840.4324261914,583030.85184375,566255.54132632,70633.314015625,71.60184790049063,0.0793594093259333
