,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,depart_delay,mem_l,g_load,g_store,sync,compute,shared,exec_rounds,abe
45,backpropBackward,1600,4500,,0.35555555555555557,1480.2035698064306,12212.8209546875,2.7153534784629367,405.8739245374809,466.97283745889445,430.3171710286257,165.52273456842198,6.736664963641359,0.0,151.10677597313722,0.8787992082010913
50,backpropBackward,1800,5000,,0.36,1480.998623492041,12164.944675078126,2.7120805744163943,406.40317896425904,467.42864394414994,430.81210070356724,165.32739037748283,6.737138081469728,0.0,151.10302998465505,0.8782568550002443
59,backpropBackward,2000,5500,,0.36363636363636365,1480.8883521864825,12485.504684296875,2.7091495795344516,406.87306374305945,467.99837514633145,431.25568899267785,165.17697990339533,6.720299912371828,0.0,151.07759339295194,0.881391390285648
41,backpropBackward,1700,4500,,0.37777777777777777,1497.7402420786889,12182.604477148438,2.848834308950432,408.4409387614171,472.5436229913633,434.0806540233395,173.6704092354915,6.737130738177491,0.0,151.09741135016014,0.8770591095780808
54,backpropBackward,1900,5000,,0.38,1496.369389761349,12326.356400408205,2.830099447728793,408.66191489895436,472.342466836448,434.13913636847155,172.51271925712658,6.736591530718996,0.0,151.11083433692667,0.8786040788410276
44,backpropBackward,1600,4000,,0.4,1519.0601873203223,12106.530869999999,3.0239010990878348,410.98255949264524,479.0241985366517,438.19788855451355,184.35771867512096,6.737156964221192,0.0,151.08539511781711,0.8745255594990835
49,backpropBackward,1800,4500,,0.4,1515.1400964267978,12164.519858203123,2.982013946803569,410.9736926950879,478.07213475529164,437.8120343504485,181.7940668862383,6.737219906726075,0.0,151.0935097664838,0.8754459597182485
58,backpropBackward,2000,5000,,0.4,1513.064315540766,12307.557727089847,2.9550373189490338,411.67234581995274,478.35898132408624,438.26803114025023,180.13491427058804,6.719042111315919,0.0,151.10552728967298,0.8770621800773357
53,backpropBackward,1900,4500,,0.4222222222222222,1532.6427960508368,12328.645110386717,3.115894015259942,413.57829475516496,483.6897017938829,441.62483543306416,189.9341306405293,6.736885262408449,0.0,151.11052214735727,0.8756844095739599
40,backpropBackward,1700,4000,,0.425,1538.8986325617736,12285.462334003907,3.17636435588168,413.8361256358931,485.30777695073147,442.4237319942756,193.66288395627632,6.7372010239746105,0.0,151.0777494195531,0.8747382401472686
57,backpropBackward,2000,4500,,0.4444444444444444,1550.0547955836232,12301.357029199218,3.249113948196813,416.1144443739764,489.2226315937004,445.36230766359796,198.06390684915087,6.736769867816164,0.0,151.1036543031709,0.8739931869382929
48,backpropBackward,1800,4000,,0.45,1558.7685223993988,12162.716960624999,3.328952202033594,416.70264794369007,491.6074758066691,446.66350983772423,202.97468461239018,6.73722305385132,0.0,151.07150860687136,0.8718404343827385
52,backpropBackward,1900,4000,,0.475,1578.7596819539262,12325.023708067383,3.4823241520606882,419.63710696038066,497.9934652895469,450.97827672516286,212.30610439666714,6.737187386431886,0.0,151.08555116053327,0.8719061545560725
56,backpropBackward,2000,4000,,0.5,1598.7566106778704,12609.07965966797,3.6341246432371164,422.43553027725477,504.20689756302215,455.14297091735165,221.6874178368933,6.737234593310548,0.0,151.00071150237596,0.8732059235225761
67,backpropForward,1600,5500,,0.2909090909090909,5976.866930212244,5564.8078154375,2.745951046217918,473.8209998286288,488.2398510892878,487.5509331342415,166.30393388403894,68.07081470489503,644.1063192,152.07569211147444,0.07404732174786684
63,backpropForward,1700,5500,,0.3090909090909091,5993.4536789774875,5591.630084783203,2.8977340601323336,476.80657949198155,492.02183883342445,491.29548192618535,175.4915965110902,68.07086715698243,644.0889096000001,152.07980268833725,0.07186161961746872
66,backpropForward,1600,5000,,0.32,6006.044373430868,5577.605351718751,3.0196767579971815,478.5457079404757,494.40189070812886,493.6443105943624,182.8944290631857,68.07081155776979,644.1505128,152.06525856811254,0.07681415135979329
71,backpropForward,1800,5500,,0.32727272727272727,6010.084176712968,5616.051296625002,3.048873210833641,479.70097184296026,495.7103126350441,494.94548909399634,184.65010342601647,68.07083148956299,644.1069888000001,152.07553401680195,0.07016190901332443
62,backpropForward,1700,5000,,0.34,6024.359507113849,5608.9000343906255,3.1883231980764504,481.79613656559235,498.53754559026993,497.7379106683158,193.1038297751848,68.07084617614747,644.1337728000001,152.06921049942855,0.07407147037313185
