,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,c1,c2,c3,depart_delay,mem_l,N,compute_cycles,compute_cycles_per_period,mem_cycles,MWP_without_BW,MWP_peak_BW,MWP,CWP_without_OCC,CWP,shm_insts,exec_rounds,abe
35,BlackScholes,900,400,778.575,2.25,10850.771911192744,27054.466101562502,912.3331899959176,1073.954732693608,10850.771911192744,22.889379102038372,777.6772436036799,58.702208,171.59652099609374,8.578582511385221,457.85394224019046,33.97546259935139,48.604827725229995,33.97546259935139,3.66820061142506,3.66820061142506,0.0,139.5518206061346,0.5989286252976151
42,BlackScholes,1000,400,834.27,2.5,10905.051760598708,30075.438280468756,952.9123948817551,1184.0426834351888,10905.051760598708,25.4382136161008,833.4262530594497,58.693568000000006,171.59674987792968,8.578675754587982,508.83317007160184,32.76276650699808,52.089140816215604,32.76276650699808,3.9652844266198226,3.9652844266198226,0.0,139.57236336356308,0.6374100467330333
55,convolutionTexture,400,1000,366.432,0.4,5730.258605350597,3928.9450611111115,1083.0215524218038,965.9019830309288,5730.258605350597,2.7344068428784856,318.6266623505976,54.39424,99.48906249999999,8.22737159470227,33.06567233048502,116.52496525176267,19.91416639691235,116.52496525176267,1.3323548488607482,1.3323548488607482,0.0,169.42970432163403,0.45847257119193996
54,convolutionTexture,400,900,376.3333333333333,0.4444444444444444,5725.561483606374,3922.023704444445,1011.4250781270371,893.8181612395476,5725.561483606374,3.029880177027518,325.3439658693947,54.278847999999996,99.49027506510417,8.228159431954255,36.63560662863565,107.37849250150062,20.33399786683717,107.37849250150062,1.3682330419195459,1.3682330419195459,0.0,169.78989679368289,0.4598487707043068
53,convolutionTexture,400,800,388.71,0.5,5726.037588270094,3922.1579222222226,936.318814301116,818.4303371664632,5726.037588270094,3.4044732479343662,333.61863773884414,54.222080000000005,99.45061035156249,8.202456275180678,41.27750652656555,97.99420158206979,20.85116485867776,97.99420158206979,1.415055336318678,1.415055336318678,0.0,169.9676589315644,0.4599202025567155
62,convolutionTexture,500,1000,388.71,0.5,5718.351148780306,4061.3567999999996,951.4354449954619,833.4432717875547,5718.351148780306,3.3343959617290455,333.4895658157228,54.151424,99.44081217447916,8.196128523062459,40.455080909559456,100.01498611544393,20.843097863482676,100.01498611544393,1.4068257290434922,1.4068257290434922,0.0,170.18943029088211,0.40799034174498205
61,convolutionTexture,500,900,401.08666666666664,0.5555555555555556,5729.311582337738,4063.0080083333332,903.213587414524,785.2151836723324,5729.311582337738,3.702789118062122,341.832059069509,54.079552,99.62137858072917,8.31412489493985,44.36750243667582,92.31745264726526,21.364503691844313,92.31745264726526,1.4453612574807142,1.4453612574807142,0.0,170.4156129104028,0.41011574936273176
52,convolutionTexture,400,700,404.62285714285713,0.5714285714285714,5725.2874398316935,3926.9283283333334,865.8131631451292,748.0486709350955,5725.2874398316935,3.904186126601105,344.5077999348175,54.07065600000001,99.51385904947917,8.243508831458767,47.13049210584299,88.24061885459803,21.531737495926095,88.24061885459803,1.473607320186521,1.473607320186521,0.0,170.4436506189235,0.4579556745466805
69,convolutionTexture,600,1000,410.988,0.6,5711.852575441191,4047.641363333333,874.4116547859493,756.310220530258,5711.852575441191,3.936735702456316,348.46182272348324,53.837695999999994,99.62147623697916,8.314189513100558,47.17037320541721,88.515422182409,21.778863920217702,88.515422182409,1.4734960270334532,1.4734960270334532,0.0,171.18117387489986,0.4111557973449848
60,convolutionTexture,500,800,416.5575,0.625,5721.303187796401,4071.517594444445,838.5882146699636,720.8809512903887,5721.303187796401,4.1911112734498275,353.00811712973393,53.92025600000001,99.55989583333333,8.273615870153291,50.433402802255415,84.22780835383608,22.06300732060837,84.22780835383608,1.5065634348059451,1.5065634348059451,0.0,170.91906982044,0.40520163675654414
51,convolutionTexture,400,600,425.84000000000003,0.6666666666666666,5717.6695923217285,4015.1325177777767,790.3592279390317,673.5987537304695,5717.6695923217285,4.611088555218812,359.70739738839524,53.837312,99.52135416666667,8.248397424367782,55.635265080958234,78.00921476150785,22.481712336774702,78.00921476150785,1.5590284170348692,1.5590284170348692,0.0,171.18239484170385,0.4240301078496511
68,convolutionTexture,600,900,425.84000000000003,0.6666666666666666,5708.630014589916,4071.9559649999997,824.5115240057514,706.8437478371411,5708.630014589916,4.377385476402411,358.403821900332,53.705344,99.62185872395834,8.314442609348275,52.44888899950569,81.87623041937101,22.40023886877075,81.87623041937101,1.5264797271534154,1.5264797271534154,0.0,171.60303451366033,0.40193805229176055
76,convolutionTexture,700,1000,433.26599999999996,0.7,5687.305108205093,4063.5949039583334,811.3753618374875,693.6682800742095,5687.305108205093,4.5388459087984545,363.41431366707286,53.441343999999994,99.62119954427084,8.314006430591549,54.3859663515964,80.06755923628121,22.713394604192054,80.06755923628121,1.5459276399038715,1.5459276399038715,0.0,172.45075273555997,0.39957482047856435
59,convolutionTexture,500,700,436.4485714285714,0.7142857142857143,5713.103931117246,4169.605518750001,776.5215365384433,659.9102408575841,5713.103931117246,4.805930237856303,366.1599562422451,53.740416,99.49576822916667,8.23173014341181,58.088605036936656,76.18919504032827,22.884997265140317,76.18919504032827,1.5838299062442769,1.5838299062442769,0.0,171.49104316572465,0.3701785229865027
67,convolutionTexture,600,800,444.405,0.75,5704.31127246733,4195.905089999999,774.6904374727883,658.0894366805288,5704.31127246733,4.938761357048403,370.805879973581,53.538047999999996,99.62084147135415,8.313769510745022,59.17936040679084,75.0807445766501,23.175367498348812,75.0807445766501,1.5940459800654043,1.5940459800654043,0.0,172.13926066187548,0.3594948289136185
75,convolutionTexture,700,900,450.59333333333336,0.7777777777777778,5687.866729780008,4209.503316666666,768.8814058366672,652.2215860205637,5687.866729780008,5.053043379593365,375.01454023834214,53.33056,99.62115885416667,8.313979507287454,60.54742338181484,74.21557902171043,23.438408764896383,74.21557902171043,1.6077767421923783,1.6077767421923783,0.0,172.8089860672755,0.35119663815445046
50,convolutionTexture,400,500,455.544,0.8,5713.55330491995,4717.960716944443,717.5772513224198,603.9224009884812,5713.55330491995,5.575849012568603,378.4886264288051,53.619007999999994,99.49950358072917,8.2341597725024,67.37714886762154,67.87999918499378,23.65553915180032,67.87999918499378,1.6771606534996923,1.6771606534996923,0.0,171.8793454739036,0.21102180533209186
83,convolutionTexture,800,1000,455.544,0.8,5677.0231778217185,4249.799467777778,764.8852252612239,648.1803322798798,5677.0231778217185,5.139006170016555,378.2882065613017,53.188864,99.62113444010416,8.313963353378139,61.57756569178603,73.61116022168214,23.643012910081357,73.61116022168214,1.6181174912117537,1.6181174912117537,0.0,173.26935202075381,0.3358331895105245
58,convolutionTexture,500,600,462.97,0.8333333333333334,5709.308767898852,4501.845964583333,717.2951675530694,603.3244482281857,5709.308767898852,5.623492829556808,382.7310741551027,53.565312,99.44080403645833,8.19612327099429,68.22794508757416,68.05931575896862,23.92069213469392,68.05931575896862,1.686116184886835,1.686116184886835,0.0,172.0516441685246,0.2682150417439429
66,convolutionTexture,600,700,468.2742857142857,0.8571428571428571,5703.724170049569,4511.923819999999,719.8978789687665,605.6380170911741,5703.724170049569,5.685910707247552,387.0031610683194,53.441664,99.48644205729165,8.225669469885489,68.76899542225254,68.06353124311738,24.187697566769963,68.06353124311738,1.691239871485707,1.691239871485707,0.0,172.44972012847504,0.2641446082858664
74,convolutionTexture,700,800,472.2525,0.875,5698.844591540586,4501.832543541666,726.9646979906852,612.3705332582076,5698.844591540586,5.708735572535529,389.5091723687115,53.295424,99.620849609375,8.313774895155952,68.4056394481659,68.23037560937709,24.34432327304447,68.23037560937709,1.6866598680536498,1.6866598680536498,0.0,172.92291360699187,0.2658943966532373
82,convolutionTexture,800,900,475.3466666666667,0.8888888888888888,5687.026570742924,4526.134173333334,728.4003210086324,613.5069048649741,5687.026570742924,5.726043666216465,391.5252907554236,53.156352000000005,99.62123209635418,8.31402796934454,68.61121073555653,68.37623210340055,24.470330672213976,68.37623210340055,1.6887207605422447,1.6887207605422447,0.0,173.3753286907273,0.2564865187270035
90,convolutionTexture,900,1000,477.822,0.9,5672.690128792268,4517.873536,729.6241472460986,614.4344219399612,5672.690128792268,5.739801567637994,393.18836643810226,52.995583999999994,99.62154134114583,8.314232592362005,68.77458295859103,68.50208353106963,24.57427290238139,68.50208353106963,1.690358551300447,1.690358551300447,0.0,173.90128203889594,0.25561065036245145
49,convolutionTexture,400,400,500.1,1.0,5718.0366005618735,5742.911626666666,643.3136418173692,538.5823931038097,5718.0366005618735,7.208262313532209,409.89422413687436,53.405184,99.39376627604166,8.165864095109574,87.73797007921007,56.86449886366817,25.618389008554647,56.86449886366817,1.8827311145000736,1.8827311145000736,0.0,172.56751704104232,0.004331431114016759
57,convolutionTexture,500,500,500.1,1.0,5733.584420091453,5644.808137499999,664.5022910050016,557.0220568629762,5733.584420091453,6.9547986845383685,410.47945703520276,53.446912,99.5961181640625,8.297439756738754,83.48008203735353,59.02104081715037,25.654966064700172,59.02104081715037,1.8381861017900178,1.8381861017900178,0.0,172.4327871365141,0.01572706820656813
65,convolutionTexture,600,600,500.1,1.0,5716.630398416034,5121.791914999999,671.3228037768521,561.9515072931559,5716.630398416034,6.743213936960568,409.5092065785336,53.361408,99.45616861979167,8.206049645636114,81.72680538318775,60.729084143979506,25.59432541115835,60.729084143979506,1.8217369170495494,1.8217369170495494,0.0,172.70908593716268,0.11613874465964814
73,convolutionTexture,700,700,500.1,1.0,5714.279856869373,4993.075234583333,686.301613771416,575.480660916715,5714.279856869373,6.57321865932246,408.1478383167684,53.26316800000001,99.62103678385417,8.313898738289431,78.76339109506758,62.092539358615916,25.509239894798025,62.092539358615916,1.7906301082366667,1.7906301082366667,0.0,173.02763515681227,0.1444409684217834
81,convolutionTexture,800,800,500.1,1.0,5700.839362257735,4946.712022222222,692.8833677679515,581.0799864504668,5700.839362257735,6.4746521202230385,408.0682041535691,53.12896,99.62120768229165,8.314011815270653,77.58139847174749,63.02550261797108,25.50426275959807,63.02550261797108,1.7787638824773864,1.7787638824773864,0.0,173.46471679475752,0.1524502208027737
89,convolutionTexture,900,900,500.1,1.0,5690.775678217091,4901.479828125,698.0750791223325,585.5454990603052,5690.775678217091,6.400273596387851,408.0830191103206,53.02816,99.62051595052083,8.313554139305504,76.69386007630148,63.76024602145635,25.505188694395038,63.76024602145635,1.7698600970345657,1.7698600970345657,0.0,173.79445185350576,0.16103215309855243
97,convolutionTexture,1000,1000,500.1,1.0,5674.705535857725,4876.502522916666,702.3309395312683,589.1440734227982,5674.705535857725,6.342292842087331,408.14820514939265,52.865919999999996,99.62102864583332,8.313893353738324,75.99637258009169,64.35341528869957,25.50926282183704,64.35341528869957,1.7628547266889745,1.7628547266889745,0.0,174.3278089173517,0.1636835025081971
96,convolutionTexture,1000,900,524.8533333333334,1.1111111111111112,5690.700859697112,5278.617115972222,675.0980833695216,565.3624610323858,5690.700859697112,7.075132964845252,424.6621153101329,52.860735999999996,99.62098795572916,8.313866431074208,84.77785176360624,60.021785798257596,26.541382206883306,60.021785798257596,1.8510039250090642,1.8510039250090642,0.0,174.34490507283138,0.07806660999866669
88,convolutionTexture,900,800,527.9475,1.125,5704.0519864173775,5359.4611,667.8839776334636,559.5157360752983,5704.0519864173775,7.243924938423519,426.7429927236269,52.973824,99.6210693359375,8.313920276554814,86.79991202105417,58.91046585257662,26.671437045226682,58.91046585257662,1.871300745913011,1.871300745913011,0.0,173.9727152791537,0.0642958088486503
80,convolutionTexture,800,700,531.9257142857143,1.1428571428571428,5716.471264462035,5502.494631111112,659.0908259681078,552.5323965075288,5716.471264462035,7.463164677554863,429.39118999536856,53.071616000000006,99.62161458333333,8.314281056997446,89.42354846828052,57.53473339356206,26.836949374710535,57.53473339356206,1.8976319932405616,1.8976319932405616,0.0,173.6521458099184,0.0388872043856434
72,convolutionTexture,700,600,537.23,1.1666666666666667,5721.98394271341,5718.083077777777,645.2150432929284,541.3340481484664,5721.98394271341,7.785061311481005,433.6790278550764,53.128192000000006,99.53858235677083,8.259653498358768,93.81918583622684,55.7065654981431,27.104939240942276,55.7065654981431,1.9425409084083167,1.9425409084083167,0.0,173.4672243316693,0.0006821980168131536
64,convolutionTexture,600,500,544.656,1.2,5737.599759721694,6549.771204166665,630.5652581951719,530.8797036910983,5737.599759721694,8.24224081344157,439.50359211231887,53.235519999999994,99.521826171875,8.248705453049277,99.4438293585612,53.323313654652,27.46897450701993,53.323313654652,1.9992162843437067,1.9992162843437067,0.0,173.1174974903974,0.12399997177432771
56,convolutionTexture,500,400,555.7950000000001,1.25,5751.479660551812,6879.481218749999,612.3381521318618,519.7946147533506,5751.479660551812,8.958657809649766,448.36053658306173,53.282880000000006,99.52763671875,8.252499038442075,108.04412527804902,50.04773551012438,28.022533536441358,50.04773551012438,2.0855690825189117,2.0855690825189117,0.0,172.96362358791416,0.1639660785938078
95,convolutionTexture,1000,800,555.7950000000001,1.25,5710.993287526861,5863.174472222222,649.5035457500969,545.1595251776752,5710.993287526861,8.011192417118899,445.3514548393615,52.85632,99.6218017578125,8.31440491330903,95.98876060803732,55.59115692786284,27.834465927460094,55.59115692786284,1.9635316659037412,1.9635316659037412,0.0,174.3594711096043,0.02595542490102326
87,convolutionTexture,900,700,563.7514285714285,1.2857142857142858,5724.7503452992005,6063.9809675000015,639.9206836034401,538.4330096905177,5724.7503452992005,8.353475339192672,450.64955874294964,52.941568000000004,99.6211669921875,8.313984891936084,100.09435578094276,53.94755361622975,28.165597421434352,53.94755361622975,2.004749882008433,2.004749882008433,0.0,174.07871259120998,0.05594190087648901
79,convolutionTexture,800,600,574.36,1.3333333333333333,5740.757772942619,6385.198899444444,628.4033713516873,531.1229372165252,5740.757772942619,8.825014241627965,457.85038410512067,53.029695999999994,99.62167968749999,8.3143241370879,105.74073460708429,51.88097963008615,28.61564900657004,51.88097963008615,2.0614229245961218,2.0614229245961218,0.0,173.7894179140684,0.10092733784031303
71,convolutionTexture,700,500,589.212,1.4,5748.435319046888,7440.771980833333,609.4959352802346,519.203178749902,5748.435319046888,9.506020809108417,467.9311040937631,53.113792000000004,99.418701171875,8.181880284637925,115.50844173665368,49.224708581050436,29.245694005860194,49.224708581050436,2.1618381690278046,2.1618381690278046,0.0,173.5142540754763,0.22744100560341465
94,convolutionTexture,1000,700,595.5771428571429,1.4285714285714286,5737.8495997070895,6659.020312500001,626.5051999561841,530.8129503558416,5737.8495997070895,9.245099963280877,471.94967757167274,52.8592,99.62125651041667,8.31404412347328,110.77743408964335,51.048628943562925,29.496854848229546,51.048628943562925,2.1119859151551674,2.1119859151551674,0.0,174.34997124436237,0.13833426984202657
63,convolutionTexture,600,400,611.49,1.5,5772.058590948451,8052.179876666666,595.0699370030353,516.7586369525025,5772.058590948451,10.615151916837712,484.1972213849084,53.146048,99.49679361979167,8.23239697579446,128.29478250596787,45.61378161878933,30.262326336556775,45.61378161878933,2.289436351046872,2.289436351046872,0.0,173.4089428436899,0.2831682004925739
86,convolutionTexture,900,600,611.49,1.5,5754.880587716178,7081.1135193750015,615.705189460739,526.0072237481736,5754.880587716178,9.882449393846782,482.5752644661777,52.923584,99.62109375,8.313936430317849,118.41567779541018,48.831544208731174,30.160954029136107,48.831544208731174,2.188660687590676,2.188660687590676,0.0,174.13786639997775,0.1872915789345912
78,convolutionTexture,800,500,633.768,1.6,5775.205156407141,8200.312680000001,603.5325007492014,523.4665928193941,5775.205156407141,10.811011432571515,497.6075962508915,52.976448,99.62158203125,8.314259517098515,129.53770086870662,46.02784849081694,31.10047476568072,46.02784849081694,2.3002975683328573,2.3002975683328573,0.0,173.96409815924238,0.2957335431254385
93,convolutionTexture,1000,600,648.62,1.6666666666666667,5772.701025678354,7797.605671527776,607.9193917228731,526.6693228894674,5772.701025678354,10.947733450414395,507.5309509997074,52.851904000000005,99.62119954427084,8.314006430591549,131.17939560501662,46.359454520743405,31.72068443748171,46.359454520743405,2.3167819320095777,2.3167819320095777,0.0,174.37403958048512,0.25968287332650986
70,convolutionTexture,700,400,667.185,1.75,5803.259168661863,9000.26932388889,590.7461435906264,527.9734021208343,5803.259168661863,12.261268438485533,519.8753221451971,53.034496,99.62164713541667,8.314302596993908,146.91403681326975,42.39979939705244,32.492207634074816,42.39979939705244,2.4747200135485423,2.4747200135485423,0.0,173.77368873270711,0.3552127208839616
85,convolutionTexture,900,500,678.3240000000001,1.8,5799.567061149888,9076.0077275,598.3208078331093,530.0608647337425,5799.567061149888,12.115480490535495,527.2770812582211,52.923136,99.62164713541667,8.314302596993908,145.1672113474121,43.5209384943606,32.95481757863882,43.5209384943606,2.4571854162387505,2.4571854162387505,0.0,174.1393404956199,0.3610002067784282
77,convolutionTexture,800,400,722.88,2.0,5833.088489030083,10159.217230555556,590.3366081594841,545.5676848509222,5833.088489030083,13.970459331230233,557.2665156238327,52.95904,99.62080078125,8.313742588781809,167.40334825100368,39.88891863978248,34.82915722648954,39.88891863978248,2.6804055672930436,2.6804055672930436,0.0,174.02128135253207,0.4258328809540476
92,convolutionTexture,1000,500,722.88,2.0,5821.449926060357,9955.009091666667,597.1845488784008,541.5832471438682,5821.449926060357,13.429143444206293,557.2000357697311,52.842624,99.62128092447917,8.314060277656878,160.91156750759546,41.491852260325864,34.825002235608196,41.491852260325864,2.615232870068988,2.615232870068988,0.0,174.40466241797532,0.4152240472654626
84,convolutionTexture,900,400,778.575,2.25,5862.4409352211,11291.4686375,594.4338272102982,568.7848057375043,5862.4409352211,15.668037869413848,594.3584307419335,52.881152,99.62117513020833,8.313990276590808,187.73997714797122,37.93445201598615,37.14740192137084,37.93445201598615,2.8845388734130926,2.8845388734130926,0.0,174.27759516282853,0.4808079335444995
91,convolutionTexture,1000,400,834.27,2.5,5901.583817036195,12470.11982638889,601.7564820777379,596.854681836747,5901.583817036195,17.37350779605144,631.6532045445284,52.899712,99.62115885416667,8.313979507287454,208.17575728776723,36.35726371205746,39.478325284033026,36.35726371205746,3.0896741182514385,3.0896741182514385,0.0,174.21644942036735,0.5267420121699679
104,matrixMul(Global),400,1000,366.432,0.4,934364.9448415166,366707.43445,21189.245728217273,2224.7336137393086,934364.9448415166,1.0692598039035475,225.85857776895637,61.899712,15091.170153808593,2.945178942589752,5478.913829645752,211.22890521500418,14.116161110559773,211.22890521500418,1.3630542743740137,1.3630542743740137,0.0,33.085775907971914,1.5479847340507513
103,matrixMul(Global),400,900,376.3333333333333,0.4444444444444444,934170.5990694376,367372.55128749995,21264.535448556162,2265.8657499397204,934170.5990694376,1.0860629686361927,226.3815830086984,61.932352,15080.07022705078,2.9377095095999755,5575.059679833081,208.4424103815764,14.14884893804365,208.4424103815764,1.369697196093456,1.369697196093456,0.0,33.06833882233312,1.5428426696429218
102,matrixMul(Global),400,800,388.71,0.5,935357.5459226571,368322.4463625,21338.800555484235,2306.5910907449825,935357.5459226571,1.1020759728600864,226.7384935749641,62.010816000000005,15080.124206542969,2.9377457686846773,5657.209256476212,205.73762531682524,14.171155848435257,205.73762531682524,1.3751434125470705,1.3751434125470705,0.0,33.02649653892637,1.5395073125738465
111,matrixMul(Global),500,1000,388.71,0.5,937642.1440111528,369748.6653437499,21320.51765689294,2300.148036871403,937642.1440111528,1.0980140403915402,226.6811008013412,62.153344,15082.301330566406,2.939208715509373,5634.366329615326,206.4464501023221,14.167568800083824,206.4464501023221,1.3735747089336088,1.3735747089336088,0.0,32.950761265556366,1.5358905437547439
110,matrixMul(Global),500,900,401.08666666666664,0.5555555555555556,940143.8496921535,371040.9373125,21393.32415158627,2342.994265627651,940143.8496921535,1.113656350317468,227.03911844022548,62.316864,15082.864416503906,2.9395872568275676,5714.1109519383945,203.8682025882615,14.189944902514092,203.8682025882615,1.37884786298854,1.37884786298854,0.0,32.864298177777364,1.5338008697955088
101,matrixMul(Global),400,700,404.62285714285713,0.5714285714285714,938698.8372040037,371093.23751249997,21436.778327146527,2364.9534095725403,938698.8372040037,1.1231324805674723,227.19411932887786,62.23174399999999,15080.272265624999,2.937845226139066,5765.158574940708,202.28612675691303,14.199632458054866,202.28612675691303,1.3822980429923803,1.3822980429923803,0.0,32.90924965882364,1.529549833611248
118,matrixMul(Global),600,1000,410.988,0.6,941716.6018513067,370847.4315,21411.425965913204,2352.956649584431,941716.6018513067,1.117219444379671,227.04770810069436,62.386688,15091.19307861328,2.945194397200519,5724.638876924621,203.225703994761,14.190481756293398,203.225703994761,1.3793364015093932,1.3793364015093932,0.0,32.82751602393126,1.5393639590336672
109,matrixMul(Global),500,800,416.5575,0.625,942158.2426171347,372311.91443749995,21484.184456912935,2396.018074311017,942158.2426171347,1.1331640151017484,227.46692527868373,62.45094399999999,15082.730786132812,2.939497415931857,5814.32992037344,200.73610020016315,14.216682829917733,200.73610020016315,1.3854958364515253,1.3854958364515253,0.0,32.79373967509603,1.5305616234188362
100,matrixMul(Global),400,600,425.84000000000003,0.6666666666666666,942150.2120637974,372022.22774999996,21571.35678641621,2445.777208041014,942150.2120637974,1.151953399813559,227.79468126928154,62.461183999999996,15080.124279785156,2.9377458178833242,5913.24148194207,197.7464377518653,14.237167579330096,197.7464377518653,1.392121535090314,1.392121535090314,0.0,32.788363409825855,1.5325105377760522
117,matrixMul(Global),600,900,425.84000000000003,0.6666666666666666,943183.9688573341,371388.7044,21493.273173745747,2400.120133956581,943183.9688573341,1.1348017736890883,227.44429330279513,62.483904,15091.19091796875,2.9451929406108794,5814.732876970531,200.42645206960177,14.215268331424696,200.42645206960177,1.385306428669394,1.385306428669394,0.0,32.77644111353862,1.5396140423309388
125,matrixMul(Global),700,1000,433.26599999999996,0.7,943133.9700056419,372549.586828125,21523.415618245635,2416.209755618719,943133.9700056419,1.1412331017625967,227.6437558084044,62.480576,15091.19132080078,2.9451932121783617,5847.686667589417,199.47174285149646,14.227734738025275,199.47174285149646,1.3874900624663953,1.3874900624663953,0.0,32.77818693604873,1.5315662756076414
108,matrixMul(Global),500,700,436.4485714285714,0.7142857142857143,942610.281118016,372974.81718750007,21606.63959927905,2465.0537728450117,942610.281118016,1.1593618436786306,228.0362631408438,62.48281600000001,15082.2626953125,2.9391827450316175,5949.204728709318,196.691192127981,14.252266446302738,196.691192127981,1.3944504116453498,1.3944504116453498,0.0,32.77701184274409,1.5272759384292467
116,matrixMul(Global),600,800,444.405,0.75,943095.7175567594,371591.66098124994,21598.013784126688,2458.02472817502,943095.7175567594,1.1572292518986076,227.94010021564063,62.478016000000004,15091.192675781249,2.9451941256328813,5929.649749895286,196.9705655484173,14.24625626347754,196.9705655484173,1.3929212142000775,1.3929212142000775,0.0,32.779530003001376,1.537989456131382
124,matrixMul(Global),700,900,450.59333333333336,0.7777777777777778,943074.4526579698,372589.989975,21619.353466236,2469.493909353291,943074.4526579698,1.1617523881371439,228.10663765107347,62.476608,15091.189746093749,2.9451921505965877,5952.82916389812,196.34703571975413,14.256664853192092,196.34703571975413,1.3944572471788692,1.3944572471788692,0.0,32.78026873674064,1.5311320165129723
99,matrixMul(Global),400,500,455.544,0.8,942532.9909335116,373162.4988,21770.22208712052,2560.4754635083646,942532.9909335116,1.1943004351286008,228.64484516955815,62.486656,15080.089196777342,2.937722251865326,6130.653460535156,191.44667325264598,14.290302823097385,191.44667325264598,1.4065396020233947,1.4065396020233947,0.0,32.77499759308611,1.5257977260964566
132,matrixMul(Global),800,1000,455.544,0.8,943101.5433130995,374699.560625,21635.71628171016,2478.3738559008725,943101.5433130995,1.1652162173957146,228.2385377675132,62.4784,15091.18839111328,2.9451912371429385,5970.579170321534,195.87655437686206,14.264908610469575,195.87655437686206,1.3956334660719907,1.3956334660719907,0.0,32.77932853594202,1.516953961034818
107,matrixMul(Global),500,600,462.97,0.8333333333333334,942580.6561787149,373717.58128125,21774.166934464043,2560.6899021466197,942580.6561787149,1.1949878699828145,228.77855702277742,62.476928,15083.198034667968,2.939811568330256,6131.086388715108,191.44843455696966,14.298659813923589,191.44843455696966,1.406484511747649,1.406484511747649,0.0,32.780100839785206,1.522173703862633
115,matrixMul(Global),600,700,468.2742857142857,0.8571428571428571,942549.660493065,372807.6963,21773.23807027131,2559.2736692671483,942549.660493065,1.1947356780934077,228.85715210247122,62.473216,15083.596838378906,2.940079739886389,6129.39542159648,191.5546311194856,14.303572006404451,191.5546311194856,1.4063616581159715,1.4063616581159715,0.0,32.7820485502139,1.5282462509427142
123,matrixMul(Global),700,800,472.2525,0.875,942897.971806933,373566.30845624994,21742.106943984738,2539.0871767175836,942897.971806933,1.1879147949441626,228.68490538320526,62.464895999999996,15091.184765625,2.9451887930392076,6086.890490243434,192.50951865950495,14.292806586450329,192.50951865950495,1.4033407969471206,1.4033407969471206,0.0,32.7864149489659,1.524044461352596
131,matrixMul(Global),800,900,475.3466666666667,0.8888888888888888,943008.7479669353,375712.0521000001,21745.788433093676,2540.944775862356,943008.7479669353,1.1886631973110333,228.76743289691302,62.47225600000001,15091.17872314453,2.9451847195393945,6090.731298867609,192.45774027026786,14.297964556057064,192.45774027026786,1.4035954653115719,1.4035954653115719,0.0,32.78255230609888,1.5099241365723945
139,matrixMul(Global),900,1000,477.822,0.9,943043.1076475971,373547.457675,21748.433321396198,2542.1296172324346,943043.1076475971,1.189196996246233,228.83326596276237,62.474495999999995,15091.186560058593,2.9451900027467546,6093.45872771399,192.42671036429405,14.302079122672648,192.42671036429405,1.4037759856366345,1.4037759856366345,0.0,32.78137689978323,1.5245603691621943
98,matrixMul(Global),400,400,500.1,1.0,942237.1463259797,373527.87468749995,22088.296240032014,2752.159345955307,942237.1463259797,1.2615303956662283,229.91526651101788,62.46816,15079.79794921875,2.9375266249209404,6476.068442088317,182.2510716355725,14.369704156938617,182.2510716355725,1.4294532634917583,1.4294532634917583,0.0,32.78470183850461,1.5225350239637994
106,matrixMul(Global),500,500,500.1,1.0,942583.5081134008,374604.27853125,22020.96776900667,2708.6311034502382,942583.5081134008,1.247214746566424,229.82476514695927,62.479808,15082.531677246094,2.93936356047717,6399.737744711914,184.27040393778674,14.364047821684954,184.27040393778674,1.4243145568437112,1.4243145568437112,0.0,32.77858984457827,1.516211271822858
114,matrixMul(Global),600,600,500.1,1.0,942600.5816275222,376538.39814375,21972.930980336776,2678.1926420844497,942600.5816275222,1.2370131497580714,229.73820166680662,62.478784,15083.053527832031,2.939714404732388,6346.853123690287,185.7200965985993,14.358637604175414,185.7200965985993,1.4207936484464996,1.4207936484464996,0.0,32.779127071359135,1.5033318946336738
122,matrixMul(Global),700,700,500.1,1.0,942928.1847066436,374858.84861250006,21904.656877770292,2634.5347972769705,942928.1847066436,1.2224106252055136,229.42860806859505,62.466816,15091.192675781249,2.9451941256328813,6263.639504555403,187.6853843854827,14.33928800428719,187.6853843854827,1.4150526495236828,1.4150526495236828,0.0,32.78540721524849,1.5154219733555483
130,matrixMul(Global),800,800,500.1,1.0,942933.75964868,377706.94875,21886.657280837026,2623.176034820982,942933.75964868,1.218556958838962,229.4281433675414,62.4672,15091.18916015625,2.945191755589555,6243.8968645633695,188.27855497714276,14.339258960471337,188.27855497714276,1.4137445232645087,1.4137445232645087,0.0,32.785205675938734,1.4964691880021443
138,matrixMul(Global),900,900,500.1,1.0,943008.8869626519,375482.8872,21872.756173332826,2614.5845766353546,943008.8869626519,1.215578827036943,229.4284308517495,62.47219200000001,15091.185827636718,2.945189508988487,6228.640266091241,188.74006831049954,14.339276928234344,188.74006831049954,1.4127336537520223,1.4127336537520223,0.0,32.78258589037503,1.511456364881845
146,matrixMul(Global),1000,1000,500.1,1.0,942952.2070672087,377220.16634375,21861.631076150043,2607.470260482885,942952.2070672087,1.2131942393792825,229.42859408529492,62.468416000000005,15091.190698242186,2.9451927924831764,6216.4166866119385,189.11117992340579,14.339287130330932,189.11117992340579,1.4119235394286034,1.4119235394286034,0.0,32.78456748447087,1.4997396512675387
