,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,avg_mem_lat,avg_mem_del,mem_del,mem_lat,shm_del,tex_del,dp_del,branch_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,insts,exec_rounds,abe
544,scalarProd,1000,800,195.64125,1.25,12067303.739572467,12081255.240999999,207.11935937500002,11.478109375,12067108.098322468,853375.0959011193,143938.56486399999,130642.214912,0.0,351675.06387199997,3.8328150645129577,63168.0,424418.37638685934,6.4591775829610825,106452.65234375,568356.9412508593,169620.65234375,26613.1630859375,1.003289787212269,0.001154805618226177
573,scalarProd,900,700,198.44185714285715,1.2857142857142858,12546394.09585277,12574614.182399996,210.43274081632654,11.990883673469387,12546195.653995628,862792.0645346984,143956.612864,130658.59891199999,0.0,351719.16787199996,3.851627732301406,63168.0,425755.5092095937,6.510514532408611,106774.64453125,569712.1220735937,169942.64453125,26693.6611328125,1.0031639791903666,0.0022442109267037263
566,scalarProd,800,600,202.176,1.3333333333333333,13278711.89751572,13326461.0104,214.86655555555555,12.690555555555555,13278509.721515719,880998.4634801161,143954.735872,130656.894976,0.0,351714.58105599997,3.8515080173121277,63168.0,425741.82650892186,6.510187848154056,106772.60546875,569696.5623809218,169940.60546875,26693.1513671875,1.0031770617545768,0.003583030246891191
559,scalarProd,700,500,207.4038,1.4,14336311.106092248,13381789.2257,221.10456399999998,13.700764000000001,14336103.702292249,906585.1761143417,143959.067392,130660.82713599999,0.0,351725.166016,3.8514674259880204,63168.0,425751.88227234373,6.510077080517208,106771.9140625,569710.9496643437,169939.9140625,26692.978515625,1.0031468717366379,0.07132991443020706
543,scalarProd,1000,700,209.64428571428573,1.4285714285714286,14016522.96232259,14039655.425999999,222.96748979591837,13.323204081632653,14016313.318036877,919040.3659584114,143977.837312,130677.866496,0.0,351771.034176,3.8312817687667056,63168.0,424428.9829550781,6.454993448786247,106426.26953125,568406.8202670781,169594.26953125,26606.5673828125,1.0030160693204466,0.0016476518102124663
572,scalarProd,900,600,215.2455,1.5,14937336.914569115,14980525.948800001,229.52237499999998,14.276875,14937121.669069115,941076.0874062194,143945.350912,130648.375296,0.0,351691.646976,3.8515667271815595,63168.0,425718.05270349997,6.510348058584228,106773.60546875,569663.4036155,169941.60546875,26693.4013671875,1.0032424796943722,0.00288301187678565
565,scalarProd,800,500,223.0872,1.6,16382253.492437636,15288228.265599998,238.745216,15.658016000000002,16382030.405237636,978872.1140855937,143947.227904,130650.07923199999,0.0,351696.233792,3.851641493121872,63168.0,425728.68228420307,6.510552083624238,106774.87890625,569675.9101882031,169942.87890625,26693.7197265625,1.0032293954238696,0.07155997463089311
542,scalarProd,1000,600,228.315,1.6666666666666667,16697314.630815199,16743204.219999999,244.17819444444444,15.863194444444444,16697086.3158152,1007067.0603470188,143966.719744,130667.773952,0.0,351743.866112,3.8290022566500497,63168.0,424239.641121625,6.448773002031234,106387.0078125,568206.3608656251,169555.0078125,26596.751953125,1.0030935404788368,0.0027407889542423658
571,scalarProd,900,500,238.7706,1.8,18557570.388231415,17299876.5027,256.385868,17.615268,18557331.617631417,1058411.3766282862,143955.89094399998,130657.943552,0.0,351717.403712,3.8253988164357704,63168.0,423959.8698500156,6.438939754019952,106324.84765625,567915.7607940156,169492.84765625,26581.2119140625,1.0031690109054503,0.07269958749908563
541,scalarProd,1000,500,254.454,2.0,20620739.945812505,19216921.619999997,274.02652,19.57252,20620485.491812505,1131372.0755256934,143947.08352,130649.94815999999,0.0,351695.88096,3.8249369040059222,63168.0,423902.12307531247,6.4376792642623615,106316.87109375,567849.2065953125,169484.87109375,26579.2177734375,1.0032304018940992,0.07305115530842798
