,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,avg_mem_lat,avg_mem_del,mem_del,mem_lat,shm_del,tex_del,dp_del,branch_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,insts,exec_rounds,abe
130,convolutionTexture,1300,2100,146.16385714285715,0.6190476190476191,3563.4005422696314,4323.812542291666,174.75932935831878,3.9450486810390584,3417.2366851267743,526.4595760436814,28.0,900.1426560000001,0.0,52.949568000000006,0.0,0.0,1102.0425461637371,27.535443639955314,331.8002658420139,1130.0425461637371,331.8002658420139,82.95006646050348,348.10482306484533,0.17586608868547493
135,convolutionTexture,1500,2100,153.63214285714287,0.7142857142857143,3914.241458623196,4771.051826041666,180.0145560132068,4.514088256366231,3760.6093157660534,541.0651739786398,28.0,896.9972479999999,0.0,52.764543999999994,0.0,0.0,1098.5648716846786,27.606881469569085,331.9092068142361,1126.5648716846786,331.9092068142361,82.97730170355902,349.32548644786925,0.17958521488736956
169,fastWalshTransform,700,3900,111.69484615384616,0.1794871794871795,2668.095331830149,4022.8421865625005,113.19941860618015,1.5045724523339907,2556.4004856763027,907.6747853434981,28.0,105.949696,0.0,26.487424,0.0,0.0,440.0693652758789,4.1063860406975845,131.70608520507812,468.0693652758789,131.70608520507812,32.92652130126953,309.27884870948566,0.3367636093848305
168,fastWalshTransform,700,3600,112.86775,0.19444444444444445,2888.3336931128024,4022.8616268749997,114.50104822530864,1.6332982253086419,2775.4659431128025,918.2227858621319,28.0,105.950208,0.0,26.487552,0.0,0.0,440.02009272021485,4.1054056262142655,131.69056701660156,468.02009272021485,131.69056701660156,32.92264175415039,309.2773541322354,0.282020123730557
167,fastWalshTransform,700,3100,115.32706451612904,0.22580645161290322,3354.6809377908266,3942.5200746093747,117.33614149105108,1.9041766807715796,3239.3538732746974,941.9447640433347,28.0,105.95648,0.0,26.48912,0.0,0.0,439.6005351275635,4.096917662326369,131.55606079101562,467.6005351275635,131.55606079101562,32.889015197753906,309.2590467331493,0.14910238266238662
174,fastWalshTransform,900,3900,115.71623076923078,0.23076923076923078,3395.6582312389473,3937.1103000000007,117.73266886546435,1.9338732344563687,3279.9420004697167,945.009082105473,28.0,105.64992,0.0,26.41248,0.0,0.0,438.3935781634521,4.097936433801458,131.5722198486328,466.3935781634521,131.5722198486328,32.8930549621582,310.1564109087825,0.13752524758096143
173,fastWalshTransform,900,3600,117.22425000000001,0.25,3676.7639771941726,3940.952444296875,119.4006344607696,2.0992849545410923,3559.5397271941724,957.9134574254388,28.0,105.67513600000001,0.0,26.418784000000002,0.0,0.0,438.71141385675054,4.102027568136676,131.63706970214844,466.71141385675054,131.63706970214844,32.90926742553711,310.0824019758063,0.06703670517136563
166,fastWalshTransform,700,2600,118.73226923076923,0.2692307692307692,4011.9002439326837,4287.976798710937,121.11634560826101,2.283577738657665,3893.1679747019143,973.1949986909761,28.0,106.086528,0.0,26.521632,0.0,0.0,439.7393941060791,4.089398810234519,131.43667602539062,467.7393941060791,131.43667602539062,32.859169006347656,308.8799361969882,0.06438387326658304
154,fastWalshTransform,1100,3900,119.7376153846154,0.28205128205128205,4124.800222493818,4409.407178515625,122.2281348617443,2.3628573587615405,4005.0626071092024,980.8242012101792,28.0,105.61408,0.0,26.40352,0.0,0.0,438.3623490924072,4.100155722310623,131.60740661621094,466.3623490924072,131.60740661621094,32.901851654052734,310.26166208141944,0.06454540134295698
172,fastWalshTransform,900,3100,120.38622580645162,0.2903225806451613,4283.501181976117,4548.70159734375,122.842062201904,2.449044016041169,4163.114956169665,985.4414044357006,28.0,105.95174399999999,0.0,26.487935999999998,0.0,0.0,439.8844478103027,4.102697945491855,131.64768981933594,467.8844478103027,131.64768981933594,32.911922454833984,309.2728704871531,0.058302442948224904
