,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,mem_del,mem_lat,shm_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,tex_del,insts,exec_rounds,abe
0,BlackScholes,1328,715,329.04234965034965,1.8573426573426572,6181.840827802433,6121.248760179199,5852.798478152083,2231.820053880425,56.0,0.0,0.0,4818.6292250612,38.550404533374625,1093.149125,4874.6292250612,1093.149125,938.8175359999999,136.643640625,272.68344506083025,0.0098986448675972
1,SobolQRNG,1328,715,329.04234965034965,1.8573426573426572,1283984.1370197115,1469464.568050483,1283655.0946700613,695955.7377543227,71476.862912,13.781724517159892,115052.0,681887.9833445888,31.3283212091004,261533.744,753364.8462565888,376585.744,69.52627199999999,32691.718,1.0273608719962928,0.12622313940978216
2,backpropBackward,1328,715,329.04234965034965,1.8573426573426572,5119.6419593831515,5754.686049328126,4790.599609732802,1564.934507911565,56.0,0.0,0.0,1617.054586125331,18.2849078940119,350.6045852480468,1673.054586125331,350.6045852480468,1713.3675822749024,43.82557315600585,76.49974233631707,0.11035251697512101
3,backpropForward,1328,715,329.04234965034965,1.8573426573426572,11092.037207264852,13846.240311249061,2598.914016886838,865.5862995163577,782.3099119999999,60.55532455532455,651.0,9980.684945614501,197.9671695800728,2128.2460021972656,10762.994857614502,2779.2460021972656,374.86963199999997,266.0307502746582,74.92433300880757,0.19891342646614477
4,binomialOptions,1328,715,329.04234965034965,1.8573426573426572,5713855.904290688,8954126.781978,611042.9800804734,309062.14890314866,3665913.864752,846.6946904305842,3556749.0,2047612.9971890375,112.60251859585475,473014.53515625,5713526.861941038,4029763.53515625,136041.062016,59126.81689453125,2.5344952726910988,0.3618745810265961
5,cfd,1328,715,329.04234965034965,1.8573426573426572,585359.8109439524,734842.5434340681,585030.7685943021,248685.7052580675,56.0,0.0,0.0,8.0,0.0,0.0,64.0,0.0,95587.71980562375,0.0,2.226457918936201,0.2034214456222861
6,conjugateGradient,1328,715,329.04234965034965,1.8573426573426572,3421.3489396666096,3968.558270174532,2403.1782323101447,835.48284145837,516.988928,43.730215831356404,448.0,2575.31766201626,57.985772102671724,594.0429382324219,3092.30659001626,1042.0429382324219,1152.47232,74.25536727905273,324.9461371631282,0.13788617761277244
7,convolutionSeparable,1328,715,329.04234965034965,1.8573426573426572,15002.48693553859,13918.280452355999,14673.44458588824,6003.66535433825,13333.066496,213.33290510534744,15568.0,8.0,0.0,0.0,13341.066496,15568.0,1905.5933567999998,0.0,153.14914850987793,0.07789801957892466
8,convolutionTexture,1328,715,329.04234965034965,1.8573426573426572,3169.042272433642,9226.887055940544,2220.651564690953,917.7856525790909,56.0,0.0,0.0,2783.9999227832927,56.621234520185226,665.5028811249024,2839.9999227832927,665.5028811249024,7558.019265448869,83.1878601406128,1052.9138095112064,0.6565426396551242
9,dxtc,1328,715,329.04234965034965,1.8573426573426572,1826018.7173614006,2018371.81291725,1825689.6750117503,605220.451646874,9628.035648390625,1.1170805324518476,8431.677734375,8.0,0.0,0.0,9636.035648390625,8431.677734375,359795.7348682227,0.0,9.204147561468965,0.09530112059870287
10,eigenvalues,1328,715,329.04234965034965,1.8573426573426572,3253660.257856097,229324932.34237438,607.8405064467541,2134.8286878478166,283408.466288,30992.171875,991749.5,2713133.2393016,70655.43359375,2260973.875,2996541.7055896,3252723.375,3711.940608,282621.734375,0.017857428576000072,0.9858120082076445
11,fastWalshTransform,1328,715,329.04234965034965,1.8573426573426572,8369.220141896847,7648.464897527343,8040.177792246498,2819.830822400265,56.0,0.0,0.0,1013.214589899475,7.373448663904288,249.40359115600586,1069.214589899475,249.40359115600586,859.8343679999999,31.175448894500732,696.8624516696287,0.0942352817233319
12,gaussian,1328,715,329.04234965034965,1.8573426573426572,2929.80641099399,1824.983012671875,467.7060170565766,2473.4712477928865,56.0,0.0,0.0,71.29281355075395,3.3396240432632314,117.79001137231444,127.29281355075395,117.79001137231444,85.95487816360473,14.723751421539305,5227.056654096718,0.605388319042265
13,histogram,1328,715,329.04234965034965,1.8573426573426572,3043698.513976411,3423001.5583232003,664410.520230107,486121.71129456896,1858739.2245944003,692.9401075545932,4040635.783333333,1184630.24703236,105.15281750827572,613161.5597222222,3043369.4716267604,4653797.343055556,150062.13079040003,76645.19496527777,0.9982303372581087,0.11081007060148569
14,hotspot,1328,715,329.04234965034965,1.8573426573426572,11129.214504226265,12440.617046917501,896.5931958705025,858.9155253128764,1350.414166,126.92391301695297,1587.25,9449.757988575915,220.4315576639034,2756.612064546875,10800.172154575916,4343.8620645468745,362.493052,344.5765080683594,12.81285642013196,0.10541298214915884
15,matrixMulGlobal,1328,715,329.04234965034965,1.8573426573426572,1124770.1967596088,1229149.4099101874,311129.0075384445,258123.18858459985,56.0,0.0,0.0,1124385.1544099585,66.1671409981922,252388.70751953125,1124441.1544099585,252388.70751953125,973197.017088,31548.588439941406,39.404068870308436,0.08491987410888106
16,matrixMulShared,1328,715,329.04234965034965,1.8573426573426572,302822.351099105,311223.6546047999,87131.80720234648,38192.58516697858,204120.3584,348.51719548272166,179200.0,98372.95034945468,39.99890839572305,20566.573120117188,302493.3087494547,199766.5731201172,32650.297344,2570.8216400146484,36.703266705434494,0.026994424689097296
17,mergeSort,1328,715,329.04234965034965,1.8573426573426572,68368.15499108715,75462.7510583625,8879.194418409048,2667.8427253574296,20033.075696027343,557.125587209804,17830.28857421875,48006.03694540947,318.7097685297978,10200.011047363281,68039.1126414368,28030.29962158203,1003.879424,1275.0013809204102,18.652211591271172,0.09401454317227873
