,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,mem_del,mem_lat,shm_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,tex_del,insts,exec_rounds,abe
206,convolutionTexture,1300,2600,388.71,0.5,2416.175169451764,4027.9813703819445,2027.465169451764,1012.8441978931752,28.0,0.0,0.0,1324.704126169271,27.577651792658052,331.86469184027777,1352.704126169271,331.86469184027777,7216.425472000001,82.96617296006944,347.3675450160597,0.4001523474715934
200,convolutionTexture,1100,2100,394.01428571428573,0.5238095238095238,2524.8988382177495,4091.834236111111,2130.884552503464,1022.5648311523059,28.0,0.0,0.0,1327.6117371874998,27.608682260799515,331.9119466145833,1355.6117371874998,331.9119466145833,7231.2832,82.97798665364583,346.6538276360135,0.38294205177348056
211,convolutionTexture,1500,2600,405.8469230769231,0.5769230769230769,2696.61886644313,4249.184362239583,2290.7719433662073,1049.467437725669,28.0,0.0,0.0,1315.8699185720704,27.512822178374183,331.7656656901042,1343.8699185720704,331.7656656901042,7170.294272,82.94141642252605,349.60238797853344,0.36537965017318164
205,convolutionTexture,1300,2100,415.2314285714285,0.6190476190476191,2890.179855201718,4323.812542291666,2474.9484266302898,1069.3132458259263,28.0,0.0,0.0,1321.6510553964847,27.535443639955314,331.8002658420139,1349.6510553964847,331.8002658420139,7201.141248000001,82.95006646050348,348.10482306484533,0.33156679968602615
210,convolutionTexture,1500,2100,436.4485714285714,0.7142857142857143,3258.7532108511355,4771.051826041666,2822.304639422564,1114.3610471283298,28.0,0.0,0.0,1317.4778460216141,27.606881469569085,331.9092068142361,1345.4778460216141,331.9092068142361,7175.977983999999,82.97730170355902,349.32548644786925,0.3169738393819165
244,dxtc,700,3900,317.30615384615385,0.1794871794871795,35880.82792512017,34339.69725375,1302.8777411686915,3663.094208299404,2928.600965382813,63.90176139641877,4128.039225260417,28971.826597591797,303.8935339039207,19631.453043619793,31900.427562974608,23759.49226888021,1213.66332178125,4907.863260904948,78.07086883118151,0.04487898247856203
243,dxtc,700,3600,320.6383333333333,0.19444444444444445,35855.648053662924,34341.59624583334,1296.6670264196675,3630.441087351728,2928.761369192709,64.3029042276732,4128.039225260417,28975.807263785155,305.8263332699499,19633.065022786457,31904.568632977862,23761.104248046875,1213.7304376041668,4908.266255696614,78.06655173535438,0.04408798580564775
242,dxtc,700,3100,327.6251612903226,0.22580645161290322,35872.26907152011,34304.61743333333,1314.1567032833364,3642.4815458886405,2928.591529864583,64.2113713797091,4128.039225260417,28973.57083447656,305.3853067409138,19632.698974609375,31902.162364341144,23760.738199869793,1213.6593737916667,4908.174743652344,78.07112279286432,0.04569797757498123
249,dxtc,900,3900,328.7307692307692,0.23076923076923078,35794.53613225102,34258.92012,1286.299697390834,3574.8716623140053,2927.0441048750004,65.20403163193427,4128.039225260417,28963.88959583125,310.16817447952815,19636.613850911457,31890.93370070625,23764.653076171875,1213.0119035,4909.153462727864,78.11279487580065,0.04482383002360143
248,dxtc,900,3600,333.015,0.25,35802.099304639254,34431.74712000001,1294.3606571792416,3578.1057169204996,2927.0441048750004,65.21186931489116,4128.039225260417,28963.934482843753,310.2059382570905,19636.644287109375,31890.978587718753,23764.683512369793,1213.0119035,4909.161071777344,78.11279487580065,0.03979908948167387
241,dxtc,700,2600,337.29923076923075,0.2692307692307692,35919.03391301591,34302.15468166667,1350.1893655463837,3683.0414606594404,2928.534916755209,63.73315558950727,4128.039225260417,28970.15830483203,303.0811519508684,19630.769449869793,31898.69322158724,23758.80867513021,1213.6356858541667,4907.692362467448,78.07264659765912,0.04713637514477806
229,dxtc,1100,3900,340.1553846153846,0.28205128205128205,35811.16778483914,34401.11695166667,1306.4004734527377,3600.239436659959,2925.477808848959,64.69310489075262,4128.039225260417,28945.29515471484,307.7064107273126,19634.613850911457,31870.7729635638,23762.653076171875,1212.3565372291669,4908.653462727864,78.15502048312828,0.040988518923777445
247,dxtc,900,3100,341.99806451612903,0.2903225806451613,35837.047984367586,34418.032979999996,1317.4641123289834,3606.580217375026,2927.0535403932295,64.75880589278773,4128.039225260417,28961.416162083202,308.0229734206651,19634.872802734375,31888.469702476432,23762.912027994793,1213.0158514895834,4908.718200683594,78.11254064293131,0.04122882342498091
228,dxtc,1100,3600,345.39166666666665,0.3055555555555556,35816.51394335336,34389.24885,1317.5743140426462,3601.366599106486,2925.307969520834,64.83943130869943,4128.039225260417,28944.447708059375,308.4114454077443,19635.189860026043,31869.755677580208,23763.22908528646,1212.2854734166667,4908.797465006511,78.15960190709428,0.041503235490220905
234,dxtc,1300,3900,351.58,0.3333333333333333,35799.24999509814,34615.496825,1308.9138466199706,3590.901364056857,2924.166271815104,64.7632706345736,4128.039225260417,28932.60235922617,308.04448558396666,19634.890380859375,31856.768631041276,23762.929606119793,1211.8077666770832,4908.722595214844,78.19041320375445,0.03419720294880194
240,dxtc,700,2100,351.58,0.3333333333333333,35897.50278800452,34287.46579999999,1360.2423378385117,3640.881342323667,2928.657578492188,64.57784202629819,4128.039225260417,28976.38386718867,307.1510474651858,19634.158284505207,31905.041445680858,23762.197509765625,1213.68700971875,4908.539571126302,78.06934509578133,0.04695701331197633
246,dxtc,900,2600,354.43615384615384,0.34615384615384615,35862.78414288657,34415.584507499996,1340.6565116834172,3619.623268402664,2927.138460057292,64.64223807806462,4128.039225260417,28961.586260580465,307.46132260494016,19634.413004557293,31888.724720637758,23762.45222981771,1213.0513833958332,4908.603251139323,78.11025262157536,0.04205070627439717
227,dxtc,1100,3100,356.3709677419355,0.3548387096774194,35866.21593873849,34374.88714,1346.2670583343715,3643.10966434578,2925.402324703125,64.14608641990141,4128.039225260417,28941.33298194765,305.07074863567993,19632.437255859375,31866.735306650775,23760.476481119793,1212.3249533125,4908.109313964844,78.15705660524826,0.04338425294793536
233,dxtc,1300,3600,357.7683333333333,0.3611111111111111,35753.74368048197,34600.25098291667,1290.7396136568136,3537.3236292742936,2923.8643352317713,65.67263466844123,4128.039225260417,28934.78738264258,312.4260127887602,19638.420817057293,31858.65171787435,23766.46004231771,1211.6814310104166,4909.605204264323,78.19856570797397,0.03333769740961781
239,dxtc,1500,3900,363.00461538461536,0.38461538461538464,35788.31240851146,35321.116187499996,1314.493828666931,3583.4868437843998,2922.722637526042,64.92162870585105,4128.039225260417,28919.098311816404,308.80749156568527,19635.512288411457,31841.820949342447,23763.551513671875,1211.2037242708334,4908.878072102864,78.22940773819225,0.013227108071312993
238,dxtc,1500,3600,370.145,0.4166666666666667,35783.85581513908,35314.3278625,1321.1987081001553,3570.7110441446894,2922.637717861979,65.28980366212484,4128.039225260417,28920.362053132416,310.58144405001246,19636.946533203125,31842.999770994396,23764.985758463543,1211.1681923645833,4909.236633300781,78.23170274560681,0.013295678583130232
232,dxtc,1300,3100,370.74387096774194,0.41935483870967744,35819.50070663426,34584.78114,1336.92091733328,3591.0704392071475,2924.1002231875004,65.04788119753968,4128.039225260417,28933.58617327187,309.4158054052529,19636.005940755207,31857.68639645937,23764.045166015625,1211.78013075,4909.001485188802,78.19219641879741,0.03570123984986593
226,dxtc,1100,2600,371.5730769230769,0.4230769230769231,35869.259350259264,34359.16397374999,1365.2135991451366,3625.4209437188674,2925.619341622396,64.68229827485295,4128.039225260417,28946.645987994918,307.654341941004,19634.571207682293,31872.265329617316,23762.61043294271,1212.4157570729164,4908.642801920573,78.15120304008181,0.043950294531699505
245,dxtc,900,2100,372.79714285714283,0.42857142857142855,35905.213231133224,34404.62218875,1383.847601858388,3643.964886507722,2927.185637648438,64.506641690781,4128.039225260417,28961.26556411992,306.8079877053532,19633.876057942707,31888.45120176836,23761.915283203125,1213.07112334375,4908.469014485677,78.10898155651672,0.04361597212580071
237,dxtc,1500,3100,385.1167741935484,0.4838709677419355,35829.26952051124,35290.09209375,1356.1259724552845,3602.528049459229,2922.6943309713542,64.94153509347485,4128.039225260417,28918.930365887107,308.9034051664816,19635.590250651043,31841.62469685846,23763.62947591146,1211.1918803020833,4908.897562662761,78.2301727257022,0.015278436376104897
231,dxtc,1300,2600,388.71,0.5,35851.13719135054,34568.26806333334,1366.3448342675326,3604.994640190516,2924.1096587057295,64.98575511715292,4128.039225260417,28933.322892454296,309.1164675150308,19635.763264973957,31857.432551160025,23763.802490234375,1211.7840787395835,4908.940816243489,78.19194166881151,0.03711117738576985
225,dxtc,1100,2100,394.01428571428573,0.5238095238095238,35923.15173072859,34438.944485,1408.9134629487987,3659.7822117784985,2925.5815995494795,64.2561894851116,4128.039225260417,28943.77363368633,305.60125078617494,19632.878336588543,31869.35523323581,23760.91756184896,1212.3999651145834,4908.219584147136,78.15222098843022,0.04309676930938002
236,dxtc,1500,2600,405.8469230769231,0.5769230769230769,35847.96616328704,35273.985075,1389.2996454091447,3597.019123057642,2922.7886861536463,65.3672506187134,4128.039225260417,28922.311430998823,310.95460148156167,19637.246175130207,31845.10011715247,23765.285400390625,1211.2313601979167,4909.311543782552,78.22762282551655,0.01627207946781852
230,dxtc,1300,2100,415.2314285714285,0.6190476190476191,35876.64772495416,34593.121907500004,1386.7587720276429,3601.824458737801,2924.241755960938,65.10883080226753,4128.039225260417,28935.350081683988,309.7094747623977,19636.243570963543,31859.591837644926,23764.28279622396,1211.8393505937502,4909.060892740886,78.18837534329583,0.037103497651533895
235,dxtc,1500,2100,436.4485714285714,0.7142857142857143,35865.256139342084,35250.9753,1383.5860436244789,3583.6983427251002,2922.7886861536463,65.36885113336379,4128.039225260417,28922.320539034765,310.9623131330249,19637.252360026043,31845.10922518841,23765.29158528646,1211.2313601979167,4909.313090006511,78.22762282551655,0.017425924647880182
269,eigenvalues,700,3900,317.30615384615385,0.1794871794871795,544953.7303530884,24486700.4928,31641.397538506357,104764.19351224216,77250.91096000001,102.81622366982074,135145.5,362621.319727,229.90304788169846,302193.1875,439872.23068700003,437338.6875,1663.93344,75548.296875,0.062502500100004,0.97774490971075
268,eigenvalues,700,3600,320.6383333333333,0.19444444444444445,597114.6927102491,24484460.5824,51944.972173939124,160153.89440191575,77250.91096000001,67.98704606193995,135145.5,359389.249015,150.66797673321804,299499.6875,436640.159975,434645.1875,1663.93344,74874.921875,0.062502500100004,0.9756125036653056
267,eigenvalues,700,3100,327.6251612903226,0.22580645161290322,653082.789129823,24476620.896000005,78013.46359781582,220685.02118553265,77250.91096000001,45.96883437147899,135145.5,354819.231823,100.5773719679415,295691.1875,432070.142783,430836.6875,1663.93344,73922.796875,0.062502500100004,0.9733180984456661
274,eigenvalues,900,3900,328.7307692307692,0.23076923076923078,565996.4251188391,24455981.721600004,45841.36236032216,127517.69477060836,77250.91096000001,80.76826535186015,135145.5,360899.088619,179.74477065590915,300757.9375,438149.999579,435903.4375,1663.93344,75189.484375,0.062502500100004,0.9768565240372691
273,eigenvalues,900,3600,333.015,0.25,569214.7820366902,24398384.025599997,49907.4722254225,130864.06216569008,77250.91096000001,79.4593760335134,135145.5,360766.793911,176.76709660823872,300647.6875,438017.704871,435793.1875,1663.93344,75161.921875,0.062502500100004,0.9766699802151059
266,eigenvalues,700,2600,337.29923076923075,0.2692307692307692,605734.7278217664,24465421.344,72660.25028215963,168757.26861599713,77250.91096000001,67.98704606193995,135145.5,359389.249015,150.66797673321804,299499.6875,436640.159975,434645.1875,1663.93344,74874.921875,0.062502500100004,0.9752411896241338
254,eigenvalues,1100,3900,340.1553846153846,0.28205128205128205,556930.5620869106,24413743.4112,44556.94578545712,118612.30024729515,77250.91096000001,79.07580910586945,135145.5,360727.19549500005,175.89449625159992,300614.6875,437978.10645500006,435760.1875,1663.93344,75153.671875,0.062502500100004,0.9771878260246065
