,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,mem_del,mem_lat,shm_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,tex_del,insts,exec_rounds,abe
0,BlackScholes,1100,3600,345.39166666666665,0.3055555555555556,3095.192753135517,3237.2725108428567,2749.80108646885,1736.2490728161524,28.0,0.0,0.0,2312.7809287026785,28.528979000925716,571.8253348214286,2340.7809287026785,571.8253348214286,646.0101119999999,142.95633370535714,16.643702320250988,0.043888723371746055
1,SobolQRNG,1100,3600,345.39166666666665,0.3055555555555556,317125.4576734935,352343.160761856,316780.0660068268,178703.48448524743,31198.096224,7.06099556243811,14518.0,149003.51038721917,16.072866672762395,33047.164,180201.60661121918,47565.164,120.231808,8261.791,2.079316648053733,0.09995284997788192
2,backpropBackward,1100,3600,345.39166666666665,0.3055555555555556,4140.586519445859,8793.269057031252,3795.1948527791924,2417.4068757179225,28.0,0.0,0.0,439.1791396012769,2.7549569030680794,92.989379984375,467.1791396012769,92.989379984375,1747.1742424804688,23.24734499609375,32.8213543937024,0.529118636926619
3,backpropForward,1100,3600,345.39166666666665,0.3055555555555556,5609.69254415026,5738.077591125,1619.074680430296,972.8248612102667,739.2178719999999,26.1350714268212,325.5,4525.083005483593,79.11233736002548,985.306884765625,5264.3008774835935,1310.806884765625,367.080192,246.32672119140625,33.47497431841814,0.022374226373883758
4,binomialOptions,1100,3600,345.39166666666665,0.3055555555555556,2015550.8728736679,4341386.181942858,76367.33834985859,271999.74290011165,923278.74328,378.32508789624535,1778374.5,174945.31457028573,34.136466637415396,160463.64285714284,1098224.057850286,1938838.1428571427,34262.10624,40115.91071428571,0.9631048298331351,0.5357356410132424
5,cfd,1100,3600,345.39166666666665,0.3055555555555556,32509.85457315738,17806.697557333333,13623.507118255826,26788.453614737984,28.0,0.0,0.0,5348.009291752727,7.380792781886976,3100.754677206851,5376.009291752727,3100.754677206851,3767.106494060606,775.1886693017127,8.257398629171737,0.8257093696618015
6,conjugateGradient,1100,3600,345.39166666666665,0.3055555555555556,2189.264886017888,2400.317414085938,1594.6367685030498,1026.2607134972045,488.58342400000004,16.888341285659642,224.0,1355.2897953512208,23.59434335067602,312.9456481933594,1843.873219351221,536.9456481933594,1151.45856,78.23641204833984,142.28909809832842,0.08792692450986554
7,convolutionSeparable,1100,3600,345.39166666666665,0.3055555555555556,17445.399602666665,17888.34951322222,10573.549168730124,6002.243589116158,17096.007935999998,108.46069987258343,7784.0,4.0,0.0,0.0,17100.007935999998,7784.0,2435.3632426666663,0.0,37.52705074908163,0.024761921731691765
8,convolutionTexture,1100,3600,345.39166666666665,0.3055555555555556,1707.196251853646,3978.904018680556,1317.7707759846612,921.750155081179,28.0,0.0,0.0,1333.8045851869792,27.578683973530243,331.86626519097223,1361.8045851869792,331.86626519097223,7266.116608,82.96656629774306,344.99198612365564,0.5709380664025746
9,dxtc,1100,3600,345.39166666666665,0.3055555555555556,35816.51394335336,34389.24885,1317.5743140426462,3601.366599106486,2925.307969520834,64.83943130869943,4128.039225260417,28944.447708059375,308.4114454077443,19635.189860026043,31869.755677580208,23763.22908528646,1212.2854734166667,4908.797465006511,78.15960190709428,0.041503235490220905
10,eigenvalues,1100,3600,345.39166666666665,0.3055555555555556,584998.8673051707,24413743.4112,63327.45469940381,147713.02767550395,77250.91096000001,70.19633813790416,135145.5,359689.53700300003,155.69403324243603,299749.9375,436940.44796300004,434895.4375,1663.93344,74937.484375,0.062502500100004,0.9760381332165227
11,fastWalshTransform,1100,3600,345.39166666666665,0.3055555555555556,4701.521344908144,4808.667255820313,4356.129678241477,2791.2901984278446,28.0,0.0,0.0,526.2239471415039,4.101107906151035,131.62249755859375,554.2239471415039,131.62249755859375,846.4189439999999,32.90562438964844,309.7095142520818,0.022281830954820503
12,gaussian,1100,3600,345.39166666666665,0.3055555555555556,2761.9890692810795,1590.3369517578126,611.63193163409,2339.2320448132805,28.0,0.0,0.0,49.36535780113233,1.3236032439218566,49.69694338671874,77.36535780113233,49.69694338671874,145.92625473632813,12.424235846679686,673.0642828973314,0.7367319964666798
13,histogram,1100,3600,345.39166666666665,0.3055555555555556,1356946.0554700398,1395185.1810844443,219429.4775705033,130636.41436272554,1028899.9758762666,336.08392728112193,505497.06666666665,327700.6879271066,50.972878859583304,76667.28055555555,1356600.6638033732,582164.3472222222,82998.09923982222,19166.82013888889,1.579216888103289,0.02740792128015729
14,hotspot,1100,3600,345.39166666666665,0.3055555555555556,3130.4401326627285,7597.786722360849,1473.182971181774,1236.5460796543127,486.5066724324325,16.427268742254427,277.1621621621622,2298.541793563629,39.14681015097709,660.4880405522279,2785.0484659960616,937.65020271439,365.5534425945946,165.12201013805696,14.777593015287003,0.587979993772448
15,matrixMulGlobal,1100,3600,345.39166666666665,0.3055555555555556,161760.84644444173,201030.68763250002,161415.45477777507,142927.7238072196,28.0,0.0,0.0,117740.75005278907,9.822161966757893,25203.90380859375,117768.75005278907,25203.90380859375,255119.065088,6300.9759521484375,8.220287257938228,0.1953425203412061
16,matrixMulShared,1100,3600,345.39166666666665,0.3055555555555556,61837.55554433854,58942.63017225,9680.495421453295,7795.079984250858,50113.785599999996,169.17723981391507,22400.0,11378.378277671874,18.29514338976238,2422.3779296875,61492.16387767187,24822.3779296875,8013.7256959999995,605.594482421875,8.177968960518811,0.04911428898962606
