,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,mem_del,mem_lat,shm_del,shm_lat,compute_del,compute_lat,sm_del,sm_lat,insts,abe
816,SobolQRNG,800,800,500.1,1.0,3574784.7374909245,3510445.6924364804,3574284.6374909244,3182866.8790859873,97773.235648,43932.0,390591.228333784,100314.882,488364.46398178395,144246.88199999998,25078.7205,0.018327885029831806
824,SobolQRNG,900,900,500.1,1.0,3528375.279453513,3472320.294789119,3527875.179453513,3182187.3453727,97691.396608,43932.0,390265.72683644795,100315.274,487957.12344444793,144247.274,25078.8185,0.016143379615214438
832,SobolQRNG,1000,1000,500.1,1.0,3514227.0647013867,3482017.3220352,3513726.9647013866,3200725.54943501,97724.835136,43932.0,389741.1384831279,100146.14199999999,487465.97361912794,144078.142,25036.535499999998,0.009250310865013312
831,SobolQRNG,1000,900,524.8533333333334,1.1111111111111112,3925816.625983963,3850550.254387201,3925291.7726506293,3343295.3306606673,97820.029504,43932.0,390780.4824408641,100315.464,488600.51194486406,144247.464,25078.866,0.019546913200523937
823,SobolQRNG,900,800,527.9475,1.125,4024447.8826341378,3951541.3929523197,4023919.935134138,3364081.5608314383,97839.911872,43932.0,390859.098487,100315.25,488699.01035899995,144247.25,25078.8125,0.01845013943466434
815,SobolQRNG,800,700,531.9257142857143,1.1428571428571428,4155388.4033836424,4067587.6691968,4154856.477669357,3390890.535270882,97916.93094399999,43932.0,391166.50693508796,100315.158,489083.437879088,144247.158,25078.7895,0.021585455883776934
807,SobolQRNG,700,600,537.23,1.1666666666666667,4368061.445615249,4320298.5111552,4367524.215615248,3459481.3082748265,97850.455552,43932.0,389999.73991657596,100083.902,487850.1954685759,144015.902,25020.9755,0.011055470897837863
799,SobolQRNG,600,500,544.656,1.2,4627604.434678928,4259802.5266176015,4627059.778678928,3515294.534625432,97886.10323200001,43932.0,390000.43569917604,100047.622,487886.53893117607,143979.622,25011.9055,0.08634247849826296
791,SobolQRNG,500,400,555.7950000000001,1.25,5033569.799856795,4558947.319295999,5033014.004856795,3604660.880882407,97821.234496,43932.0,389411.377432528,99962.772,487232.611928528,143894.772,24990.693,0.10410791073455274
830,SobolQRNG,1000,800,555.7950000000001,1.25,4471685.484215019,4379454.715187201,4471129.689215019,3545440.4458519616,97834.891072,43932.0,390838.76271224,100315.18,488673.65378424,144247.18,25078.795,0.02105987503603529
822,SobolQRNG,900,700,563.7514285714285,1.2857142857142858,4669272.680037814,4562943.5077631995,4668708.928609243,3598360.493314092,97790.40678399999,43932.0,390659.74246137595,100314.856,488450.14924537594,144246.856,25078.714,0.02330275886469134
814,SobolQRNG,800,600,574.36,1.3333333333333333,4941255.938617715,4830488.5506048,4940681.578617714,3668954.1168424995,97784.683072,43932.0,390636.309928416,100314.712,488420.99300041597,144246.712,25078.678,0.022930887187186548
806,SobolQRNG,700,500,589.212,1.4,5400648.3714667205,4976923.836416,5400059.15946672,3807546.641589293,97951.273216,43932.0,390320.097543552,100062.988,488271.370759552,143994.988,25015.747,0.0851378379452668
829,SobolQRNG,1000,700,595.5771428571429,1.4285714285714286,5195124.330719768,5087808.061951999,5194528.753576911,3805572.4877646337,97923.25715199999,43932.0,391190.71786779194,100314.88399999999,489113.9750197919,144246.884,25078.720999999998,0.021092829654937154
798,SobolQRNG,600,400,611.49,1.5,6046581.805530472,5479248.384000001,6045970.3155304715,3975427.026581475,97898.4544,43932.0,389656.6256688,99946.808,487555.0800688,143878.80800000002,24986.702,0.10354219808453041
