appName,coreF,memF,argNo,kernel,power/W
binomialOptions,1600,5000,input00,binomialOptionsKernel,80.105097142857147
binomialOptions,1600,5500,input00,binomialOptionsKernel,83.159327777777762
binomialOptions,1800,4000,input00,binomialOptionsKernel,75.742635135135131
binomialOptions,1800,4500,input00,binomialOptionsKernel,79.147120805369127
binomialOptions,1800,5000,input00,binomialOptionsKernel,81.959776041666672
binomialOptions,1800,5500,input00,binomialOptionsKernel,85.813730569948206
binomialOptions,1900,4000,input00,binomialOptionsKernel,76.030380208333341
binomialOptions,1900,4500,input00,binomialOptionsKernel,79.300927083333349
binomialOptions,1900,5000,input00,binomialOptionsKernel,82.544124999999994
binomialOptions,1900,5500,input00,binomialOptionsKernel,86.7431450777202
binomialOptions,2000,4000,input00,binomialOptionsKernel,77.400193798449607
binomialOptions,2000,4500,input00,binomialOptionsKernel,80.85337837837838
binomialOptions,2000,5000,input00,binomialOptionsKernel,84.81370680628271
binomialOptions,2000,5500,input00,binomialOptionsKernel,86.931140624999998
cfd,1700,4000,input00,cuda_compute_flux,58.964128205128198
cfd,1700,4500,input00,cuda_compute_flux,63.526218749999991
cfd,1700,5000,input00,cuda_compute_flux,81.701104347826075
cfd,1700,5500,input00,cuda_compute_flux,71.751499999999993
cfd,1600,4000,input00,cuda_compute_flux,65.903265822784803
cfd,1600,4500,input00,cuda_compute_flux,62.308168421052628
cfd,1600,5000,input00,cuda_compute_flux,71.467022988505747
cfd,1600,5500,input00,cuda_compute_flux,80.709478260869545
cfd,1800,4000,input00,cuda_compute_flux,60.100424242424253
cfd,1800,4500,input00,cuda_compute_flux,63.268417910447752
cfd,1800,5000,input00,cuda_compute_flux,65.714726190476199
cfd,1800,5500,input00,cuda_compute_flux,69.253170212765937
cfd,1900,4000,input00,cuda_compute_flux,57.811116504854361
cfd,1900,4500,input00,cuda_compute_flux,61.639053191489367
cfd,1900,5000,input00,cuda_compute_flux,63.464049504950509
cfd,1900,5500,input00,cuda_compute_flux,86.244701754385972
cfd,2000,4000,input00,cuda_compute_flux,56.954984848484848
cfd,2000,4500,input00,cuda_compute_flux,81.041225490196084
cfd,2000,5000,input00,cuda_compute_flux,84.933224489795933
cfd,2000,5500,input00,cuda_compute_flux,64.859342857142835
conjugateGradient,1700,4000,input00,csrMv_kernel,74.406680672268948
conjugateGradient,1700,4500,input00,csrMv_kernel,78.680699999999987
conjugateGradient,1700,5000,input00,csrMv_kernel,81.565528455284564
conjugateGradient,1700,5500,input00,csrMv_kernel,84.845625000000013
conjugateGradient,1600,4000,input00,csrMv_kernel,73.724497237569054
conjugateGradient,1600,4500,input00,csrMv_kernel,77.689924528301887
conjugateGradient,1600,5000,input00,csrMv_kernel,81.095343750000012
conjugateGradient,1600,5500,input00,csrMv_kernel,84.250455782312926
conjugateGradient,1800,4000,input00,csrMv_kernel,76.224243697478997
conjugateGradient,1800,4500,input00,csrMv_kernel,79.87429411764704
conjugateGradient,1800,5000,input00,csrMv_kernel,82.807478260869559
conjugateGradient,1800,5500,input00,csrMv_kernel,85.796929032258078
conjugateGradient,1900,4000,input00,csrMv_kernel,76.49878431372548
conjugateGradient,1900,4500,input00,csrMv_kernel,80.094697368421052
conjugateGradient,1900,5000,input00,csrMv_kernel,83.369607594936696
conjugateGradient,1900,5500,input00,csrMv_kernel,86.677197368421062
conjugateGradient,2000,4000,input00,csrMv_kernel,77.898951219512199
conjugateGradient,2000,4500,input00,csrMv_kernel,80.370675213675199
conjugateGradient,2000,5000,input00,csrMv_kernel,84.413474025974025
conjugateGradient,2000,5500,input00,csrMv_kernel,86.642213114754114
convolutionSeparable,1700,4000,input00,convolutionRowsKernel,74.790253623188406
convolutionSeparable,1700,4500,input00,convolutionRowsKernel,77.649928571428561
convolutionSeparable,1700,5000,input00,convolutionRowsKernel,81.393801282051285
convolutionSeparable,1700,5500,input00,convolutionRowsKernel,83.472895424836594
convolutionSeparable,1600,4000,input00,convolutionRowsKernel,73.92218378378378
convolutionSeparable,1600,4500,input00,convolutionRowsKernel,76.834230366492136
convolutionSeparable,1600,5000,input00,convolutionRowsKernel,80.075656249999994
convolutionSeparable,1600,5500,input00,convolutionRowsKernel,84.888325358851688
convolutionSeparable,1800,4000,input00,convolutionRowsKernel,75.722909090909098
convolutionSeparable,1800,4500,input00,convolutionRowsKernel,78.689958083832323
convolutionSeparable,1800,5000,input00,convolutionRowsKernel,82.310876190476193
convolutionSeparable,1800,5500,input00,convolutionRowsKernel,85.429035897435881
convolutionSeparable,1900,4000,input00,convolutionRowsKernel,76.921607954545465
convolutionSeparable,1900,4500,input00,convolutionRowsKernel,80.398168539325837
convolutionSeparable,1900,5000,input00,convolutionRowsKernel,82.17828787878787
convolutionSeparable,1900,5500,input00,convolutionRowsKernel,86.371528301886769
convolutionSeparable,2000,4000,input00,convolutionRowsKernel,77.002871621621622
convolutionSeparable,2000,4500,input00,convolutionRowsKernel,80.592533333333321
convolutionSeparable,2000,5000,input00,convolutionRowsKernel,84.265552238805981
convolutionSeparable,2000,5500,input00,convolutionRowsKernel,86.883999999999972
convolutionTexture,1700,4000,input00,convolutionRowsKernel,74.011499999999984
convolutionTexture,1700,4500,input00,convolutionRowsKernel,71.334970588235294
convolutionTexture,1700,5000,input00,convolutionRowsKernel,76.639352941176469
convolutionTexture,1700,5500,input00,convolutionRowsKernel,84.032917910447765
convolutionTexture,1600,4000,input00,convolutionRowsKernel,73.140893081760993
convolutionTexture,1600,4500,input00,convolutionRowsKernel,76.885755102040804
convolutionTexture,1600,5000,input00,convolutionRowsKernel,80.150150326797373
convolutionTexture,1600,5500,input00,convolutionRowsKernel,83.376793750000004
convolutionTexture,1800,4000,input00,convolutionRowsKernel,76.019647058823537
convolutionTexture,1800,4500,input00,convolutionRowsKernel,67.762115384615385
convolutionTexture,1800,5000,input00,convolutionRowsKernel,70.535247126436786
convolutionTexture,1800,5500,input00,convolutionRowsKernel,84.804400000000001
convolutionTexture,1900,4000,input00,convolutionRowsKernel,59.003835227272731
