appName,coreF,memF,argNo,kernel,power/W
scanScanExclusiveShared,607,715,input00,scanExclusiveShared,68.017075471698107
scanScanExclusiveShared,810,715,input00,scanExclusiveShared,79.491412499999996
scanUniformUpdate,1012,715,input00,uniformUpdate,65.061285714285702
scanUniformUpdate,1202,715,input00,uniformUpdate,71.917425000000009
scanUniformUpdate,1328,715,input00,uniformUpdate,81.884957055214741
scanUniformUpdate,607,715,input00,uniformUpdate,61.789919753086423
scanUniformUpdate,810,715,input00,uniformUpdate,63.059496855345905
sortingNetworks,1012,715,input00,bitonicSortShared1,69.319801324503317
sortingNetworks,1202,715,input00,bitonicSortShared1,85.78268874172187
sortingNetworks,1328,715,input00,bitonicSortShared1,106.28476973684211
sortingNetworks,607,715,input00,bitonicSortShared1,52.403814569536415
sortingNetworks,810,715,input00,bitonicSortShared1,60.422966887417218
srad,1012,715,input00,srad_cuda_1,108.12687974683543
srad,1202,715,input00,srad_cuda_1,134.2943101265823
srad,1328,715,input00,srad_cuda_1,167.55196794871793
srad,607,715,input00,srad_cuda_1,77.242859872611476
srad,810,715,input00,srad_cuda_1,91.925949044585991
stereoDisparity,1012,715,input00,stereoDisparityKernel,86.067143790849656
stereoDisparity,1202,715,input00,stereoDisparityKernel,109.00123841059602
stereoDisparity,1328,715,input00,stereoDisparityKernel,138.2609801324503
stereoDisparity,607,715,input00,stereoDisparityKernel,62.109052631578955
stereoDisparity,810,715,input00,stereoDisparityKernel,73.730350993377485
transpose,1012,715,input00,transposeCoalesced,94.153494736842106
transpose,1202,715,input00,transposeCoalesced,108.95244444444445
transpose,1328,715,input00,transposeCoalesced,130.73578947368424
transpose,607,715,input00,transposeCoalesced,74.915146596858634
transpose,810,715,input00,transposeCoalesced,84.148259259259277
vectorAdd,1012,715,input00,vectorAdd,95.566566473988431
vectorAdd,1202,715,input00,vectorAdd,105.66234705882354
vectorAdd,1328,715,input00,vectorAdd,121.5095882352941
vectorAdd,607,715,input00,vectorAdd,92.316908045977016
vectorAdd,810,715,input00,vectorAdd,94.189491228070182
