appName,coreF,memF,argNo,kernel,power/W
convolutionSeparable,1680,6800,input00,convolutionRowsKernel,157.95352
convolutionSeparable,1680,7300,input00,convolutionRowsKernel,160.81531999999999
convolutionSeparable,1980,5800,input00,convolutionRowsKernel,166.98108999999997
convolutionSeparable,1980,6300,input00,convolutionRowsKernel,172.66306999999998
convolutionSeparable,1980,6800,input00,convolutionRowsKernel,178.45850000000007
convolutionSeparable,1980,7300,input00,convolutionRowsKernel,182.51065999999994
convolutionSeparable,2080,5800,input00,convolutionRowsKernel,174.69938000000005
convolutionSeparable,2080,6300,input00,convolutionRowsKernel,179.18999000000008
convolutionSeparable,2080,6800,input00,convolutionRowsKernel,185.19070000000008
convolutionSeparable,2080,7300,input00,convolutionRowsKernel,186.90776000000002
convolutionTexture,1880,5800,input00,convolutionRowsKernel,165.81988
convolutionTexture,1880,6300,input00,convolutionRowsKernel,169.72145999999998
convolutionTexture,1880,6800,input00,convolutionRowsKernel,173.66829000000004
convolutionTexture,1880,7300,input00,convolutionRowsKernel,177.88228000000004
convolutionTexture,1780,5800,input00,convolutionRowsKernel,155.71421
convolutionTexture,1780,6300,input00,convolutionRowsKernel,157.69874000000004
convolutionTexture,1780,6800,input00,convolutionRowsKernel,168.47580000000005
convolutionTexture,1780,7300,input00,convolutionRowsKernel,172.94461000000004
convolutionTexture,1680,5800,input00,convolutionRowsKernel,153.11293000000006
convolutionTexture,1680,6300,input00,convolutionRowsKernel,155.46762999999999
convolutionTexture,1680,6800,input00,convolutionRowsKernel,157.10100000000003
convolutionTexture,1680,7300,input00,convolutionRowsKernel,160.68804999999998
convolutionTexture,1980,5800,input00,convolutionRowsKernel,170.8611
convolutionTexture,1980,6300,input00,convolutionRowsKernel,169.88635
convolutionTexture,1980,6800,input00,convolutionRowsKernel,175.79335000000003
convolutionTexture,1980,7300,input00,convolutionRowsKernel,179.8885
convolutionTexture,2080,5800,input00,convolutionRowsKernel,172.79889
convolutionTexture,2080,6300,input00,convolutionRowsKernel,175.43593
convolutionTexture,2080,6800,input00,convolutionRowsKernel,179.78824999999998
convolutionTexture,2080,7300,input00,convolutionRowsKernel,184.68381999999997
fastWalshTransform,1880,5800,input00,fwtBatch2Kernel,120.85974999999996
fastWalshTransform,1880,6300,input00,fwtBatch2Kernel,125.41125000000002
fastWalshTransform,1880,6800,input00,fwtBatch2Kernel,131.69778000000002
fastWalshTransform,1880,7300,input00,fwtBatch2Kernel,135.85498000000004
fastWalshTransform,1780,5800,input00,fwtBatch2Kernel,120.49462999999996
fastWalshTransform,1780,6300,input00,fwtBatch2Kernel,124.01812999999997
fastWalshTransform,1780,6800,input00,fwtBatch2Kernel,130.0513
fastWalshTransform,1780,7300,input00,fwtBatch2Kernel,134.97977000000003
fastWalshTransform,1680,5800,input00,fwtBatch2Kernel,118.66282999999997
fastWalshTransform,1680,6300,input00,fwtBatch2Kernel,122.88757000000001
fastWalshTransform,1680,6800,input00,fwtBatch2Kernel,128.61189000000002
fastWalshTransform,1680,7300,input00,fwtBatch2Kernel,133.445
fastWalshTransform,1980,5800,input00,fwtBatch2Kernel,122.64913
fastWalshTransform,1980,6300,input00,fwtBatch2Kernel,128.45829
fastWalshTransform,1980,6800,input00,fwtBatch2Kernel,134.59112000000002
fastWalshTransform,1980,7300,input00,fwtBatch2Kernel,142.28138
fastWalshTransform,2080,5800,input00,fwtBatch2Kernel,126.47022000000001
fastWalshTransform,2080,6300,input00,fwtBatch2Kernel,131.22460000000004
fastWalshTransform,2080,6800,input00,fwtBatch2Kernel,136.40648
fastWalshTransform,2080,7300,input00,fwtBatch2Kernel,142.50983
histogram,1880,5800,input00,histogram256Kernel,136.56063
histogram,1880,6300,input00,histogram256Kernel,139.72715
histogram,1880,6800,input00,histogram256Kernel,144.29118
histogram,1880,7300,input00,histogram256Kernel,148.61392
histogram,1780,5800,input00,histogram256Kernel,134.38640999999996
histogram,1780,6300,input00,histogram256Kernel,137.02101
histogram,1780,6800,input00,histogram256Kernel,142.24912999999998
histogram,1780,7300,input00,histogram256Kernel,146.44143
histogram,1680,5800,input00,histogram256Kernel,131.99609999999996
histogram,1680,6300,input00,histogram256Kernel,134.67617
histogram,1680,6800,input00,histogram256Kernel,140.37847999999997
histogram,1680,7300,input00,histogram256Kernel,144.07525000000004
histogram,1980,5800,input00,histogram256Kernel,139.27785000000003
histogram,1980,6300,input00,histogram256Kernel,143.66078
histogram,1980,6800,input00,histogram256Kernel,149.49852999999996
histogram,1980,7300,input00,histogram256Kernel,156.18638999999996
histogram,2080,5800,input00,histogram256Kernel,144.73607999999996
