,appName,coreF,memF,argNo,kernel,time/ms,blocks,warps,achieved_occupancy,sm_efficiency,warp_execution_efficiency,eligible_warps_per_cycle,branch_efficiency,cf_executed,gld_throughput,gld_transactions,gld_transactions_per_request,gst_throughput,gst_transactions,gst_transactions_per_request,global_hit_rate,dram_read_transactions,dram_read_throughput,dram_write_transactions,dram_write_throughput,l2_read_transactions,l2_read_throughput,l2_write_transactions,l2_write_throughput,shared_load_transactions,shared_load_throughput,shared_load_transactions_per_request,shared_store_transactions,shared_store_throughput,shared_store_transactions_per_request,l2_tex_read_throughput,l2_tex_read_transactions,l2_tex_write_throughput,l2_tex_write_throughput.1,tex_cache_hit_rate,tex_cache_throughput,tex_cache_transactions,flop_count_dp,flop_count_dp_fma,flop_count_sp,flop_count_sp_fma,flop_count_sp_special,inst_integer,inst_fp_32,inst_fp_64,inst_executed,inst_per_warp,ipc,power/W
13,BlackScholes,1500,3600,input00,BlackScholesGPU,0.046411,(3584 1 1) (128 1 1),14336.0,0.8498469999999999,0.9153,1.0,3.586091,1.0,243712,106.43,344064,8.0,70.661,114688,4.0,0.5,173020,106.75,112511,70.012,172560,107.71,114694,71.976,0,0.0,0.0,0,0.0,0.0,106.91,172032,71.467,71.54,0.5,106.93,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.0,2.200659,122.87531838565023
14,BlackScholes,1500,3900,input00,BlackScholesGPU,0.042961,(3584 1 1) (128 1 1),14336.0,0.8455879999999999,0.9085,1.0,3.954739,1.0,243712,114.37,344064,8.0,75.92,114688,4.0,0.5,172324,114.65,112563,75.331,172331,115.79,114694,77.47800000000001,0,0.0,0.0,0,0.0,0.0,114.68,172032,76.914,76.818,0.5,115.0,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.0,2.4378439999999997,123.78450632911392
40,SobolQRNG,700,2100,input00,sobolGPU_kernel,1.1622,(1 1000 1) (64 1 1),2000.0,0.9476950000000001,0.9784,1.0,2.222756,1.0,1047000,0.10395,8000,8.0,105.77,4096000,4.0,0.5,7582,0.7219300000000001,4090406,106.53,12597,0.81062,4096006,107.56,1036000,107.16,1.0,1000,0.10395,1.0,0.10586,4000,106.66,106.98,0.5,0.103,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,10836.0,1.716057,79.05061635220126
41,SobolQRNG,700,2600,input00,sobolGPU_kernel,0.9393799999999999,(1 1000 1) (64 1 1),2000.0,0.934168,0.9747,1.0,2.919039,1.0,1047000,0.12969999999999998,8000,8.0,129.87,4096000,4.0,0.5,16544,0.71335,4090398,131.02,14717,0.6504099999999999,4096006,130.82,1036000,132.01,1.0,1000,0.12875,1.0,0.13065000000000002,4000,131.63,131.85,0.5,0.12589,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,10836.0,2.14676,85.57370186335403
42,SobolQRNG,700,3100,input00,sobolGPU_kernel,0.8714,(1 1000 1) (64 1 1),2000.0,0.928501,0.9743,1.0,3.1256909999999998,1.0,1047000,0.13924,8000,8.0,139.98,4096000,4.0,0.5,17320,0.84496,4090166,141.89,4418,0.34331999999999996,4096006,140.22,1036000,141.43,1.0,1000,0.13733,1.0,0.14114000000000002,4000,141.56,141.68,0.5,0.13828,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,10836.0,2.3083150000000003,90.34558385093169
43,SobolQRNG,700,3600,input00,sobolGPU_kernel,0.89202,(1 1000 1) (64 1 1),2000.0,0.931033,0.9751,1.0,3.113627,1.0,1047000,0.13541999999999998,8000,8.0,137.5,4096000,4.0,0.5,11926,0.72956,4091071,137.91,14827,0.5750700000000001,4096006,137.85,1036000,138.52,1.0,1000,0.13638,1.0,0.13733,4000,138.32,138.78,0.5,0.13351,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,10836.0,2.247477,92.87169182389937
44,SobolQRNG,700,3900,input00,sobolGPU_kernel,0.8924200000000001,(1 1000 1) (64 1 1),2000.0,0.930983,0.9756,1.0,3.1563369999999997,1.0,1047000,0.13638,8000,8.0,137.19,4096000,4.0,0.5,17197,0.28991999999999996,4090408,138.56,10630,0.85831,4096065,137.16,1036000,138.76,1.0,1000,0.13447,1.0,0.13638,4000,138.42,138.43,0.5,0.13541999999999998,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,10836.0,2.271115,94.96407894736844
45,SobolQRNG,900,2100,input00,sobolGPU_kernel,1.1455,(1 1000 1) (64 1 1),2000.0,0.955773,0.98,1.0,1.6577990000000002,1.0,1047000,0.10586,8000,8.0,106.98,4096000,4.0,0.5,25884,0.48541999999999996,4090031,108.15,25145,0.5512199999999999,4096006,104.53,1036000,108.12,1.0,1000,0.1049,1.0,0.10777,4000,107.85,108.58,0.5,0.10680999999999999,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,10836.0,1.343286,81.48555696202533
46,SobolQRNG,900,2600,input00,sobolGPU_kernel,0.9191299999999999,(1 1000 1) (64 1 1),2000.0,0.947334,0.9788,1.0,2.174881,1.0,1047000,0.13255999999999998,8000,8.0,133.1,4096000,4.0,0.5,8996,0.78392,4090576,135.17,8193,0.6313300000000001,4096006,132.33,1036000,135.19,1.0,1000,0.13161,1.0,0.13447,4000,134.45,134.48,0.5,0.13161,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,10836.0,1.704089,88.99385135135134
47,SobolQRNG,900,3100,input00,sobolGPU_kernel,0.77136,(1 1000 1) (64 1 1),2000.0,0.936833,0.9743,1.0,2.681143,1.0,1047000,0.15830999999999998,8000,8.0,158.3,4096000,4.0,0.5,5539,0.73814,4090853,159.76,14448,0.6895100000000001,4096006,158.34,1036000,160.78,1.0,1000,0.1564,1.0,0.15925999999999998,4000,160.02,160.5,0.5,0.15830999999999998,4000,0,0,32768000,0,0,461952000,32768000,0,21671000,10836.0,2.031323,95.83804516129032
