,appName,coreF,memF,argNo,kernel,time/ms,blocks,warps,achieved_occupancy,sm_efficiency,warp_execution_efficiency,eligible_warps_per_cycle,branch_efficiency,cf_executed,gld_throughput,gld_transactions,gld_transactions_per_request,gst_throughput,gst_transactions,gst_transactions_per_request,global_hit_rate,dram_read_transactions,dram_read_throughput,dram_write_transactions,dram_write_throughput,l2_read_transactions,l2_read_throughput,l2_write_transactions,l2_write_throughput,shared_load_transactions,shared_load_throughput,shared_load_transactions_per_request,shared_store_transactions,shared_store_throughput,shared_store_transactions_per_request,l2_tex_read_throughput,l2_tex_read_transactions,l2_tex_write_throughput,l2_tex_write_throughput.1,tex_cache_hit_rate,tex_cache_throughput,tex_cache_transactions,flop_count_dp,flop_count_dp_fma,flop_count_sp,flop_count_sp_fma,flop_count_sp_special,inst_integer,inst_fp_32,inst_fp_64,inst_executed,inst_per_warp,ipc,power/W
167,binomialOptions,700,900,input00,binomialOptionsKernel,5.9513,(28 1 1) (256 1 1),224.0,0.227131,0.904,0.9997,0.293461,1.0,1483104,2.6338,526176,7.813721000000001,2.3404,467768,6.266317,0.0,99,0.0,15128,0.090599,526556,2.6366,468010,2.3432,9433116,188.88,1.9934619999999998,4793880,96.02600000000001,2.0,2.6328,526176,2.3423,2.3413,0.0,2.6439999999999997,527968,223641600,74547200,745836,229488,114744,106538152,975324,149094400,20670580,92279.0,0.345724,40.943777777777775
162,binomialOptions,700,1000,input00,binomialOptionsKernel,5.9494,(28 1 1) (256 1 1),224.0,0.227131,0.9053,0.9997,0.293502,1.0,1483104,2.6347,526176,7.813721000000001,2.3404,467768,6.266317,0.0,31384,0.18311,14917,0.08678400000000001,536170,2.8787,467774,2.3423,9433116,188.85,1.9934619999999998,4793880,96.03399999999999,2.0,2.6328,526176,2.3413,2.3404,0.0,2.6431,527968,223641600,74547200,745836,229488,114744,106538152,975324,149094400,20670580,92279.0,0.345638,41.26679591836735
169,binomialOptions,800,500,input00,binomialOptionsKernel,5.1921,(28 1 1) (256 1 1),224.0,0.227131,0.9136,0.9997,0.29349200000000003,1.0,1483104,3.0166,526176,7.813721000000001,2.6822,467768,6.266317,0.0,81,0.0,15808,0.10586,526513,3.0193,467774,2.6831,9433116,216.42,1.9934619999999998,4793880,110.05,2.0,3.0175,526176,2.6813,2.6813,0.0,3.0287,527968,223641600,74547200,745836,229488,114744,106538152,975324,149094400,20670580,92279.0,0.345668,41.44327272727273
170,binomialOptions,800,600,input00,binomialOptionsKernel,5.1921,(28 1 1) (256 1 1),224.0,0.22712800000000002,0.9138,0.9997,0.293594,1.0,1483104,3.0175,526176,7.813721000000001,2.6822,467768,6.266317,0.0,75,0.0,15322,0.10586,526494,3.0203,467774,2.6831,9433116,216.42,1.9934619999999998,4793880,110.04,2.0,3.0166,526176,2.6813,2.6813,0.0,3.0277,527968,223641600,74547200,745836,229488,114744,106538152,975324,149094400,20670580,92279.0,0.345632,43.63084848484847
171,binomialOptions,800,700,input00,binomialOptionsKernel,5.1926,(28 1 1) (256 1 1),224.0,0.22713000000000003,0.9136,0.9997,0.293571,1.0,1483104,3.0175,526176,7.813721000000001,2.6822,467768,6.266317,0.0,100,0.0,15175,0.1049,526572,3.0193,467774,2.6831,9433116,216.4,1.9934619999999998,4793880,110.03,2.0,3.0166,526176,2.6822,2.6822,0.0,3.0277,527968,223641600,74547200,745836,229488,114744,106538152,975324,149094400,20670580,92279.0,0.34563,44.09546464646464
172,binomialOptions,800,800,input00,binomialOptionsKernel,5.193,(28 1 1) (256 1 1),224.0,0.22713200000000003,0.9141,0.9997,0.293619,1.0,1483104,3.0166,526176,7.813721000000001,2.6813,467768,6.266317,0.0,77,0.0,15423,0.10680999999999999,526605,3.0193,467774,2.6822,9433116,216.42,1.9934619999999998,4793880,110.02,2.0,3.0166,526176,2.6822,2.6822,0.0,3.0287,527968,223641600,74547200,745836,229488,114744,106538152,975324,149094400,20670580,92279.0,0.34565500000000005,44.56413131313131
173,binomialOptions,800,900,input00,binomialOptionsKernel,5.1936,(28 1 1) (256 1 1),224.0,0.22713200000000003,0.9141,0.9997,0.29336,1.0,1483104,3.0175,526176,7.813721000000001,2.6822,467768,6.266317,0.0,79,0.0,15450,0.1049,526590,3.0193,467774,2.6831,9433116,216.4,1.9934619999999998,4793880,110.0,2.0,3.0166,526176,2.6822,2.6813,0.0,3.0287,527968,223641600,74547200,745836,229488,114744,106538152,975324,149094400,20670580,92279.0,0.345625,44.801262626262634
168,binomialOptions,800,1000,input00,binomialOptionsKernel,5.1936,(28 1 1) (256 1 1),224.0,0.227129,0.9141,0.9997,0.293842,1.0,1483104,3.0175,526176,7.813721000000001,2.6822,467768,6.266317,0.0,84,0.0,15760,0.10586,526643,3.0193,467774,2.6831,9433116,216.41,1.9934619999999998,4793880,110.01,2.0,3.0166,526176,2.6822,2.6822,0.0,3.0287,527968,223641600,74547200,745836,229488,114744,106538152,975324,149094400,20670580,92279.0,0.345646,45.04028282828283
175,binomialOptions,900,500,input00,binomialOptionsKernel,4.5527,(28 1 1) (256 1 1),224.0,0.227129,0.9135,0.9997,0.293616,1.0,1483104,3.4403,526176,7.813721000000001,3.0585,467768,6.266317,0.0,72,0.0,15790,0.11921,526540,3.4422,467774,3.0613,9433116,246.86,1.9934619999999998,4793880,125.49,2.0,3.4394,526176,3.0594,3.0585,0.0,3.4552,527968,223641600,74547200,745836,229488,114744,106538152,975324,149094400,20670580,92279.0,0.34565300000000004,47.44412121212121
176,binomialOptions,900,600,input00,binomialOptionsKernel,4.5565,(28 1 1) (256 1 1),224.0,0.227125,0.9129,0.9997,0.29338200000000003,1.0,1483104,3.4412,526176,7.813721000000001,3.0566,467768,6.266317,0.0,72,0.0,15228,0.12015999999999999,526505,3.4431,467774,3.0594,9433116,246.72,1.9934619999999998,4793880,125.45,2.0,3.4394,526176,3.0594,3.0585,0.0,3.4533,527968,223641600,74547200,745836,229488,114744,106538152,975324,149094400,20670580,92279.0,0.34557,48.66894949494947
177,binomialOptions,900,700,input00,binomialOptionsKernel,4.5556,(28 1 1) (256 1 1),224.0,0.22712800000000002,0.9137,0.9997,0.293581,1.0,1483104,3.4403,526176,7.813721000000001,3.0575,467768,6.266317,0.0,77,0.0,15316,0.12015999999999999,526520,3.445,467774,3.0613,9433116,246.78,1.9934619999999998,4793880,125.52,2.0,3.4403,526176,3.0585,3.0594,0.0,3.4561,527968,223641600,74547200,745836,229488,114744,106538152,975324,149094400,20670580,92279.0,0.345673,48.86009090909089
178,binomialOptions,900,800,input00,binomialOptionsKernel,4.5518,(28 1 1) (256 1 1),224.0,0.22712600000000002,0.9132,0.9997,0.29382199999999997,1.0,1483104,3.4422,526176,7.813721000000001,3.0594,467768,6.266317,0.0,106,0.0,15449,0.12207,526562,3.445,467774,3.0622,9433116,246.92,1.9934619999999998,4793880,125.6,2.0,3.4422,526176,3.0613,3.0603,0.0,3.4552,527968,223641600,74547200,745836,229488,114744,106538152,975324,149094400,20670580,92279.0,0.345589,22.493361904761905
179,binomialOptions,900,900,input00,binomialOptionsKernel,4.5529,(28 1 1) (256 1 1),224.0,0.22713000000000003,0.9135,0.9997,0.29344899999999996,1.0,1483104,3.4412,526176,7.813721000000001,3.0594,467768,6.266317,0.0,76,0.0,15571,0.12112,526520,3.445,467774,3.0603,9433116,246.92,1.9934619999999998,4793880,125.56,2.0,3.4431,526176,3.0603,3.0603,0.0,3.4561,527968,223641600,74547200,745836,229488,114744,106538152,975324,149094400,20670580,92279.0,0.345567,49.31770707070707
174,binomialOptions,900,1000,input00,binomialOptionsKernel,4.5534,(28 1 1) (256 1 1),224.0,0.227131,0.9133,0.9997,0.293619,1.0,1483104,3.4422,526176,7.813721000000001,3.0594,467768,6.266317,0.0,84,0.0,15213,0.12112,526477,3.4459,467774,3.0613,9433116,246.93,1.9934619999999998,4793880,125.59,2.0,3.4431,526176,3.0622,3.0613,0.0,3.4543,527968,223641600,74547200,745836,229488,114744,106538152,975324,149094400,20670580,92279.0,0.345586,49.55164646464647
145,binomialOptions,1000,500,input00,binomialOptionsKernel,4.1459,(28 1 1) (256 1 1),224.0,0.22712399999999996,0.9087,0.9997,0.29333899999999996,1.0,1483104,3.783,526176,7.813721000000001,3.3593,467768,6.266317,0.0,22996,0.24414,15569,0.12589,545414,3.9404,467774,3.3621,9433116,270.89,1.9934619999999998,4793880,137.84,2.0,3.7784,526176,3.3583,3.3583,0.0,3.7942,527968,223641600,74547200,745836,229488,114744,106538152,975324,149094400,20670580,92279.0,0.34563499999999997,51.09388741721854
146,binomialOptions,1000,600,input00,binomialOptionsKernel,4.1605,(28 1 1) (256 1 1),224.0,0.22712800000000002,0.9079,0.9997,0.293086,1.0,1483104,3.7681,526176,7.813721000000001,3.3481,467768,6.266317,0.0,30161,0.19264,14621,0.12875,554176,3.9292,467774,3.3546,9433116,270.4,1.9934619999999998,4793880,137.53,2.0,3.7672,526176,3.3509,3.35,0.0,3.7868,527968,223641600,74547200,745836,229488,114744,106538152,975324,149094400,20670580,92279.0,0.34563299999999997,52.20186092715232
147,binomialOptions,1000,700,input00,binomialOptionsKernel,4.1628,(28 1 1) (256 1 1),224.0,0.22713000000000003,0.9078,0.9997,0.293342,1.0,1483104,3.7681,526176,7.813721000000001,3.3481,467768,6.266317,0.0,15048,0.103,14685,0.12779,554899,3.9665,467774,3.3518,9433116,270.25,1.9934619999999998,4793880,137.45,2.0,3.7681,526176,3.3489999999999998,3.35,0.0,3.7849,527968,223641600,74547200,745836,229488,114744,106538152,975324,149094400,20670580,92279.0,0.345631,52.83262913907285
148,binomialOptions,1000,800,input00,binomialOptionsKernel,4.1621,(28 1 1) (256 1 1),224.0,0.22713200000000003,0.9079,0.9997,0.293509,1.0,1483104,3.7663,526176,7.813721000000001,3.3472,467768,6.266317,0.0,25710,0.20981,14942,0.12397999999999999,562367,3.9022,467774,3.3509,9433116,270.07,1.9934619999999998,4793880,137.34,2.0,3.7644,526176,3.3481,3.3489999999999998,0.0,3.783,527968,223641600,74547200,745836,229488,114744,106538152,975324,149094400,20670580,92279.0,0.345668,52.649543046357614
149,binomialOptions,1000,900,input00,binomialOptionsKernel,4.1637,(28 1 1) (256 1 1),224.0,0.227129,0.9076,0.9997,0.293412,1.0,1483104,3.7672,526176,7.813721000000001,3.3472,467768,6.266317,0.0,27210,0.14687,14625,0.12875,560301,3.7802,467774,3.3509,9433116,270.03,1.9934619999999998,4793880,137.4,2.0,3.7672,526176,3.3509,3.35,0.0,3.784,527968,223641600,74547200,745836,229488,114744,106538152,975324,149094400,20670580,92279.0,0.345631,52.94950993377483
144,binomialOptions,1000,1000,input00,binomialOptionsKernel,4.164,(28 1 1) (256 1 1),224.0,0.227129,0.9078,0.9997,0.293342,1.0,1483104,3.7672,526176,7.813721000000001,3.3481,467768,6.266317,0.0,31753,0.19264,15040,0.12493,554830,4.0298,467774,3.3528,9433116,270.26,1.9934619999999998,4793880,137.55,2.0,3.7691,526176,3.3528,3.3528,0.0,3.7849,527968,223641600,74547200,745836,229488,114744,106538152,975324,149094400,20670580,92279.0,0.345597,53.36019205298014
187,cfd,500,500,input00,cuda_compute_flux,0.48636999999999997,(506 1 1) (192 1 1),3036.0,0.357534,0.968,0.9677,1.1661139999999999,0.9938,564907,71.921,1724738,13.858772,3.6005,60720,4.0,0.2973,263558,15.298,76957,4.5886,1216741,72.069,60726,3.6806,0,0.0,0.0,0,0.0,0.0,71.683,1211984,3.6061,3.5977,0.3106,30.381999999999998,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,0.946897,38.686836601307185
188,cfd,500,600,input00,cuda_compute_flux,0.38882,(506 1 1) (192 1 1),3036.0,0.35833400000000004,0.9678,0.9677,1.4881739999999999,0.9938,564907,90.185,1724738,13.858772,4.4955,60720,4.0,0.2973,256432,19.119,77241,5.8236,1213573,90.38600000000001,60726,4.6212,0,0.0,0.0,0,0.0,0.0,89.82799999999999,1211984,4.5262,4.5141,0.3106,38.103,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,1.1919389999999999,41.38822727272728
189,cfd,500,700,input00,cuda_compute_flux,0.35617000000000004,(506 1 1) (192 1 1),3036.0,0.359218,0.9669,0.9677,1.6474380000000002,0.9938,564907,99.23299999999999,1724738,13.858772,4.9546,60720,4.0,0.2973,256418,21.041,77270,6.4112,1213561,99.639,60726,5.0683,0,0.0,0.0,0,0.0,0.0,98.95200000000001,1211984,4.9761,4.9742,0.3106,41.528,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,1.301421,43.03646979865772
190,cfd,500,800,input00,cuda_compute_flux,0.33369,(506 1 1) (192 1 1),3036.0,0.359747,0.9677,0.9677,1.7551,0.9938,564907,106.04,1724738,13.858772,5.3011,60720,4.0,0.2973,256414,22.423000000000002,77278,6.8396,1213569,106.18,60726,5.3914,0,0.0,0.0,0,0.0,0.0,105.72,1211984,5.3113,5.3067,0.3106,44.101000000000006,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,1.389408,43.94842953020134
191,cfd,500,900,input00,cuda_compute_flux,0.31756999999999996,(506 1 1) (192 1 1),3036.0,0.36026199999999997,0.9669,0.9677,1.8503150000000002,0.9938,564907,111.26,1724738,13.858772,5.5349,60720,4.0,0.2973,256415,23.535,77332,7.172999999999999,1213559,111.47,60726,5.6438,0,0.0,0.0,0,0.0,0.0,110.69,1211984,5.5647,5.5729999999999995,0.3106,46.341,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,1.4583979999999999,44.5056912751678
186,cfd,500,1000,input00,cuda_compute_flux,0.307,(506 1 1) (192 1 1),3036.0,0.360516,0.9669,0.9677,1.911745,0.9938,564907,115.17,1724738,13.858772,5.7444,60720,4.0,0.2973,256398,24.365,77425,7.4292,1213560,115.26,60726,5.843999999999999,0,0.0,0.0,0,0.0,0.0,114.87,1211984,5.7649,5.7658,0.3106,47.903999999999996,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,1.511008,45.15542666666667
193,cfd,600,500,input00,cuda_compute_flux,0.46762,(506 1 1) (192 1 1),3036.0,0.356286,0.968,0.9677,1.026951,0.9938,564907,74.352,1724738,13.858772,3.7206,60720,4.0,0.2973,256404,15.724,77709,4.8177,1213581,74.292,60726,3.8482,0,0.0,0.0,0,0.0,0.0,74.063,1211984,3.7206,3.7234,0.3106,31.596999999999998,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,0.8297620000000001,40.015370129870135
194,cfd,600,600,input00,cuda_compute_flux,0.36594,(506 1 1) (192 1 1),3036.0,0.357175,0.9681,0.9677,1.316282,0.9938,564907,95.095,1724738,13.858772,4.7330000000000005,60720,4.0,0.2973,256484,20.154,77268,6.1234,1213575,95.179,60726,4.909,0,0.0,0.0,0,0.0,0.0,94.59700000000001,1211984,4.7609,4.7572,0.3106,40.255,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,1.06065,43.25106756756757
195,cfd,600,700,input00,cuda_compute_flux,0.32889,(506 1 1) (192 1 1),3036.0,0.358406,0.9668,0.9677,1.495771,0.9938,564907,106.58,1724738,13.858772,5.316,60720,4.0,0.2973,256428,22.539,77207,6.8638,1213569,106.62,60726,5.4417,0,0.0,0.0,0,0.0,0.0,106.19,1211984,5.329,5.3337,0.3106,44.717,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,1.193547,43.75395364238409
196,cfd,600,800,input00,cuda_compute_flux,0.30495999999999995,(506 1 1) (192 1 1),3036.0,0.359183,0.9659,0.9677,1.621216,0.9938,564907,115.45,1724738,13.858772,5.7481,60720,4.0,0.2973,256411,24.435,77287,7.4543,1213571,115.57,60726,5.8906,0,0.0,0.0,0,0.0,0.0,115.3,1211984,5.7882,5.7779,0.3106,48.351000000000006,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,1.294402,44.823275167785226
197,cfd,600,900,input00,cuda_compute_flux,0.28847,(506 1 1) (192 1 1),3036.0,0.359796,0.9651,0.9677,1.727536,0.9938,564907,122.72,1724738,13.858772,6.1216,60720,4.0,0.2973,256418,25.980999999999998,77338,7.9032,1213577,122.67,60726,6.2352,0,0.0,0.0,0,0.0,0.0,122.42,1211984,6.1411,6.1523,0.3106,51.137,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,1.365666,45.2903489932886
192,cfd,600,1000,input00,cuda_compute_flux,0.27624,(506 1 1) (192 1 1),3036.0,0.360329,0.9666,0.9677,1.809322,0.9938,564907,128.24,1724738,13.858772,6.4103,60720,4.0,0.2973,256414,27.176,77403,8.285,1213584,128.44,60727,6.5286,0,0.0,0.0,0,0.0,0.0,127.77,1211984,6.4233,6.4233,0.3106,53.505,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,1.427052,46.12797419354838
199,cfd,700,500,input00,cuda_compute_flux,0.45825,(506 1 1) (192 1 1),3036.0,0.35577,0.9683,0.9677,0.9035989999999999,0.9938,564907,75.82600000000001,1724738,13.858772,3.7905,60720,4.0,0.2973,256435,16.06,77552,4.9071,1213587,75.812,60726,3.9255,0,0.0,0.0,0,0.0,0.0,75.729,1211984,3.7989,3.8017,0.3106,32.218,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,0.7274520000000001,40.605980392156866
200,cfd,700,600,input00,cuda_compute_flux,0.35276,(506 1 1) (192 1 1),3036.0,0.356863,0.9662,0.9677,1.166211,0.9938,564907,98.075,1724738,13.858772,4.9034,60720,4.0,0.2973,256546,20.804000000000002,77259,6.32,1213582,98.31200000000001,60726,5.0627,0,0.0,0.0,0,0.0,0.0,97.916,1211984,4.9127,4.9137,0.3106,41.653,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,0.943315,43.35377272727273
201,cfd,700,700,input00,cuda_compute_flux,0.31092000000000003,(506 1 1) (192 1 1),3036.0,0.357283,0.9641,0.9677,1.3352870000000001,0.9938,564907,111.71,1724738,13.858772,5.5693,60720,4.0,0.2973,256485,23.686,77188,7.2103,1213584,111.78,60726,5.7565,0,0.0,0.0,0,0.0,0.0,111.47,1211984,5.5935,5.5935,0.3106,47.388999999999996,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,1.074209,45.20498076923077
202,cfd,700,800,input00,cuda_compute_flux,0.28334000000000004,(506 1 1) (192 1 1),3036.0,0.35834699999999997,0.9633,0.9677,1.4755209999999999,0.9938,564907,123.53,1724738,13.858772,6.1672,60720,4.0,0.2973,256446,26.193,77154,7.9395,1213577,123.39,60726,6.3255,0,0.0,0.0,0,0.0,0.0,123.26,1211984,6.1849,6.1812,0.3106,51.729,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,1.180348,46.340825806451605
203,cfd,700,900,input00,cuda_compute_flux,0.26463000000000003,(506 1 1) (192 1 1),3036.0,0.359088,0.9635,0.9677,1.593632,0.9938,564907,132.88,1724738,13.858772,6.6329,60720,4.0,0.2973,256446,28.11,77346,8.5505,1213575,133.26,60726,6.7381,0,0.0,0.0,0,0.0,0.0,132.61,1211984,6.6459,6.6618,0.3106,55.583,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,1.270513,47.25782802547771
198,cfd,700,1000,input00,cuda_compute_flux,0.25401999999999997,(506 1 1) (192 1 1),3036.0,0.360076,0.9635,0.9677,1.68518,0.9938,564907,139.82,1724738,13.858772,6.9626,60720,4.0,0.2973,259746,29.701999999999998,77771,9.0012,1216814,139.9,60727,7.1023,0,0.0,0.0,0,0.0,0.0,139.0,1211984,6.9952,6.9952,0.3106,58.223,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,1.326725,48.107767741935476
205,cfd,800,500,input00,cuda_compute_flux,0.4466,(506 1 1) (192 1 1),3036.0,0.355543,0.9682,0.9677,0.813814,0.9938,564907,77.425,1724738,13.858772,3.8715,60720,4.0,0.2973,256649,16.391,78860,5.0897,1213583,77.37899999999999,60726,4.0149,0,0.0,0.0,0,0.0,0.0,77.274,1211984,3.8678,3.8715,0.3106,32.9,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,0.657007,42.61816993464052
206,cfd,800,600,input00,cuda_compute_flux,0.34462,(506 1 1) (192 1 1),3036.0,0.356679,0.9638,0.9677,1.056633,0.9938,564907,99.99700000000001,1724738,13.858772,4.9928,60720,4.0,0.2973,256875,21.204,77811,6.5025,1213587,99.991,60726,5.1996,0,0.0,0.0,0,0.0,0.0,99.632,1211984,5.004,5.0105,0.3106,42.657,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,0.85487,46.323715231788086
207,cfd,800,700,input00,cuda_compute_flux,0.30139,(506 1 1) (192 1 1),3036.0,0.357741,0.9641,0.9677,1.210299,0.9938,564907,114.99,1724738,13.858772,5.7351,60720,4.0,0.2973,256721,24.342,78206,7.499,1213574,114.93,60726,5.9251,0,0.0,0.0,0,0.0,0.0,114.51,1211984,5.7472,5.7518,0.3106,48.676,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,0.9784959999999999,48.07325503355705
208,cfd,800,800,input00,cuda_compute_flux,0.27258000000000004,(506 1 1) (192 1 1),3036.0,0.358075,0.9624,0.9677,1.3500510000000001,0.9938,564907,127.8,1724738,13.858772,6.3935,60720,4.0,0.2973,256659,27.142,78340,8.3381,1213580,127.85,60726,6.5779,0,0.0,0.0,0,0.0,0.0,127.56,1211984,6.4028,6.3991,0.3106,54.047,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,1.083918,49.407872483221475
209,cfd,800,900,input00,cuda_compute_flux,0.25222,(506 1 1) (192 1 1),3036.0,0.358835,0.9626,0.9677,1.475947,0.9938,564907,139.28,1724738,13.858772,6.9477,60720,4.0,0.2973,256636,29.476999999999997,78411,9.1046,1213570,139.17,60726,7.1153,0,0.0,0.0,0,0.0,0.0,138.83,1211984,6.9719,6.9756,0.3106,58.316,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,1.170764,50.46591612903225
204,cfd,800,1000,input00,cuda_compute_flux,0.23690999999999998,(506 1 1) (192 1 1),3036.0,0.359388,0.9631,0.9677,1.575561,0.9938,564907,148.57,1724738,13.858772,7.4338,60720,4.0,0.2973,256640,31.52,78429,9.71,1213575,149.01,60727,7.5791,0,0.0,0.0,0,0.0,0.0,148.25,1211984,7.4357,7.4487,0.3106,62.128,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,1.2430940000000001,51.62385714285714
211,cfd,900,500,input00,cuda_compute_flux,0.44043000000000004,(506 1 1) (192 1 1),3036.0,0.35520100000000004,0.9678,0.9677,0.723407,0.9938,564907,78.415,1724738,13.858772,3.9246,60720,4.0,0.2973,256665,16.621,78875,5.1567,1213571,78.436,60726,4.0559,0,0.0,0.0,0,0.0,0.0,78.335,1211984,3.9255,3.9265,0.3106,33.273,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,0.581032,45.36419607843137
212,cfd,900,600,input00,cuda_compute_flux,0.33773000000000003,(506 1 1) (192 1 1),3036.0,0.355668,0.9633,0.9677,0.940341,0.9938,564907,101.63,1724738,13.858772,5.0692,60720,4.0,0.2973,256987,21.545,77514,6.5705,1213583,101.5,60726,5.2946,0,0.0,0.0,0,0.0,0.0,101.16,1211984,5.0757,5.086,0.3106,43.358999999999995,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,0.761959,49.19166447368421
213,cfd,900,700,input00,cuda_compute_flux,0.29335,(506 1 1) (192 1 1),3036.0,0.35702,0.964,0.9677,1.0864040000000001,0.9938,564907,117.69,1724738,13.858772,5.8645,60720,4.0,0.2973,256792,24.913,78050,7.6611,1213576,117.58,60726,6.1169,0,0.0,0.0,0,0.0,0.0,116.94,1211984,5.8832,5.8888,0.3106,50.155,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,0.8811969999999999,51.358922580645164
214,cfd,900,800,input00,cuda_compute_flux,0.26225,(506 1 1) (192 1 1),3036.0,0.357562,0.9626,0.9677,1.222485,0.9938,564907,132.27,1724738,13.858772,6.5975,60720,4.0,0.2973,256696,27.996,78284,8.6185,1213580,131.97,60726,6.8238,0,0.0,0.0,0,0.0,0.0,131.65,1211984,6.6124,6.617999999999999,0.3106,55.993,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,0.988875,52.705180645161285
215,cfd,900,900,input00,cuda_compute_flux,0.23992,(506 1 1) (192 1 1),3036.0,0.358381,0.9616,0.9677,1.3476350000000001,0.9938,564907,145.12,1724738,13.858772,7.2513,60720,4.0,0.2973,256666,30.771,78419,9.4865,1213578,145.12,60726,7.4599,0,0.0,0.0,0,0.0,0.0,144.72,1211984,7.2634,7.2615,0.3106,61.223,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,1.079159,53.986331210191075
210,cfd,900,1000,input00,cuda_compute_flux,0.2234,(506 1 1) (192 1 1),3036.0,0.359176,0.9589,0.9677,1.452788,0.9938,564907,156.54,1724738,13.858772,7.8157,60720,4.0,0.2973,256653,33.204,78373,10.236,1213573,156.67,60726,8.0252,0,0.0,0.0,0,0.0,0.0,155.86,1211984,7.8417,7.8371,0.3106,65.686,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,1.160965,55.024955414012744
181,cfd,1000,500,input00,cuda_compute_flux,0.43951,(506 1 1) (192 1 1),3036.0,0.354455,0.9682,0.9677,0.6548579999999999,0.9938,564907,79.128,1724738,13.858772,3.9525,60720,4.0,0.2973,259275,17.082,78294,5.1418,1214101,79.36399999999999,60726,4.0634,0,0.0,0.0,0,0.0,0.0,79.001,1211984,3.9553,3.9563,0.3106,33.394,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,0.528942,47.11594893617021
182,cfd,1000,600,input00,cuda_compute_flux,0.33616,(506 1 1) (192 1 1),3036.0,0.354955,0.9624,0.9677,0.854102,0.9938,564907,102.57,1724738,13.858772,5.1279,60720,4.0,0.2973,262018,21.914,76052,6.468999999999999,1216733,102.51,60726,5.3449,0,0.0,0.0,0,0.0,0.0,101.87,1211984,5.1241,5.126,0.3106,43.626999999999995,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,0.6989350000000001,50.858917355371894
183,cfd,1000,700,input00,cuda_compute_flux,0.28905000000000003,(506 1 1) (192 1 1),3036.0,0.355961,0.9613,0.9677,1.002961,0.9938,564907,119.29,1724738,13.858772,5.9502,60720,4.0,0.2973,261096,25.410999999999998,77207,7.6555,1214323,119.46,60726,6.1942,0,0.0,0.0,0,0.0,0.0,118.71,1211984,5.9688,5.9670000000000005,0.3106,50.876999999999995,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,0.809901,52.66773140495866
184,cfd,1000,800,input00,cuda_compute_flux,0.25676,(506 1 1) (192 1 1),3036.0,0.356823,0.9619,0.9677,1.12731,0.9938,564907,134.49,1724738,13.858772,6.7176,60720,4.0,0.2973,257215,28.763,77445,8.6343,1218243,134.61,60726,6.9812,0,0.0,0.0,0,0.0,0.0,134.1,1211984,6.7307,6.7344,0.3106,57.286,497704,0,0,63204541,23233320,2336700,27545545,48728915,0,3628951,1195.3,0.917747,54.40918930041152
