,appName,coreF,memF,n_shm_ld,n_shm_st,n_gld,n_gst,l2_miss,l2_hit,mem_insts,insts,act_util,L_DM,D_DM,tex_trans
35,hotspot,607,715,6.929054054054054,2.9695945945945947,11.607925493060629,5.153214024835647,0.3683594090473285,0.6316405909526714,24.43259222059898,170.92889377940102,0.659756,300.9611643356643,2.0217591129150567,7.891891891891892
36,hotspot,810,715,6.929054054054054,2.9695945945945947,11.611943024105186,5.153396639883127,0.36825078697702784,0.6317492130229722,24.43679236669102,170.924693633309,0.657343,308.8675174825175,2.69789931047973,7.891891891891892
37,hotspot,1012,715,6.929054054054054,2.9695945945945947,11.609021183345508,5.153396639883127,0.36939896068241984,0.6306010393175802,24.433870525931336,170.9276154740687,0.65505,316.73492307692305,3.370708768154922,7.891891891891892
38,hotspot,1202,715,6.929054054054054,2.9695945945945947,11.609295105916727,5.153396639883127,0.36851049922379275,0.6314895007762072,24.43414444850256,170.92734155149745,0.655145,324.13495804195804,4.003549347156341,7.891891891891892
39,hotspot,1328,715,6.929054054054054,2.9695945945945947,11.611577794010227,5.153396639883127,0.36935352105005176,0.6306464789499482,24.436427136596055,170.92505886340396,0.655351,329.04234965034965,4.423222573230965,7.891891891891892
40,matrixMulGlobal,607,715,0.0,0.0,1241.7314147949219,4.0006103515625,0.03702294359694491,0.9629770564030551,1245.7320251464844,16454.267974853516,0.899335,300.9611643356643,2.0217591129150567,8192.0
41,matrixMulGlobal,810,715,0.0,0.0,1215.5493774414062,4.0006103515625,0.038400600126909885,0.9615993998730901,1219.5499877929688,16480.45001220703,0.9023559999999999,308.8675174825175,2.69789931047973,8192.0
42,matrixMulGlobal,1012,715,0.0,0.0,1191.7197875976562,4.0006103515625,0.03954129623760438,0.9604587037623956,1195.7203979492188,16504.27960205078,0.903322,316.73492307692305,3.370708768154922,8192.0
43,matrixMulGlobal,1202,715,0.0,0.0,1196.6395568847656,4.000579833984375,0.03926623920101215,0.9607337607989879,1200.64013671875,16499.35986328125,0.904175,324.13495804195804,4.003549347156341,8192.0
44,matrixMulGlobal,1328,715,0.0,0.0,1199.3094177246094,4.0006103515625,0.03921383539255314,0.9607861646074468,1203.3100280761719,16496.689971923828,0.90885,329.04234965034965,4.423222573230965,8192.0
45,matrixMulShared,607,715,1536.0,64.0,255.5,4.0006103515625,0.19046099192362131,0.8095390080763787,1811.5006103515625,1178.4993896484375,0.98383,300.9611643356643,2.0217591129150567,256.0
46,matrixMulShared,810,715,1536.0,64.0,255.42373657226562,4.0006103515625,0.1876467873617324,0.8123532126382675,1811.4243469238281,1178.5756530761719,0.983316,308.8675174825175,2.69789931047973,256.0
