kernel,coreF,memF,real,predict
conjugateGradient,1600,4500,2998.818874,3035.478633
conjugateGradient,1800,5000,3082.354331,3027.905951
conjugateGradient,2000,5500,3143.085443,3022.099102
conjugateGradient,1700,4500,3157.203730,3185.454567
conjugateGradient,1900,5000,3231.494373,3152.651415
conjugateGradient,1600,4000,3365.696577,3378.892731
conjugateGradient,1800,4500,3315.696514,3326.549761
conjugateGradient,2000,5000,3389.821542,3289.833087
conjugateGradient,1900,4500,3468.875510,3456.651483
conjugateGradient,1700,4000,3531.754806,3529.170628
conjugateGradient,2000,4500,3645.437630,3610.958692
conjugateGradient,1800,4000,3709.539520,3689.282630
conjugateGradient,1900,4000,3920.309266,3866.324814
conjugateGradient,2000,4000,4097.643257,4018.505189
convolutionSeparable,1600,5500,17332.265049,15965.557898
convolutionSeparable,1700,5500,17336.618465,15961.746159
convolutionSeparable,1600,5000,17331.498027,15954.696909
convolutionSeparable,1800,5500,17358.837843,15973.466836
convolutionSeparable,1700,5000,16823.228347,16026.818195
convolutionSeparable,1900,5500,17595.308463,16573.015012
convolutionSeparable,1600,4500,17292.129750,17360.550762
convolutionSeparable,1800,5000,15858.518020,15582.558745
convolutionSeparable,2000,5500,17676.185625,17250.927838
convolutionSeparable,1700,4500,16715.999639,16757.818443
convolutionSeparable,1900,5000,18404.618736,17877.063176
convolutionSeparable,1600,4000,18123.709296,18123.356793
convolutionSeparable,1800,4500,17888.933688,17807.629982
convolutionSeparable,2000,5000,18240.719747,17562.743803
convolutionSeparable,1900,4500,18281.425375,18134.982961
convolutionSeparable,1700,4000,19283.972481,19231.897793
convolutionSeparable,2000,4500,19916.565760,19653.271452
convolutionSeparable,1800,4000,20516.245100,20369.999265
convolutionSeparable,1900,4000,21635.527967,21407.958313
convolutionSeparable,2000,4000,22901.143930,22449.958893
convolutionTexture,1600,5500,4031.624157,2219.606007
convolutionTexture,1700,5500,4120.930650,2311.445961
convolutionTexture,1600,5000,4165.816474,2382.499196
convolutionTexture,1800,5500,4212.299725,2402.944592
