kernel,coreF,memF,real,predict
nn,500,1000,2187.559088,1467.946168
nn,500,900,2201.936427,1489.178860
nn,400,700,2170.248720,1802.170349
nn,600,1000,2121.557799,1651.666365
nn,500,800,2193.652333,1674.494690
nn,400,600,2259.202373,2087.235082
nn,600,900,2163.939913,1711.872298
nn,700,1000,2160.074133,1530.529049
nn,500,700,2228.845445,1748.566419
nn,600,800,2169.722185,1781.793419
nn,700,900,2107.793248,1567.889670
nn,400,500,2220.187519,2289.329777
nn,800,1000,2203.830293,1567.525104
nn,500,600,2221.303621,1819.631141
nn,600,700,2232.056869,1832.280218
nn,700,800,2148.852302,1609.858199
nn,800,900,2226.478857,1617.060035
nn,900,1000,2173.051524,1581.944423
nn,400,400,2195.700051,1762.426922
nn,500,500,2234.567392,1983.755679
nn,600,600,2239.870788,1929.631931
nn,700,700,2188.934768,1679.871213
nn,800,800,2215.949917,1649.149724
nn,900,900,2165.246085,1636.228466
nn,1000,1000,2096.246715,1604.263877
nn,1000,900,2070.646875,1638.282336
nn,900,800,2245.685246,1707.933962
nn,800,700,2225.968394,1725.890860
nn,700,600,2234.762928,1729.944091
nn,600,500,2242.616078,1775.727733
nn,500,400,2284.042546,2235.796051
nn,1000,800,2165.298822,1695.941503
nn,900,700,2234.224570,1768.973184
nn,800,600,2264.668186,1808.777921
nn,700,500,2266.066970,1819.784688
nn,1000,700,2222.307980,1791.357623
nn,600,400,2270.854406,1996.486465
nn,900,600,2256.325632,1868.384383
nn,800,500,2199.272741,1970.437179
nn,1000,600,2270.670857,1934.776207
nn,700,400,2286.229997,2053.559981
nn,900,500,2279.024729,2075.497077
nn,800,400,2228.022476,2182.530774
nn,1000,500,2243.866903,2091.787060
nn,900,400,2283.914592,2256.263756
nn,1000,400,2307.961531,2366.913011
quasirandomGenerator,400,1000,59477.838144,55908.787694
quasirandomGenerator,400,900,59820.897928,56395.895697
quasirandomGenerator,400,800,60159.734933,56680.019237
quasirandomGenerator,500,1000,66223.450973,56574.890810
quasirandomGenerator,500,900,62877.715633,56356.644860
quasirandomGenerator,400,700,59878.246416,56958.917167
quasirandomGenerator,600,1000,68445.382236,57624.928840
quasirandomGenerator,500,800,65396.699060,62550.552549
quasirandomGenerator,400,600,69159.645987,67249.076421
quasirandomGenerator,600,900,69643.759120,64693.127727
quasirandomGenerator,700,1000,68544.193900,66706.252833
quasirandomGenerator,500,700,74541.333147,72081.376728
quasirandomGenerator,600,800,76920.905808,72921.452024
quasirandomGenerator,700,900,79703.939952,74965.869464
quasirandomGenerator,400,500,80240.429677,83229.028920
quasirandomGenerator,800,1000,79227.702912,76278.268685
quasirandomGenerator,500,600,84410.400690,84689.528081
quasirandomGenerator,600,700,85732.847640,87533.416959
quasirandomGenerator,700,800,86264.916738,86621.534644
quasirandomGenerator,800,900,87991.259765,86919.570319
quasirandomGenerator,900,1000,86217.094308,87138.782411
quasirandomGenerator,400,400,100129.119048,112602.942748
quasirandomGenerator,500,500,96164.477200,107525.704443
quasirandomGenerator,600,600,101425.213512,104286.279100
quasirandomGenerator,700,700,99703.949800,102020.672988
quasirandomGenerator,800,800,98406.773637,100341.952480
quasirandomGenerator,900,900,97754.972364,99568.452117
quasirandomGenerator,1000,1000,95743.334407,97385.332362
quasirandomGenerator,1000,900,109507.212000,111718.947972
quasirandomGenerator,900,800,111832.362054,114410.735894
quasirandomGenerator,800,700,116778.431787,118910.541408
quasirandomGenerator,700,600,134187.649610,123157.406610
quasirandomGenerator,600,500,119067.130248,132196.386019
quasirandomGenerator,500,400,138091.970333,143780.101140
quasirandomGenerator,1000,800,125181.453440,128460.619322
quasirandomGenerator,900,700,130996.404000,135023.931227
quasirandomGenerator,800,600,139162.973248,143398.455929
quasirandomGenerator,700,500,138918.850000,158953.739361
quasirandomGenerator,1000,700,146776.407507,150939.707114
quasirandomGenerator,600,400,160244.272320,174644.512119
quasirandomGenerator,900,600,158188.701414,163154.134237
quasirandomGenerator,800,500,161149.189013,178211.327678
quasirandomGenerator,1000,600,177504.474333,182988.952877
quasirandomGenerator,700,400,185759.564821,203342.497018
quasirandomGenerator,900,500,183268.257084,202969.316871
quasirandomGenerator,800,400,209233.253333,236603.864496
quasirandomGenerator,1000,500,205090.745720,227170.582042
quasirandomGenerator,900,400,234846.933648,265171.998357
quasirandomGenerator,1000,400,260575.509600,295031.243519
reduction,400,1000,2805.869477,2209.686678
reduction,400,900,2812.813350,2219.204479
reduction,400,800,2823.230700,2232.125249
reduction,500,1000,2905.693346,2225.143692
reduction,500,900,2915.420681,2238.200118
reduction,400,700,2834.819858,2248.354839
reduction,600,1000,2877.750904,2241.614651
reduction,500,800,2925.515132,2255.210373
reduction,400,600,2855.168499,2271.992627
reduction,600,900,2930.328267,2257.917849
reduction,700,1000,2900.177186,2257.746249
reduction,500,700,2945.323404,2275.524041
reduction,600,800,2959.224137,2277.982630
reduction,700,900,2921.230374,2276.358532
reduction,400,500,2872.281342,2404.395005
reduction,800,1000,2934.531673,2275.380531
reduction,500,600,2976.090262,2420.601512
reduction,600,700,3000.788688,2427.871410
reduction,700,800,2947.566439,2416.314369
reduction,800,900,2958.778589,2419.473232
reduction,900,1000,2953.655886,2417.507463
reduction,400,400,2948.524797,3035.867402
reduction,500,500,3002.275894,2927.241580
reduction,600,600,3068.926080,2849.356661
reduction,700,700,2993.754265,2759.463553
reduction,800,800,2992.106263,2714.982223
reduction,900,900,3007.722779,2682.386339
reduction,1000,1000,2975.917648,2649.257406
reduction,1000,900,3066.737924,2943.485579
reduction,900,800,3060.276275,3018.843284
reduction,800,700,3043.318612,3106.859755
reduction,700,600,3075.303577,3256.519712
reduction,600,500,3102.802132,3444.913590
reduction,500,400,3141.024271,3723.061165
reduction,1000,800,3161.559538,3318.778367
reduction,900,700,3142.331348,3464.137143
reduction,800,600,3162.853300,3656.995311
reduction,700,500,3202.998137,3967.046218
reduction,1000,700,3299.100218,3820.761220
reduction,600,400,3459.897958,4437.154154
reduction,900,600,3396.817296,4096.184697
reduction,800,500,3486.966105,4472.480204
reduction,1000,600,3758.507711,4505.552358
reduction,700,400,3977.271970,5151.166693
reduction,900,500,3915.348030,5016.333547
reduction,800,400,4512.485201,5791.690630
reduction,1000,500,4360.793798,5558.443337
reduction,900,400,5462.229632,6520.883955
reduction,1000,400,6445.736114,7228.647821
scalarProd,400,1000,58391.331784,55758.083120
scalarProd,400,900,64434.048336,62711.559744
scalarProd,400,800,73479.629840,71070.082840
scalarProd,500,1000,73382.073270,69829.623784
scalarProd,500,900,80650.718825,78726.191900
scalarProd,400,700,84439.425280,83323.133074
scalarProd,600,1000,85355.182944,83619.674885
scalarProd,500,800,90374.298735,90683.521376
scalarProd,400,600,99448.189568,98391.686703
scalarProd,600,900,94764.753984,93966.613110
scalarProd,700,1000,99159.971085,97864.138108
scalarProd,500,700,108526.130580,103932.893670
scalarProd,600,800,108074.939580,106997.668348
scalarProd,700,900,110124.636888,109855.053099
scalarProd,400,500,124859.862640,124886.564190
scalarProd,800,1000,113118.494400,112055.088436
scalarProd,500,600,123941.969550,125534.687742
scalarProd,600,700,124922.455380,125622.622174
scalarProd,700,800,125722.404885,125114.454717
scalarProd,800,900,126472.550424,125532.281321
scalarProd,900,1000,128257.797546,126199.998164
scalarProd,400,400,163974.071164,164059.100589
scalarProd,500,500,158105.981600,155291.189869
scalarProd,600,600,155965.000806,148720.130302
scalarProd,700,700,145082.963235,145326.630296
scalarProd,800,800,143510.970200,142846.776968
scalarProd,900,900,142654.601844,141837.331041
scalarProd,1000,1000,141719.488360,141218.556024
scalarProd,1000,900,157130.204440,157413.930904
scalarProd,900,800,160791.448356,160925.011099
scalarProd,800,700,165936.136352,166272.302992
scalarProd,700,600,184952.093942,176429.370493
scalarProd,600,500,178718.446956,191473.371202
scalarProd,500,400,192705.446295,204084.800033
scalarProd,1000,800,178756.048900,179142.056642
scalarProd,900,700,185295.059136,187338.727857
scalarProd,800,600,196854.789648,197870.316333
scalarProd,700,500,208527.225739,218824.764281
scalarProd,1000,700,206275.067710,207377.641108
scalarProd,600,400,229662.816660,245258.796274
scalarProd,900,600,221379.815421,222170.564208
scalarProd,800,500,238324.559760,249166.377214
scalarProd,1000,600,247723.602000,247268.931769
scalarProd,700,400,267670.519200,287126.330432
scalarProd,900,500,269812.509462,282175.589780
scalarProd,800,400,305885.023136,326391.557978
scalarProd,1000,500,299057.003400,313985.218066
scalarProd,900,400,352954.087794,369088.881013
scalarProd,1000,400,384501.038250,410625.919633
scan,400,1000,7445.824142,7340.252201
scan,400,900,8170.549775,8230.820731
scan,400,800,9272.367374,9347.077696
scan,500,1000,8946.942298,9134.516602
scan,500,900,10007.976302,10203.270904
scan,400,700,10604.438317,10800.864234
scan,600,1000,10639.156080,10858.660697
scan,500,800,11535.934695,11659.849050
scan,400,600,12586.887354,12827.970454
scan,600,900,11918.380458,12158.605720
scan,700,1000,12373.392430,12626.700558
scan,500,700,13367.464986,13428.897906
scan,600,800,13578.377723,13813.773983
scan,700,900,13895.176400,14138.827938
scan,400,500,15141.062006,15859.546152
scan,800,1000,14138.978407,14391.595902
scan,500,600,15789.589221,16039.279698
scan,600,700,16039.657395,16141.831217
scan,700,800,15818.702227,16072.733400
scan,800,900,15856.146671,16117.315536
scan,900,1000,15902.590223,16148.469555
scan,400,400,19905.253943,20692.729346
scan,500,500,19309.101206,19839.392230
scan,600,600,19154.672308,19123.659046
scan,700,700,18360.247645,18613.962593
scan,800,800,18065.703046,18321.752516
scan,900,900,17844.858225,18099.043981
scan,1000,1000,17746.402036,17982.348972
scan,1000,900,19800.817623,20070.111924
scan,900,800,20319.075450,20583.834399
scan,800,700,21019.710632,21235.284496
scan,700,600,22367.280794,22309.295721
scan,600,500,22764.333988,23678.140812
scan,500,400,25005.624085,25789.679705
scan,1000,800,22561.613712,22822.165663
scan,900,700,23600.038922,23857.339468
scan,800,600,24980.945034,25223.616609
scan,700,500,27005.076463,27538.778807
scan,1000,700,26200.123962,26463.590167
scan,600,400,29542.665435,30588.796274
scan,900,600,28121.928383,28335.622751
scan,800,500,30389.418231,31115.540718
scan,1000,600,31272.394785,31458.222354
scan,700,400,34531.357680,35911.751646
scan,900,500,34254.416317,34973.369356
scan,800,400,39064.023508,40437.674639
scan,1000,500,38204.365662,38846.131405
scan,900,400,43935.394382,45445.077820
scan,1000,400,48837.911312,50400.314705
sortingNetworks,400,1000,6639.253789,6338.247805
sortingNetworks,400,900,7159.815180,7108.467028
sortingNetworks,400,800,7939.181216,8028.386323
sortingNetworks,500,1000,7756.384289,7862.240599
sortingNetworks,500,900,8613.058170,8778.343753
sortingNetworks,400,700,9153.563139,9251.648782
sortingNetworks,600,1000,9117.143949,9321.762601
sortingNetworks,500,800,9801.251547,9958.668001
sortingNetworks,400,600,10878.193531,10895.674833
sortingNetworks,600,900,10201.011760,10412.622488
sortingNetworks,700,1000,10607.335812,10812.854243
sortingNetworks,500,700,11386.176801,11502.432875
sortingNetworks,600,800,11615.692661,11803.976814
sortingNetworks,700,900,11886.305550,12084.736657
sortingNetworks,400,500,13271.736546,13505.808202
sortingNetworks,800,1000,12096.343770,12297.549367
sortingNetworks,500,600,13576.460973,13631.258925
sortingNetworks,600,700,13635.995349,13735.117242
sortingNetworks,700,800,13523.773684,13704.723828
sortingNetworks,800,900,13555.900611,13746.944074
sortingNetworks,900,1000,13588.458649,13785.661091
sortingNetworks,400,400,16746.213462,17498.508915
sortingNetworks,500,500,16573.786064,16880.619674
sortingNetworks,600,600,16260.858825,16285.630123
sortingNetworks,700,700,15681.656479,15834.509663
sortingNetworks,800,800,15430.793516,15597.748203
sortingNetworks,900,900,15237.956057,15419.366836
sortingNetworks,1000,1000,15181.456106,15341.207243
sortingNetworks,1000,900,16907.151588,17086.501875
sortingNetworks,900,800,17335.078082,17501.711910
sortingNetworks,800,700,17887.115196,18031.416032
sortingNetworks,700,600,18946.347224,18957.664650
sortingNetworks,600,500,19931.163153,20187.122187
sortingNetworks,500,400,21311.456747,21904.834383
sortingNetworks,1000,800,19430.254998,19510.168657
sortingNetworks,900,700,20108.715876,20237.046735
sortingNetworks,800,600,21305.695419,21386.451702
sortingNetworks,700,500,23313.553003,23462.425284
sortingNetworks,1000,700,22343.654880,22448.958109
sortingNetworks,600,400,25652.530800,26176.922567
sortingNetworks,900,600,23977.407362,24015.375598
sortingNetworks,800,500,26265.548166,26520.708435
sortingNetworks,1000,600,26636.294169,26639.818306
sortingNetworks,700,400,30030.307086,30518.875263
sortingNetworks,900,500,29568.737596,29768.729173
sortingNetworks,800,400,33649.447544,34370.844980
sortingNetworks,1000,500,32893.137316,33048.170191
sortingNetworks,900,400,37852.764581,38596.350149
sortingNetworks,1000,400,42104.814441,42848.785109
transpose,400,1000,3441.458515,2122.070455
transpose,400,900,3563.147447,2370.198853
transpose,400,800,3682.315276,2660.239442
transpose,500,1000,3573.349033,2598.587082
transpose,500,900,3750.418178,2886.184624
transpose,400,700,3859.723022,3049.884806
transpose,600,1000,3755.052195,3035.500465
transpose,500,800,3883.579280,3224.395243
transpose,400,600,4120.844394,3586.318812
transpose,600,900,3908.277074,3375.386650
transpose,700,1000,3963.507787,3494.254166
transpose,500,700,4160.688450,3737.644415
transpose,600,800,4127.735243,3811.897843
transpose,700,900,4172.124100,3894.099341
transpose,400,500,4421.350068,4369.009263
transpose,800,1000,4190.322458,3951.241661
transpose,500,600,4547.454523,4410.580234
transpose,600,700,4460.652197,4390.789811
transpose,700,800,4478.884069,4406.726454
transpose,800,900,4471.394569,4410.629783
transpose,900,1000,4454.091107,4412.100559
transpose,400,400,5318.443008,5640.340332
transpose,500,500,5128.380708,5345.766381
transpose,600,600,5130.999514,5243.577167
transpose,700,700,4988.225404,5087.186809
transpose,800,800,4910.183571,5000.758654
transpose,900,900,4842.546304,4933.172568
transpose,1000,1000,4820.833923,4898.986504
transpose,1000,900,5271.622592,5456.632425
transpose,900,800,5413.977459,5601.172324
transpose,800,700,5589.522637,5783.375030
transpose,700,600,5828.353392,6029.430076
transpose,600,500,6166.433508,6450.413063
transpose,500,400,6600.820471,7006.989318
transpose,1000,800,6051.797367,6241.687742
transpose,900,700,6246.724913,6484.418082
transpose,800,600,6633.798768,6863.743857
transpose,700,500,7168.359005,7486.807683
transpose,1000,700,6950.996354,7185.004290
transpose,600,400,7570.599818,8247.852930
transpose,900,600,7478.299680,7701.288912
transpose,800,500,8075.063801,8440.888074
transpose,1000,600,8328.883996,8537.189468
transpose,700,400,9287.186788,9745.390858
transpose,900,500,9107.573400,9475.426297
transpose,800,400,10398.953161,10939.733102
transpose,1000,500,10145.118784,10508.818620
transpose,900,400,11744.072733,12286.730729
transpose,1000,400,13133.961664,13632.729532
vectorAdd,400,1000,2741.444863,3001.244750
vectorAdd,400,900,3036.848577,3316.332656
vectorAdd,400,800,3444.730405,3747.008674
vectorAdd,500,1000,3349.658268,3650.468329
vectorAdd,500,900,3759.703329,4059.105536
vectorAdd,400,700,4007.449827,4305.485080
vectorAdd,600,1000,4000.514174,4315.285128
vectorAdd,500,800,4289.998523,4596.049224
vectorAdd,400,600,4796.714664,5066.647314
vectorAdd,600,900,4494.797718,4805.269412
vectorAdd,700,1000,4660.812149,4972.251115
vectorAdd,500,700,5002.821900,5308.180833
vectorAdd,600,800,5135.235032,5445.868248
vectorAdd,700,900,5240.435492,5563.053060
vectorAdd,400,500,5832.319597,6255.837826
vectorAdd,800,1000,5312.775067,5646.985421
vectorAdd,500,600,5997.323727,6294.269372
vectorAdd,600,700,5997.668064,6310.311999
vectorAdd,700,800,5995.938522,6299.826904
vectorAdd,800,900,5987.438622,6301.164027
vectorAdd,900,1000,5974.481028,6312.624291
vectorAdd,400,400,7565.987518,8073.949712
vectorAdd,500,500,7321.784557,7704.638830
vectorAdd,600,600,7200.417017,7444.345673
vectorAdd,700,700,7001.021798,7288.155996
vectorAdd,800,800,6853.181838,7169.580472
vectorAdd,900,900,6735.623279,7077.220419
vectorAdd,1000,1000,6645.288396,6984.109270
vectorAdd,1000,900,7489.521189,7823.215744
vectorAdd,900,800,7717.832450,8016.835513
vectorAdd,800,700,8011.744339,8274.068519
vectorAdd,700,600,8410.579410,8657.555753
vectorAdd,600,500,8849.810522,9292.100310
vectorAdd,500,400,9540.983184,9999.698863
vectorAdd,1000,800,8573.709533,8910.370207
vectorAdd,900,700,9024.305294,9336.658452
vectorAdd,800,600,9619.639643,9939.489130
vectorAdd,700,500,10382.051975,10703.332134
vectorAdd,1000,700,10041.279726,10311.420630
vectorAdd,600,400,11539.445533,12034.899022
vectorAdd,900,600,10842.809977,11075.781018
vectorAdd,800,500,11934.281678,12394.058418
vectorAdd,1000,600,12059.833261,12264.896263
vectorAdd,700,400,13550.381507,13941.235998
vectorAdd,900,500,13474.819440,13947.583761
vectorAdd,800,400,15526.084208,15976.881764
vectorAdd,1000,500,15017.503163,15409.508639
vectorAdd,900,400,17529.174695,17875.342772
vectorAdd,1000,400,19507.059976,19805.812760
