kernel,coreF,memF,real,predict,error
fastWalshTransform,700,2600,4287.976799,4230.131476,0.013490
fastWalshTransform,1100,3900,4409.407179,4344.789764,0.014654
fastWalshTransform,900,3100,4548.701597,4505.090023,0.009588
fastWalshTransform,1100,3600,4808.667256,4701.521345,0.022282
fastWalshTransform,1300,3900,5207.488650,5086.692067,0.023197
fastWalshTransform,700,2100,5415.302626,5219.581589,0.036142
fastWalshTransform,900,2600,5505.207354,5360.361656,0.026311
fastWalshTransform,1100,3100,5556.515920,5449.886689,0.019190
fastWalshTransform,1300,3600,5672.475527,5505.741186,0.029394
fastWalshTransform,1500,3900,6005.199277,5825.679653,0.029894
fastWalshTransform,1500,3600,6546.715693,6304.593144,0.036984
fastWalshTransform,1300,3100,6558.917916,6384.199880,0.026638
fastWalshTransform,1100,2600,6723.612954,6484.340114,0.035587
fastWalshTransform,900,2100,6960.237489,6641.435198,0.045803
fastWalshTransform,1500,3100,7565.166019,7325.808924,0.031639
fastWalshTransform,1300,2600,7942.528035,7614.934277,0.041246
fastWalshTransform,1100,2100,8498.684304,8040.918700,0.053863
fastWalshTransform,1500,2600,9161.062116,8740.724057,0.045883
fastWalshTransform,1300,2100,10043.103056,9468.529334,0.057211
fastWalshTransform,1500,2100,11569.451780,10863.291469,0.061037
histogram,700,3900,1429117.792555,1399920.579248,0.020430
histogram,700,3600,1428239.370631,1399284.239726,0.020273
histogram,700,3100,1416563.263360,1389003.949207,0.019455
histogram,900,3900,1419353.417472,1386932.995358,0.022842
histogram,900,3600,1392053.499648,1353625.565545,0.027605
histogram,700,2600,1413431.606869,1385548.549130,0.019727
histogram,1100,3900,1393846.548864,1355779.447930,0.027311
histogram,900,3100,1395164.293120,1357749.562642,0.026817
histogram,1100,3600,1395185.181084,1356946.055470,0.027408
histogram,1300,3900,1395540.485063,1349106.832031,0.033273
histogram,700,2100,1417801.920441,1391591.505802,0.018487
histogram,900,2600,1388854.175936,1351894.072232,0.026612
histogram,1100,3100,1380093.879609,1343097.809206,0.026807
histogram,1300,3600,1371905.211641,1326457.728827,0.033127
histogram,1500,3900,1427925.493760,1355206.191552,0.050927
histogram,1500,3600,1424848.811520,1352846.329851,0.050533
histogram,1300,3100,1393174.198855,1348024.338913,0.032408
histogram,1100,2600,1382000.223296,1345437.806988,0.026456
histogram,900,2100,1379474.718336,1343473.666443,0.026098
histogram,1500,3100,1432181.292800,1360439.997030,0.050092
histogram,1300,2600,1383388.319410,1338645.799020,0.032343
histogram,1100,2100,1398473.779100,1361678.078588,0.026311
histogram,1500,2600,1424530.975680,1353863.554080,0.049608
histogram,1300,2100,1367607.069781,1322638.170824,0.032881
histogram,1500,2100,1424181.136107,1353609.623929,0.049552
matrixMulGlobal,700,3900,201373.671205,160976.735543,0.200607
matrixMulGlobal,700,3600,201331.930013,161228.216903,0.199192
matrixMulGlobal,700,3100,201052.781317,161169.834671,0.198371
matrixMulGlobal,900,3900,201108.656824,161391.220766,0.197492
matrixMulGlobal,900,3600,201466.864643,161618.979773,0.197789
matrixMulGlobal,700,2600,201325.529842,161862.043115,0.196018
matrixMulGlobal,1100,3900,201269.447940,161718.333821,0.196508
matrixMulGlobal,900,3100,201328.533315,161811.182021,0.196283
matrixMulGlobal,1100,3600,201030.687633,161760.846444,0.195343
matrixMulGlobal,1300,3900,201901.284260,162215.600966,0.196560
matrixMulGlobal,700,2100,201142.756080,162347.539944,0.192874
matrixMulGlobal,900,2600,201335.380650,162371.580718,0.193527
matrixMulGlobal,1100,3100,200755.468664,162297.778647,0.191565
matrixMulGlobal,1300,3600,201807.128331,162204.987013,0.196238
matrixMulGlobal,1500,3900,225999.598162,163307.951878,0.277397
matrixMulGlobal,1500,3600,225912.075244,163411.796797,0.276658
matrixMulGlobal,1300,3100,201720.451969,162966.460678,0.192117
matrixMulGlobal,1100,2600,201504.021510,162624.945411,0.192944
matrixMulGlobal,900,2100,201211.729785,163372.616382,0.188056
matrixMulGlobal,1500,3100,226039.735800,163975.096651,0.274574
matrixMulGlobal,1300,2600,201636.781044,163122.696353,0.191007
matrixMulGlobal,1100,2100,201463.361371,164136.624102,0.185278
matrixMulGlobal,1500,2600,226015.835625,164731.499085,0.271151
matrixMulGlobal,1300,2100,202182.172335,164904.568040,0.184376
matrixMulGlobal,1500,2100,226114.994869,165610.610157,0.267582
matrixMulShared,700,3900,59136.677793,61779.127353,0.044684
matrixMulShared,700,3600,59005.251988,61698.280235,0.045640
matrixMulShared,700,3100,58991.598540,61722.589510,0.046295
matrixMulShared,900,3900,59278.666224,61756.896676,0.041806
matrixMulShared,900,3600,59076.044685,61791.676932,0.045968
matrixMulShared,700,2600,59073.084192,61829.327058,0.046658
matrixMulShared,1100,3900,58913.200418,61777.826668,0.048625
matrixMulShared,900,3100,59073.116791,61762.858000,0.045532
matrixMulShared,1100,3600,58942.630172,61837.555544,0.049114
matrixMulShared,1300,3900,58960.692594,61762.651755,0.047522
matrixMulShared,700,2100,59028.729123,61850.974293,0.047811
matrixMulShared,900,2600,59104.142900,61840.933035,0.046305
matrixMulShared,1100,3100,58930.798480,61823.330766,0.049084
matrixMulShared,1300,3600,58972.456296,61727.360475,0.046715
matrixMulShared,1500,3900,60281.467680,61796.282500,0.025129
matrixMulShared,1500,3600,60291.691228,61793.566729,0.024910
matrixMulShared,1300,3100,58915.350195,61728.465121,0.047748
matrixMulShared,1100,2600,59213.924186,61845.052499,0.044434
matrixMulShared,900,2100,59160.329492,61863.683542,0.045695
matrixMulShared,1500,3100,60292.910861,61805.739981,0.025091
matrixMulShared,1300,2600,59081.942023,61810.619812,0.046185
matrixMulShared,1100,2100,59331.257700,61974.219707,0.044546
matrixMulShared,1500,2600,60570.016763,61976.766627,0.023225
matrixMulShared,1300,2100,59412.933892,61985.644561,0.043302
matrixMulShared,1500,2100,60940.057067,62131.450820,0.019550
mergeSort,700,3900,37461.097942,43251.012309,0.154558
mergeSort,700,3600,37452.590494,43275.702152,0.155480
mergeSort,700,3100,37421.083190,43237.318432,0.155427
mergeSort,900,3900,37637.222065,43248.850984,0.149098
mergeSort,900,3600,37619.340462,43273.987299,0.150312
mergeSort,700,2600,37417.042817,43294.418548,0.157078
mergeSort,1100,3900,37614.081223,43287.373776,0.150829
mergeSort,900,3100,37605.107306,43263.764023,0.150476
mergeSort,1100,3600,37579.913482,43270.874521,0.151436
mergeSort,1300,3900,37830.548932,43225.391994,0.142605
mergeSort,700,2100,37443.570915,43280.050363,0.155874
mergeSort,900,2600,37634.363188,43270.676549,0.149765
mergeSort,1100,3100,37600.688510,43276.499436,0.150950
mergeSort,1300,3600,37840.252671,43240.074254,0.142700
mergeSort,1500,3900,38519.095125,43219.407862,0.122026
mergeSort,1500,3600,38520.323107,43241.928327,0.122574
mergeSort,1300,3100,37842.717742,43271.809135,0.143465
mergeSort,1100,2600,37737.151776,43306.287765,0.147577
mergeSort,900,2100,37696.142024,43293.612570,0.148489
mergeSort,1500,3100,38537.928240,43266.152390,0.122690
mergeSort,1300,2600,37823.003420,43251.990599,0.143537
mergeSort,1100,2100,37793.699881,43309.536236,0.145946
mergeSort,1500,2600,38601.199941,43276.494197,0.121118
mergeSort,1300,2100,37935.414910,43298.468539,0.141373
mergeSort,1500,2100,38687.329755,43331.891690,0.120054
quasirandomGenerator,700,3900,541702.939213,487845.043761,0.099423
quasirandomGenerator,700,3600,542011.417920,488372.233997,0.098963
quasirandomGenerator,700,3100,544291.709360,490492.075364,0.098843
quasirandomGenerator,900,3900,544002.295680,489944.385544,0.099371
quasirandomGenerator,900,3600,545101.821000,491269.137024,0.098757
quasirandomGenerator,700,2600,542931.955347,489503.085696,0.098408
quasirandomGenerator,1100,3900,539394.767193,488198.571168,0.094914
quasirandomGenerator,900,3100,541020.216000,487950.370202,0.098092
quasirandomGenerator,1100,3600,540285.383147,489201.302169,0.094550
quasirandomGenerator,1300,3900,541120.000685,487064.012093,0.099896
quasirandomGenerator,700,2100,544747.252000,491149.975237,0.098389
quasirandomGenerator,900,2600,540215.470440,487990.889865,0.096674
quasirandomGenerator,1100,3100,539521.013387,488781.979454,0.094045
quasirandomGenerator,1300,3600,538464.754265,484837.478284,0.099593
quasirandomGenerator,1500,3900,549423.622800,486189.080662,0.115093
quasirandomGenerator,1500,3600,547997.642150,484595.757761,0.115697
quasirandomGenerator,1300,3100,543954.958595,489986.127805,0.099216
quasirandomGenerator,1100,2600,541556.451627,487247.155138,0.100284
quasirandomGenerator,900,2100,541750.368000,488855.760254,0.097636
quasirandomGenerator,1500,3100,544099.017450,480885.756084,0.116180
quasirandomGenerator,1300,2600,541985.315395,487139.770449,0.101194
quasirandomGenerator,1100,2100,543537.079800,487564.560024,0.102978
quasirandomGenerator,1500,2600,554448.711200,488832.204017,0.118345
quasirandomGenerator,1300,2100,546022.158786,497487.811115,0.088887
quasirandomGenerator,1500,2100,615361.739660,573872.642787,0.067422
scalarProd,700,3900,2389112.704440,1575618.292234,0.340501
scalarProd,700,3600,2389103.083500,1712857.887655,0.283054
scalarProd,700,3100,2361089.195080,1994842.183173,0.155118
scalarProd,900,3900,2349243.442980,2027748.130656,0.136851
scalarProd,900,3600,2351007.552600,2198044.851557,0.065063
scalarProd,700,2600,2561810.358450,2393768.828399,0.065595
scalarProd,1100,3900,2631414.539600,2478307.845337,0.058184
scalarProd,900,3100,2722511.528640,2566156.856617,0.057430
scalarProd,1100,3600,2859454.515390,2690192.877410,0.059194
scalarProd,1300,3900,3097474.554070,2931632.395400,0.053541
scalarProd,700,2100,3217823.172270,2996709.063251,0.068715
scalarProd,900,2600,3277550.098710,3080241.682596,0.060200
scalarProd,1100,3100,3312682.767680,3136026.819470,0.053327
scalarProd,1300,3600,3367578.684600,3178657.513368,0.056100
scalarProd,1500,3900,3567234.961500,3373347.187523,0.054352
scalarProd,1500,3600,3879374.584050,3667399.407341,0.054642
scalarProd,1300,3100,3903550.259700,3712186.295562,0.049023
scalarProd,1100,2600,3990976.175340,3762022.817606,0.057368
scalarProd,900,2100,4118224.375620,3854610.945670,0.064011
scalarProd,1500,3100,4496718.305250,4282728.331797,0.047588
scalarProd,1300,2600,4707389.308830,4445475.738079,0.055639
scalarProd,1100,2100,5021828.520280,4713599.553560,0.061378
scalarProd,1500,2600,5427127.013250,5140488.878522,0.052816
scalarProd,1300,2100,5926307.897640,5564106.570783,0.061118
scalarProd,1500,2100,6830915.187150,6432938.581159,0.058261
scanScanExclusiveShared,700,3900,4522.287193,3264.444226,0.278143
scanScanExclusiveShared,700,3600,4520.387407,3489.729703,0.228002
scanScanExclusiveShared,700,3100,4447.543171,4026.473224,0.094675
scanScanExclusiveShared,900,3900,4418.400211,4064.480006,0.080101
scanScanExclusiveShared,900,3600,4421.710636,4385.881291,0.008103
scanScanExclusiveShared,700,2600,4840.077943,4770.358097,0.014405
scanScanExclusiveShared,1100,3900,4950.410470,4907.014311,0.008766
scanScanExclusiveShared,900,3100,5129.980097,5081.244946,0.009500
scanScanExclusiveShared,1100,3600,5400.342245,5300.666062,0.018457
scanScanExclusiveShared,1300,3900,5849.259043,5743.339026,0.018108
