kernel,coreF,memF,real,predict,error
histogram,1800,5500,4052251.640640,4338177.368526,0.070560
histogram,1700,5000,4197079.206780,4336776.203959,0.033284
histogram,1900,5500,4070818.469076,4338557.950787,0.065770
histogram,1600,4500,4127242.888533,4335503.760201,0.050460
histogram,1800,5000,4162737.134080,4338134.411055,0.042135
histogram,2000,5500,4074920.542933,4338690.312942,0.064730
histogram,1700,4500,4205856.026711,4335845.643711,0.030907
histogram,1900,5000,4110384.522981,4336630.219747,0.055042
histogram,1600,4000,4139464.758812,4332767.932407,0.046698
histogram,1800,4500,4221900.451104,4337349.595587,0.027345
histogram,2000,5000,4085970.559502,4338533.154623,0.061812
histogram,1900,4500,4216608.930588,4337856.536031,0.028755
histogram,1700,4000,4234534.265323,4336098.738073,0.023985
histogram,2000,4500,4145759.363200,4339151.524094,0.046648
histogram,1800,4000,4294793.932800,4335728.645980,0.009531
histogram,1900,4000,4346896.682041,4334740.748770,0.002796
histogram,2000,4000,4345806.218880,4332956.457635,0.002957
matrixMulGlobal,1600,5500,793695.663950,1923543.053031,1.423527
matrixMulGlobal,1700,5500,797649.862603,2050771.199888,1.571017
matrixMulGlobal,1600,5000,801022.047000,2168461.776430,1.707119
matrixMulGlobal,1800,5500,812420.466638,2205594.287516,1.714843
matrixMulGlobal,1700,5000,823497.257510,2352790.721319,1.857072
matrixMulGlobal,1900,5500,836711.132275,2355265.609569,1.814909
matrixMulGlobal,1600,4500,812825.057406,2476564.304994,2.046860
matrixMulGlobal,1800,5000,848865.520986,2557052.893682,2.012318
matrixMulGlobal,2000,5500,869617.993781,2555287.766782,1.938403
matrixMulGlobal,1700,4500,842775.716357,2694374.087569,2.197024
matrixMulGlobal,1900,5000,887699.063754,2783107.252420,2.135192
matrixMulGlobal,1600,4000,870636.695906,3024299.225153,2.473664
matrixMulGlobal,1800,4500,870239.089125,2947143.146751,2.386590
matrixMulGlobal,2000,5000,895744.435469,2929865.309679,2.270872
matrixMulGlobal,1900,4500,910230.860299,3170367.678926,2.483037
matrixMulGlobal,1700,4000,888494.429320,3255269.427701,2.663804
matrixMulGlobal,2000,4500,898619.085000,3325656.994327,2.700853
matrixMulGlobal,1800,4000,890557.665170,3453146.774230,2.877511
matrixMulGlobal,1900,4000,892529.330479,3631590.564261,3.068875
matrixMulGlobal,2000,4000,904639.627336,3834915.243813,3.239163
matrixMulShared,1600,5500,238479.013850,162920.478107,0.316835
matrixMulShared,1700,5500,241149.270178,162910.562736,0.324441
matrixMulShared,1600,5000,242567.056266,163019.830044,0.327939
matrixMulShared,1800,5500,238592.817336,162902.960103,0.317234
matrixMulShared,1700,5000,242895.487799,163000.651288,0.328927
matrixMulShared,1900,5500,242697.937098,162941.068666,0.328626
matrixMulShared,1600,4500,239716.120350,163033.709748,0.319888
matrixMulShared,1800,5000,242126.602274,162957.480030,0.326974
