kernel,coreF,memF,real,predict,error
conjugateGradient,800,900,4551.884080,3353.488157,0.263275
conjugateGradient,900,1000,4557.057694,3354.430252,0.263904
conjugateGradient,400,400,5847.571350,3565.529338,0.390255
conjugateGradient,500,500,5722.379996,3537.806554,0.381760
conjugateGradient,600,600,5338.531908,3513.057777,0.341943
conjugateGradient,700,700,5185.118603,3499.509178,0.325086
conjugateGradient,800,800,5129.954512,3485.845446,0.320492
conjugateGradient,900,900,5072.786559,3471.145360,0.315732
conjugateGradient,1000,1000,5020.271195,3459.334794,0.310927
conjugateGradient,1000,900,5570.190717,3588.665887,0.355737
conjugateGradient,900,800,5705.207453,3618.049906,0.365834
conjugateGradient,800,700,5873.235129,3654.201664,0.377821
conjugateGradient,700,600,6102.137803,3694.633745,0.394535
conjugateGradient,600,500,6724.646428,3755.585456,0.441519
conjugateGradient,500,400,7337.574389,3848.893872,0.475454
conjugateGradient,1000,800,6307.269788,3752.670733,0.405025
conjugateGradient,900,700,6571.842469,3808.190640,0.420529
conjugateGradient,800,600,6922.705500,3877.594976,0.439873
conjugateGradient,700,500,7830.224207,3977.398574,0.492045
conjugateGradient,1000,700,7279.786158,3962.827985,0.455640
conjugateGradient,600,400,8624.317050,4135.044519,0.520537
conjugateGradient,900,600,7715.829487,4060.572907,0.473735
conjugateGradient,800,500,8873.277984,4200.217054,0.526644
conjugateGradient,1000,600,8488.387507,4244.099513,0.500011
conjugateGradient,700,400,9938.491882,4424.127023,0.554849
conjugateGradient,900,500,9971.480236,4421.997517,0.556535
conjugateGradient,800,400,11352.955419,4707.453622,0.585354
conjugateGradient,1000,500,11073.255788,4646.167947,0.580415
conjugateGradient,900,400,12774.713042,4992.840695,0.609162
conjugateGradient,1000,400,14179.745289,5277.841668,0.627790
convolutionSeparable,400,1000,17375.798080,18243.582437,0.049942
convolutionSeparable,400,900,17520.058453,18309.386760,0.045053
convolutionSeparable,400,800,17752.967680,17453.195889,0.016886
convolutionSeparable,500,1000,17540.962703,17490.661191,0.002868
convolutionSeparable,500,900,19188.630681,17568.851693,0.084413
convolutionSeparable,400,700,20648.441487,17661.014444,0.144681
convolutionSeparable,600,1000,20449.535150,17639.554868,0.137410
convolutionSeparable,500,800,21839.282267,17732.046201,0.188066
convolutionSeparable,400,600,24845.313963,17885.774313,0.280115
convolutionSeparable,600,900,22925.850908,17797.792287,0.223680
convolutionSeparable,700,1000,23856.068841,17852.983289,0.251638
convolutionSeparable,500,700,25407.701453,17962.579977,0.293026
convolutionSeparable,600,800,26134.857840,17966.886205,0.312532
convolutionSeparable,700,900,26701.296469,17979.852395,0.326630
convolutionSeparable,400,500,29907.582294,18132.552070,0.393714
convolutionSeparable,800,1000,27162.351578,17990.195229,0.337679
convolutionSeparable,500,600,30138.195850,18158.042694,0.397507
convolutionSeparable,600,700,30719.860640,18151.880163,0.409116
convolutionSeparable,700,800,30324.460950,18114.061170,0.402658
convolutionSeparable,800,900,30445.497600,18139.813901,0.404187
convolutionSeparable,900,1000,30483.667200,18121.936111,0.405520
convolutionSeparable,400,400,38257.537593,18477.708776,0.517018
convolutionSeparable,500,500,37583.841151,18470.405237,0.508555
convolutionSeparable,600,600,36454.947550,18377.979406,0.495871
convolutionSeparable,700,700,35247.763833,18337.087732,0.479766
convolutionSeparable,800,800,34625.548222,18298.434307,0.471534
convolutionSeparable,900,900,34147.181143,18267.585397,0.465034
convolutionSeparable,1000,1000,33752.881900,18237.156453,0.459686
convolutionSeparable,1000,900,37904.826750,18433.116355,0.513700
convolutionSeparable,900,800,38873.298140,18479.585481,0.524620
convolutionSeparable,800,700,40058.795747,18506.374989,0.538020
convolutionSeparable,700,600,42801.086907,18596.613178,0.565511
convolutionSeparable,600,500,45062.698933,18747.889360,0.583960
convolutionSeparable,500,400,48805.146849,18904.406313,0.612655
convolutionSeparable,1000,800,43095.338000,18649.729195,0.567245
convolutionSeparable,900,700,45190.819600,18775.777117,0.584522
convolutionSeparable,800,600,47759.719040,18847.101323,0.605377
convolutionSeparable,700,500,52804.704919,19085.258858,0.638569
convolutionSeparable,1000,700,50194.754167,18993.950916,0.621595
convolutionSeparable,600,400,57754.588580,19269.761077,0.666351
convolutionSeparable,900,600,53952.266070,19189.341207,0.644327
convolutionSeparable,800,500,59849.329369,19391.859929,0.675989
convolutionSeparable,1000,600,59871.786647,19431.202274,0.675453
convolutionSeparable,700,400,66579.076861,19683.007215,0.704366
convolutionSeparable,900,500,67001.081738,19643.862402,0.706813
convolutionSeparable,800,400,75954.929802,20063.706666,0.735847
convolutionSeparable,1000,500,74067.103289,19890.150077,0.731458
convolutionSeparable,900,400,85287.635637,20385.066329,0.760985
convolutionSeparable,1000,400,95797.720333,20915.806334,0.781667
fastWalshTransform,400,1000,8707.711647,11390.528247,0.308097
fastWalshTransform,400,900,8765.153939,11467.313508,0.308284
fastWalshTransform,400,800,9879.378371,11595.722149,0.173730
fastWalshTransform,500,1000,9560.162644,11555.464220,0.208710
fastWalshTransform,500,900,10614.185095,11661.085410,0.098632
fastWalshTransform,400,700,11443.466600,11729.696642,0.025013
fastWalshTransform,600,1000,11327.269106,11724.185971,0.035041
fastWalshTransform,500,800,12175.144150,11789.939102,0.031639
fastWalshTransform,400,600,13891.076680,11892.145113,0.143900
fastWalshTransform,600,900,12631.752242,11835.588544,0.063029
fastWalshTransform,700,1000,13108.763115,11869.367544,0.094547
fastWalshTransform,500,700,14108.544723,11932.994452,0.154201
fastWalshTransform,600,800,14376.644567,11966.212775,0.167663
fastWalshTransform,700,900,14673.957116,11989.863464,0.182915
fastWalshTransform,400,500,16411.772749,12109.293373,0.262158
fastWalshTransform,800,1000,14903.221200,12006.620799,0.194361
fastWalshTransform,500,600,16819.875203,12114.988464,0.279722
fastWalshTransform,600,700,16833.877042,12125.650486,0.279688
fastWalshTransform,700,800,16660.401496,12137.478627,0.271477
fastWalshTransform,800,900,16686.508871,12139.193854,0.272514
fastWalshTransform,900,1000,16702.712362,12140.411571,0.273147
fastWalshTransform,400,400,20989.403300,12433.005840,0.407653
fastWalshTransform,500,500,20452.702102,12386.485584,0.394384
fastWalshTransform,600,600,20047.801351,12341.432037,0.384400
fastWalshTransform,700,700,19306.312758,12321.665092,0.361781
fastWalshTransform,800,800,19002.605062,12304.054864,0.352507
fastWalshTransform,900,900,18762.303412,12290.468425,0.344938
fastWalshTransform,1000,1000,18543.433147,12269.077043,0.338360
fastWalshTransform,1000,900,20734.871437,12432.875620,0.400388
fastWalshTransform,900,800,21265.631809,12469.564920,0.413628
fastWalshTransform,800,700,21981.723260,12513.344611,0.430739
fastWalshTransform,700,600,23431.547737,12573.533251,0.463393
fastWalshTransform,600,500,24541.476984,12663.268152,0.484005
fastWalshTransform,500,400,26217.413418,12787.976057,0.512233
fastWalshTransform,1000,800,23625.415172,12638.462214,0.465048
fastWalshTransform,900,700,24724.687584,12710.803988,0.485906
fastWalshTransform,800,600,26254.613044,12803.421008,0.512336
fastWalshTransform,700,500,28721.201696,12935.760361,0.549609
fastWalshTransform,1000,700,27452.214431,12900.627495,0.530070
fastWalshTransform,600,400,31601.711501,13137.900064,0.584266
fastWalshTransform,900,600,29517.091483,13030.776376,0.558535
fastWalshTransform,800,500,32341.644300,13209.835202,0.591553
fastWalshTransform,1000,600,32810.359081,13254.974772,0.596013
fastWalshTransform,700,400,36201.506527,13487.762985,0.627425
fastWalshTransform,900,500,36425.415631,13483.975676,0.629820
fastWalshTransform,800,400,41412.579847,13835.166847,0.665919
fastWalshTransform,1000,500,40536.819925,13755.123046,0.660676
fastWalshTransform,900,400,46653.020179,14185.139313,0.695944
fastWalshTransform,1000,400,51822.663872,14536.567195,0.719494
histogram,400,1000,1387742.340380,1389343.328213,0.001154
histogram,400,900,1383737.401600,1386027.133941,0.001655
histogram,400,800,1387882.034176,1391462.251509,0.002580
histogram,500,1000,1448104.861013,1394762.627114,0.036836
histogram,500,900,1443480.956089,1395608.787009,0.033164
histogram,400,700,1389236.226048,1392557.399935,0.002391
histogram,600,1000,1406393.943552,1359219.260469,0.033543
histogram,500,800,1445281.442702,1396904.879729,0.033472
histogram,400,600,1383510.344192,1388898.920260,0.003895
histogram,600,900,1417323.156480,1370083.904133,0.033330
histogram,700,1000,1420086.278613,1395534.265239,0.017289
histogram,500,700,1441882.933333,1393385.315444,0.033635
histogram,600,800,1409688.083285,1363557.160581,0.032724
histogram,700,900,1419733.541831,1393439.041940,0.018521
histogram,400,500,1379443.502933,1386177.145563,0.004881
histogram,800,1000,1395148.241237,1358107.824036,0.026549
histogram,500,600,1434172.229902,1386817.344911,0.033019
histogram,600,700,1412264.523264,1367373.835770,0.031786
histogram,700,800,1420900.343246,1394698.810490,0.018440
histogram,800,900,1365983.484928,1330755.089834,0.025790
histogram,900,1000,1359120.043008,1343136.838959,0.011760
histogram,400,400,1361576.202923,1370724.879623,0.006719
histogram,500,500,1426764.779093,1388597.186133,0.026751
histogram,600,600,1393269.970816,1352418.789182,0.029320
histogram,700,700,1402992.601074,1382379.179981,0.014692
histogram,800,800,1363230.782635,1327999.620123,0.025844
histogram,900,900,1370974.316800,1354409.481715,0.012083
histogram,1000,1000,1397966.504391,1364345.825634,0.024050
histogram,1000,900,1395069.929244,1360715.598027,0.024626
histogram,900,800,1362530.444160,1345664.145004,0.012379
histogram,800,700,1349863.314773,1316061.381326,0.025041
histogram,700,600,1356873.009806,1333905.768395,0.016927
histogram,600,500,1390130.336640,1349817.183804,0.029000
histogram,500,400,1382543.007573,1341957.989391,0.029355
histogram,1000,800,1377086.002133,1339320.289343,0.027424
histogram,900,700,1349112.887360,1319597.976408,0.021877
histogram,800,600,1353422.843676,1297452.658174,0.041355
histogram,700,500,1364446.658276,1309722.567975,0.040107
histogram,1000,700,1399530.002204,1318037.723940,0.058228
histogram,600,400,1472087.902635,1334779.821097,0.093274
histogram,900,600,1457665.727232,1327897.196034,0.089025
histogram,800,500,1454694.254364,1320557.276247,0.092210
histogram,1000,600,1546322.342400,1332388.859373,0.138350
histogram,700,400,1560302.834347,1336726.274576,0.143290
histogram,900,500,1557982.057536,1331316.651856,0.145487
histogram,800,400,1702017.135616,1341094.802855,0.212056
histogram,1000,500,1679314.081138,1342043.842594,0.200838
histogram,900,400,1853803.298048,1349221.117638,0.272188
histogram,1000,400,2053678.125511,1375655.441941,0.330150
matrixMul,400,1000,117144.999720,125974.931482,0.075376
matrixMul,400,900,117471.794084,126047.686443,0.073004
matrixMul,400,800,117781.481569,126273.265398,0.072098
matrixMul,500,1000,122024.252900,126432.157783,0.036123
matrixMul,500,900,122369.236069,126586.424964,0.034463
matrixMul,400,700,118120.929480,126563.077287,0.071470
matrixMul,600,1000,121313.114775,126780.496201,0.045068
matrixMul,500,800,123240.649317,126821.082309,0.029052
matrixMul,400,600,119369.390291,127101.726553,0.064777
matrixMul,600,900,123542.660100,126958.580989,0.027650
matrixMul,700,1000,123041.364666,127037.342743,0.032477
matrixMul,500,700,124391.145672,127128.321475,0.022005
matrixMul,600,800,124604.990291,127286.212291,0.021518
matrixMul,700,900,124282.620735,127421.462563,0.025256
matrixMul,400,500,120628.696623,127728.748122,0.058859
matrixMul,800,1000,124623.030408,127499.772412,0.023084
matrixMul,500,600,126112.170558,127580.705636,0.011645
matrixMul,600,700,126349.683158,127709.642323,0.010763
matrixMul,700,800,125624.655489,127876.726028,0.017927
matrixMul,800,900,125999.119200,127837.302186,0.014589
matrixMul,900,1000,124946.318292,127832.818350,0.023102
matrixMul,400,400,124543.043625,128676.268938,0.033187
matrixMul,500,500,127767.016656,128264.624148,0.003895
matrixMul,600,600,129249.800955,128328.510824,0.007128
matrixMul,700,700,127474.740934,128391.927689,0.007195
matrixMul,800,800,128221.989450,128270.708701,0.000380
matrixMul,900,900,126510.220665,128222.496246,0.013535
matrixMul,1000,1000,128404.163672,128257.043678,0.001146
matrixMul,1000,900,129541.267656,128633.678300,0.007006
matrixMul,900,800,128729.299562,128691.550543,0.000293
matrixMul,800,700,131976.367022,128880.963834,0.023454
matrixMul,700,600,130952.993062,129092.045757,0.014211
matrixMul,600,500,132143.912578,129153.610332,0.022629
matrixMul,500,400,133569.121798,129412.122993,0.031122
matrixMul,1000,800,131738.167491,129152.538447,0.019627
matrixMul,900,700,132472.935540,129392.091235,0.023256
matrixMul,800,600,134484.761453,129627.507950,0.036118
matrixMul,700,500,135386.269887,129976.889976,0.039955
matrixMul,1000,700,135375.608725,129789.645368,0.041263
matrixMul,600,400,141097.457505,130444.172826,0.075503
matrixMul,900,600,141092.967777,130162.655209,0.077469
matrixMul,800,500,142154.911250,130744.248703,0.080269
matrixMul,1000,600,149389.313288,130757.953644,0.124717
matrixMul,700,400,153484.554834,131455.307547,0.143527
matrixMul,900,500,153950.539095,131432.321215,0.146269
matrixMul,800,400,171702.496120,132467.948690,0.228503
matrixMul,1000,500,167592.472669,132156.964851,0.211439
matrixMul,900,400,188682.592911,133389.483904,0.293048
matrixMul,1000,400,207137.103631,134361.919988,0.351338
matrixMul(Global),400,1000,366707.434450,252887.250670,0.310384
matrixMul(Global),400,900,367372.551287,255170.649096,0.305417
matrixMul(Global),400,800,368322.446363,258398.964262,0.298444
matrixMul(Global),500,1000,369748.665344,258440.132297,0.301038
matrixMul(Global),500,900,371040.937313,261936.489821,0.294050
matrixMul(Global),400,700,371093.237512,263098.589028,0.291018
matrixMul(Global),600,1000,370847.431500,264126.308431,0.287776
matrixMul(Global),500,800,372311.914437,266104.421762,0.285265
matrixMul(Global),400,600,372022.227750,269281.350843,0.276169
matrixMul(Global),600,900,371388.704400,267935.998414,0.278556
matrixMul(Global),700,1000,372549.586828,269180.980911,0.277463
matrixMul(Global),500,700,372974.817188,271048.372035,0.273280
matrixMul(Global),600,800,371591.660981,272303.712965,0.267196
matrixMul(Global),700,900,372589.989975,273182.113740,0.266802
matrixMul(Global),400,500,373162.498800,277141.221826,0.257318
matrixMul(Global),800,1000,374699.560625,273872.693070,0.269087
matrixMul(Global),500,600,373717.581281,277680.050914,0.256979
matrixMul(Global),600,700,372807.696300,278003.681549,0.254297
matrixMul(Global),700,800,373566.308456,278259.392641,0.255127
matrixMul(Global),800,900,375712.052100,278439.259519,0.258903
matrixMul(Global),900,1000,373547.457675,278557.882109,0.254291
matrixMul(Global),400,400,373527.874687,289412.009342,0.225193
matrixMul(Global),500,500,374604.278531,287386.193993,0.232827
matrixMul(Global),600,600,376538.398144,285993.444502,0.240467
matrixMul(Global),700,700,374858.848613,285017.216315,0.239668
matrixMul(Global),800,800,377706.948750,284273.488594,0.247370
matrixMul(Global),900,900,375482.887200,283712.777784,0.244406
matrixMul(Global),1000,1000,377220.166344,283234.886278,0.249152
matrixMul(Global),1000,900,379898.517813,288968.566242,0.239353
matrixMul(Global),900,800,378336.760003,290262.560423,0.232793
matrixMul(Global),800,700,380723.732025,291982.698959,0.233085
matrixMul(Global),700,600,381247.864200,294269.760825,0.228141
matrixMul(Global),600,500,378894.732150,297611.974417,0.214526
matrixMul(Global),500,400,381228.093062,302751.258363,0.205853
matrixMul(Global),1000,800,383406.800938,296210.282402,0.227426
matrixMul(Global),900,700,384129.506250,298841.037323,0.222031
matrixMul(Global),800,600,388193.172475,302453.595041,0.220868
matrixMul(Global),700,500,383844.902831,307737.377647,0.198277
matrixMul(Global),1000,700,390869.938000,305609.829486,0.218129
matrixMul(Global),600,400,387606.212175,315835.985273,0.185163
matrixMul(Global),900,600,395124.085884,310682.573101,0.213709
matrixMul(Global),800,500,393233.244250,317715.002121,0.192044
matrixMul(Global),1000,600,408070.953844,318700.067169,0.219008
matrixMul(Global),700,400,401425.062150,328995.545089,0.180431
matrixMul(Global),900,500,403671.022369,327825.793989,0.187889
matrixMul(Global),800,400,422514.362025,342042.674126,0.190459
matrixMul(Global),1000,500,421877.865000,337881.386926,0.199101
matrixMul(Global),900,400,444587.595834,355252.453401,0.200939
matrixMul(Global),1000,400,471848.236625,369111.910004,0.217732
mergeSort,400,1000,4991.750000,5894.653293,0.180879
mergeSort,400,900,5068.125000,5950.436907,0.174090
mergeSort,400,800,5244.750000,6020.906409,0.147987
mergeSort,500,1000,5266.250000,6012.101631,0.141629
mergeSort,500,900,5542.031250,6081.236470,0.097294
mergeSort,400,700,5757.625000,6111.868332,0.061526
mergeSort,600,1000,5805.750000,6129.455369,0.055756
mergeSort,500,800,6104.375000,6169.037654,0.010593
mergeSort,400,600,6744.250000,6236.515346,0.075284
mergeSort,600,900,6375.000000,6212.222420,0.025534
mergeSort,700,1000,6598.593750,6246.631246,0.053339
mergeSort,500,700,7019.218750,6283.442911,0.104823
mergeSort,600,800,7227.000000,6317.488122,0.125849
mergeSort,700,900,7348.031250,6343.280014,0.136737
mergeSort,400,500,8122.750000,6416.122445,0.210105
mergeSort,800,1000,7469.500000,6363.649274,0.148049
mergeSort,500,600,8303.593750,6438.889233,0.224566
mergeSort,600,700,8326.500000,6454.930631,0.224773
mergeSort,700,800,8329.343750,6466.030579,0.223705
mergeSort,800,900,8349.750000,6474.236517,0.224619
mergeSort,900,1000,8338.218750,6480.931823,0.222744
mergeSort,400,400,10394.750000,6693.982641,0.356023
mergeSort,500,500,10106.562500,6663.141420,0.340711
mergeSort,600,600,9902.625000,6641.198999,0.329350
mergeSort,700,700,9659.562500,6626.164390,0.314031
mergeSort,800,800,9487.500000,6614.358218,0.302834
mergeSort,900,900,9347.906250,6605.210472,0.293402
mergeSort,1000,1000,9238.750000,6598.031471,0.285831
mergeSort,1000,900,10326.562500,6736.342285,0.347668
mergeSort,900,800,10639.406250,6762.524558,0.364389
mergeSort,800,700,11007.750000,6797.668196,0.382465
mergeSort,700,600,11529.218750,6844.139263,0.406366
mergeSort,600,500,12102.187500,6910.293975,0.429005
mergeSort,500,400,12941.250000,7012.472891,0.458130
mergeSort,1000,800,11801.562500,6911.346604,0.414370
mergeSort,900,700,12370.218750,6968.952693,0.436635
mergeSort,800,600,13147.000000,7046.509036,0.464022
mergeSort,700,500,14143.281250,7157.995355,0.493894
mergeSort,1000,700,13729.687500,7140.325449,0.479935
mergeSort,600,400,15592.125000,7329.289236,0.529936
mergeSort,900,600,14849.437500,7249.247382,0.511817
mergeSort,800,500,16140.000000,7405.241498,0.541187
mergeSort,1000,600,16467.812500,7451.705673,0.547499
mergeSort,700,400,18229.750000,7647.587599,0.580489
mergeSort,900,500,18193.781250,7652.697435,0.579378
mergeSort,800,400,20837.250000,7965.310964,0.617737
mergeSort,1000,500,20258.125000,7900.031647,0.610031
mergeSort,900,400,23501.531250,8282.884815,0.647560
mergeSort,1000,400,26119.687500,8600.916954,0.670711
quasirandomGenerator,400,1000,59477.838144,57301.233342,0.036595
quasirandomGenerator,400,900,59820.897928,57931.161063,0.031590
quasirandomGenerator,400,800,60159.734933,58406.466402,0.029144
quasirandomGenerator,500,1000,66223.450973,58259.087175,0.120265
quasirandomGenerator,500,900,62877.715633,58245.812992,0.073665
quasirandomGenerator,400,700,59878.246416,58131.672133,0.029169
quasirandomGenerator,600,1000,68445.382236,58389.021306,0.146925
quasirandomGenerator,500,800,65396.699060,58609.423595,0.103786
quasirandomGenerator,400,600,69159.645987,58484.184751,0.154360
quasirandomGenerator,600,900,69643.759120,59090.079740,0.151538
quasirandomGenerator,700,1000,68544.193900,58657.819121,0.144234
quasirandomGenerator,500,700,74541.333147,58810.093809,0.211040
quasirandomGenerator,600,800,76920.905808,58862.231361,0.234769
quasirandomGenerator,700,900,79703.939952,59056.522773,0.259051
quasirandomGenerator,400,500,80240.429677,59452.480368,0.259071
quasirandomGenerator,800,1000,79227.702912,59077.199089,0.254337
quasirandomGenerator,500,600,84410.400690,59547.854192,0.294544
quasirandomGenerator,600,700,85732.847640,59907.857839,0.301226
quasirandomGenerator,700,800,86264.916738,60171.857820,0.302476
quasirandomGenerator,800,900,87991.259765,60181.606268,0.316050
quasirandomGenerator,900,1000,86217.094308,60167.227173,0.302143
quasirandomGenerator,400,400,100129.119048,61874.343260,0.382054
quasirandomGenerator,500,500,96164.477200,60996.959170,0.365702
quasirandomGenerator,600,600,101425.213512,61409.477563,0.394534
quasirandomGenerator,700,700,99703.949800,61466.032120,0.383515
quasirandomGenerator,800,800,98406.773637,61329.452203,0.376776
quasirandomGenerator,900,900,97754.972364,61620.975789,0.369638
quasirandomGenerator,1000,1000,95743.334407,60829.190832,0.364664
quasirandomGenerator,1000,900,109507.212000,62538.061648,0.428914
