kernel,coreF,memF,real,predict,error
convolutionSeparable,900,800,38873.298140,42921.431406,0.104137
convolutionSeparable,800,700,40058.795747,44228.338694,0.104086
convolutionSeparable,700,600,42801.086907,46542.944568,0.087424
convolutionSeparable,600,500,45062.698933,49847.405563,0.106179
convolutionSeparable,500,400,48805.146849,54209.183769,0.110727
convolutionSeparable,1000,800,43095.338000,47604.009845,0.104621
convolutionSeparable,900,700,45190.819600,49864.856267,0.103429
convolutionSeparable,800,600,47759.719040,52654.441801,0.102486
convolutionSeparable,700,500,52804.704919,58000.461239,0.098396
convolutionSeparable,1000,700,50194.754167,55358.914909,0.102882
convolutionSeparable,600,400,57754.588580,64296.451532,0.113270
convolutionSeparable,900,600,53952.266070,59470.571763,0.102281
convolutionSeparable,800,500,59849.329369,65159.419775,0.088724
convolutionSeparable,1000,600,59871.786647,65952.842635,0.101568
convolutionSeparable,700,400,66579.076861,73979.511076,0.111153
convolutionSeparable,900,500,67001.081738,72938.280742,0.088613
convolutionSeparable,800,400,75954.929802,84286.058082,0.109685
convolutionSeparable,1000,500,74067.103289,80615.864216,0.088417
convolutionSeparable,900,400,85287.635637,94215.544485,0.104680
convolutionSeparable,1000,400,95797.720333,105276.322716,0.098944
fastWalshTransform,400,1000,8707.711647,15949.818490,0.831689
fastWalshTransform,400,900,8765.153939,15969.565349,0.821938
fastWalshTransform,400,800,9879.378371,16073.678720,0.626993
fastWalshTransform,500,1000,9560.162644,16027.368619,0.676474
fastWalshTransform,500,900,10614.185095,16087.555683,0.515666
fastWalshTransform,400,700,11443.466600,16135.644766,0.410031
fastWalshTransform,600,1000,11327.269106,16119.350087,0.423057
fastWalshTransform,500,800,12175.144150,16149.999639,0.326473
fastWalshTransform,400,600,13891.076680,16194.684388,0.165834
fastWalshTransform,600,900,12631.752242,16165.601668,0.279759
fastWalshTransform,700,1000,13108.763115,16168.685633,0.233426
fastWalshTransform,500,700,14108.544723,16185.487390,0.147212
fastWalshTransform,600,800,14376.644567,16208.379961,0.127410
fastWalshTransform,700,900,14673.957116,16208.571341,0.104581
fastWalshTransform,400,500,16411.772749,16244.335429,0.010202
fastWalshTransform,800,1000,14903.221200,16206.249332,0.087433
fastWalshTransform,500,600,16819.875203,16298.822513,0.030978
fastWalshTransform,600,700,16833.877042,16447.631658,0.022945
fastWalshTransform,700,800,16660.401496,16352.950349,0.018454
fastWalshTransform,800,900,16686.508871,16399.192466,0.017218
fastWalshTransform,900,1000,16702.712362,16430.956001,0.016270
fastWalshTransform,400,400,20989.403300,21001.802509,0.000591
fastWalshTransform,500,500,20452.702102,20178.381440,0.013412
fastWalshTransform,600,600,20047.801351,19462.987662,0.029171
fastWalshTransform,700,700,19306.312758,18958.212389,0.018030
fastWalshTransform,800,800,19002.605062,18662.473319,0.017899
fastWalshTransform,900,900,18762.303412,18432.999512,0.017551
fastWalshTransform,1000,1000,18543.433147,18231.871058,0.016802
fastWalshTransform,1000,900,20734.871437,20453.832723,0.013554
fastWalshTransform,900,800,21265.631809,20972.621292,0.013779
fastWalshTransform,800,700,21981.723260,21642.224249,0.015445
fastWalshTransform,700,600,23431.547737,22688.449744,0.031714
fastWalshTransform,600,500,24541.476984,24228.622383,0.012748
fastWalshTransform,500,400,26217.413418,26117.975838,0.003793
fastWalshTransform,1000,800,23625.415172,23291.311860,0.014142
fastWalshTransform,900,700,24724.687584,24340.448238,0.015541
fastWalshTransform,800,600,26254.613044,25762.274746,0.018752
fastWalshTransform,700,500,28721.201696,28236.139106,0.016889
fastWalshTransform,1000,700,27452.214431,27026.523385,0.015507
fastWalshTransform,600,400,31601.711501,31369.519484,0.007347
fastWalshTransform,900,600,29517.091483,28969.996980,0.018535
fastWalshTransform,800,500,32341.644300,31768.270444,0.017729
fastWalshTransform,1000,600,32810.359081,32172.569712,0.019439
fastWalshTransform,700,400,36201.506527,36176.803501,0.000682
fastWalshTransform,900,500,36425.415631,35724.314459,0.019248
fastWalshTransform,800,400,41412.579847,41314.646054,0.002365
fastWalshTransform,1000,500,40536.819925,39672.440832,0.021323
fastWalshTransform,900,400,46653.020179,46465.797029,0.004013
fastWalshTransform,1000,400,51822.663872,51624.553932,0.003823
histogram,400,1000,1387742.340380,1336528.735332,0.036904
histogram,400,900,1383737.401600,1333309.321904,0.036443
histogram,400,800,1387882.034176,1337157.258789,0.036548
histogram,500,1000,1448104.861013,1340439.509752,0.074349
histogram,500,900,1443480.956089,1340399.624628,0.071412
histogram,400,700,1389236.226048,1337635.105004,0.037144
histogram,600,1000,1406393.943552,1306783.828011,0.070827
histogram,500,800,1445281.442702,1341224.068057,0.071998
histogram,400,600,1383510.344192,1332427.789925,0.036922
histogram,600,900,1417323.156480,1316312.860347,0.071268
histogram,700,1000,1420086.278613,1340575.353577,0.055990
histogram,500,700,1441882.933333,1336510.044659,0.073080
histogram,600,800,1409688.083285,1308753.994481,0.071600
histogram,700,900,1419733.541831,1337401.704401,0.057991
histogram,400,500,1379443.502933,1327402.511194,0.037726
histogram,800,1000,1395148.241237,1303031.613791,0.066026
histogram,500,600,1434172.229902,1328146.116632,0.073928
histogram,600,700,1412264.523264,1309015.912347,0.073109
histogram,700,800,1420900.343246,1337163.237266,0.058932
histogram,800,900,1365983.484928,1275273.246253,0.066407
histogram,900,1000,1359120.043008,1287217.062216,0.052904
histogram,400,400,1361576.202923,1309681.961985,0.038113
histogram,500,500,1426764.779093,1327734.848098,0.069409
histogram,600,600,1393269.970816,1293307.317854,0.071747
histogram,700,700,1402992.601074,1323329.685478,0.056781
histogram,800,800,1363230.782635,1270948.046086,0.067694
histogram,900,900,1370974.316800,1296654.492016,0.054209
histogram,1000,1000,1397966.504391,1306396.437836,0.065502
histogram,1000,900,1395069.929244,1301252.676789,0.067249
histogram,900,800,1362530.444160,1286326.367509,0.055928
histogram,800,700,1349863.314773,1257209.940153,0.068639
histogram,700,600,1356873.009806,1273429.816364,0.061497
histogram,600,500,1390130.336640,1286575.126166,0.074493
