kernel,coreF,memF,real,predict,error
quasirandomGenerator,1237,877,2596694.417960,1042588.070452,0.598494
quasirandomGenerator,1380,877,2586409.664300,1044274.291636,0.596246
reduction,510,877,2210.663971,3944.016755,0.784087
reduction,652,877,2233.775829,3924.989966,0.757110
reduction,802,877,2231.949382,3931.989843,0.761684
reduction,945,877,2218.672525,3938.186879,0.775019
reduction,1087,877,2243.069688,3945.344414,0.758904
reduction,1237,877,2256.670442,3952.996526,0.751694
reduction,1380,877,2260.559587,3959.490287,0.751553
scalarProd,510,877,2945280.092040,2841108.629874,0.035369
scalarProd,652,877,3020802.176144,2900711.069191,0.039755
scalarProd,802,877,2789475.214092,2972776.040960,0.065712
scalarProd,945,877,2817988.128900,3053893.312263,0.083714
scalarProd,1087,877,3024679.260592,3143260.885999,0.039205
scalarProd,1237,877,3267643.139410,3257308.969380,0.003163
scalarProd,1380,877,3539858.355000,3354982.952885,0.052227
scanScanExclusiveShared,510,877,5116.011888,3763.553155,0.264358
scanScanExclusiveShared,652,877,5657.443899,4735.439473,0.162972
scanScanExclusiveShared,802,877,5605.215070,5764.245353,0.028372
scanScanExclusiveShared,945,877,5725.604150,6753.041428,0.179446
scanScanExclusiveShared,1087,877,6614.024730,7764.788913,0.173988
scanScanExclusiveShared,1237,877,7545.790102,8835.731212,0.170948
scanScanExclusiveShared,1380,877,8429.658367,9818.794927,0.164792
sortingNetworks,510,877,33490.936243,35132.672993,0.049020
sortingNetworks,652,877,33898.821951,35129.981346,0.036319
sortingNetworks,802,877,33893.036557,35129.771905,0.036489
sortingNetworks,945,877,33607.106466,35138.194463,0.045558
sortingNetworks,1087,877,33843.153978,35122.244076,0.037795
sortingNetworks,1237,877,33876.723739,35146.867715,0.037493
sortingNetworks,1380,877,33744.994335,35168.700413,0.042190
transpose,510,877,1811.249149,1006.561266,0.444272
transpose,652,877,1889.017343,1223.490787,0.352314
transpose,802,877,1665.133689,1451.573591,0.128254
transpose,945,877,1683.741762,1682.948385,0.000471
transpose,1087,877,1884.770505,1933.633158,0.025925
transpose,1237,877,2116.676377,2209.856640,0.044022
transpose,1380,877,2356.611946,2472.109042,0.049010
vectorAdd,510,877,1848.420623,1417.403635,0.233181
vectorAdd,652,877,2011.015325,1763.803501,0.122929
vectorAdd,802,877,1954.372897,2122.872704,0.086217
vectorAdd,945,877,1990.100416,2477.494226,0.244909
vectorAdd,1087,877,2324.203060,2865.875172,0.233057
vectorAdd,1237,877,2679.565814,3278.148019,0.223388
vectorAdd,1380,877,3017.317419,3669.838360,0.216259
