kernel,coreF,memF,real,predict,error
quasirandomGenerator,600,900,69643.759120,226234.702205,2.248456
quasirandomGenerator,700,1000,68544.193900,224181.787490,2.270617
quasirandomGenerator,500,700,74541.333147,224283.146544,2.008843
quasirandomGenerator,600,800,76920.905808,224210.985835,1.914825
quasirandomGenerator,700,900,79703.939952,224744.326949,1.819739
quasirandomGenerator,400,500,80240.429677,225343.347284,1.808352
quasirandomGenerator,800,1000,79227.702912,224639.729154,1.835368
quasirandomGenerator,500,600,84410.400690,225423.022601,1.670560
quasirandomGenerator,600,700,85732.847640,226704.452510,1.644313
quasirandomGenerator,700,800,86264.916738,227879.980614,1.641630
quasirandomGenerator,800,900,87991.259765,227864.070312,1.589622
quasirandomGenerator,900,1000,86217.094308,227767.173900,1.641787
quasirandomGenerator,400,400,100129.119048,231811.080398,1.315122
quasirandomGenerator,500,500,96164.477200,228877.337469,1.380061
quasirandomGenerator,600,600,101425.213512,230682.104834,1.274406
quasirandomGenerator,700,700,99703.949800,231310.578697,1.319974
quasirandomGenerator,800,800,98406.773637,230938.234397,1.346772
quasirandomGenerator,900,900,97754.972364,232226.757152,1.375600
quasirandomGenerator,1000,1000,95743.334407,229185.403493,1.393748
quasirandomGenerator,1000,900,109507.212000,234510.738316,1.141510
quasirandomGenerator,900,800,111832.362054,234446.968351,1.096414
quasirandomGenerator,800,700,116778.431787,236066.889753,1.021494
quasirandomGenerator,700,600,134187.649610,234458.423757,0.747243
quasirandomGenerator,600,500,119067.130248,235091.340973,0.974444
quasirandomGenerator,500,400,138091.970333,237312.907786,0.718513
quasirandomGenerator,1000,800,125181.453440,236372.013372,0.888235
quasirandomGenerator,900,700,130996.404000,237912.883470,0.816179
quasirandomGenerator,800,600,139162.973248,238920.911069,0.716843
quasirandomGenerator,700,500,138918.850000,237171.737447,0.707268
quasirandomGenerator,1000,700,146776.407507,239540.014861,0.632006
quasirandomGenerator,600,400,160244.272320,239217.769975,0.492832
quasirandomGenerator,900,600,158188.701414,241742.431088,0.528190
quasirandomGenerator,800,500,161149.189013,241053.629935,0.495841
quasirandomGenerator,1000,600,177504.474333,244143.122178,0.375420
quasirandomGenerator,700,400,185759.564821,241561.917939,0.300401
quasirandomGenerator,900,500,183268.257084,244119.549896,0.332034
quasirandomGenerator,800,400,209233.253333,246354.551500,0.177416
quasirandomGenerator,1000,500,205090.745720,246089.014491,0.199903
quasirandomGenerator,900,400,234846.933648,245502.007342,0.045370
quasirandomGenerator,1000,400,260575.509600,245845.163702,0.056530
sortingNetworks,400,1000,6639.253789,1993.152462,0.699793
sortingNetworks,400,900,7159.815180,1985.320474,0.722713
sortingNetworks,400,800,7939.181216,2000.747846,0.747991
sortingNetworks,500,1000,7756.384289,2000.586012,0.742072
sortingNetworks,500,900,8613.058170,2006.827585,0.767002
sortingNetworks,400,700,9153.563139,2010.263877,0.780385
sortingNetworks,600,1000,9117.143949,2031.629470,0.777164
sortingNetworks,500,800,9801.251547,2019.122949,0.793993
sortingNetworks,400,600,10878.193531,2032.982345,0.813114
sortingNetworks,600,900,10201.011760,2045.823486,0.799449
sortingNetworks,700,1000,10607.335812,2053.585586,0.806399
sortingNetworks,500,700,11386.176801,2036.498772,0.821143
sortingNetworks,600,800,11615.692661,2063.856050,0.822322
sortingNetworks,700,900,11886.305550,2070.421065,0.825815
