kernel,coreF,memF,real,predict,error
convolutionSeparable,1100,3900,17919.434440,17233.730063,0.038266
convolutionSeparable,900,3100,17956.353529,17237.990450,0.040006
convolutionSeparable,1100,3600,17888.349513,17221.588686,0.037273
convolutionSeparable,700,2100,17881.524752,17264.813080,0.034489
convolutionSeparable,1300,3900,17965.994879,17187.435672,0.043335
convolutionSeparable,900,2600,17961.259982,17236.532794,0.040349
convolutionSeparable,1100,3100,17970.788840,17228.584715,0.041301
convolutionSeparable,1300,3600,17948.472900,17174.312802,0.043132
convolutionSeparable,1500,3900,18263.551011,17172.241697,0.059753
convolutionSeparable,1500,3600,18244.418573,17153.226742,0.059810
convolutionSeparable,1300,3100,17887.657277,17116.003172,0.043139
convolutionSeparable,1100,2600,17849.927080,17107.790471,0.041576
convolutionSeparable,900,2100,17959.494280,17202.839190,0.042131
convolutionSeparable,1500,3100,18200.560388,17079.660350,0.061586
convolutionSeparable,1300,2600,17388.676717,16371.479246,0.058498
convolutionSeparable,1100,2100,18642.225284,17254.727764,0.074428
convolutionSeparable,1500,2600,20115.366175,18832.511946,0.063775
convolutionSeparable,1300,2100,22057.399993,20399.139833,0.075179
convolutionSeparable,1500,2100,25417.213862,23525.673687,0.074420
convolutionTexture,700,3900,4024.120386,1946.225065,0.516360
convolutionTexture,700,3600,4024.614103,2009.464407,0.500706
convolutionTexture,700,3100,4024.117016,2133.495424,0.469823
convolutionTexture,900,3900,4016.696541,2131.532645,0.469332
convolutionTexture,900,3600,4012.501566,2202.653941,0.451052
convolutionTexture,700,2600,4007.442329,2295.681555,0.427145
convolutionTexture,1100,3900,3986.010600,2306.437388,0.421367
convolutionTexture,900,3100,4010.080961,2356.168705,0.412439
convolutionTexture,1100,3600,3978.904019,2390.044008,0.399321
convolutionTexture,700,2100,3995.972970,2547.666897,0.362441
convolutionTexture,1300,3900,3983.568964,2477.463592,0.378079
convolutionTexture,900,2600,3998.654100,2569.737120,0.357349
convolutionTexture,1100,3100,3978.748018,2576.255218,0.352496
convolutionTexture,1300,3600,3984.716057,2577.867146,0.353061
convolutionTexture,1500,3900,4041.783724,2652.134146,0.343821
convolutionTexture,1500,3600,4043.501491,2772.415587,0.314353
convolutionTexture,1300,3100,3982.604167,2804.100260,0.295913
convolutionTexture,1100,2600,3985.875025,2832.963045,0.289249
convolutionTexture,900,2100,4002.102868,2890.677232,0.277710
convolutionTexture,1500,3100,4067.527650,3021.687314,0.257119
convolutionTexture,1300,2600,4027.981370,3108.395327,0.228299
convolutionTexture,1100,2100,4091.834236,3215.695849,0.214119
convolutionTexture,1500,2600,4249.184362,3372.104979,0.206411
convolutionTexture,1300,2100,4323.812542,3563.400542,0.175866
convolutionTexture,1500,2100,4771.051826,3914.241459,0.179585
fastWalshTransform,700,3900,4022.842187,2668.095332,0.336764
fastWalshTransform,700,3600,4022.861627,2888.333693,0.282020
fastWalshTransform,700,3100,3942.520075,3354.680938,0.149102
fastWalshTransform,900,3900,3937.110300,3395.658231,0.137525
fastWalshTransform,900,3600,3940.952444,3676.763977,0.067037
fastWalshTransform,700,2600,4287.976799,4011.900244,0.064384
fastWalshTransform,1100,3900,4409.407179,4124.800222,0.064545
fastWalshTransform,900,3100,4548.701597,4283.501182,0.058302
fastWalshTransform,1100,3600,4808.667256,4477.907226,0.068784
fastWalshTransform,700,2100,5415.302626,4991.760589,0.078212
fastWalshTransform,1300,3900,5207.488650,4858.871067,0.066945
fastWalshTransform,900,2600,5505.207354,5130.689848,0.068030
fastWalshTransform,1100,3100,5556.515920,5219.146963,0.060716
fastWalshTransform,1300,3600,5672.475527,5273.971253,0.070252
fastWalshTransform,1500,3900,6005.199277,5590.625565,0.069036
fastWalshTransform,1500,3600,6546.715693,6064.784146,0.073614
fastWalshTransform,1300,3100,6558.917916,6144.315400,0.063212
fastWalshTransform,1100,2600,6723.612954,6243.563460,0.071398
fastWalshTransform,900,2100,6960.237489,6400.861176,0.080367
fastWalshTransform,1500,3100,7565.166019,7076.539153,0.064589
fastWalshTransform,1300,2600,7942.528035,7363.688510,0.072878
fastWalshTransform,1100,2100,8498.684304,7785.599986,0.083905
fastWalshTransform,1500,2600,9161.062116,8477.810314,0.074582
fastWalshTransform,1300,2100,10043.103056,9199.897116,0.083959
fastWalshTransform,1500,2100,11569.451780,10580.744529,0.085458
histogram,700,3900,1429117.792555,1343348.369448,0.060016
histogram,700,3600,1428239.370631,1342702.095836,0.059890
histogram,700,3100,1416563.263360,1332826.967600,0.059112
histogram,900,3900,1419353.417472,1330897.864014,0.062321
histogram,900,3600,1392053.499648,1298904.989189,0.066914
histogram,700,2600,1413431.606869,1329622.181448,0.059295
histogram,1100,3900,1393846.548864,1300937.744822,0.066656
histogram,900,3100,1395164.293120,1302852.647678,0.066165
histogram,1100,3600,1395185.181084,1302106.129899,0.066714
histogram,700,2100,1417801.920441,1335299.681572,0.058190
histogram,1300,3900,1395540.485063,1294522.689943,0.072386
histogram,900,2600,1388854.175936,1297198.152130,0.065994
histogram,1100,3100,1380093.879609,1288790.533598,0.066157
histogram,1300,3600,1371905.211641,1272817.948700,0.072226
histogram,1500,3900,1427925.493760,1300389.913831,0.089315
histogram,1500,3600,1424848.811520,1298096.407336,0.088958
histogram,1300,3100,1393174.198855,1293472.159665,0.071565
histogram,1100,2600,1382000.223296,1291027.076657,0.065827
histogram,900,2100,1379474.718336,1289129.926328,0.065492
histogram,1500,3100,1432181.292800,1305376.642090,0.088540
histogram,1300,2600,1383388.319410,1284461.828815,0.071510
histogram,1100,2100,1398473.779100,1306533.308669,0.065743
histogram,1500,2600,1424530.975680,1299036.481925,0.088095
histogram,1300,2100,1367607.069781,1269101.827325,0.072027
histogram,1500,2100,1424181.136107,1298790.886627,0.088044
hotspot,700,3900,7553.723570,7402.518769,0.020017
hotspot,700,3600,7554.365881,7404.463555,0.019843
hotspot,700,3100,7543.440125,7403.926853,0.018495
hotspot,900,3900,7542.770247,7383.132050,0.021164
hotspot,900,3600,7585.955528,7384.733501,0.026526
hotspot,700,2600,7559.953326,7412.043485,0.019565
hotspot,1100,3900,7576.224180,7364.793843,0.027907
hotspot,900,3100,7595.753129,7390.393019,0.027036
hotspot,1100,3600,7597.786722,7374.792545,0.029350
hotspot,700,2100,7598.172975,7418.800630,0.023607
hotspot,1300,3900,7620.776478,7343.867430,0.036336
