kernel,coreF,memF,real,predict,error
convolutionTexture,1600,5000,4165.816474,3543.362328,0.149419
convolutionTexture,1800,5500,4212.299725,3564.924675,0.153687
convolutionTexture,1700,5000,4276.186466,3645.326074,0.147529
convolutionTexture,1900,5500,4328.996477,3655.287579,0.155627
convolutionTexture,1600,4500,4252.053307,3746.315250,0.118940
convolutionTexture,1800,5000,4383.552582,3746.128225,0.145413
convolutionTexture,2000,5500,4416.440898,3746.384202,0.151719
convolutionTexture,1700,4500,4381.119960,3860.235601,0.118893
convolutionTexture,1900,5000,4492.696544,3846.096107,0.143923
convolutionTexture,1600,4000,4520.356299,4007.481629,0.113459
convolutionTexture,1800,4500,4487.408985,3973.209855,0.114587
convolutionTexture,2000,5000,4656.312177,3951.002956,0.151474
convolutionTexture,1900,4500,4644.131124,4086.756547,0.120017
convolutionTexture,1700,4000,4667.073380,4137.136809,0.113548
convolutionTexture,2000,4500,4759.128777,4200.516800,0.117377
convolutionTexture,1800,4000,4796.080415,4267.627153,0.110184
convolutionTexture,1900,4000,4976.588521,4396.929520,0.116477
convolutionTexture,2000,4000,5121.616186,4524.607920,0.116566
fastWalshTransform,1600,5500,6166.847422,6098.996754,0.011002
fastWalshTransform,1700,5500,6556.828047,6454.171484,0.015656
fastWalshTransform,1600,5000,6879.186772,6748.592662,0.018984
fastWalshTransform,1800,5500,6955.213926,6812.257919,0.020554
fastWalshTransform,1700,5000,7312.106301,7150.713629,0.022072
fastWalshTransform,1900,5500,7341.311548,7168.230686,0.023576
fastWalshTransform,1600,4500,7570.630604,7570.232198,0.000053
fastWalshTransform,1800,5000,7775.996283,7546.733826,0.029483
fastWalshTransform,2000,5500,7731.715704,7522.896206,0.027008
fastWalshTransform,1700,4500,8059.142988,8020.558456,0.004788
fastWalshTransform,1900,5000,8189.880962,7939.643719,0.030554
fastWalshTransform,1600,4000,8684.683924,8618.297768,0.007644
fastWalshTransform,1800,4500,8556.258182,8463.644189,0.010824
fastWalshTransform,2000,5000,8653.654638,8347.902533,0.035332
fastWalshTransform,1900,4500,9075.343424,8915.276795,0.017638
fastWalshTransform,1700,4000,9229.633978,9130.043673,0.010790
fastWalshTransform,2000,4500,9557.772646,9364.257394,0.020247
fastWalshTransform,1800,4000,9792.603992,9638.713309,0.015715
fastWalshTransform,1900,4000,10330.193156,10150.383959,0.017406
fastWalshTransform,2000,4000,10945.990480,10664.829100,0.025686
histogram,1600,5500,4115968.500224,4709662.541798,0.144242
histogram,1700,5500,4128558.862711,4710055.232061,0.140847
histogram,1600,5000,4128007.315115,4709348.990730,0.140829
histogram,1800,5500,4052251.640640,4709681.149068,0.162238
histogram,1700,5000,4197079.206780,4708150.934855,0.121768
histogram,1900,5500,4070818.469076,4710111.768566,0.157043
histogram,1600,4500,4127242.888533,4706822.890552,0.140428
histogram,1800,5000,4162737.134080,4710243.676609,0.131526
histogram,2000,5500,4074920.542933,4710228.981330,0.155907
histogram,1700,4500,4205856.026711,4707138.126007,0.119187
histogram,1900,5000,4110384.522981,4707992.964281,0.145390
histogram,1600,4000,4139464.758812,4703826.706292,0.136337
histogram,1800,4500,4221900.451104,4708770.681307,0.115320
histogram,2000,5000,4085970.559502,4710058.760768,0.152739
histogram,1900,4500,4216608.930588,4709319.602731,0.116850
histogram,1700,4000,4234534.265323,4707462.796577,0.111684
histogram,2000,4500,4145759.363200,4710724.048198,0.136275
histogram,1800,4000,4294793.932800,4707005.008771,0.095979
histogram,1900,4000,4346896.682041,4705966.286298,0.082604
histogram,2000,4000,4345806.218880,4703999.560563,0.082423
hotspot,1600,5500,18908.054559,19220.539522,0.016527
hotspot,1700,5500,19027.047017,19222.091578,0.010251
hotspot,1600,5000,18917.571696,19226.259523,0.016318
hotspot,1800,5500,18977.375901,19229.565670,0.013289
hotspot,1700,5000,18779.532268,19231.481468,0.024066
hotspot,1900,5500,19347.168456,19225.197708,0.006304
hotspot,1600,4500,18794.904646,19232.741918,0.023296
hotspot,1800,5000,18865.207905,19235.390911,0.019623
hotspot,2000,5500,19286.499984,19239.645256,0.002429
hotspot,1700,4500,18923.144776,19233.543920,0.016403
hotspot,1900,5000,19342.454786,19238.606147,0.005369
hotspot,1600,4000,18804.898245,19242.954331,0.023295
hotspot,1800,4500,19017.787297,19241.766226,0.011777
hotspot,2000,5000,19379.979330,19244.761525,0.006977
hotspot,1900,4500,19329.070838,19249.830660,0.004100
hotspot,1700,4000,19067.981340,19252.725002,0.009689
hotspot,2000,4500,19378.002290,19252.339618,0.006485
hotspot,1800,4000,19011.226574,19252.753209,0.012704
hotspot,1900,4000,19231.230586,19258.066256,0.001395
hotspot,2000,4000,19189.660055,19265.173308,0.003935
matrixMulGlobal,1600,5500,793695.663950,788483.705307,0.006567
matrixMulGlobal,1700,5500,797649.862603,794929.450283,0.003411
matrixMulGlobal,1600,5000,801022.047000,804705.353737,0.004598
matrixMulGlobal,1800,5500,812420.466638,811145.551394,0.001569
matrixMulGlobal,1700,5000,823497.257510,825165.877015,0.002026
matrixMulGlobal,1900,5500,836711.132275,822092.756785,0.017471
matrixMulGlobal,1600,4500,812825.057406,824306.540149,0.014125
matrixMulGlobal,1800,5000,848865.520986,845949.735212,0.003435
matrixMulGlobal,2000,5500,869617.993781,847490.860296,0.025445
matrixMulGlobal,1700,4500,842775.716357,845244.923341,0.002930
matrixMulGlobal,1900,5000,887699.063754,872495.203496,0.017127
matrixMulGlobal,1600,4000,870636.695906,879768.912758,0.010489
matrixMulGlobal,1800,4500,870239.089125,872697.665872,0.002825
matrixMulGlobal,2000,5000,895744.435469,875078.956906,0.023071
matrixMulGlobal,1900,4500,910230.860299,890690.383626,0.021468
matrixMulGlobal,1700,4000,888494.429320,895095.576823,0.007430
matrixMulGlobal,2000,4500,898619.085000,892066.909869,0.007291
matrixMulGlobal,1800,4000,890557.665170,902017.275094,0.012868
matrixMulGlobal,1900,4000,892529.330479,903988.106417,0.012839
matrixMulGlobal,2000,4000,904639.627336,912172.410563,0.008327
matrixMulShared,1600,5500,238479.013850,238748.156580,0.001129
matrixMulShared,1700,5500,241149.270178,238729.883097,0.010033
matrixMulShared,1600,5000,242567.056266,238890.930754,0.015155
matrixMulShared,1800,5500,238592.817336,238716.715241,0.000519
matrixMulShared,1700,5000,242895.487799,238857.308940,0.016625
matrixMulShared,1900,5500,242697.937098,238769.907195,0.016185
matrixMulShared,1600,4500,239716.120350,238905.313028,0.003382
matrixMulShared,1800,5000,242126.602274,238844.382117,0.013556
matrixMulShared,2000,5500,245167.159292,238712.953539,0.026326
matrixMulShared,1700,4500,241741.956209,238892.480671,0.011787
matrixMulShared,1900,5000,244040.150994,238875.308032,0.021164
matrixMulShared,1600,4000,241968.853219,238961.264530,0.012430
matrixMulShared,1800,4500,240942.801940,238887.355307,0.008531
matrixMulShared,2000,5000,246386.777886,238727.004744,0.031088
matrixMulShared,1900,4500,243436.042860,238913.054229,0.018580
matrixMulShared,1700,4000,243925.066897,238768.167222,0.021141
matrixMulShared,2000,4500,247019.863464,238846.000856,0.033090
matrixMulShared,1800,4000,243002.504701,238797.543138,0.017304
matrixMulShared,1900,4000,244084.886329,238965.844387,0.020972
matrixMulShared,2000,4000,247572.322156,238962.528374,0.034777
mergeSort,1600,5500,36895.395530,42925.008456,0.163425
mergeSort,1700,5500,37213.092110,42918.513220,0.153318
mergeSort,1600,5000,37229.130015,42920.554482,0.152876
mergeSort,1800,5500,36899.845676,42938.717883,0.163656
mergeSort,1700,5000,36712.501887,42922.399579,0.169149
mergeSort,1900,5500,37145.068812,42937.607276,0.155944
mergeSort,1600,4500,36698.632554,42940.309021,0.170079
mergeSort,1800,5000,36894.667289,42923.758586,0.163414
mergeSort,2000,5500,37131.676802,42926.910271,0.156072
mergeSort,1700,4500,36909.561381,42935.405927,0.163260
mergeSort,1900,5000,37157.458704,42941.519309,0.155664
mergeSort,1600,4000,36722.066836,42943.105053,0.169409
mergeSort,1800,4500,36906.300664,42928.961597,0.163188
mergeSort,2000,5000,36989.989041,42932.037740,0.160639
mergeSort,1900,4500,37169.484614,42944.070803,0.155358
mergeSort,1700,4000,36723.773503,42930.434524,0.169009
mergeSort,2000,4500,36989.871469,42936.290353,0.160758
mergeSort,1800,4000,36759.166220,42952.874114,0.168494
mergeSort,1900,4000,36987.113512,42944.475667,0.161066
mergeSort,2000,4000,37172.933930,42946.346045,0.155312
nn,1600,5500,2409.128226,2800.541442,0.162471
nn,1700,5500,2557.551518,2939.863508,0.149484
nn,1600,5000,2695.815902,3074.239906,0.140375
nn,1800,5500,2705.080774,3078.066200,0.137883
nn,1700,5000,2860.486154,3227.512509,0.128309
