appName,coreF,memF,argNo,kernel,time/ms,blocks,warps,achieved_occupancy,sm_efficiency,warp_execution_efficiency,eligible_warps_per_cycle,branch_efficiency,cf_executed,gld_throughput,gld_transactions,gld_transactions_per_request,gst_throughput,gst_transactions,gst_transactions_per_request,global_hit_rate,dram_read_transactions,dram_read_throughput,dram_write_transactions,dram_write_throughput,l2_read_transactions,l2_read_throughput,l2_write_transactions,l2_write_throughput,shared_load_transactions,shared_load_throughput,shared_load_transactions_per_request,shared_store_transactions,shared_store_throughput,shared_store_transactions_per_request,l2_tex_read_throughput,l2_tex_read_transactions,l2_tex_write_throughput,l2_tex_write_throughput,tex_cache_hit_rate,tex_cache_throughput,tex_cache_transactions,flop_count_dp,flop_count_dp_fma,flop_count_sp,flop_count_sp_fma,flop_count_sp_special,inst_integer,inst_fp_32,inst_fp_64,inst_executed,inst_per_warp,ipc
BlackScholes,600,1000,input00,BlackScholesGPU,0.16523,(3584 1 1) (128 1 1),14336.0,0.866739,0.9541,1.0,2.362421,1.0,243712,30.469,344064,8.000000,20.287,114688,4.000000,0.5,172093,30.521,114189,20.561,172222,30.918,114694,20.642,0,0.0,0.000000,0,0.0,0.000000,30.86,172032,20.576,20.572,0.5,30.492,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,1.530268
BlackScholes,600,500,input00,BlackScholesGPU,0.35292,(3584 1 1) (128 1 1),14336.0,0.900495,0.9723999999999999,1.0,0.975016,1.0,243712,14.424,344064,8.000000,9.6131,114688,4.000000,0.5,172101,14.431,113163,9.4306,172303,14.625,114694,9.7407,0,0.0,0.000000,0,0.0,0.000000,14.6,172032,9.7314,9.7407,0.5,14.436,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,0.698788
BlackScholes,600,600,input00,BlackScholesGPU,0.28792,(3584 1 1) (128 1 1),14336.0,0.887176,0.9692000000000001,1.0,1.251612,1.0,243712,17.69,344064,8.000000,11.794,114688,4.000000,0.5,172095,17.72,112906,11.627,172318,17.974,114695,11.961,0,0.0,0.000000,0,0.0,0.000000,17.933,172032,11.96,11.947,0.5,17.644,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,0.855926
BlackScholes,600,700,input00,BlackScholesGPU,0.24244,(3584 1 1) (128 1 1),14336.0,0.880348,0.966,1.0,1.533516,1.0,243712,20.977,344064,8.000000,13.971,114688,4.000000,0.5,172098,20.995,113663,13.909,172303,21.291,114694,14.188,0,0.0,0.000000,0,0.0,0.000000,21.249,172032,14.169,14.168,0.5,20.88,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,1.034204
BlackScholes,600,800,input00,BlackScholesGPU,0.20969,(3584 1 1) (128 1 1),14336.0,0.875990,0.9617,1.0,1.806836,1.0,243712,24.172,344064,8.000000,16.128,114688,4.000000,0.5,172096,24.212,113796,16.16,172354,24.543,114694,16.375,0,0.0,0.000000,0,0.0,0.000000,24.515,172032,16.344,16.319,0.5,24.118,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,1.199138
BlackScholes,600,900,input00,BlackScholesGPU,0.18453,(3584 1 1) (128 1 1),14336.0,0.870682,0.9581000000000001,1.0,2.081541,1.0,243712,27.404,344064,8.000000,18.258,114688,4.000000,0.5,172097,27.404,114304,18.425,172267,27.827,114694,18.527,0,0.0,0.000000,0,0.0,0.000000,27.732,172032,18.498,18.502,0.5,27.419,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,1.368790
BlackScholes,700,1000,input00,BlackScholesGPU,0.16461,(3584 1 1) (128 1 1),14336.0,0.876976,0.9537,1.0,1.983273,1.0,243712,30.879,344064,8.000000,20.5,114688,4.000000,0.5,173181,31.182,113642,20.303,175453,31.884,114694,20.832,0,0.0,0.000000,0,0.0,0.000000,31.369,172032,20.955,20.948,0.5,30.813,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,1.314919
BlackScholes,700,500,input00,BlackScholesGPU,0.35363,(3584 1 1) (128 1 1),14336.0,0.903123,0.9741,1.0,0.832053,1.0,243712,14.404,344064,8.000000,9.6047,114688,4.000000,0.5,172100,14.393,112965,9.3663,172315,14.634,114694,9.7323,0,0.0,0.000000,0,0.0,0.000000,14.597,172032,9.737,9.7342,0.5,14.408,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,0.600585
BlackScholes,700,600,input00,BlackScholesGPU,0.2871,(3584 1 1) (128 1 1),14336.0,0.890248,0.9708,1.0,1.071540,1.0,243712,17.784,344064,8.000000,11.859,114688,4.000000,0.5,172103,17.758,112611,11.606,172246,18.057,114694,12.021,0,0.0,0.000000,0,0.0,0.000000,18.031,172032,12.021,12.022,0.5,17.732,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,0.741645
BlackScholes,700,700,input00,BlackScholesGPU,0.24174,(3584 1 1) (128 1 1),14336.0,0.885493,0.9666,1.0,1.290780,1.0,243712,21.061,344064,8.000000,14.042,114688,4.000000,0.5,172105,21.04,113479,13.854,172462,21.401,114694,14.241,0,0.0,0.000000,0,0.0,0.000000,21.352,172032,14.246,14.246,0.5,21.001,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,0.882675
BlackScholes,700,800,input00,BlackScholesGPU,0.20873,(3584 1 1) (128 1 1),14336.0,0.879886,0.9619,1.0,1.512269,1.0,243712,24.336,344064,8.000000,16.182,114688,4.000000,0.5,172103,24.308,113855,16.171,172341,24.705,114694,16.465,0,0.0,0.000000,0,0.0,0.000000,24.654,172032,16.456,16.471,0.5,24.286,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,1.025174
BlackScholes,700,900,input00,BlackScholesGPU,0.18384,(3584 1 1) (128 1 1),14336.0,0.875966,0.9575,1.0,1.756886,1.0,243712,27.515,344064,8.000000,18.323,114688,4.000000,0.5,172099,27.564,114039,18.416,172388,28.021,114695,18.666,0,0.0,0.000000,0,0.0,0.000000,27.966,172032,18.622,18.616,0.5,27.47,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,1.166569
BlackScholes,800,1000,input00,BlackScholesGPU,0.16359,(3584 1 1) (128 1 1),14336.0,0.883432,0.9551000000000001,1.0,1.728442,1.0,243712,30.918,344064,8.000000,20.636,114688,4.000000,0.5,172090,30.94,113706,20.559,172294,31.585,114694,21.071,0,0.0,0.000000,0,0.0,0.000000,31.555,172032,21.058,21.056,0.5,30.862,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,1.155250
BlackScholes,800,500,input00,BlackScholesGPU,0.35522000000000004,(3584 1 1) (128 1 1),14336.0,0.900240,0.973,1.0,0.723247,1.0,243712,14.349,344064,8.000000,9.5833,114688,4.000000,0.5,172103,14.355,113096,9.2518,172390,14.64,114695,9.6811,0,0.0,0.000000,0,0.0,0.000000,14.591,172032,9.737,9.723,0.5,14.333,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,0.528299
BlackScholes,800,600,input00,BlackScholesGPU,0.28714,(3584 1 1) (128 1 1),14336.0,0.893449,0.9693,1.0,0.923377,1.0,243712,17.804,344064,8.000000,11.844,114688,4.000000,0.5,172087,17.8,112137,11.449,172267,18.215,114694,12.113,0,0.0,0.000000,0,0.0,0.000000,18.189,172032,12.133,12.127,0.5,17.728,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,0.653845
BlackScholes,800,700,input00,BlackScholesGPU,0.24132,(3584 1 1) (128 1 1),14336.0,0.890249,0.9659,1.0,1.121312,1.0,243712,21.141,344064,8.000000,14.098,114688,4.000000,0.5,172098,21.139,112966,13.712,172315,21.622,114694,14.398,0,0.0,0.000000,0,0.0,0.000000,21.601,172032,14.416,14.395,0.5,21.044,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,0.780831
BlackScholes,800,800,input00,BlackScholesGPU,0.20837999999999998,(3584 1 1) (128 1 1),14336.0,0.888193,0.9621,1.0,1.311569,1.0,243712,24.413,344064,8.000000,16.27,114688,4.000000,0.5,172097,24.409,113454,15.955,172243,25.005,114694,16.627,0,0.0,0.000000,0,0.0,0.000000,24.907,172032,16.623,16.611,0.5,24.321,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,0.904941
BlackScholes,800,900,input00,BlackScholesGPU,0.18325999999999998,(3584 1 1) (128 1 1),14336.0,0.886550,0.9588,1.0,1.517431,1.0,243712,27.712,344064,8.000000,18.412,114688,4.000000,0.5,172098,27.743,113456,18.228,172327,28.315,114697,18.864,0,0.0,0.000000,0,0.0,0.000000,28.264,172032,18.846,18.862,0.5,27.547,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,1.030708
BlackScholes,900,1000,input00,BlackScholesGPU,0.16329,(3584 1 1) (128 1 1),14336.0,0.885730,0.9575,1.0,1.490947,1.0,243712,31.037,344064,8.000000,20.71,114688,4.000000,0.5,172100,31.073,113764,20.476,172327,31.753,114694,21.112,0,0.0,0.000000,0,0.0,0.000000,31.638,172032,21.14,21.148,0.5,30.958,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,1.013969
BlackScholes,900,500,input00,BlackScholesGPU,0.35545,(3584 1 1) (128 1 1),14336.0,0.900790,0.972,1.0,0.625215,1.0,243712,14.379,344064,8.000000,9.5814,114688,4.000000,0.5,172086,14.394,112104,9.2434,172290,14.6,114694,9.6653,0,0.0,0.000000,0,0.0,0.000000,14.59,172032,9.7444,9.7398,0.5,14.321,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,0.461463
BlackScholes,900,600,input00,BlackScholesGPU,0.28694,(3584 1 1) (128 1 1),14336.0,0.896710,0.9704999999999999,1.0,0.804379,1.0,243712,17.847,344064,8.000000,11.879,114688,4.000000,0.5,172103,17.825,112287,11.428,172246,18.23,114694,12.138,0,0.0,0.000000,0,0.0,0.000000,18.213,172032,12.143,12.152,0.5,17.697,172032,0,0,46513565,15597568,4128768,11010048,40091037,0,2336768,163.000000,0.575181
