DRAMA,FP16A,FP32A,FP64A,SMACT,SMOCC,TENSO,argNo,average_power,benchmark,core_frequency,kernel,memory_frequency,time
0.09600000000000004,0.0,0.006000000000000003,0.0,0.993861111111111,0.9410277777777775,0.0,input005,108.3596,shmembench,1305,benchmark_float,6500,0.457274
0.07297297297297294,0.0,0.005000000000000002,0.0,0.9942972972972973,0.942,0.0,input006,106.32340000000002,shmembench,1305,benchmark_float,6500,0.602596
0.03699999999999999,0.0,0.0020000000000000013,0.0,0.9959999999999999,0.9496486486486488,0.0,input007,103.3767,shmembench,1305,benchmark_float,6500,1.184118
0.7870333333333334,0.0,0.037000000000000005,0.0,0.9522333333333326,0.8340666666666665,0.0,input008,137.6375,shmembench,1305,benchmark_two_float,6500,0.055494
0.7480000000000002,0.0,0.03500000000000001,0.0,0.9492580645161295,0.8219999999999994,0.0,input009,138.59409999999997,shmembench,1305,benchmark_two_float,6500,0.058415
0.5050000000000003,0.0,0.02400000000000001,0.0,0.9660000000000004,0.8820000000000005,0.0,input010,132.8455,shmembench,1305,benchmark_two_float,6500,0.086487
0.28899999999999987,0.0,0.014000000000000009,0.0,0.9709714285714284,0.8989428571428578,0.0,input011,122.9847,shmembench,1305,benchmark_two_float,6500,0.151195
0.15599999999999994,0.0,0.0070000000000000045,0.0,0.9737777777777775,0.908722222222222,0.0,input012,112.80170000000001,shmembench,1305,benchmark_two_float,6500,0.280685
0.10656756756756758,0.0,0.005000000000000002,0.0,0.9745945945945946,0.9123783783783782,0.0,input013,106.44890000000001,shmembench,1305,benchmark_two_float,6500,0.410268
0.08099999999999997,0.0,0.004000000000000003,0.0,0.9750789473684217,0.9121578947368417,0.0,input014,104.84819999999999,shmembench,1305,benchmark_two_float,6500,0.539729
0.04099999999999998,0.0,0.0020000000000000013,0.0,0.9763421052631575,0.9170526315789473,0.0,input015,100.2215,shmembench,1305,benchmark_two_float,6500,1.057484
0.7809999999999998,0.0,0.035000000000000024,0.0,0.9519999999999992,0.43699999999999983,0.0,input016,131.945,shmembench,1305,benchmark_four_float,6500,0.055918
0.751258064516129,0.0,0.03400000000000002,0.0,0.9430322580645166,0.4280000000000003,0.0,input017,134.426,shmembench,1305,benchmark_four_float,6500,0.05815
0.5210000000000004,0.0,0.02400000000000001,0.0,0.9433103448275862,0.4106896551724137,0.0,input018,125.22259999999999,shmembench,1305,benchmark_four_float,6500,0.083845
0.2975714285714286,0.0,0.013514285714285723,0.0,0.9403142857142858,0.40591428571428584,0.0,input019,113.52060000000002,shmembench,1305,benchmark_four_float,6500,0.146867
0.16099999999999987,0.0,0.0070000000000000045,0.0,0.941945945945946,0.4202972972972972,0.0,input020,105.61409999999998,shmembench,1305,benchmark_four_float,6500,0.272015
0.10999999999999996,0.0,0.005000000000000002,0.0,0.942945945945946,0.4268378378378377,0.0,input021,102.8452,shmembench,1305,benchmark_four_float,6500,0.397067
